"","p.Weighted","q.Weighted","cor.Weighted","Z.Weighted","p.Standard","q.Standard","cor.Standard","Z.Standard"
"KO:K13653",0.938534041241025,0.999953272735984,0.0137379419339097,0.0777208697248153,0.254127142331325,0.180618713251465,0.201089649225481,1.16125599635318
"KO:K13661",0.839995104749265,0.999953272735984,0.0359593890883807,0.203548667662029,0.899901014835655,0.398818192738462,0.0224076529726222,0.126788661413912
"KO:K13668",0.482511978716073,0.873707438095694,-0.124628801307952,-0.710546786540245,0.798242613147397,0.374553660987725,-0.0455187281712428,-0.257759982843707
"KO:K13688",7.89073556777264e-05,0.00061031138373491,0.62452847939803,4.52350496544542,0.000182737733386507,0.000997989008616601,0.59885905473697,4.23005508044489
"KO:K13693",0.965809861543522,0.999953272735984,0.00763668379127929,0.0432008668894622,0.430286300600488,0.255958962910486,-0.139824844155991,-0.798816131035376
"KO:K13694",0.906842803019417,0.999953272735984,0.0208466716183265,0.117952215773322,0.22857967222957,0.167455880316711,0.212062206420713,1.22752358196758
"KO:K13730",0.403714773846417,0.79089724401156,-0.147945517183104,-0.846218427593626,0.0965506182415234,0.0914137185719473,-0.289685695365892,-1.71212243320801
"KO:K13735",0.011069006260167,0.0472904071203388,-0.430350201442086,-2.69694341746386,0.00876936541393514,0.016106319056105,-0.442558810385152,-2.79177033712284
"KO:K13747",0.467292834063796,0.861036486922115,0.128962486854522,0.735665183886655,0.227364366031515,0.166739084366098,0.212604325995773,1.23081000382033
"KO:K13766",0.26958822017065,0.624046805950579,-0.194801824123441,-1.12348862271896,0.466776642445206,0.269277103909024,-0.129110762366061,-0.736525350410796
"KO:K13770",0.741163408401006,0.999953272735984,0.0587985013184095,0.333191015335412,0.84703865850916,0.385932444439184,-0.0343571475703777,-0.194468186569897
"KO:K13771",0.854225160501597,0.999953272735984,0.0327251136945533,0.185220404363784,0.618431428088213,0.322068281454644,0.0885635807965545,0.502967666903053
"KO:K13774",0.922730856668478,0.999953272735984,0.0172795112037983,0.0977622724753132,0.829303766089837,0.381786664076049,-0.0383967679055911,-0.21736521084115
"KO:K13775",0.903895214754939,0.999953272735984,0.0215092950580841,0.121703103366529,0.614191294223972,0.321155825052019,0.0896306118904889,0.509076300820799
"KO:K13787",0.00023869437651447,0.00166954731121701,0.590209198972446,4.13592571651013,0.0354881386123687,0.0440747251907867,0.361831499110966,2.19559377599311
"KO:K13788",0.561752499173266,0.93544947756614,0.103101036961319,0.586352275791925,0.354767067836657,0.224740680920482,0.163751902868914,0.938995630242511
"KO:K13789",0.661932527424148,0.999323607997031,0.0777827906558972,0.441343033923641,0.22436371113705,0.165199627601656,0.213951328051898,1.23898092269507
"KO:K13796",0.580985256041807,0.94912220369393,-0.0980984751681286,-0.557618329623719,0.169145313371283,0.135687964038589,-0.241327323617377,-1.40673115694468
"KO:K13798",0.729383106354232,0.999953272735984,0.0615761604209209,0.348989611700579,0.0924938466539631,0.0888996446930548,0.29311430293441,1.7342789197876
"KO:K13810",6.04869251574769e-07,8.37095839232939e-06,-0.738854920514831,-6.20242556664948,2.56820903850041e-05,0.000235321892478827,-0.655623158153646,-4.91169690209072
"KO:K13815",7.43540784498009e-10,2.74401956183789e-08,-0.836168280595103,-8.62409323615562,1.06269771649181e-07,1.01083137436026e-05,-0.769248568700169,-6.81043822208087
"KO:K13816",8.53175308179743e-11,4.46764097188717e-09,-0.858400646135873,-9.46596109777123,2.25438912382359e-06,4.2846928111705e-05,-0.71273234732628,-5.74795482166426
"KO:K13821",0.0141708734505297,0.0580466539331951,0.41690983197284,2.59464627979155,0.00749594515419694,0.0143092583615609,0.450546720058193,2.85485184951175
"KO:K13832",0.89468987805793,0.999953272735984,-0.0235805389673679,-0.133428773209854,0.746180592617429,0.362240824700993,-0.0576196790724572,-0.326488552479762
"KO:K13853",0.00957830409447258,0.0417032902989677,0.437983882727339,2.75601593391368,0.00343470607087726,0.00809274777571811,0.487721494875759,3.16033411831793
"KO:K13886",0.905140860874413,0.999953272735984,0.0212292373670841,0.120117772033775,0.746524544389429,0.362240824700993,-0.0575389539870649,-0.326029622038129
"KO:K13888",1.79974455920551e-05,0.000165260904429416,0.664788965603029,5.03407920087982,0.0313707871915772,0.0405489123582549,0.36975903232362,2.25122228456242
"KO:K13889",0.626171744816487,0.98086625133236,-0.0866235298988897,-0.491865548047514,0.797689640670556,0.374550604648164,-0.0456461166953545,-0.258482852911251
"KO:K13893",0.466935128518184,0.860786690298746,-0.129065228195953,-0.736261195119373,0.784550222320207,0.371938202974205,-0.0486797605580116,-0.275701171297958
"KO:K13894",0.675147574486127,0.999953272735984,-0.0745627644194746,-0.422968097472373,0.867699427580841,0.390587475641478,-0.029672081992599,-0.167924582515147
"KO:K13895",0.988641503302535,0.999953272735984,-0.00253636731953823,-0.0143479064010605,0.293103388980962,0.198386584178047,0.185674256562066,1.06891926738989
"KO:K13896",0.0180535020160857,0.0712967963322859,0.403208986015391,2.49248684745684,0.000278945643285677,0.0013452343369222,0.585047550888972,4.08080498452205
"KO:K13924",0.365696493887293,0.750171473696803,0.160116258137143,0.917592969962605,0.433743373866935,0.257327047804614,0.13878910456965,0.792782314925404
"KO:K13926",0.528185725784057,0.916986877687812,-0.112026428398307,-0.637731552522019,0.570595351747323,0.306644943999756,-0.100791469522038,-0.573081025719531
"KO:K13929",0.913608636166886,0.999953272735984,-0.0193267234269942,-0.109348881573649,0.676903302633912,0.340686291667773,0.0741367291756413,0.420537955693334
"KO:K13950",0.227438201220045,0.551861634143816,-0.212571333832636,-1.23060996568929,0.00550798186980028,0.0112570199228439,-0.465713758175576,-2.97702498511843
"KO:K13953",0.196036646894921,0.496516987883844,0.22732154165419,1.3204957296331,0.0392254698712973,0.0471196531283198,0.355258678114851,2.1498879898492
"KO:K13954",0.951389735028137,0.999953272735984,-0.0108607895959308,-0.0614415276069264,0.53179657755988,0.294596171946297,0.111053585540478,0.632124000946907
"KO:K13963",0.976038240262051,0.999953272735984,-0.00535128661569297,-0.0302718818722053,0.306748234523838,0.20474523053526,0.180591812000404,1.03865905505509
"KO:K13979",0.946397995525406,0.999953272735984,-0.0119775999556016,-0.0677603979335244,0.502257780414723,0.282531694693442,-0.119110052429177,-0.678619257348729
"KO:K13985",0.00162421460154327,0.00891477561045351,0.519912298222846,3.44298812403919,0.00323812353808517,0.00780803549988952,0.490370197140846,3.18291154361485
"KO:K13990",0.523537523605104,0.913211013964828,-0.113283521365087,-0.644980299303699,0.299693280870715,0.201176068686932,-0.18320130619622,-1.05418472111604
"KO:K13993",0.146749666158913,0.401092949791157,0.254262373615807,1.48720165818144,0.0159875189760057,0.024805745052864,0.410152876190906,2.54400475512077
"KO:K14028",6.96998014859673e-12,5.62680689079424e-10,-0.880146737545662,-10.4884006761128,4.45168528244722e-05,0.000358158333046192,-0.640812858471742,-4.7218946237036
"KO:K14052",0.925298599941817,0.999953272735984,0.0167036601351721,0.0945033555349566,0.407380099151534,0.246568600585794,0.146807780722897,0.839566892292225
"KO:K14055",0.213189249131559,0.526183656296045,-0.21907847411311,-1.27015045482373,0.385134661771362,0.238352581803687,-0.153806050080808,-0.880535853881241
"KO:K14058",0.0492184917393192,0.168036700872125,-0.339881380143727,-2.04436385933092,0.0232983236346191,0.032564703911367,-0.388168607403166,-2.38263990387677
"KO:K14059",0.510683052848549,0.901547530655183,0.116788767868935,0.665209212797652,0.337752376365102,0.217857317931275,0.16954866412167,0.973202282510793
"KO:K14083",0.850769971792517,0.999953272735984,-0.0335094422989483,-0.18966454649764,0.77820101918721,0.370311930605541,0.0501504614149164,0.284051279903195
"KO:K14155",0.377344817402592,0.762047244855202,-0.156311863942785,-0.89523791929732,0.288126163719669,0.196423811792542,-0.187565673223516,-1.08020304967841
"KO:K14162",0.678241095300266,0.999953272735984,-0.0738123802238836,-0.418687996599815,0.763287702600396,0.366599984305138,-0.0536179727234683,-0.303745988805549
"KO:K14164",0.978027666091088,0.999953272735984,0.00490688404439131,0.0277578620304074,0.806632471715636,0.376526832646428,0.0435886360154664,0.246809137226836
"KO:K14165",0.785091338138321,0.999953272735984,-0.0485545665769942,-0.274990448856766,0.128006542572051,0.11201923689264,-0.266244101067444,-1.56250157215715
"KO:K14166",0.538543280100526,0.923796020535431,0.109244364803662,0.621700373374174,0.0813286041440513,0.0807080336558336,0.303186026777996,1.79979291562382
"KO:K14170",0.00183395001514475,0.00992535797302499,-0.514899059866045,-3.39773248062835,0.00373322800581954,0.00862364302736283,-0.483940162405426,-3.12830025333038
"KO:K14187",0.955706210058628,0.999953272735984,0.009895386400246,0.0559794993948161,0.982390576834235,0.42085057598968,0.00393238500496686,0.0222451008218988
"KO:K14194",0.168272983004743,0.445699117664648,-0.241807331734133,-1.4097027725079,0.00562063053816653,0.011430590115315,-0.46473770528014,-2.96906456585921
"KO:K14195",2.51103327815194e-05,0.000220640679202693,-0.656212775688166,-4.91945212556224,9.55313414707781e-05,0.000615194361249127,-0.618878034481947,-4.45698326021996
"KO:K14205",0.84868515377907,0.999953272735984,-0.0339829951824359,-0.192347948726279,0.450423487172746,0.263063626934904,-0.133854153012053,-0.76406926128621
"KO:K14252",0.461723634626254,0.85611001470604,-0.130566841291618,-0.744974942311341,0.616162959124722,0.321214862679762,-0.0891340601125821,-0.506233378814796
"KO:K14257",0.794199993384449,0.999953272735984,-0.046450544997217,-0.263047899162017,0.890422583188189,0.396273671407289,-0.024541715160491,-0.138870732622771
"KO:K14259",0.00101183339804045,0.00594068851122235,-0.538748567441519,-3.61749902476102,0.00341548538131198,0.00808425584469148,-0.487974590544147,-3.16248652133005
"KO:K14260",0.728581718314018,0.999953272735984,-0.0617656318420803,-0.350067567752916,0.695958952411399,0.347341735139217,-0.0695382264599255,-0.39432215237341
"KO:K14261",1.16218146217761e-12,1.45272682772202e-10,-0.893504470432556,-11.2557091614512,2.96946708111534e-07,1.37004003495984e-05,-0.751817104550613,-6.44995799831012
"KO:K14266",3.14769814657723e-07,4.67330663524397e-06,-0.750783682783005,-6.42962038548516,0.000668977788888858,0.00248588960455813,-0.554365691298452,-3.7679525360403
"KO:K14267",0.409025467354563,0.797863888701838,0.146298941223896,0.836593173788791,0.133677992521217,0.115614868445457,0.26248964910786,1.5388248764135
"KO:K14268",0.767801603075702,0.999953272735984,-0.0525664503587467,-0.297772439812279,0.77820101918721,0.370311930605541,-0.0501504614149164,-0.284051279903195
"KO:K14287",0.593697194575888,0.959773312049048,0.0948326133785075,0.53888289202374,0.245506827138801,0.176128270177697,0.204705893992442,1.18304410796396
"KO:K14291",0.283075825025526,0.643731703036334,-0.189506442616791,-1.09179420678407,0.439958689405773,0.259710773232662,-0.136938350086063,-0.782007129536313
