"","name","xend","yend","coord","cos2","contrib"
"KO:K00001","KO:K00001",-89.3685585440175,0.623109995333656,1.77594049405962,1.77594049405962,0.0303522457047664
"KO:K00002","KO:K00002",2.09970289146355,-14.7848199723333,0.0495840481226656,0.0495840481226656,0.000847431102950895
"KO:K00003","KO:K00003",-123.450042276139,-21.7846344229234,3.49412063876429,3.49412063876429,0.0597173207686928
"KO:K00004","KO:K00004",-35.691339831676,-11.0104974928906,0.310201576018388,0.310201576018388,0.00530159342883918
"KO:K00005","KO:K00005",-10.2753763647419,4.73375962293175,0.0284590286343437,0.0284590286343437,0.00048638759717339
"KO:K00006","KO:K00006",9.95656480166849,-11.9728050224223,0.0539157859763313,0.0539157859763313,0.00092146397291635
"KO:K00007","KO:K00007",-2.63897688036961,2.49662532515659,0.00293443232346975,0.00293443232346975,5.01517991080687e-05
"KO:K00008","KO:K00008",-33.4390752719208,-54.3153794476957,0.904595034492881,0.904595034492881,0.0154602537878264
"KO:K00009","KO:K00009",10.858335277294,-81.2080551049239,1.49256035668682,1.49256035668682,0.0255090521483605
"KO:K00010","KO:K00010",-41.1708944849,-9.84466355149375,0.398442898978234,0.398442898978234,0.00680970832612863
"KO:K00011","KO:K00011",-3.75324184055579,0.891662086331339,0.00330899227203627,0.00330899227203627,5.65533286796298e-05
"KO:K00012","KO:K00012",-54.0546690798299,-11.2694373906689,0.677925602253186,0.677925602253186,0.0115862916116657
"KO:K00013","KO:K00013",-79.861928207771,10.523388592732,1.4427578003223,1.4427578003223,0.0246578865645149
"KO:K00014","KO:K00014",-84.6442255070703,-3.10757429379419,1.59520844984114,1.59520844984114,0.0272633902891751
"KO:K00015","KO:K00015",-94.811437530942,11.3079728742388,2.02718557164842,2.02718557164842,0.0346462253468751
"KO:K00016","KO:K00016",-81.2751032300671,3.92129413084139,1.47218579360814,1.47218579360814,0.0251608345437957
"KO:K00018","KO:K00018",-79.4128594029882,14.7839962568021,1.45082900622423,1.45082900622423,0.0247958299390192
"KO:K00019","KO:K00019",-88.4236518280335,-2.42593681341726,1.73980853092817,1.73980853092817,0.0297347215104426
"KO:K00020","KO:K00020",-86.7570635964755,8.59975076918151,1.69002794267211,1.69002794267211,0.0288839313791686
"KO:K00021","KO:K00021",-49.829323846472,-31.1865330431335,0.768345231584589,0.768345231584589,0.0131316355098315
"KO:K00022","KO:K00022",-21.101660098,6.13093967437611,0.107365969163061,0.107365969163061,0.00183497042117571
"KO:K00023","KO:K00023",-107.483681461672,2.9492428602841,2.57069003568433,2.57069003568433,0.0439351520250126
"KO:K00024","KO:K00024",-85.0959185524347,-16.0139776256757,1.66713009076222,1.66713009076222,0.028492588747135
"KO:K00025","KO:K00025",-11.4472015775068,1.62990248509997,0.0297271296176228,0.0297271296176228,0.000508060458821452
"KO:K00026","KO:K00026",9.10486648817738,-102.137822723163,2.33802122260261,2.33802122260261,0.0399586556243083
"KO:K00027","KO:K00027",-67.6465382153726,-63.6900731337447,1.91943473434857,1.91943473434857,0.0328046772209333
"KO:K00029","KO:K00029",-102.655519194529,-6.56889264335687,2.35275694580213,2.35275694580213,0.0402105009382059
"KO:K00030","KO:K00030",-75.9960835199118,-25.0033599686329,1.42316949955233,1.42316949955233,0.0243231068126608
