"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"KO:K00001",85.7202706351212,-0.185265075729636,0.511273959642406,0.479823390781744,0.868190854970278
"KO:K00002",1.28814899271557,-0.00727564085308187,0.577479902273484,0.644406349967935,NA
"KO:K00003",356.903898973736,0.432771195840897,0.695814312655752,0.126744342540232,0.576559163582343
"KO:K00004",2.05202084985564,0.132357537263389,0.596309789510317,0.316311974009581,NA
"KO:K00005",0.2951152538905,-0.00505469301190655,0.577478367438657,0.634089111687347,NA
"KO:K00006",2.12346025441502,-0.0186201208746322,0.577815678214793,0.303003201714519,NA
"KO:K00007",0.0826935429112074,-0.006152910585839,0.577469725920863,0.65251958196763,NA
"KO:K00008",100.071109463848,-0.257048557069693,0.509521135751945,0.366680410421478,0.815530066067714
"KO:K00009",20.7478337333586,-0.114728959542582,0.584284078167824,0.272541608134397,0.745474987867209
"KO:K00010",14.9474212622912,0.228834587832947,0.609932600183545,0.274993506484771,0.747356049299831
"KO:K00011",0.267800681574491,-0.0201801656503529,0.578092700774199,0.564713646390565,NA
"KO:K00012",297.513590234236,-0.121979619044033,0.342676744615948,0.642992648558795,0.925575742289063
"KO:K00013",78.3177608320549,-0.0318864921412985,0.493191786554186,0.8951704973049,0.981515797558026
"KO:K00014",58.9234561496719,0.181216649816465,0.556513193323685,0.417502071295734,0.849798510283029
"KO:K00015",39.8856381141648,-0.290619989468406,0.620366471703177,0.202897605992438,0.659942402473749
"KO:K00016",9.60812191046227,0.329483333814354,0.603804507499788,0.262226741579889,0.731429158201023
"KO:K00018",5.13578447411498,0.695635412501101,1.39296791072977,0.014358426114585,NA
"KO:K00019",81.6784980249159,-0.226588009877449,0.465216027237202,0.432019120738517,0.858150003557395
"KO:K00020",77.7217140515227,-0.31205725489369,0.524225376725144,0.295316650464106,0.766148590385628
"KO:K00021",11.9941253812768,0.126381458776055,0.583231121216452,0.310745008889071,0.776971772607257
"KO:K00022",0.482493481129889,0.0132539342777305,0.575340350645006,0.920740697231038,NA
"KO:K00023",200.889167966096,0.13673003125253,0.451721765643196,0.643635304098843,0.925575742289063
"KO:K00024",887.060286824719,-2.30577236118727,1.09246445149706,0.000251626262820455,0.00958158881683734
"KO:K00025",0.831590040695327,0.00286109287057774,0.576248765487159,0.834303292157796,NA
"KO:K00026",31.082102649265,0.131633412660192,0.595594024290399,0.13507760647873,0.581674724722255
"KO:K00027",212.452804566618,-0.0622913078407447,0.487581605237126,0.811021579877439,0.968854231158779
"KO:K00029",163.562028164057,1.18434498338329,0.756400214479731,0.0132948508398734,0.163840907259386
"KO:K00030",59.761988786761,-0.170275255004141,0.506985052857128,0.500504371982966,0.881850055926423
"KO:K00031",707.017193731905,0.41079051450304,0.370032747431998,0.164752997938188,0.623852413421807
"KO:K00032",0.429913699604996,-0.022832721290533,0.57823369187236,0.362968103676672,NA
"KO:K00033",133.529266237548,-0.462976484992739,0.553103199133567,0.158208244700256,0.610669409213174
"KO:K00034",88.6746892274455,-0.265363877567164,0.582664822353669,0.279607660634823,0.754566308519702
"KO:K00035",1.26200159482356,-0.0191718867745649,0.57782128302261,0.341581582022637,NA
"KO:K00036",249.383542179233,0.306050993779959,0.381166597221932,0.295827957799037,0.766148590385628
"KO:K00038",5.91160289295975,-0.0759828436156949,0.556964179177238,0.596674779133456,NA
"KO:K00039",1.03922663615954,-0.0201311714498827,0.577873331588344,0.306847746068975,NA
"KO:K00040",0.3579078229627,0.0248254566681488,0.577340980689041,0.962409920035484,NA
