"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"KO:K00001",85.7202706351212,0.21197958830391,0.48846908431291,0.433967256294398,0.664312218760581,0.804257246219457
"KO:K00002",1.28814899271557,2.12604480624024,2.9457297318766,0.721737905291749,NA,NA
"KO:K00003",356.903898973736,0.994872734145607,0.723401260156892,1.37527094427488,NA,NA
"KO:K00004",2.05202084985564,-0.764463918760487,1.40381905093703,-0.544560154138252,0.586056065727867,NA
"KO:K00005",0.2951152538905,-1.5174733086324,2.95280275646292,-0.513909473062852,0.607315284086265,NA
"KO:K00006",2.12346025441502,0.109782774540596,2.94046688047844,0.0373351508460906,0.970217778698673,NA
"KO:K00007",0.0826935429112074,-0.666307757165202,2.9625954669921,-0.224906763204394,0.82205180780297,NA
"KO:K00008",100.071109463848,1.40329587130857,0.467791774707096,2.99983015346353,0.0027013019150718,0.0197362562399625
"KO:K00009",20.7478337333586,6.36768173529059,1.48341922866056,4.29257057766484,1.7661638331598e-05,0.000445347797540296
"KO:K00010",14.9474212622912,0.534787414470256,0.826697554165072,0.646896088872995,0.517699197290826,0.697044990638005
"KO:K00011",0.267800681574491,0.422919326064363,2.95889344139955,0.142931583864109,0.886344214342649,NA
"KO:K00012",297.513590234236,0.297215584187417,0.272889858298535,1.08914118699959,0.276091629584786,0.475498146886543
"KO:K00013",78.3177608320549,-0.128862424373146,0.511887956743502,-0.251739511890326,0.801242414201298,0.895258893375208
"KO:K00014",58.9234561496719,1.40241176178602,0.698590686943602,2.00748705643601,0.0446978274751458,0.150724240223064
"KO:K00015",39.8856381141648,-1.03476337529923,0.69560827044728,-1.48756623413041,0.136865323745653,0.306949595788882
"KO:K00016",9.60812191046227,-0.512012389541461,0.704840307819957,-0.726423253410541,0.467579340256474,0.658372577946003
"KO:K00018",5.13578447411498,-0.749744884259916,0.851803827778176,-0.880184920295007,0.378759141213263,0.578775036386008
"KO:K00019",81.6784980249159,-1.14376632243417,0.40202671712578,-2.84500077659348,0.00444113147848149,0.0287188090460981
"KO:K00020",77.7217140515227,-1.13790478811941,0.420672450855392,-2.70496626485905,0.0068311326444399,0.0394990338489853
"KO:K00021",11.9941253812768,1.22031198315889,1.18817518979924,1.02704718431722,0.304398246554893,0.507330410924821
"KO:K00022",0.482493481129889,-2.12363079262619,2.94842851336834,-0.720258531959492,0.471365831595162,NA
"KO:K00023",200.889167966096,-0.867556782441994,0.40018985652603,-2.16786299876035,0.0301691118337392,0.113623927685511
"KO:K00024",887.060286824719,-1.47541187198522,0.514208136651126,-2.86928923683338,NA,NA
"KO:K00025",0.831590040695327,0.767638492288717,2.82377797069156,0.271848034886651,0.785738869020947,NA
"KO:K00026",31.082102649265,5.20794166553944,1.5332678177434,3.39662882457435,0.000682214365320835,0.00714430043683208
