"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"KO:K00046",20.4272318792699,-0.0937555041530711,0.379783082128083,0.362527014481222,0.999105408904069
"KO:K00048",0.0359136750113027,-0.00649512550480759,0.37851315883627,0.936005808446489,NA
"KO:K00050",19.6889292806425,-0.0363690177676777,0.356576495935166,0.763345564813867,0.999105408904069
"KO:K00052",184.704596099065,-0.12055941957195,0.311810879325643,0.521900036422715,0.999105408904069
"KO:K00053",809.799804492025,-0.319777821631284,0.371131593564234,0.139257637932323,0.999105408904069
"KO:K00054",14.0852868844262,-0.0588839969244503,0.37075816801216,0.552911803853798,0.999105408904069
"KO:K00055",27.0741030779121,0.129925776765887,0.404903424058564,0.0801130155286188,0.865355735582366
"KO:K00057",4578.88197325356,-0.0728065292002568,0.371044016954209,0.504020279414552,0.999105408904069
"KO:K00058",234.25184963923,-0.0906300708253471,0.334308122651473,0.593448452859078,0.999105408904069
"KO:K00059",1003.43327675539,0.0175008675530012,0.276074400352282,0.91592423502611,0.999105408904069
"KO:K00060",13.7212164138022,-0.161633254892319,0.388796850733764,0.275295905343944,0.999105408904069
"KO:K00064",4.72864048464404,0.0142938422667839,0.3721342804187,0.803984937782939,0.999105408904069
"KO:K00065",26.746253226517,0.0295145973200914,0.360261592368393,0.803101576784129,0.999105408904069
"KO:K00066",138.905159097603,0.0469065581808377,0.330001236468514,0.754047106931167,0.999105408904069
"KO:K00067",64.1930186754463,-0.0213534959678522,0.3584292013448,0.848002118813224,0.999105408904069
"KO:K00068",0.0395148464572519,-0.00664251083879016,0.378540223971233,0.837258795917281,NA
"KO:K00069",0.0826904714929994,-0.00176517724032183,0.378500821827809,0.879897144517928,NA
"KO:K00073",0.398585280599318,-0.0165351422130411,0.379080170548571,0.439492896395376,NA
"KO:K00074",163.084299583619,-0.0131098387389677,0.310051015204446,0.932515926640754,0.999105408904069
"KO:K00075",46.0501142341683,-0.12720392620881,0.379893000843464,0.338180280297849,0.999105408904069
"KO:K00076",2.69882078159227,0.0179346351595467,0.376431417900321,0.810236419926109,0.999105408904069
"KO:K00077",86.0787696629917,-0.0936273776109441,0.354497719431267,0.533025074607218,0.999105408904069
"KO:K00079",0.129992163070775,-0.00833547048166181,0.378521860524579,0.938055117086294,NA
"KO:K00082",0.377019217380168,-0.00251489516733124,0.378488108222746,0.839726019513014,NA
"KO:K00083",1.15766660090199,-0.00233227107613614,0.378503816458955,0.897810853997128,0.999105408904069
"KO:K00086",1.07412888903547,0.0232547024742587,0.37912964078536,0.503850016223771,0.999105408904069
"KO:K00087",241.383630106297,-0.0632996914406849,0.368671831081966,0.548181907934924,0.999105408904069
"KO:K00088",785.640512034938,-0.191327113795887,0.336805308797876,0.316184582145691,0.999105408904069
"KO:K00090",2.15043292776288,-0.0682078843797027,0.387342327231588,0.058564795242616,0.757729417205422
"KO:K00091",80.386170281206,0.165066781141815,0.423840896669818,0.0342146852138268,0.589690171166224
"KO:K00096",11.3866234841227,0.0324329111490439,0.379095310242381,0.0926254710659189,0.914150188454931
"KO:K00097",51.4410365160236,0.0523478945095145,0.354301215630316,0.708063797784368,0.999105408904069
