"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"KO:K00001",85.7202706351212,-0.60503807589845,0.856282920631384,-0.70658664481165,0.479823390781744,0.880942718595895
"KO:K00002",1.28814899271557,0,5.33069192413757,0,1,NA
"KO:K00003",356.903898973736,1.68874183911637,1.1058727599924,1.52706703719511,0.126744342540232,0.593668305751216
"KO:K00004",2.05202084985564,2.79848560436019,2.79271733283153,1.00206546916182,0.316311974009581,NA
"KO:K00005",0.2951152538905,0,5.3263651364027,0,1,NA
"KO:K00006",2.12346025441502,-5.44043044805592,5.28189698242656,-1.03001449406469,0.303003201714519,NA
"KO:K00007",0.0826935429112074,0,5.3298795217946,0,1,NA
"KO:K00008",100.071109463848,-0.683558006955464,0.757229717321492,-0.902708902357103,0.366680410421478,0.828343870798844
"KO:K00009",20.7478337333586,-2.43076431112104,2.21536787493449,-1.09722829270191,0.272541608134397,0.760679329324379
"KO:K00010",14.9474212622912,1.70701524581777,1.56372325456756,1.09163513481792,0.274993506484771,0.762279181938145
"KO:K00011",0.267800681574491,-3.0550032919799,5.30516682291464,-0.575854331061636,0.564713646390565,NA
"KO:K00012",297.513590234236,-0.19419921692998,0.418967426956772,-0.463518651892756,0.642992648558795,0.951059784680947
"KO:K00013",78.3177608320549,-0.122448940141912,0.929300826625306,-0.131764587562648,0.8951704973049,1
"KO:K00014",58.9234561496719,0.977794914936892,1.20601891461446,0.810762503877868,0.417502071295734,0.860998553637835
"KO:K00015",39.8856381141648,-1.54270195197811,1.21154019551723,-1.27333947126657,0.202897605992438,0.676874778190543
"KO:K00016",9.60812191046227,1.16167616303408,1.03615287197391,1.12114360192916,0.262226741579889,0.747311679691237
"KO:K00018",5.13578447411498,3.63750021509135,1.48580433267797,2.4481690725287,0.014358426114585,NA
"KO:K00019",81.6784980249159,-0.513400271966415,0.65339614599267,-0.785741200212367,0.432019120738517,0.868822578458327
"KO:K00020",77.7217140515227,-0.780135897574273,0.745450488513134,-1.04652946050156,0.295316650464106,0.78005495182779
"KO:K00021",11.9941253812768,2.22229908162787,2.19235152284254,1.01366001686924,0.310745008889071,0.791280281530082
"KO:K00022",0.482493481129889,-0.521681389919072,5.2429898422089,-0.0995007439684998,0.920740697231038,NA
"KO:K00023",200.889167966096,0.318144269909695,0.687698031749538,0.462622045173402,0.643635304098843,0.951059784680947
"KO:K00024",887.060286824719,-3.0051588391701,0.820947283142962,-3.66059904317482,0.000251626262820455,0.00972355772756188
"KO:K00025",0.831590040695327,1.10361550284038,5.27576988888683,0.20918567831495,0.834303292157796,NA
"KO:K00026",31.082102649265,3.950432942273,2.64353504502684,1.49437509811144,0.13507760647873,0.59735955126697
"KO:K00027",212.452804566618,-0.211361731313186,0.883958028978573,-0.239108333635951,0.811021579877439,0.995685314364764
"KO:K00029",163.562028164057,1.72964711828279,0.698629449382963,2.47577184129645,0.0132948508398734,0.164714068039043
"KO:K00030",59.761988786761,-0.558806641598712,0.829463640972097,-0.673696367141317,0.500504371982966,0.895365037213658
"KO:K00031",707.017193731905,0.577480121314024,0.415673925551317,1.38926231792889,0.164752997938188,0.639698841276743
"KO:K00032",0.429913699604996,-4.81592382589522,5.29382980415141,-0.909723962436151,0.362968103676672,NA
"KO:K00033",133.529266237548,-0.955229111003303,0.676928142235103,-1.41112335476155,0.158208244700256,0.626273124752476
"KO:K00034",88.6746892274455,-1.1653110568641,1.07779305534375,-1.08120111842104,0.279607660634823,0.769275655096354
"KO:K00035",1.26200159482356,-5.04082989544017,5.30030693580983,-0.951044902962774,0.341581582022637,NA
"KO:K00036",249.383542179233,0.474724651757451,0.454098571357661,1.04542203323415,0.295827957799037,0.78005495182779
"KO:K00038",5.91160289295975,-0.871965242824754,1.64774073201405,-0.529188376474095,0.596674779133456,NA
"KO:K00039",1.03922663615954,-5.40910794976012,5.29340069000705,-1.0218587759607,0.306847746068975,NA
"KO:K00040",0.3579078229627,0.249538125777611,5.29471963888565,0.0471296202248265,0.962409920035484,NA
"KO:K00041",0.407751278747512,-3.81083119194214,5.3136466457412,-0.717178135094185,0.473264188786081,NA
"KO:K00042",36.7506970926441,-0.221219698557566,1.26747004906335,-0.174536430837987,0.861443902460493,1
"KO:K00045",9.91965752307866,-0.547327177501532,3.62554690387791,-0.15096403163785,0.880004089255533,1
"KO:K00046",20.4272318792699,0.274316047193823,1.29545310293915,0.211752973976015,0.832299757821322,0.999616692979996
"KO:K00048",0.0359136750113027,-0.873147877273055,5.31562664812019,-0.164260572661143,0.869526018509136,NA
"KO:K00050",19.6889292806425,-0.753048816181365,1.02106782502194,-0.737511062171788,0.460811618537614,0.880247206807271
"KO:K00052",184.704596099065,0.573684805865494,0.4918864668026,1.16629516074025,0.243495129093343,0.73467757357308
"KO:K00053",809.799804492025,1.34765305544913,0.45615957926475,2.95434562093667,0.00313332876921299,0.0664757201625187
"KO:K00054",14.0852868844262,3.65424070584723,1.41849168235052,2.5761453178153,0.00999086474852838,0.139186038513833
"KO:K00055",27.0741030779121,0.164299424443445,1.50956022279715,0.108839264550178,0.913329980185091,1
"KO:K00057",4578.88197325356,1.71551121591447,1.25533295535346,1.36657865038797,0.171757412885988,0.643012071795596
"KO:K00058",234.25184963923,0.064226066385631,0.634847535788906,0.101167702109482,0.919417335125985,1
"KO:K00059",1003.43327675539,-0.322946935330124,0.403390314210353,-0.800581778871664,0.423373802764986,0.86269388811999
"KO:K00060",13.7212164138022,1.28037569052772,0.901723870801211,1.41991992447762,0.155630994626009,0.623670839392789
"KO:K00064",4.72864048464404,-1.83280718930493,1.84954015806729,-0.990952903244963,0.321708577999522,NA
"KO:K00065",26.746253226517,-1.48354982898212,1.12172862334371,-1.32255680929302,0.185982805469455,0.665601087710971
"KO:K00066",138.905159097603,-0.876490733301715,0.642353844058759,-1.36449830791631,0.17241078638728,0.644010831545582
"KO:K00067",64.1930186754463,0.959440250286906,1.11567847979253,0.859961241221867,0.389810408112676,0.847504745300567
"KO:K00068",0.0395148464572519,-0.267051676801652,5.30672860098089,-0.0503232211182405,0.959864819434098,NA
"KO:K00069",0.0826904714929994,0,5.32297747612592,0,1,NA
"KO:K00073",0.398585280599318,2.70912789814485,5.25972480261493,0.515070274550862,0.606503913682654,NA
"KO:K00074",163.084299583619,0.255326422660756,0.546143778080951,0.467507702015623,0.640136682937141,0.951059784680947
"KO:K00075",46.0501142341683,-0.502155208509176,0.992435454728,-0.50598273783639,0.612868767909383,0.940543628854094
"KO:K00076",2.69882078159227,1.62292190355129,2.92199549846047,0.555415607041959,0.578610419864575,NA
"KO:K00077",86.0787696629917,-0.319384748954705,0.800928303774115,-0.398768213646225,0.69006400036337,0.966327758921267
"KO:K00079",0.129992163070775,-0.923412267343391,5.31638848380378,-0.1736916461535,0.862107803135828,NA
"KO:K00082",0.377019217380168,0,5.33070815197895,0,1,NA
"KO:K00083",1.15766660090199,0,5.31847374869036,0,1,NA
"KO:K00086",1.07412888903547,0.31978292697429,4.2607281957434,0.0750535852753441,0.940172077195134,NA
"KO:K00087",241.383630106297,-3.90362645217576,1.18531402393113,-3.29332680906726,0.000990093180764327,0.0286950220067947
"KO:K00088",785.640512034938,0.737889104286896,0.493110156048844,1.49639810747237,0.134549942447515,0.59735955126697
"KO:K00090",2.15043292776288,-0.409916273810892,2.55997509635399,-0.160125102152247,0.872782527644197,NA
"KO:K00091",80.386170281206,-0.384549378548593,1.32229955808616,-0.290818654666401,0.771190017334091,0.986244627477485
"KO:K00096",11.3866234841227,-0.647254895349243,2.78269595894615,-0.232599933624933,0.816072078857645,0.997728801496013
"KO:K00097",51.4410365160236,0.484951222586776,0.924271041745012,0.524685076870086,0.599802133051626,0.936856422846962
"KO:K00098",0.787920921554113,3.31490323539889,5.2566488320441,0.630611505792724,0.528294573892083,NA
"KO:K00099",204.265160737119,0.284522216573007,0.865783068631605,0.328629915369796,0.74243543366033,0.976899006589151
"KO:K00100",153.723976941927,-0.887700222381543,0.522220627963933,-1.69985667904878,0.0891578872078704,0.505839388665956
"KO:K00101",32.2993605285266,0.369691429037021,1.13921051284129,0.324515464762502,0.745547816040945,0.977521031917343
"KO:K00102",64.7379116236319,0.193385014293746,0.980874351201313,0.197155745847468,0.843705660543604,1
"KO:K00103",1.50572379498198,4.94581063124021,5.24868577837456,0.942295050623483,0.346041601434306,NA
"KO:K00104",105.938008213138,-0.109397532568854,0.701685356215074,-0.155906820058138,0.876106469421329,1
"KO:K00106",2.07695923561038,0.00285222073229122,3.84029915362608,0.000742707955341996,0.999407404843728,NA
"KO:K00107",0.368988990586525,-4.97142379124018,5.28711549154946,-0.940290371788953,0.347068636947439,NA
"KO:K00108",116.238788439424,-1.01616105473341,0.942833340106526,-1.07777378196936,0.28113472253954,0.769723162261912
"KO:K00111",120.615070288507,-0.00603082189138969,1.09043083829258,-0.00553067803991392,0.995587179878044,1
"KO:K00112",0.394289069026599,1.08323495093848,5.28002659627266,0.205157101235658,0.837449384760709,NA
"KO:K00113",8.40057668349106,-0.0630412110894427,1.80726268314454,-0.0348821517078826,0.972173712825534,1
"KO:K00114",688.455395953962,-1.65188035352687,0.814933566314549,-2.0270122888634,0.0426611559302063,0.343618144291438
"KO:K00116",36.6681706018541,1.38489460181686,1.53935316703832,0.899660085463925,0.368301170851002,0.829060749363628
"KO:K00117",727.56357429297,-2.52546848833306,0.997575591017088,-2.53160613699278,0.0113541448823471,0.152187969783145
"KO:K00118",432.073785825034,-0.277176692435081,1.01056073009155,-0.274280094388756,0.783869380532781,0.986578721768813
"KO:K00121",161.753781596488,-1.42557600740839,0.808393326203509,-1.76346830336091,0.0778215386472899,0.464733009676588
"KO:K00122",33.5562451528231,1.33211377157415,0.785940012031226,1.69493059417011,0.0900885879418766,0.507281224851302
"KO:K00123",1350.48194705533,-1.56720829128747,0.710643794776025,-2.20533592611107,0.0274305306057984,0.263430480314856
"KO:K00124",188.508503055242,-1.92334139163118,0.806924485217871,-2.38354570578172,0.0171467550635573,0.191925403228645
"KO:K00125",1.58872708361793,0,5.32093315562659,0,1,NA
"KO:K00126",4.45969895662081,2.67489371201511,2.06686273054177,1.29418063061883,0.195603035615708,NA
"KO:K00127",81.7027167978305,-1.94255021594592,0.967138432792538,-2.00855446343597,0.0445844046413815,0.35429487617464
"KO:K00128",333.668150856745,-0.160934141176547,0.533231794907358,-0.301808974471425,0.762797689077615,0.982750508482986
"KO:K00129",1.75668071302961,2.03595023751955,5.24125298940893,0.388447236115795,0.69768509378853,NA
"KO:K00130",360.949367320624,0.05345977645643,1.25313566015276,0.0426608053352446,0.965971923918438,1
"KO:K00131",16.0802708140461,2.68744736858835,1.69233973707603,1.58800701166046,0.112284753613936,0.565017764969904
"KO:K00132",5.39968969865492,1.08072381003182,1.30869903223411,0.825800114016207,0.408917489417816,NA
"KO:K00133",265.42778162749,0.615907373245426,0.405796213593618,1.51777506199755,0.129071113861499,0.597231298026486
"KO:K00134",999.144064562613,0.0194189401162174,0.393642822067721,0.0493313710490486,0.960655219462751,1
"KO:K00135",770.44970913439,-0.0755971311472181,0.849932640752024,-0.088944849888727,0.929125739720073,1
"KO:K00137",7.47893574443137,1.0514008166272,2.20546065945201,0.476726171523932,0.633557123938434,NA
"KO:K00138",253.230054533493,-1.47433727941538,0.977963576768636,-1.50755847603942,0.131667567027039,0.59735955126697
"KO:K00140",351.344222141676,-0.613680408419105,0.670100439376002,-0.915803620410345,0.35976990428589,0.824645173155183
"KO:K00141",8.26459733806344,-0.935981826431571,2.55701638658858,-0.36604451631235,0.714331858026942,0.97117701929836
"KO:K00143",0.822356975168788,-0.427208262125254,5.29884617396495,-0.080622884322303,0.935741866388479,NA
"KO:K00145",165.314609406432,1.14033173172141,0.530604017501738,2.14912004829981,0.031624884909415,0.283575625458456
"KO:K00146",33.6196535777369,-0.710833540035974,1.13052791460558,-0.628762484192151,0.529504564188627,0.907130935017885
"KO:K00147",84.9420178597206,-0.735504138331247,0.642862389387406,-1.14410821114006,0.252578762797114,0.737293762625389
"KO:K00148",25.2386385298533,-1.3041305658305,1.11956683664189,-1.16485280123357,0.244078581523731,0.73467757357308
"KO:K00150",315.927696884071,0.375868173001301,0.594215199961777,0.632545537417218,0.527030462285784,0.906112754544308
"KO:K00151",3.2983678578269,0.453066765039708,2.39180866536493,0.189424334647011,0.849760253421554,NA
"KO:K00153",24.4236686090618,-1.66823748043835,1.27817151293155,-1.30517498126067,0.191833271308564,0.669510813152416
"KO:K00154",22.0681922445219,0.121459756885805,1.33526672274552,0.090962917608,0.927522056321667,1
"KO:K00156",211.435890536601,-0.331379357689981,1.38413509624874,-0.239412582332519,0.810785674375784,0.995685314364764
"KO:K00158",187.651868403795,-0.534768490097655,1.45722449227318,-0.366977423817143,0.713635858118425,0.97117701929836
"KO:K00161",383.882487044706,0.13901414089821,0.548529237253256,0.253430686018341,0.799935417438665,0.991884939780675
"KO:K00162",241.22637035333,-0.159393464620533,0.681516487417131,-0.233880570115942,0.815077697724299,0.997661972409274
"KO:K00163",737.535952016861,1.63227931745321,0.484682923347518,3.36772607167525,0.000757908595685583,0.0232091632225981
"KO:K00164",994.387110862598,3.42525742165516,0.743882270762846,4.60456923935367,4.13320488691434e-06,0.000344009822126255
"KO:K00166",71.02061253238,-0.32832233780104,0.923244503738694,-0.355617971698172,0.722126682896521,0.971426594110693
"KO:K00167",43.6709095835345,-0.00221813369522269,0.844213181102208,-0.00262745683777015,0.997903595167066,1
"KO:K00169",384.981769088185,1.39550533832936,0.915284984615403,1.52466757543907,0.127342033105487,0.594465875570038
"KO:K00170",328.660707096719,-1.01812006535221,0.673471036646181,-1.51175033513296,0.130597388261688,0.59735955126697
"KO:K00171",139.740485877087,-2.61810867087969,0.822837403059456,-3.1818056169361,0.0014636001362974,0.0383132745356561
"KO:K00172",71.6882396281363,0.0243762635473334,0.59786335245018,0.0407722993012265,0.967477422944389,1
"KO:K00174",1439.94407408089,0.184741558730344,0.412469977978854,0.447890921990485,0.654231920317533,0.954244999241175
"KO:K00175",773.095067523278,0.238002726422434,0.28058378128165,0.848241211004019,0.396303650538816,0.850039579430688
"KO:K00176",8.00660285036144,21.8534767014836,5.25929680930987,4.15520886039349,3.24990531428618e-05,0.00192144780733597
"KO:K00177",5.48683245531779,3.20364424895804,4.32088082711211,0.741433142255678,0.458430855575505,NA
"KO:K00179",34.8096273020526,0.762359194544185,1.48263884801783,0.514190758972356,0.607118627988297,0.939643969774547
"KO:K00180",2.2477275182065,-1.01307664372971,2.44985370621206,-0.41352536323327,0.679221743777199,NA
"KO:K00183",4.97364055959354,2.42280036937286,4.67976937141906,0.517717899554992,0.604655107692709,NA
"KO:K00184",409.239040153057,2.18431513383705,1.00603193210865,2.17121849130446,0.0299146602157372,0.279466028682163
"KO:K00185",203.04645661402,0.753520949080984,1.01228591639422,0.744375612539431,0.456649268665075,0.879828648014866
"KO:K00186",0.340488944953758,-0.162555658853338,5.2780748643198,-0.0307982859341816,0.975430407399344,NA
"KO:K00187",10.3882492066019,21.4818015509383,5.28174251386536,4.06718076364862,4.75853308587539e-05,0.00257436639945859
"KO:K00189",0.0731137188423325,0,5.32832522009543,0,1,NA
"KO:K00192",0.453305056822462,0,5.32456881804112,0,1,NA
"KO:K00193",0.116981950147732,0,5.32845925652174,0,1,NA
