"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"KO:K00001",85.7202706351212,0.313890988526757,0.667860161243773,0.534226355145552,0.736263233834406
"KO:K00002",1.28814899271557,0.12109722903039,1.02528357533125,0.418602603343606,NA
"KO:K00003",356.903898973736,-0.175272864813046,0.746987295121714,0.739092461226223,0.869367555959316
"KO:K00004",2.05202084985564,-0.121058462359963,1.01742317361004,0.842775926483333,NA
"KO:K00005",0.2951152538905,-0.00703490953163539,1.01869843491703,0.974919055693816,NA
"KO:K00006",2.12346025441502,-0.0260431965767731,1.01229861792402,0.80953740261467,NA
"KO:K00007",0.0826935429112074,-0.0132483482442972,1.01813236007857,0.951165132852581,NA
"KO:K00008",100.071109463848,1.21912533011773,0.721558982347894,0.0294167374954511,0.122915163375879
"KO:K00009",20.7478337333586,0.954414323047269,1.60941291116938,0.0564603173183451,0.187199807736298
"KO:K00010",14.9474212622912,0.917454940467829,1.32819413565572,0.0848962651699753,0.244834170219607
"KO:K00011",0.267800681574491,-0.0545602867784588,1.01773151011634,0.865715965367746,NA
"KO:K00012",297.513590234236,0.973253664647365,0.401254829309757,0.00738631909052572,0.0454932919528695
"KO:K00013",78.3177608320549,0.216388119647248,0.713983714478867,0.652455269634786,0.815536188459452
"KO:K00014",58.9234561496719,2.36428702824702,1.35633607769103,0.0049985611427819,0.0341630284795707
"KO:K00015",39.8856381141648,-0.649798282123744,0.900774906350069,0.237105437564401,0.462758330108442
"KO:K00016",9.60812191046227,-0.923794383818885,1.02024708977828,0.132194254781146,0.322842617337202
"KO:K00018",5.13578447411498,0.0777406652966849,0.877450891793357,0.919802454366732,0.966060255446066
"KO:K00019",81.6784980249159,-2.48026827748523,0.678217548945509,3.40977478548469e-05,0.000674072144420817
"KO:K00020",77.7217140515227,-0.764547062312588,0.655190835964469,0.13972634216027,0.334270501056156
"KO:K00021",11.9941253812768,0.473406023610226,1.11452368844635,0.105150277129568,0.282253686677997
"KO:K00022",0.482493481129889,-0.0647801419401595,1.01962818584602,0.70179003204487,NA
"KO:K00023",200.889167966096,-1.13004084746799,0.649070427569033,0.03157509922697,0.128715786981784
"KO:K00024",887.060286824719,-3.39414753279515,0.906448779039822,1.43242456574569e-06,5.2148763646009e-05
"KO:K00025",0.831590040695327,0.102720339506938,1.01961479363572,0.216330453480548,NA
"KO:K00026",31.082102649265,0.295925414257529,1.04190515891105,0.245263760662235,0.471424384712513
"KO:K00027",212.452804566618,0.311757284100928,0.676336375510355,0.538380823794679,0.738376236496111
"KO:K00029",163.562028164057,0.206352139074866,0.582842163812231,0.655107769118212,0.816829863359669
"KO:K00030",59.761988786761,-0.985476591541396,0.773064343252806,0.0826761636754024,0.241653619900202
