"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"KO:K00001",85.7202706351212,-0.596260402825094,0.711441747691715,0.0999077986354242,0.418759901807215
"KO:K00002",1.28814899271557,-0.0248154255534459,0.659749289929067,0.325591811219605,NA
"KO:K00003",356.903898973736,0.649921370741365,0.871607169538709,0.0844430556343376,0.382019223735863
"KO:K00004",2.05202084985564,0.121566653160042,0.669891803133161,0.552840108034465,NA
"KO:K00005",0.2951152538905,-0.00411034433634039,0.65922781016744,0.823185965171627,NA
"KO:K00006",2.12346025441502,0.0208950322436752,0.656917295471063,0.997505979223693,NA
"KO:K00007",0.0826935429112074,-0.00494455062994552,0.659166077465903,0.814890235599551,NA
"KO:K00008",100.071109463848,0.319457992342686,0.534473287683185,0.351782106441884,0.729144760646453
"KO:K00009",20.7478337333586,0.384932778575382,0.817791240804938,0.0438838571043677,0.275830671064547
"KO:K00010",14.9474212622912,-0.212319095713977,0.653681824198069,0.357058996670062,0.734383420208396
"KO:K00011",0.267800681574491,-0.00898501218645816,0.65897638586466,0.831477260919907,NA
"KO:K00012",297.513590234236,-0.709120009291055,0.390080460384097,0.0267616406427425,0.214845382416779
"KO:K00013",78.3177608320549,-0.502256192821609,0.698548172240053,0.13702845974053,0.484009266537876
"KO:K00014",58.9234561496719,-0.274530008586794,0.654898015191029,0.24273359155366,0.618861236852751
"KO:K00015",39.8856381141648,-0.144213894437173,0.591455983281935,0.608823256356062,0.866683357964088
"KO:K00016",9.60812191046227,2.01464813783065,1.52712176007079,0.00714634450063963,0.0955428733709717
"KO:K00018",5.13578447411498,0.431792712265548,0.80030520175498,0.17340301754515,0.537154924611218
"KO:K00019",81.6784980249159,1.13344383132815,0.682559316020015,0.0165076466027397,0.161004287952981
"KO:K00020",77.7217140515227,0.0289109571526998,0.488214904837958,0.932828837403513,0.979485562794003
"KO:K00021",11.9941253812768,0.0445208041708057,0.634745603558709,0.818098710670733,0.951667809703969
"KO:K00022",0.482493481129889,-0.00912256802937032,0.658920799461902,0.823527839553912,NA
"KO:K00023",200.889167966096,0.178927177634755,0.484551111526455,0.589135505624144,0.856553015979953
"KO:K00024",887.060286824719,0.421310638216479,0.596013205134283,0.237786689382201,0.614867550533301
"KO:K00025",0.831590040695327,-0.0504444548221384,0.662255267778947,4.98634117556887e-06,NA
"KO:K00026",31.082102649265,0.230759454983426,0.714502365608837,0.0579929899064637,0.315839431037682
"KO:K00027",212.452804566618,1.30291360835064,1.0397714584589,0.0111702854683915,0.124464059597804
"KO:K00029",163.562028164057,0.440592808072021,0.54316989902389,0.220378484998718,0.592781045603721
"KO:K00030",59.761988786761,1.41261259248341,0.911528679890054,0.011032627683844,0.123898326924304
"KO:K00031",707.017193731905,0.630701245167288,0.378829704120092,0.0464884864050571,0.28442290268119
"KO:K00032",0.429913699604996,-0.030378150984119,0.659853319795419,0.618731988049994,NA
"KO:K00033",133.529266237548,0.13687979717049,0.476268068067762,0.675787744405387,0.898088786853658
"KO:K00034",88.6746892274455,-0.42281099493803,0.701291005709211,0.179939473075809,0.545963102242944
"KO:K00035",1.26200159482356,-0.00999165535181467,0.659158918531683,0.799343270174003,NA
"KO:K00036",249.383542179233,-0.0449018135088748,0.36536668138196,0.87759662648684,0.969628243867822
"KO:K00038",5.91160289295975,0.309218556971971,0.723433559728606,0.139757763082448,0.486821908391165
"KO:K00039",1.03922663615954,-0.00725488633096231,0.659129736208879,0.799889304204678,NA
"KO:K00040",0.3579078229627,0.00852635411454162,0.657491310774008,0.845222536066075,NA
"KO:K00041",0.407751278747512,-0.0111558005395608,0.658721179258182,0.823181406954546,NA
"KO:K00042",36.7506970926441,0.0373151363226954,0.587050465928632,0.885895818310313,0.970875650400907
"KO:K00045",9.91965752307866,0.13897305986118,0.678675521642345,0.180820688488202,0.545963102242944
"KO:K00046",20.4272318792699,-0.134783762778216,0.595692449041375,0.624288651701711,0.875146539194506
"KO:K00048",0.0359136750113027,-0.00663939419726709,0.659164830221747,0.830618744276098,NA
"KO:K00050",19.6889292806425,-0.0916236305884022,0.561572488787905,0.753137169658808,0.929747879365089
"KO:K00052",184.704596099065,0.0461525114430895,0.392506732907263,0.879832218978299,0.970348850984764
"KO:K00053",809.799804492025,0.558206479470638,0.407560376030373,0.0905240248872102,0.398111330626232
"KO:K00054",14.0852868844262,-0.157933270649338,0.613315239923796,0.539580061546893,0.841329809893043
"KO:K00055",27.0741030779121,-0.0805307767745566,0.609017757923257,0.702218697289241,0.907954509569535
"KO:K00057",4578.88197325356,7.32525774472,1.25656116185869,4.74120255062652e-11,1.34103090605029e-08
"KO:K00058",234.25184963923,0.400733650124952,0.498742576997259,0.260938996874986,0.639222312797683
"KO:K00059",1003.43327675539,-0.455409340471866,0.358717389036398,0.129520872497646,0.474350844794665
"KO:K00060",13.7212164138022,-0.689653003028785,0.775626706131806,0.089235255443504,0.393632998793453
"KO:K00064",4.72864048464404,0.0803025872993361,0.634830018805491,0.721787709934947,0.918026084202974
"KO:K00065",26.746253226517,-0.381979326488406,0.671841895680769,0.241122650324695,0.617415031506897
"KO:K00066",138.905159097603,1.23209996498078,0.657497270866346,0.00829093702181417,0.103341611624443
"KO:K00067",64.1930186754463,-0.257369912272554,0.633760861647492,0.299874829430192,0.675223360572454
"KO:K00068",0.0395148464572519,-0.00471899898432489,0.659174914148818,0.813807932071566,NA
"KO:K00069",0.0826904714929994,-0.0219692769312688,0.659474054340496,0.696869238791469,NA
"KO:K00073",0.398585280599318,-0.00990205664023653,0.65882936344045,0.830360216299711,NA
"KO:K00074",163.084299583619,0.620356075742234,0.483793314592312,0.0885989436375745,0.392977461707312
"KO:K00075",46.0501142341683,-0.11455699447128,0.569423188167779,0.659024106339759,0.892650503836269
"KO:K00076",2.69882078159227,-0.0594735020033872,0.649829411880263,0.708154936237172,NA
"KO:K00077",86.0787696629917,-0.344101124050954,0.557561379682222,0.322442657227652,0.704796401945014
"KO:K00079",0.129992163070775,-0.0310073628157473,0.659901898637957,0.599590975780587,NA
"KO:K00082",0.377019217380168,-0.0238352799496137,0.659671325512994,0.455010693486123,NA
"KO:K00083",1.15766660090199,-0.024063223998855,0.659686816974963,0.422727500552903,NA
"KO:K00086",1.07412888903547,-0.000589886729737562,0.653214638380046,0.874279833742803,NA
"KO:K00087",241.383630106297,-0.242667654564481,0.629146770542129,0.382832740701347,0.749162313762029
"KO:K00088",785.640512034938,0.814581315774363,0.477654246070534,0.0231407603112777,0.19515728363433
"KO:K00090",2.15043292776288,0.110796232798006,0.666568600357213,0.66367613735182,NA
"KO:K00091",80.386170281206,-0.157773331473036,0.613489773018699,0.521636386846125,0.838520920952075
"KO:K00096",11.3866234841227,-0.0122007552812414,0.648261990404789,0.911344051753475,0.974981692841876
"KO:K00097",51.4410365160236,-0.496594862057944,0.68908785848804,0.138852747714176,0.486821908391165
"KO:K00098",0.787920921554113,-0.0127417201370849,0.658679054678082,0.826991972668252,NA
"KO:K00099",204.265160737119,-2.65064400763181,1.0186553319021,7.30700603212288e-05,0.00260853021166173
"KO:K00100",153.723976941927,-0.826083763450783,0.485151529719105,0.0241798901530212,0.20218791668584
"KO:K00101",32.2993605285266,1.31971975357872,1.66604023762334,0.0101244855030706,0.117498603648574
"KO:K00102",64.7379116236319,-0.99470305115895,1.0697903178034,0.0229046671093292,0.194504528778299
"KO:K00103",1.50572379498198,0.0222599886667157,0.658177027539547,0.844307392320937,NA
"KO:K00104",105.938008213138,-0.0839378334452114,0.472892067438864,0.799811174839123,0.945091035162136
"KO:K00106",2.07695923561038,0.0488202551056915,0.65349919107716,0.624686986883133,NA
"KO:K00107",0.368988990586525,-0.00581987872141159,0.659086802393386,0.830369237100466,NA
"KO:K00108",116.238788439424,0.074683979800511,0.538675477800927,0.815363864988675,0.951667809703969
"KO:K00111",120.615070288507,1.13545786628985,1.26646134929834,0.0253046061982985,0.207689814712374
"KO:K00112",0.394289069026599,-0.00997520431970187,0.658939527265274,0.830590534442381,NA
