"","X1","X2","X3"
"869","S2P3.C1",0.0045,0.45725
"870",NA,NA,NA
"871","S2P5.C1",-0.00013,0.39071
"872",NA,NA,NA
"873","S3P1.C1",0.00489,0.42795
"874",NA,NA,NA
"875","S3P3.C1",0.000886,0.429
"876",NA,NA,NA
"877","S3P5.C1",-0.00752,0.52152
"878",NA,NA,NA
"879",NA,NA,NA
"880",NA,NA,NA
"881","S1P6.C2",0.10185,0.466
"882",NA,NA,NA
"883","S2P2.C2",0.05606,0.39089
"884",NA,NA,NA
"885","S2P4.C2",0.11395,0.43884
"886",NA,NA,NA
"887","S2P6.C2",0.00346,0.45744
"888",NA,NA,NA
"889","S3P2.C2",0.0993,0.52171
"890",NA,NA,NA
"891","S3P4.C2",0.18258,0.42811
"892",NA,NA,NA
"893","S3P6.C2",0.06172,0.42919
"894",NA,NA,NA
"895","S1P2.W",0.00428,0.36017
"896",NA,NA,NA
"897","S1P4.W",0.00152,0.3673
"898",NA,NA,NA
"899","S1P1.C1",-0.00658,0.48086
"900",NA,NA,NA
"901","S1P3.C1",0.01597,0.46581
"902",NA,NA,NA
"903",NA,NA,NA
"904","S2P1.C1",-0.00605,0.47435
"905",NA,NA,NA
"906","S2P3.C1",0.00375,0.49292
"907",NA,NA,NA
"908","S2P5.C1",-0.00565,0.43339
"909",NA,NA,NA
"910","S3P1.C1",0.00573,0.46361
"911",NA,NA,NA
"912","S3P3.C1",0.00441,0.46459
"913",NA,NA,NA
"914",NA,NA,NA
"915",NA,NA,NA
"916","S1P4.C2",-0.00461,-0.03403
"917",NA,NA,NA
"918","S1P6.C2",0.08228,0.50873
"919",NA,NA,NA
"920","S2P2.C2",0.05113,0.43356
"921",NA,NA,NA
"922","S2P4.C2",0.1206,0.47453
"923",NA,NA,NA
"924","S2P6.C2",0.02469,0.49311
"925",NA,NA,NA
"926",NA,NA,NA
"927","S3P4.C2",0.20925,0.46377
"928",NA,NA,NA
"929","S3P6.C2",0.07295,0.46478
"930",NA,NA,NA
"931","S1P2.W",-0.00544,0.38155
"932",NA,NA,NA
"933","S1P4.W",0.00695,0.38867
"934",NA,NA,NA
"935","S1P1.C1",0.00468,0.52355
"936",NA,NA,NA
"937","S1P3.C1",-0.00276,0.50854
"938",NA,NA,NA
"939",NA,NA,NA
"940","S2P1.C1",-0.00298,0.51705
"941",NA,NA,NA
"942","S2P3.C1",0.01468,0.53561
"943",NA,NA,NA
"944","S2P5.C1",-0.00344,0.469
"945",NA,NA,NA
"946","S3P1.C1",0.01947,0.50433
"947",NA,NA,NA
"948","S3P3.C1",-0.00216,0.50721
"949",NA,NA,NA
"950",NA,NA,NA
"951",NA,NA,NA
"952","S1P4.C2",0.00102,0.000521
"953",NA,NA,NA
"954",NA,NA,NA
"955","S2P2.C2",0.06971,0.46919
"956",NA,NA,NA
"957","S2P4.C2",0.17642,0.51722
"958",NA,NA,NA
"959",NA,NA,NA
"960",NA,NA,NA
"961","S3P4.C2",0.20374,0.50449
"962",NA,NA,NA
"963","S3P6.C2",0.06853,0.5074
"964",NA,NA,NA
"965","S1P2.W",0.000915,0.40292
"966",NA,NA,NA
"967","S1P4.W",0.00607,0.41005
"968",NA,NA,NA
"969",NA,NA,NA
"970",NA,NA,NA
"971",NA,NA,NA
"972",NA,NA,NA
"973",NA,NA,NA
"974","S2P5.C1",-0.0154,0.51169
"975",NA,NA,NA
"976","S3P1.C1",0.02117,0.53999
"977",NA,NA,NA
"978","S3P3.C1",-0.00497,0.54279
"979",NA,NA,NA
"980",NA,NA,NA
"981",NA,NA,NA
"982","S1P4.C2",0.00568,0.02187
"983",NA,NA,NA
"984",NA,NA,NA
"985","S2P2.C2",0.04755,0.51186
"986",NA,NA,NA
"987",NA,NA,NA
"988",NA,NA,NA
"989",NA,NA,NA
"990",NA,NA,NA
"991",NA,NA,NA
"992","S1P2.W",0.01031,0.42428
"993",NA,NA,NA
"994","S1P4.W",-0.00201,0.43141
"995",NA,NA,NA
"996",NA,NA,NA
"997",NA,NA,NA
"998",NA,NA,NA
"999",NA,NA,NA
"1000",NA,NA,NA
"1001",NA,NA,NA
"1002",NA,NA,NA
"1003",NA,NA,NA
"1004",NA,NA,NA
"1005",NA,NA,NA
"1006","S1P4.C2",-0.00205,0.04328
"1007",NA,NA,NA
"1008",NA,NA,NA
"1009",NA,NA,NA
"1010",NA,NA,NA
"1011",NA,NA,NA
"1012",NA,NA,NA
"1013",NA,NA,NA
"1014",NA,NA,NA
"1015","S1P2.W",-0.00571,0.45272
"1016",NA,NA,NA
"1017","S1P4.W",0.00146,0.45985
"1018",NA,NA,NA
"1019",NA,NA,NA
"1020",NA,NA,NA
"1021",NA,NA,NA
"1022",NA,NA,NA
"1023",NA,NA,NA
"1024",NA,NA,NA
"1025",NA,NA,NA
"1026",NA,NA,NA
"1027",NA,NA,NA
"1028",NA,NA,NA
"1029","S1P4.C2",-0.000697,0.06463
"1030",NA,NA,NA
"1031",NA,NA,NA
"1032",NA,NA,NA
"1033",NA,NA,NA
"1034",NA,NA,NA
"1035","S3P2.C2",0.10604,0.71392
"1036",NA,NA,NA
"1037",NA,NA,NA
"1038",NA,NA,NA
"1039","S1P2.W",-0.00222,0.4741
"1040",NA,NA,NA
"1041","S1P4.W",0.00571,0.48122
"1042",NA,NA,NA
"1043",NA,NA,NA
"1044",NA,NA,NA
"1045",NA,NA,NA
"1046",NA,NA,NA
"1047",NA,NA,NA
"1048",NA,NA,NA
"1049",NA,NA,NA
"1050",NA,NA,NA
"1051",NA,NA,NA
"1052",NA,NA,NA
"1053","S1P4.C2",0.00859,0.09302
"1054",NA,NA,NA
"1055",NA,NA,NA
"1056",NA,NA,NA
"1057",NA,NA,NA
"1058",NA,NA,NA
"1059","S3P2.C2",0.11857,0.75655
"1060",NA,NA,NA
"1061",NA,NA,NA
"1062",NA,NA,NA
"1063","S1P2.W",0.00212,0.49549
"1064",NA,NA,NA
"1065","S1P4.W",-7.6e-05,0.50262
"1066",NA,NA,NA
"1067","S1P1.C1",-0.00743,0.71583
"1068",NA,NA,NA
"1069",NA,NA,NA
"1070",NA,NA,NA
"1071",NA,NA,NA
"1072","S2P3.C1",0.00239,0.72794
"1073",NA,NA,NA
"1074",NA,NA,NA
"1075",NA,NA,NA
"1076",NA,NA,NA
"1077","S3P5.C1",-0.00834,0.79199
"1078",NA,NA,NA
"1079",NA,NA,NA
"1080","S1P4.C2",0.00694,0.11439
"1081",NA,NA,NA
"1082","S1P6.C2",0.1359,0.74369
"1083",NA,NA,NA
"1084",NA,NA,NA
"1085",NA,NA,NA
"1086","S2P6.C2",0.01476,0.72814
"1087",NA,NA,NA
"1088","S3P2.C2",0.14506,0.79219
"1089",NA,NA,NA
"1090",NA,NA,NA
"1091",NA,NA,NA
"1092","S1P2.W",-0.00633,0.51685
"1093",NA,NA,NA
"1094","S1P4.W",-0.0052,0.52398
"1095",NA,NA,NA
"1096","S1P1.C1",0.0043,0.75846
"1097",NA,NA,NA
"1098","S1P3.C1",0.02283,0.74351
"1099",NA,NA,NA
"1100",NA,NA,NA
"1101",NA,NA,NA
"1102","S2P3.C1",0.01013,0.77064
"1103",NA,NA,NA
"1104",NA,NA,NA
"1105","S3P1.C1",0.01863,0.73351
"1106",NA,NA,NA
"1107","S3P3.C1",0.0042,0.74206
"1108",NA,NA,NA
"1109",NA,NA,NA
"1110",NA,NA,NA
"1111","S1P4.C2",0.00218,0.13575
"1112",NA,NA,NA
"1113","S1P6.C2",0.11853,0.77927
"1114",NA,NA,NA
"1115","S2P2.C2",0.05888,0.70396
"1116",NA,NA,NA
"1117",NA,NA,NA
"1118","S2P6.C2",0.01165,0.77084
"1119",NA,NA,NA
"1120","S3P2.C2",0.12102,0.83484
"1121",NA,NA,NA
"1122","S3P4.C2",0.25128,0.73367
"1123",NA,NA,NA
"1124","S3P6.C2",0.07471,0.74225
"1125",NA,NA,NA
"1126","S1P2.W",-0.00245,0.54524
"1127",NA,NA,NA
"1128","S1P4.W",-0.000146,0.55236
"1129",NA,NA,NA
"1130","S1P1.C1",2.94e-05,0.7941
"1131",NA,NA,NA
"1132","S1P3.C1",0.0063,0.7791
"1133",NA,NA,NA
"1134",NA,NA,NA
"1135",NA,NA,NA
"1136","S2P3.C1",0.00295,0.8063
"1137",NA,NA,NA
"1138","S2P5.C1",0.01252,0.74646
"1139",NA,NA,NA
"1140","S3P1.C1",0.01238,0.76918
"1141",NA,NA,NA
"1142","S3P3.C1",-0.00518,0.77772
"1143",NA,NA,NA
"1144",NA,NA,NA
"1145",NA,NA,NA
"1146","S1P4.C2",0.01157,0.15711
"1147",NA,NA,NA
"1148","S1P6.C2",0.12027,0.82191
"1149",NA,NA,NA
"1150","S2P2.C2",0.05938,0.74662
"1151",NA,NA,NA
"1152",NA,NA,NA
"1153","S2P6.C2",0.01043,0.80649
"1154",NA,NA,NA
"1155","S3P2.C2",0.13809,0.87047
"1156",NA,NA,NA
"1157","S3P4.C2",0.2384,0.76934
"1158",NA,NA,NA
"1159","S3P6.C2",0.08839,0.77791
"1160",NA,NA,NA
"1161","S1P2.W",-0.0021,0.5666
"1162",NA,NA,NA
"1163","S1P4.W",-0.00598,0.57373
"1164",NA,NA,NA
"1165","S1P1.C1",0.00895,0.83676
"1166",NA,NA,NA
"1167","S1P3.C1",0.00761,0.82172
"1168",NA,NA,NA
"1169",NA,NA,NA
"1170",NA,NA,NA
"1171","S2P3.C1",-0.00255,0.84902
"1172",NA,NA,NA
"1173","S2P5.C1",0.0157,0.78206
"1174",NA,NA,NA
"1175","S3P1.C1",0.01539,0.8099
"1176",NA,NA,NA
"1177","S3P3.C1",-0.01166,0.82037
"1178",NA,NA,NA
"1179",NA,NA,NA
"1180",NA,NA,NA
"1181","S1P4.C2",0.01456,0.18553
"1182",NA,NA,NA
"1183","S1P6.C2",0.11898,0.85755
"1184",NA,NA,NA
"1185","S2P2.C2",0.06862,0.78223
"1186",NA,NA,NA
"1187",NA,NA,NA
"1188","S2P6.C2",0.00735,0.8492
"1189",NA,NA,NA
"1190","S3P2.C2",0.13844,0.91312
"1191",NA,NA,NA
"1192","S3P4.C2",0.22026,0.81006
"1193",NA,NA,NA
"1194","S3P6.C2",0.07408,0.82056
"1195",NA,NA,NA
"1196",NA,NA,NA
"1197",NA,NA,NA
"1198","S1P1.C1",-0.00094,0.8724
"1199",NA,NA,NA
"1200","S1P3.C1",0.00681,0.85736
"1201",NA,NA,NA
"1202",NA,NA,NA
"1203",NA,NA,NA
"1204","S2P3.C1",0.00537,0.88469
"1205",NA,NA,NA
"1206","S2P5.C1",-0.00231,0.82473
"1207",NA,NA,NA
"1208","S3P1.C1",0.0119,0.84558
"1209",NA,NA,NA
"1210","S3P3.C1",-0.00585,0.85601
"1211",NA,NA,NA
"1212",NA,NA,NA
"1213",NA,NA,NA
"1214","S1P4.C2",0.01163,0.20691
"1215",NA,NA,NA
"1216","S1P6.C2",0.11424,0.90022
"1217",NA,NA,NA
"1218","S2P2.C2",0.06642,0.82491
"1219",NA,NA,NA
"1220",NA,NA,NA
"1221","S2P6.C2",0.01569,0.88488
"1222",NA,NA,NA
"1223","S3P2.C2",0.14514,0.94875
"1224",NA,NA,NA
"1225","S3P4.C2",0.28253,0.84574
"1226",NA,NA,NA
"1227","S3P6.C2",0.10058,0.85619
"1228",NA,NA,NA
"1229",NA,NA,NA
"1230",NA,NA,NA
"1231","S1P1.C1",-0.00429,0.91507
"1232",NA,NA,NA
"1233","S1P3.C1",0.00436,0.90003
"1234",NA,NA,NA
"1235",NA,NA,NA
"1236",NA,NA,NA
"1237","S2P3.C1",-0.00315,0.92742
"1238",NA,NA,NA
"1239","S2P5.C1",0.00508,0.86036
"1240",NA,NA,NA
"1241","S3P1.C1",0.02143,0.88627
"1242",NA,NA,NA
"1243",NA,NA,NA
"1244","S3P5.C1",-0.00303,1.00681
"1245",NA,NA,NA
"1246",NA,NA,NA
"1247","S1P4.C2",0.00573,0.2283
"1248",NA,NA,NA
"1249","S1P6.C2",0.11711,0.93578
"1250",NA,NA,NA
"1251","S2P2.C2",0.06605,0.86053
"1252",NA,NA,NA
"1253",NA,NA,NA
"1254","S2P6.C2",0.02102,0.92758
"1255",NA,NA,NA
"1256","S3P2.C2",0.1758,1.02126
"1257",NA,NA,NA
"1258","S3P4.C2",0.19943,0.88644
"1259",NA,NA,NA
"1260",NA,NA,NA
"1261",NA,NA,NA
"1262",NA,NA,NA
"1263","S1P1.C1",0.00603,0.95073
"1264",NA,NA,NA
"1265","S1P3.C1",0.01596,0.9356
"1266",NA,NA,NA
"1267",NA,NA,NA
"1268",NA,NA,NA
"1269","S2P3.C1",0.00777,0.96304
"1270",NA,NA,NA
"1271","S2P5.C1",0.00369,0.90302
"1272",NA,NA,NA
"1273","S3P1.C1",0.02086,0.92193
"1274",NA,NA,NA
"1275",NA,NA,NA
"1276","S3P5.C1",-0.0023,1.04956
"1277",NA,NA,NA
"1278",NA,NA,NA
"1279","S1P4.C2",0.01702,0.24968
"1280",NA,NA,NA
"1281","S1P6.C2",0.20095,1.02119
"1282",NA,NA,NA
"1283","S2P2.C2",0.07784,0.90319
"1284",NA,NA,NA
"1285",NA,NA,NA
"1286","S2P6.C2",0.01953,0.96324
"1287",NA,NA,NA
"1288","S3P2.C2",0.20215,1.06404
"1289",NA,NA,NA
"1290","S3P4.C2",0.32106,0.92211
"1291",NA,NA,NA
"1292",NA,NA,NA
"1293",NA,NA,NA
"1294",NA,NA,NA
"1295","S1P1.C1",0.00645,1.00676
"1296",NA,NA,NA
"1297","S1P3.C1",0.01573,0.97824
"1298",NA,NA,NA
"1299",NA,NA,NA
"1300","S2P1.C1",-0.0075,1.01458
"1301",NA,NA,NA
"1302","S2P3.C1",0.00933,1.00683
"1303",NA,NA,NA
"1304","S2P5.C1",-0.0038,0.93861
"1305",NA,NA,NA
"1306","S3P1.C1",0.01213,0.96266
"1307",NA,NA,NA
"1308",NA,NA,NA
"1309","S3P5.C1",0.00318,1.0994
"1310",NA,NA,NA
"1311",NA,NA,NA
"1312","S1P4.C2",0.01098,0.28872
"1313",NA,NA,NA
"1314","S1P6.C2",0.25149,1.06388
"1315",NA,NA,NA
"1316","S2P2.C2",0.08083,0.93877
"1317",NA,NA,NA
"1318","S2P4.C2",0.27474,1.029
"1319",NA,NA,NA
"1320","S2P6.C2",0.0332,1.02123
"1321",NA,NA,NA
"1322","S3P2.C2",0.22317,1.11385
"1323",NA,NA,NA
"1324","S3P4.C2",0.50257,0.96282
"1325",NA,NA,NA
"1326","S3P6.C2",0.10104,1.00922
"1327",NA,NA,NA
"1328",NA,NA,NA
"1329",NA,NA,NA
"1330","S1P1.C1",0.01355,1.04949
"1331",NA,NA,NA
"1332","S1P3.C1",0.01529,1.00678
"1333",NA,NA,NA
"1334","S1P5.C1",-0.01301,-0.06387
"1335",NA,NA,NA
"1336","S2P1.C1",0.01098,1.05734
"1337",NA,NA,NA
"1338","S2P3.C1",0.02164,1.04953
"1339",NA,NA,NA
"1340","S2P5.C1",-7.75e-05,0.98123
"1341",NA,NA,NA
"1342","S3P1.C1",0.01734,1.00693
"1343",NA,NA,NA
"1344",NA,NA,NA
"1345","S3P5.C1",0.00429,1.14216
"1346",NA,NA,NA
"1347",NA,NA,NA
"1348","S1P4.C2",0.02682,0.3244
"1349",NA,NA,NA
"1350","S1P6.C2",0.2424,1.11361
"1351",NA,NA,NA
"1352","S2P2.C2",0.08056,1.02123
"1353",NA,NA,NA
"1354","S2P4.C2",0.32852,1.07176
"1355",NA,NA,NA
"1356","S2P6.C2",0.03341,1.06391
"1357",NA,NA,NA
"1358","S3P2.C2",0.23096,1.15661
"1359",NA,NA,NA
"1360","S3P4.C2",0.48742,1.02138
"1361",NA,NA,NA
"1362","S3P6.C2",0.23561,1.05196
"1363",NA,NA,NA
"1364",NA,NA,NA
"1365",NA,NA,NA
"1366","S1P1.C1",0.00939,1.09922
"1367",NA,NA,NA
"1368","S1P3.C1",0.03307,1.04948
"1369",NA,NA,NA
"1370",NA,NA,NA
"1371","S2P1.C1",-0.00655,1.10708
"1372",NA,NA,NA
"1373",NA,NA,NA
"1374","S2P5.C1",0.000526,1.00682
"1375",NA,NA,NA
"1376","S3P1.C1",0.00829,1.04972
"1377",NA,NA,NA
"1378",NA,NA,NA
"1379","S3P5.C1",-0.00322,1.19193
"1380",NA,NA,NA
"1381",NA,NA,NA
"1382","S1P4.C2",0.02604,0.36705
"1383",NA,NA,NA
"1384","S1P6.C2",0.22416,1.15631
"1385",NA,NA,NA
"1386","S2P2.C2",0.12642,1.06398
"1387",NA,NA,NA
"1388","S2P4.C2",0.34195,1.1215
"1389",NA,NA,NA
"1390",NA,NA,NA
"1391","S3P2.C2",0.23895,1.20639
"1392",NA,NA,NA
"1393","S3P4.C2",0.55715,1.06414
"1394",NA,NA,NA
"1395","S3P6.C2",0.25349,1.10169
"1396",NA,NA,NA
"1397",NA,NA,NA
"1398",NA,NA,NA
"1399","S1P1.C1",-0.00113,1.14197
"1400",NA,NA,NA
"1401","S1P3.C1",0.01523,1.09921
"1402",NA,NA,NA
"1403","S1P5.C1",0.00762,-0.000486
"1404",NA,NA,NA
"1405","S2P1.C1",-0.000338,1.1498
"1406",NA,NA,NA
"1407",NA,NA,NA
"1408","S2P5.C1",0.000774,1.04956
"1409",NA,NA,NA
"1410","S3P1.C1",0.02184,1.09953
"1411",NA,NA,NA
"1412",NA,NA,NA
"1413","S3P5.C1",0.00179,1.23472
"1414",NA,NA,NA
"1415","S1P2.C2",-0.00286,-0.000324
"1416",NA,NA,NA
"1417","S1P4.C2",0.04429,0.40271
"1418",NA,NA,NA
"1419","S1P6.C2",0.3036,1.20608
"1420",NA,NA,NA
"1421","S2P2.C2",0.12672,1.11377
"1422",NA,NA,NA
"1423","S2P4.C2",0.32594,1.16424
"1424",NA,NA,NA
"1425",NA,NA,NA
"1426","S3P2.C2",0.20737,1.24918
"1427",NA,NA,NA
"1428","S3P4.C2",0.64435,1.11392
"1429",NA,NA,NA
"1430","S3P6.C2",0.26338,1.14444
"1431",NA,NA,NA
"1432",NA,NA,NA
"1433",NA,NA,NA
"1434","S1P1.C1",0.00945,1.19175
"1435",NA,NA,NA
"1436","S1P3.C1",0.02065,1.1419
"1437",NA,NA,NA
"1438","S1P5.C1",-0.04477,0.01374
"1439",NA,NA,NA
"1440","S2P1.C1",0.00479,1.19959
"1441",NA,NA,NA
"1442",NA,NA,NA
"1443","S2P5.C1",0.0066,1.09935
"1444",NA,NA,NA
"1445","S3P1.C1",0.01905,1.14226
"1446",NA,NA,NA
"1447",NA,NA,NA
"1448","S3P5.C1",-0.01038,1.29635
"1449",NA,NA,NA
"1450","S1P2.C2",0.00537,0.0139
"1451",NA,NA,NA
"1452","S1P4.C2",0.04074,0.44538
"1453",NA,NA,NA
"1454","S1P6.C2",0.29571,1.24881
"1455",NA,NA,NA
"1456","S2P2.C2",0.14459,1.15652
"1457",NA,NA,NA
"1458","S2P4.C2",0.36298,1.21404
"1459",NA,NA,NA
"1460",NA,NA,NA
"1461","S3P2.C2",0.1892,1.29655
"1462",NA,NA,NA
"1463","S3P4.C2",0.57499,1.15669
"1464",NA,NA,NA
"1465","S3P6.C2",0.22862,1.19419
"1466",NA,NA,NA
"1467",NA,NA,NA
"1468",NA,NA,NA
"1469","S1P1.C1",0.00941,1.23447
"1470",NA,NA,NA
"1471","S1P3.C1",0.01626,1.19168
"1472",NA,NA,NA
"1473","S1P5.C1",-0.02591,0.02795
"1474",NA,NA,NA
"1475","S2P1.C1",0.00238,1.24236
"1476",NA,NA,NA
"1477",NA,NA,NA
"1478","S2P5.C1",0.00969,1.14209
"1479",NA,NA,NA
"1480","S3P1.C1",0.01716,1.19208
"1481",NA,NA,NA
"1482",NA,NA,NA
"1483","S3P5.C1",0.00406,1.33197
"1484",NA,NA,NA
"1485","S1P2.C2",-0.000292,0.02811
"1486",NA,NA,NA
"1487","S1P4.C2",0.05504,0.48106
"1488",NA,NA,NA
"1489","S1P6.C2",0.27009,1.28704
"1490",NA,NA,NA
"1491","S2P2.C2",0.14247,1.20626
"1492",NA,NA,NA
"1493","S2P4.C2",0.37939,1.25681
"1494",NA,NA,NA
"1495",NA,NA,NA
"1496","S3P2.C2",0.18057,1.33216
"1497",NA,NA,NA
"1498","S3P4.C2",0.58511,1.20648
"1499",NA,NA,NA
"1500","S3P6.C2",0.22556,1.2369
"1501",NA,NA,NA
"1502",NA,NA,NA
"1503",NA,NA,NA
"1504","S1P1.C1",0.01181,1.2895
"1505",NA,NA,NA
"1506","S1P3.C1",0.02498,1.23439
"1507",NA,NA,NA
"1508","S1P5.C1",0.00288,0.04218
"1509",NA,NA,NA
"1510","S2P1.C1",-0.01041,1.30278
"1511",NA,NA,NA
"1512",NA,NA,NA
"1513","S2P5.C1",0.01313,1.19183
"1514",NA,NA,NA
"1515","S3P1.C1",0.02269,1.23486
"1516",NA,NA,NA
"1517",NA,NA,NA
"1518","S3P5.C1",-0.000316,1.37462
"1519",NA,NA,NA
"1520","S1P2.C2",0.00294,0.04235
"1521",NA,NA,NA
"1522","S1P4.C2",0.04705,0.52375
"1523",NA,NA,NA
"1524","S1P6.C2",0.27709,1.32267
"1525",NA,NA,NA
"1526","S2P2.C2",0.1672,1.24898
"1527",NA,NA,NA
"1528","S2P4.C2",0.34758,1.30296
"1529",NA,NA,NA
"1530",NA,NA,NA
"1531","S3P2.C2",0.18587,1.37481
"1532",NA,NA,NA
"1533","S3P4.C2",0.5726,1.24926
"1534",NA,NA,NA
"1535","S3P6.C2",0.19458,1.29128
"1536",NA,NA,NA
"1537",NA,NA,NA
"1538",NA,NA,NA
"1539","S1P1.C1",0.02062,1.32515
"1540",NA,NA,NA
"1541","S1P3.C1",0.01518,1.28688
"1542",NA,NA,NA
"1543","S1P5.C1",0.0037,0.05641
"1544",NA,NA,NA
"1545","S2P1.C1",-0.00478,1.33846
"1546",NA,NA,NA
"1547","S2P3.C1",0.00115,1.3235
"1548",NA,NA,NA
"1549","S2P5.C1",0.0138,1.23455
"1550",NA,NA,NA
"1551","S3P1.C1",0.01142,1.31479
"1552",NA,NA,NA
"1553","S3P3.C1",-0.01446,1.3267
"1554",NA,NA,NA
"1555","S3P5.C1",-0.00937,1.41027
"1556",NA,NA,NA
"1557","S1P2.C2",-0.00241,0.05657
"1558",NA,NA,NA
"1559",NA,NA,NA
"1560","S1P6.C2",0.23932,1.36528
"1561",NA,NA,NA
"1562","S2P2.C2",0.17714,1.29876
"1563",NA,NA,NA
"1564","S2P4.C2",0.33289,1.33863
"1565",NA,NA,NA
"1566","S2P6.C2",0.04644,1.32369
"1567",NA,NA,NA
"1568","S3P2.C2",0.14044,1.41046
"1569",NA,NA,NA
"1570","S3P4.C2",0.4959,1.31495
"1571",NA,NA,NA
"1572","S3P6.C2",0.17118,1.32689
"1573",NA,NA,NA
"1574",NA,NA,NA
"1575",NA,NA,NA
"1576","S1P1.C1",0.01782,1.3658
"1577",NA,NA,NA
"1578","S1P3.C1",0.02601,1.3225
"1579",NA,NA,NA
"1580","S1P5.C1",-0.00127,0.07061
"1581",NA,NA,NA
"1582","S2P1.C1",-0.00671,1.38111
"1583",NA,NA,NA
"1584",NA,NA,NA
"1585","S2P5.C1",0.01967,1.28434
"1586",NA,NA,NA
"1587","S3P1.C1",0.0138,1.35047
"1588",NA,NA,NA
"1589","S3P3.C1",-0.01857,1.36935
"1590",NA,NA,NA
"1591","S3P5.C1",0.000713,1.45295
"1592",NA,NA,NA
"1593","S1P2.C2",0.000504,0.07078
"1594",NA,NA,NA
"1595",NA,NA,NA
"1596","S1P6.C2",0.28625,1.40086
"1597",NA,NA,NA
"1598","S2P2.C2",0.15712,1.34148
"1599",NA,NA,NA
"1600","S2P4.C2",0.37241,1.38128
"1601",NA,NA,NA
"1602",NA,NA,NA
"1603","S3P2.C2",0.15914,1.45316
"1604",NA,NA,NA
"1605","S3P4.C2",0.36625,1.35064
"1606",NA,NA,NA
"1607","S3P6.C2",0.1382,1.36954
"1608",NA,NA,NA
"1609",NA,NA,NA
"1610",NA,NA,NA
"1611","S1P1.C1",0.01014,1.40149
"1612",NA,NA,NA
"1613","S1P3.C1",0.0206,1.3651
"1614",NA,NA,NA
"1615","S1P5.C1",0.0047,0.09189
"1616",NA,NA,NA
"1617","S2P1.C1",0.0077,1.41677
"1618",NA,NA,NA
"1619","S2P3.C1",0.01447,1.40175
"1620",NA,NA,NA
"1621","S2P5.C1",0.01858,1.32707
"1622",NA,NA,NA
"1623","S3P1.C1",0.01847,1.39317
"1624",NA,NA,NA
"1625","S3P3.C1",-0.01451,1.40497
"1626",NA,NA,NA
"1627","S3P5.C1",-0.00192,1.48863
"1628",NA,NA,NA
"1629","S1P2.C2",-0.00625,0.09205
"1630",NA,NA,NA
"1631",NA,NA,NA
"1632","S1P6.C2",0.23742,1.44344
"1633",NA,NA,NA
"1634","S2P2.C2",0.13897,1.39127
"1635",NA,NA,NA
"1636","S2P4.C2",0.31904,1.41694
"1637",NA,NA,NA
"1638","S2P6.C2",0.03067,1.40194
"1639",NA,NA,NA
"1640","S3P2.C2",0.15056,1.48884
"1641",NA,NA,NA
"1642","S3P4.C2",0.3348,1.39333
"1643",NA,NA,NA
"1644","S3P6.C2",0.13441,1.40515
"1645",NA,NA,NA
"1646",NA,NA,NA
"1647",NA,NA,NA
"1648","S1P1.C1",0.00928,1.44218
"1649",NA,NA,NA
"1650","S1P3.C1",0.03597,1.40067
"1651",NA,NA,NA
"1652","S1P5.C1",0.00773,0.1061
"1653",NA,NA,NA
"1654","S2P1.C1",-0.00453,1.45944
"1655",NA,NA,NA
"1656","S2P3.C1",0.0233,1.44444
"1657",NA,NA,NA
"1658","S2P5.C1",0.000488,1.37685
"1659",NA,NA,NA
"1660","S3P1.C1",0.01654,1.42883
"1661",NA,NA,NA
"1662","S3P3.C1",-0.00344,1.44764
"1663",NA,NA,NA
"1664","S3P5.C1",-0.00602,1.53133
"1665",NA,NA,NA
"1666","S1P2.C2",-0.00254,0.10626
"1667",NA,NA,NA
"1668",NA,NA,NA
"1669","S1P6.C2",0.24736,1.47903
"1670",NA,NA,NA
"1671","S2P2.C2",0.05955,1.43403
"1672",NA,NA,NA
"1673","S2P4.C2",0.33365,1.45962
"1674",NA,NA,NA
"1675","S2P6.C2",0.0271,1.44464
"1676",NA,NA,NA
"1677","S3P2.C2",0.13122,1.53153
"1678",NA,NA,NA
"1679","S3P4.C2",0.31713,1.429
"1680",NA,NA,NA
"1681","S3P6.C2",0.11351,1.44782
"1682",NA,NA,NA
"1683",NA,NA,NA
"1684",NA,NA,NA
"1685","S1P1.C1",0.00414,1.47785
"1686",NA,NA,NA
"1687","S1P3.C1",0.00751,1.44325
"1688",NA,NA,NA
"1689","S1P5.C1",-0.000372,0.12034
"1690",NA,NA,NA
"1691","S2P1.C1",0.00221,1.49513
"1692",NA,NA,NA
"1693","S2P3.C1",0.01585,1.48006
"1694",NA,NA,NA
"1695","S2P5.C1",0.0151,1.41959
"1696",NA,NA,NA
"1697","S3P1.C1",0.01371,1.47155
"1698",NA,NA,NA
"1699","S3P3.C1",-0.00519,1.48326
"1700",NA,NA,NA
"1701",NA,NA,NA
"1702","S1P2.C2",-0.00249,0.12049
"1703",NA,NA,NA
"1704","S1P4.C2",0.05752,0.71603
"1705",NA,NA,NA
"1706","S1P6.C2",0.25361,1.52164
"1707",NA,NA,NA
"1708","S2P2.C2",0.09337,1.48383
"1709",NA,NA,NA
"1710","S2P4.C2",0.27547,1.4953
"1711",NA,NA,NA
"1712","S2P6.C2",0.02662,1.48027
"1713",NA,NA,NA
"1714",NA,NA,NA
"1715","S3P4.C2",0.32269,1.47171
"1716",NA,NA,NA
"1717","S3P6.C2",0.13302,1.48345
