"","Label","Pyr","Flux","Time","Condition"
"137","S1P4","C2",-0.00609,-0.07598,"Pre-Drought"
"138","S1P6","C2",0.00761,-0.00735,"Pre-Drought"
"139","S2P8","C2",0.01461,-0.04801,"Pre-Drought"
"140","S2P4","C2",0.01858,-0.09343,"Pre-Drought"
"141","S2P6","C2",-0.02039,-0.06207,"Pre-Drought"
"142","S3P2","C2",0.00257,-0.08854,"Pre-Drought"
"143","S3P4","C2",-0.01681,-0.06925,"Pre-Drought"
"144","S3P6","C2",0.000115,-0.09814,"Pre-Drought"
"145","S1P1","C1",0.0024,-0.02986,"Pre-Drought"
"146","S1P3","C1",-0.00774,-0.00755,"Pre-Drought"
"147","S1P5","C1",0.0053,-1.46832,"Pre-Drought"
"148","S2P1","C1",0.000711,-0.04726,"Pre-Drought"
"149","S2P3","C1",-0.00389,-0.02704,"Pre-Drought"
"150","S2P7","C1",0.00738,-0.00747,"Pre-Drought"
"151","S3P1","C1",-0.00167,-0.09791,"Pre-Drought"
"152","S3P3","C1",-0.00449,-0.05207,"Pre-Drought"
"153","S3P5","C1",0.00275,-0.04241,"Pre-Drought"
"154","S1P2","C2",0.00263,-1.46814,"Pre-Drought"
"155","S1P4","C2",0.0125,-0.00652,"Pre-Drought"
"156","S1P6","C2",-0.02331,0.01405,"Pre-Drought"
"157","S2P8","C2",-0.00512,-0.000324,"Pre-Drought"
"158","S2P4","C2",-0.00219,-0.00723,"Pre-Drought"
"159","S2P6","C2",0.00808,-0.03867,"Pre-Drought"
"160","S3P2","C2",-0.00822,-0.01366,"Pre-Drought"
"161","S3P4","C2",0.00198,-0.00716,"Pre-Drought"
"162","S3P6","C2",0.00541,-0.02815,"Pre-Drought"
"163","S1P1","C1",0.01112,-0.0067,"Pre-Drought"
"164","S1P3","C1",-0.0054,0.01385,"Pre-Drought"
"165","S1P5","C1",-0.01383,-1.45409,"Pre-Drought"
"166","S2P1","C1",-0.00522,-0.00742,"Pre-Drought"
"167","S2P3","C1",-0.00289,-0.00565,"Pre-Drought"
"168","S2P7","C1",0.00923,0.01391,"Pre-Drought"
"169","S3P1","C1",-0.00663,-0.02315,"Pre-Drought"
"170","S3P3","C1",-0.01003,-0.02834,"Pre-Drought"
"171","S3P5","C1",-0.01213,0.01333,"Pre-Drought"
"172","S1P2","C2",-0.00467,-1.45391,"Pre-Drought"
"173","S1P4","C2",0.0026,0.01488,"Pre-Drought"
"174","S1P6","C2",-0.00244,0.03545,"Pre-Drought"
"175","S2P8","C2",-0.00278,0.02105,"Pre-Drought"
"176","S2P4","C2",-0.00723,0.01417,"Pre-Drought"
"177","S2P6","C2",-0.04802,-0.01727,"Pre-Drought"
"178","S3P2","C2",-0.0071,0.01354,"Pre-Drought"
"179","S3P4","C2",0.00745,0.01422,"Pre-Drought"
"180","S3P6","C2",0.00146,-0.00682,"Pre-Drought"
"181","S1P1","C1",0.02394,0.01469,"Pre-Drought"
"182","S1P3","C1",0.00981,0.03525,"Pre-Drought"
"183","S1P5","C1",0.017,-1.43986,"Pre-Drought"
"184","S2P1","C1",0.0052,0.01398,"Pre-Drought"
"185","S2P3","C1",0.01794,0.01573,"Pre-Drought"
"186","S2P7","C1",0.00619,0.0353,"Pre-Drought"
"187","S3P1","C1",0.00852,-0.00731,"Pre-Drought"
"188","S3P3","C1",0.00243,-0.00703,"Pre-Drought"
"189","S3P5","C1",-0.00816,0.03475,"Pre-Drought"
"190","S1P2","C2",-0.00145,-1.43969,"Pre-Drought"
"191","S1P4","C2",0.00902,0.0363,"Pre-Drought"
"192","S1P6","C2",0.00354,0.05686,"Pre-Drought"
"193","S2P8","C2",-0.00486,0.04244,"Pre-Drought"
"194","S2P4","C2",0.00382,0.03558,"Pre-Drought"
"195","S2P6","C2",0.00769,0.01428,"Pre-Drought"
"196","S3P2","C2",-0.0054,0.03495,"Pre-Drought"
"197","S3P4","C2",-0.00363,0.03561,"Pre-Drought"
"198","S3P6","C2",-0.00492,0.01455,"Pre-Drought"
"199","S1P1","C1",0.00419,0.0361,"Pre-Drought"
"200","S1P3","C1",0.01181,0.05667,"Pre-Drought"
"201","S1P5","C1",0.03036,-1.42565,"Pre-Drought"
"202","S2P1","C1",0.01074,0.03539,"Pre-Drought"
"203","S2P3","C1",0.00232,0.02591,"Pre-Drought"
"204","S2P7","C1",-0.00194,0.05667,"Pre-Drought"
"205","S3P1","C1",-0.01675,0.01405,"Pre-Drought"
"206","S3P3","C1",0.00855,0.01434,"Pre-Drought"
"207","S3P5","C1",0.00922,0.05618,"Pre-Drought"
"208","S1P2","C2",0.01496,-1.42546,"Pre-Drought"
"209","S1P4","C2",0.00151,0.0577,"Pre-Drought"
"210","S1P6","C2",0.00643,0.08181,"Pre-Drought"
"211","S2P8","C2",-0.00584,0.06381,"Pre-Drought"
"212","S2P4","C2",0.00309,0.05697,"Pre-Drought"
"213","S2P6","C2",0.00496,0.03568,"Pre-Drought"
"214","S3P2","C2",-0.00786,0.05638,"Pre-Drought"
"215","S3P4","C2",-0.01952,0.05701,"Pre-Drought"
"216","S3P6","C2",0.00991,0.03595,"Pre-Drought"
"217","S1P1","C1",-0.0086,0.0575,"Pre-Drought"
"218","S1P3","C1",0.00747,0.08161,"Pre-Drought"
"219","S1P5","C1",0.02368,-1.40788,"Pre-Drought"
"220","S2P1","C1",0.00312,0.05678,"Pre-Drought"
"221","S2P3","C1",0.01014,0.0473,"Pre-Drought"
"222","S2P7","C1",-0.01321,0.0816,"Pre-Drought"
"223","S3P1","C1",0.02388,0.03544,"Pre-Drought"
"224","S3P3","C1",0.00326,0.03574,"Pre-Drought"
"225","S3P5","C1",0.00479,0.07759,"Pre-Drought"
"226","S1P2","C2",-0.01641,-1.40769,"Pre-Drought"
"227","S1P4","C2",0.011,0.08265,"Pre-Drought"
"228","S1P6","C2",-0.00679,0.10321,"Pre-Drought"
"229","S2P8","C2",-0.00636,0.08874,"Pre-Drought"
"230","S2P4","C2",0.00102,0.0819,"Pre-Drought"
"231","S2P6","C2",-0.00648,0.05706,"Pre-Drought"
"232","S3P2","C2",-0.00416,0.0778,"Pre-Drought"
"233","S3P4","C2",-0.00808,0.08193,"Pre-Drought"
"234","S3P6","C2",-0.00866,0.06083,"Pre-Drought"
"235","S1P1","C1",0.00523,0.08245,"Pre-Drought"
"236","S1P3","C1",0.00878,0.10301,"Pre-Drought"
"237","S1P5","C1",0.01562,-1.39363,"Pre-Drought"
"238","S2P1","C1",0.00573,0.08171,"Pre-Drought"
"239","S2P3","C1",0.00341,0.06868,"Pre-Drought"
"240","S2P7","C1",0.00355,0.10296,"Pre-Drought"
"241","S3P1","C1",0.000851,0.05684,"Pre-Drought"
"242","S3P3","C1",0.01166,0.06062,"Pre-Drought"
"243","S3P5","C1",0.00766,0.10253,"Pre-Drought"
"244","S1P2","C2",0.00814,-1.39345,"Pre-Drought"
"245","S1P4","C2",0.00859,0.10404,"Pre-Drought"
"246","S1P6","C2",-0.00434,0.12461,"Pre-Drought"
"247","S2P8","C2",0.01007,0.1101,"Pre-Drought"
"248","S2P4","C2",0.00716,0.1033,"Pre-Drought"
"249","S2P6","C2",0.00802,0.07846,"Pre-Drought"
"250","S3P2","C2",0.0127,0.10272,"Pre-Drought"
"251","S3P4","C2",0.000307,0.10334,"Pre-Drought"
"252","S3P6","C2",0.00996,0.08222,"Pre-Drought"
"253","S1P1","C1",-0.00742,0.10384,"Pre-Drought"
"254","S1P3","C1",0.00407,0.12441,"Pre-Drought"
"255","S1P5","C1",0.02062,-1.37941,"Pre-Drought"
"256","S2P1","C1",0.01024,0.10311,"Pre-Drought"
"257","S2P3","C1",0.00341,0.09008,"Pre-Drought"
"258","S2P7","C1",-0.00134,0.1244,"Pre-Drought"
"259","S3P1","C1",0.0051,0.08177,"Pre-Drought"
"260","S3P3","C1",0.01409,0.08201,"Pre-Drought"
"261","S3P5","C1",0.00671,0.12394,"Pre-Drought"
"262","S1P2","C2",-0.00522,-1.37922,"Pre-Drought"
"263","S1P4","C2",0.00587,0.12547,"Pre-Drought"
"264","S1P6","C2",0.00421,0.14601,"Pre-Drought"
"265","S2P8","C2",0.00621,0.13154,"Pre-Drought"
"266","S2P4","C2",-0.0023,0.12471,"Pre-Drought"
"267","S2P6","C2",0.00424,0.10339,"Pre-Drought"
"268","S3P2","C2",0.0029,0.12414,"Pre-Drought"
"269","S3P4","C2",-0.00716,0.12472,"Pre-Drought"
"270","S3P6","C2",0.01249,0.1036,"Pre-Drought"
"271","S1P1","C1",-0.00167,0.12527,"Pre-Drought"
"272","S1P3","C1",-0.0109,0.14581,"Pre-Drought"
"273","S1P5","C1",-0.00402,-1.36516,"Pre-Drought"
"274","S2P1","C1",-0.00977,0.12453,"Pre-Drought"
"275","S2P3","C1",0.01824,0.11501,"Pre-Drought"
"276","S2P7","C1",0.000583,0.14576,"Pre-Drought"
"277","S3P1","C1",0.00606,0.10317,"Pre-Drought"
"278","S3P3","C1",0.00488,0.10339,"Pre-Drought"
"279","S3P5","C1",-0.01694,0.14536,"Pre-Drought"
"280","S1P2","C2",0.00424,-1.36498,"Pre-Drought"
"281","S1P4","C2",-0.00792,0.14685,"Pre-Drought"
"282","S1P6","C2",0.00165,0.17093,"Pre-Drought"
"283","S2P8","C2",0.01143,0.15291,"Pre-Drought"
"284","S2P4","C2",0.00457,0.14608,"Pre-Drought"
"285","S2P6","C2",0.00703,0.12477,"Pre-Drought"
"286","S3P2","C2",-2.91e-05,0.14557,"Pre-Drought"
"287","S3P4","C2",0.01661,0.14611,"Pre-Drought"
"288","S3P6","C2",0.00486,0.12501,"Pre-Drought"
"289","S1P1","C1",0.01814,0.14666,"Pre-Drought"
"290","S1P3","C1",-0.00919,0.17073,"Pre-Drought"
"291","S1P5","C1",0.00154,-1.35091,"Pre-Drought"
"292","S2P1","C1",-0.0038,0.1459,"Pre-Drought"
"293","S2P3","C1",-0.01345,0.13639,"Pre-Drought"
"294","S2P7","C1",0.00249,0.17072,"Pre-Drought"
"295","S3P1","C1",0.01321,0.12455,"Pre-Drought"
"296","S3P3","C1",0.00338,0.1248,"Pre-Drought"
"297","S3P5","C1",0.00214,0.16678,"Pre-Drought"
"298","S1P2","C2",0.0022,-1.35072,"Pre-Drought"
"299","S1P4","C2",0.00867,0.17178,"Pre-Drought"
"300","S1P6","C2",0.01909,0.19233,"Pre-Drought"
"301","S2P8","C2",0.01174,0.17786,"Pre-Drought"
"302","S2P4","C2",-0.00588,0.171,"Pre-Drought"
"303","S2P6","C2",-0.0051,0.14615,"Pre-Drought"
"304","S3P2","C2",0.00222,0.16698,"Pre-Drought"
"305","S3P4","C2",0.01374,0.17102,"Pre-Drought"
"306","S3P6","C2",0.00566,0.14993,"Pre-Drought"
"307","S1P1","C1",0.01324,0.17159,"Pre-Drought"
"308","S1P3","C1",0.00484,0.19213,"Pre-Drought"
"309","S1P5","C1",0.000581,-1.33666,"Pre-Drought"
"310","S2P1","C1",-0.00681,0.17081,"Pre-Drought"
"311","S2P3","C1",-0.00928,0.15777,"Pre-Drought"
"312","S2P7","C1",-0.00494,0.19207,"Pre-Drought"
"313","S3P1","C1",0.00317,0.14594,"Pre-Drought"
"314","S3P3","C1",0.01254,0.14972,"Pre-Drought"
"315","S3P5","C1",-0.01417,0.19174,"Pre-Drought"
"316","S1P2","C2",-0.03979,-1.33646,"Pre-Drought"
"317","S1P4","C2",0.000938,0.19318,"Pre-Drought"
"318","S1P6","C2",0.00315,0.21373,"Pre-Drought"
"319","S2P8","C2",-0.00732,0.19921,"Pre-Drought"
"320","S2P4","C2",-0.00698,0.19236,"Pre-Drought"
"321","S2P6","C2",0.00288,0.16755,"Pre-Drought"
"322","S3P2","C2",0.00165,0.19192,"Pre-Drought"
"323","S3P4","C2",0.00929,0.19242,"Pre-Drought"
"324","S3P6","C2",0.00907,0.17134,"Pre-Drought"
"325","S1P1","C1",0.000317,0.193,"Pre-Drought"
"326","S1P3","C1",0.0023,0.21353,"Pre-Drought"
"327","S1P5","C1",-0.01656,-1.31887,"Pre-Drought"
"328","S2P1","C1",-0.0123,0.19218,"Pre-Drought"
"329","S2P3","C1",-0.00382,0.17917,"Pre-Drought"
"330","S2P7","C1",0.02931,0.21347,"Pre-Drought"
"331","S3P1","C1",0.000497,0.17086,"Pre-Drought"
"332","S3P3","C1",0.0056,0.17113,"Pre-Drought"
"333","S3P5","C1",0.000349,0.21314,"Pre-Drought"
"334","S1P2","C2",0.00247,-1.31868,"Pre-Drought"
"335","S1P4","C2",0.00843,0.21457,"Pre-Drought"
"336","S1P6","C2",-0.00944,0.23512,"Pre-Drought"
"337","S2P8","C2",0.00227,0.2206,"Pre-Drought"
"338","S2P4","C2",0.00229,0.21375,"Pre-Drought"
"339","S2P6","C2",-0.000804,0.19243,"Pre-Drought"
"340","S3P2","C2",-0.0227,0.2133,"Pre-Drought"
"341","S3P4","C2",0.01033,0.21381,"Pre-Drought"
"342","S3P6","C2",0.00473,0.19274,"Pre-Drought"
"343","S1P1","C1",-0.012,0.21438,"Pre-Drought"
"344","S1P3","C1",0.02084,0.23492,"Pre-Drought"
"345","S1P5","C1",0.00725,-1.30458,"Pre-Drought"
"346","S2P1","C1",-0.00835,0.21356,"Pre-Drought"
"347","S2P3","C1",-0.01546,0.20405,"Pre-Drought"
"348","S2P7","C1",0.00192,0.23481,"Pre-Drought"
"349","S3P1","C1",0.00691,0.19225,"Pre-Drought"
"350","S3P3","C1",0.01381,0.19253,"Pre-Drought"
"351","S3P5","C1",-0.0207,0.23451,"Pre-Drought"
"352","S1P2","C2",-0.00394,-1.30439,"Pre-Drought"
"353","S1P4","C2",-0.00828,0.23598,"Pre-Drought"
"354","S1P6","C2",0.01845,0.26002,"Pre-Drought"
"355","S2P8","C2",-0.00549,0.24196,"Pre-Drought"
"356","S2P4","C2",-0.00258,0.23514,"Pre-Drought"
"357","S2P6","C2",-0.000859,0.21383,"Pre-Drought"
"358","S3P2","C2",0.00885,0.23471,"Pre-Drought"
"359","S3P4","C2",0.00127,0.23521,"Pre-Drought"
"360","S3P6","C2",-0.0021,0.21414,"Pre-Drought"
"361","S1P1","C1",0.00903,0.23578,"Pre-Drought"
"362","S1P3","C1",-0.00549,0.25983,"Pre-Drought"
"363","S1P5","C1",-0.00771,-1.2903,"Pre-Drought"
"364","S2P1","C1",-0.01717,0.23495,"Pre-Drought"
"365","S2P3","C1",0.01169,0.22545,"Pre-Drought"
"366","S2P7","C1",-0.00687,0.25977,"Pre-Drought"
"367","S3P1","C1",1.13e-05,0.21363,"Pre-Drought"
"368","S3P3","C1",0.00872,0.21394,"Pre-Drought"
"369","S3P5","C1",-0.01282,0.2559,"Pre-Drought"
"370","S1P2","C2",0.00552,-1.29012,"Pre-Drought"
"371","S1P4","C2",-0.00174,0.26093,"Pre-Drought"
"372","S1P6","C2",0.01048,0.28142,"Pre-Drought"
"373","S2P8","C2",-0.00221,0.26691,"Pre-Drought"
"374","S2P4","C2",0.00904,0.26007,"Pre-Drought"
"375","S2P6","C2",0.00197,0.2352,"Pre-Drought"
"376","S3P2","C2",0.00871,0.2561,"Pre-Drought"
"377","S3P4","C2",-0.00157,0.26014,"Pre-Drought"
"378","S3P6","C2",0.01212,0.23906,"Pre-Drought"
"379","S1P1","C1",0.002,0.26072,"Pre-Drought"
"380","S1P3","C1",-0.00193,0.28123,"Pre-Drought"
"381","S1P5","C1",0.0251,-1.27603,"Pre-Drought"
"382","S2P1","C1",-0.0024,0.25988,"Pre-Drought"
"383","S2P3","C1",0.01056,0.24683,"Pre-Drought"
"384","S2P7","C1",0.01216,0.28113,"Pre-Drought"
"385","S3P1","C1",0.01401,0.23503,"Pre-Drought"
"386","S3P3","C1",0.01197,0.23885,"Pre-Drought"
"387","S3P5","C1",-0.00128,0.28087,"Pre-Drought"
"388","S1P2","C2",0.000607,-1.27587,"Pre-Drought"
"389","S1P4","C2",-0.00327,0.29495,"Pre-Drought"
"390","S1P6","C2",-0.00636,0.30277,"Pre-Drought"
"391","S2P8","C2",0.000368,0.28828,"Pre-Drought"
"392","S2P4","C2",0.00355,0.28146,"Pre-Drought"
"393","S2P6","C2",0.01004,0.2566,"Pre-Drought"
"394","S3P2","C2",0.00574,0.28106,"Pre-Drought"
"395","S3P4","C2",0.00861,0.28153,"Pre-Drought"
"396","S3P6","C2",-0.00148,0.34396,"Pre-Drought"
"397","S1P1","C1",-0.000397,0.28212,"Pre-Drought"
"398","S1P3","C1",-0.00587,0.3026,"Pre-Drought"
"399","S1P5","C1",0.000651,-1.26178,"Pre-Drought"
"400","S2P1","C1",0.00786,0.28127,"Pre-Drought"
"401","S2P3","C1",0.01043,0.26822,"Pre-Drought"
"402","S2P7","C1",0.0074,0.30252,"Pre-Drought"
"403","S3P1","C1",-0.00203,0.25998,"Pre-Drought"
"404","S3P3","C1",-0.00165,0.26025,"Pre-Drought"
"405","S3P5","C1",0.0092,0.30227,"Pre-Drought"
"406","S1P2","C2",0.00509,-1.26161,"Pre-Drought"
"407","S1P4","C2",0.00659,0.33061,"Pre-Drought"
"408","S1P6","C2",0.00629,0.32416,"Pre-Drought"
"409","S2P8","C2",0.0149,0.30966,"Pre-Drought"
"410","S2P4","C2",0.00928,0.30286,"Pre-Drought"
"411","S2P6","C2",0.0031,0.28152,"Pre-Drought"
"412","S3P2","C2",0.00058,0.30247,"Pre-Drought"
"413","S3P4","C2",-0.00891,0.30292,"Pre-Drought"
"414","S3P6","C2",-0.00317,0.37954,"Pre-Drought"
"415","S1P1","C1",0.01185,0.29477,"Pre-Drought"
"416","S1P3","C1",-0.00301,0.32397,"Pre-Drought"
"417","S1P5","C1",0.01013,-1.24755,"Pre-Drought"
"418","S2P1","C1",0.00148,0.30267,"Pre-Drought"
"419","S2P3","C1",0.0111,0.29314,"Pre-Drought"
"420","S2P7","C1",0.00463,0.32389,"Pre-Drought"
"421","S3P1","C1",0.00325,0.28135,"Pre-Drought"
"422","S3P3","C1",-0.00247,0.34375,"Pre-Drought"
"423","S3P5","C1",0.000274,0.32558,"Pre-Drought"
"424","S1P2","C2",0.00237,-1.24737,"Pre-Drought"
"425","S1P4","C2",-0.00178,0.34993,"Pre-Drought"
"426","S1P6","C2",0.00277,0.34215,"Pre-Drought"
"427","S2P8","C2",0.0047,0.33103,"Pre-Drought"
"428","S2P4","C2",0.00327,0.32426,"Pre-Drought"
"429","S2P6","C2",0.00253,0.30757,"Pre-Drought"
"430","S3P2","C2",0.00488,0.32579,"Pre-Drought"
"431","S3P4","C2",-0.00109,0.32431,"Pre-Drought"
"432","S3P6","C2",0.01314,0.41865,"Pre-Drought"
"433","S1P1","C1",0.000101,0.33043,"Pre-Drought"
"434","S1P3","C1",0.02111,0.34196,"Pre-Drought"
"435","S1P5","C1",-0.00282,-1.22977,"Pre-Drought"
"436","S2P1","C1",0.00117,0.32407,"Pre-Drought"
"437","S2P3","C1",-0.00156,0.3192,"Pre-Drought"
"438","S2P7","C1",-0.01177,0.3488,"Pre-Drought"
"439","S3P1","C1",-0.00174,0.30275,"Pre-Drought"
"440","S3P3","C1",0.01797,0.37933,"Pre-Drought"
"441","S3P5","C1",-0.000684,0.36125,"Pre-Drought"
"442","S1P2","C2",0.00251,-1.22959,"Pre-Drought"
"443","S1P4","C2",0.00625,0.38561,"Pre-Drought"
"444","S1P6","C2",-0.00048,0.37781,"Pre-Drought"
"445","S2P8","C2",0.00417,0.35594,"Pre-Drought"
"446","S2P4","C2",-0.00523,0.34347,"Pre-Drought"
"447","S2P6","C2",0.0168,0.34316,"Pre-Drought"
"448","S3P2","C2",-0.00719,0.36145,"Pre-Drought"
"449","S3P4","C2",0.01112,0.34922,"Pre-Drought"
"450","S3P6","C2",0.00923,0.45426,"Pre-Drought"
"451","S1P1","C1",0.01393,0.34973,"Pre-Drought"
"452","S1P3","C1",0.00959,0.37762,"Pre-Drought"
"453","S1P5","C1",-0.00124,-1.21551,"Pre-Drought"
"454","S2P1","C1",0.00318,0.34326,"Pre-Drought"
"455","S2P3","C1",0.01092,0.3548,"Pre-Drought"
"456","S2P7","C1",-0.00297,0.37016,"Pre-Drought"
"457","S3P1","C1",-0.00562,0.32414,"Pre-Drought"
"458","S3P3","C1",-0.000185,0.41844,"Pre-Drought"
"459","S3P5","C1",0.00156,0.40043,"Pre-Drought"
"460","S1P2","C2",-0.01145,-1.21531,"Pre-Drought"
"461","S1P4","C2",-0.00218,0.4248,"Pre-Drought"
"462","S1P6","C2",-0.00166,0.41703,"Pre-Drought"
"463","S2P8","C2",0.01085,0.37727,"Pre-Drought"
"464","S2P4","C2",0.01257,0.3791,"Pre-Drought"
"465","S2P6","C2",-0.00646,0.39405,"Pre-Drought"
"466","S3P2","C2",0.0023,0.4006,"Pre-Drought"
"467","S3P4","C2",0.0359,0.36887,"Pre-Drought"
"468","S3P6","C2",0.00524,0.49346,"Pre-Drought"
"469","S1P1","C1",0.00803,0.38542,"Pre-Drought"
"470","S1P3","C1",-0.00671,0.41683,"Pre-Drought"
"471","S1P5","C1",-0.0153,-1.20125,"Pre-Drought"
"472","S2P1","C1",0.0155,0.37892,"Pre-Drought"
"473","S2P3","C1",-0.00883,0.40569,"Pre-Drought"
"474","S2P7","C1",-0.00503,0.3915,"Pre-Drought"
"475","S3P1","C1",-0.00172,0.34906,"Pre-Drought"
"476","S3P3","C1",0.00779,0.45405,"Pre-Drought"
"477","S3P5","C1",0.01344,0.43609,"Pre-Drought"
"478","S1P2","C2",0.00712,-1.20104,"Pre-Drought"
"479","S1P4","C2",0.00208,0.46047,"Pre-Drought"
"480","S1P6","C2",0.00236,0.45263,"Pre-Drought"
"481","S2P8","C2",-0.00156,0.39861,"Pre-Drought"
"482","S2P4","C2",0.00243,0.41819,"Pre-Drought"
"483","S2P6","C2",-0.00896,0.42963,"Pre-Drought"
"484","S3P2","C2",-0.00112,0.4363,"Pre-Drought"
"485","S3P4","C2",-0.00127,0.40442,"Pre-Drought"
"486","S3P6","C2",0.00724,0.52911,"Pre-Drought"
"487","S1P1","C1",0.0142,0.42461,"Pre-Drought"
"488","S1P3","C1",0.00348,0.45247,"Pre-Drought"
"489","S1P5","C1",-0.00582,-1.18696,"Pre-Drought"
"490","S2P1","C1",0.000885,0.41803,"Pre-Drought"
"491","S2P3","C1",0.00516,0.44126,"Pre-Drought"
"492","S2P7","C1",0.00239,0.41285,"Pre-Drought"
"493","S3P1","C1",0.00327,0.36872,"Pre-Drought"
"494","S3P3","C1",-0.001,0.49325,"Pre-Drought"
"495","S3P5","C1",0.01356,0.47529,"Pre-Drought"
"496","S1P2","C2",-0.0225,-1.18678,"Pre-Drought"
"497","S1P4","C2",-0.00154,0.49965,"Pre-Drought"
"498","S1P6","C2",0.00958,0.49179,"Pre-Drought"
"499","S2P8","C2",0.00265,0.41995,"Pre-Drought"
"500","S2P4","C2",-0.00244,0.45376,"Pre-Drought"
"501","S2P6","C2",-0.00582,0.48088,"Pre-Drought"
"502","S3P2","C2",0.00128,0.47547,"Pre-Drought"
"503","S3P4","C2",0.00421,0.44353,"Pre-Drought"
"504","S3P6","C2",0.01405,0.56826,"Pre-Drought"
"505","S1P1","C1",-0.00864,0.46028,"Pre-Drought"
"506","S1P3","C1",0.01016,0.4916,"Pre-Drought"
"507","S1P5","C1",0.00932,-1.17272,"Pre-Drought"
"508","S2P1","C1",-0.00596,0.45358,"Pre-Drought"
"509","S2P3","C1",-0.00745,0.4925,"Pre-Drought"
"510","S2P7","C1",0.00903,0.43779,"Pre-Drought"
"511","S3P1","C1",0.000217,0.40426,"Pre-Drought"
"512","S3P3","C1",0.01106,0.5289,"Pre-Drought"
"513","S3P5","C1",0.0146,0.51091,"Pre-Drought"
"514","S1P2","C2",-0.004,-1.17252,"Pre-Drought"
"515","S1P4","C2",-0.01116,0.53531,"Pre-Drought"
"516","S1P6","C2",0.01929,0.52743,"Pre-Drought"
"517","S2P8","C2",-0.00325,0.44492,"Pre-Drought"
"518","S2P4","C2",0.01029,0.49292,"Pre-Drought"
"519","S2P6","C2",-0.00323,0.51648,"Pre-Drought"
"520","S3P2","C2",-0.01055,0.5111,"Pre-Drought"
"521","S3P4","C2",0.0065,0.47916,"Pre-Drought"
"522","S3P6","C2",0.000103,0.6039,"Pre-Drought"
"523","S1P1","C1",-0.00938,0.49946,"Pre-Drought"
"524","S1P3","C1",-0.00391,0.52723,"Pre-Drought"
"525","S1P5","C1",-0.01275,-1.15844,"Pre-Drought"
"526","S2P1","C1",0.01555,0.49273,"Pre-Drought"
"527","S2P3","C1",-0.00595,0.52811,"Pre-Drought"
"528","S2P7","C1",-0.000424,0.45918,"Pre-Drought"
"529","S3P1","C1",-0.01854,0.44337,"Pre-Drought"
"530","S3P3","C1",-0.01694,0.56806,"Pre-Drought"
"531","S3P5","C1",0.01188,0.5501,"Pre-Drought"
"532","S1P2","C2",-0.00414,-1.15825,"Pre-Drought"
"533","S1P4","C2",-0.00127,0.57449,"Pre-Drought"
"534","S1P6","C2",-0.00388,0.56659,"Pre-Drought"
"535","S2P8","C2",-0.01138,0.46632,"Pre-Drought"
"536","S2P4","C2",-0.00285,0.52856,"Pre-Drought"
"537","S2P6","C2",0.00602,0.56767,"Pre-Drought"
"538","S3P2","C2",0.00883,0.55029,"Pre-Drought"
"539","S3P4","C2",0.0054,0.51837,"Pre-Drought"
"540","S3P6","C2",-0.00472,0.643,"Pre-Drought"
"541","S1P1","C1",-0.00314,0.53512,"Pre-Drought"
"542","S1P3","C1",0.00771,0.5664,"Pre-Drought"
"543","S1P5","C1",-0.0109,-1.14065,"Pre-Drought"
"544","S2P1","C1",-0.00756,0.52838,"Pre-Drought"
"545","S2P3","C1",-0.00307,0.57931,"Pre-Drought"
"546","S2P7","C1",-0.00435,0.48056,"Pre-Drought"
"547","S3P1","C1",0.00329,0.47899,"Pre-Drought"
"548","S3P3","C1",0.01034,0.60369,"Pre-Drought"
"549","S3P5","C1",0.0106,0.58575,"Pre-Drought"
"550","S1P2","C2",0.00334,-1.14046,"Pre-Drought"
"551","S1P4","C2",0.01867,0.61014,"Pre-Drought"
"552","S1P6","C2",-0.00593,0.60221,"Pre-Drought"
"553","S2P8","C2",0.01701,0.4877,"Pre-Drought"
"554","S2P4","C2",-0.00579,0.56771,"Pre-Drought"
"555","S2P6","C2",-0.00529,0.60326,"Pre-Drought"
"556","S3P2","C2",-8.85e-05,0.58594,"Pre-Drought"
"557","S3P4","C2",0.000792,0.55405,"Pre-Drought"
"558","S3P6","C2",-0.01504,0.67859,"Pre-Drought"
"559","S1P1","C1",0.00417,0.57429,"Pre-Drought"
"560","S1P3","C1",-0.00159,0.60204,"Pre-Drought"
"561","S1P5","C1",0.00145,-1.12638,"Pre-Drought"
"562","S2P1","C1",-0.00245,0.56753,"Pre-Drought"
"563","S2P3","C1",0.00178,0.6149,"Pre-Drought"
"564","S2P7","C1",0.000924,0.50192,"Pre-Drought"
"565","S3P1","C1",0.01355,0.51819,"Pre-Drought"
"566","S3P3","C1",0.00852,0.64279,"Pre-Drought"
"567","S3P5","C1",-0.00812,0.62495,"Pre-Drought"
"568","S1P2","C2",0.01295,-1.12619,"Pre-Drought"
"569","S1P4","C2",0.01166,0.64929,"Pre-Drought"
"570","S1P6","C2",-6.46e-05,0.64137,"Pre-Drought"
"571","S2P8","C2",0.01192,0.50906,"Pre-Drought"
"572","S2P4","C2",-0.00474,0.60334,"Pre-Drought"
"573","S2P6","C2",-0.0063,0.6545,"Pre-Drought"
"574","S3P2","C2",0.00424,0.62514,"Pre-Drought"
"575","S3P4","C2",-0.00293,0.59331,"Pre-Drought"
"576","S3P6","C2",0.00532,0.71773,"Pre-Drought"
"577","S1P1","C1",-0.00232,0.60994,"Pre-Drought"
"578","S1P3","C1",-0.000278,0.64118,"Pre-Drought"
