"","X1","X2","X3"
"825","S3P4.C2",-0.00891,0.30292
"826",NA,NA,NA
"827","S3P6.C2",-0.00317,0.37954
"828",NA,NA,NA
"829","S1P1.C1",0.01185,0.29477
"830",NA,NA,NA
"831","S1P3.C1",-0.00301,0.32397
"832",NA,NA,NA
"833","S1P5.C1",0.01013,-1.24755
"834",NA,NA,NA
"835","S2P1.C1",0.00148,0.30267
"836",NA,NA,NA
"837","S2P3.C1",0.0111,0.29314
"838",NA,NA,NA
"839","S2P7.C1",0.00463,0.32389
"840",NA,NA,NA
"841","S3P1.C1",0.00325,0.28135
"842",NA,NA,NA
"843","S3P3.C1",-0.00247,0.34375
"844",NA,NA,NA
"845","S3P5.C1",0.000274,0.32558
"846",NA,NA,NA
"847","S1P2.C2",0.00237,-1.24737
"848",NA,NA,NA
"849","S1P4.C2",-0.00178,0.34993
"850",NA,NA,NA
"851","S1P6.C2",0.00277,0.34215
"852",NA,NA,NA
"853","S2P8.C2",0.0047,0.33103
"854",NA,NA,NA
"855","S2P4.C2",0.00327,0.32426
"856",NA,NA,NA
"857","S2P6.C2",0.00253,0.30757
"858",NA,NA,NA
"859","S3P2.C2",0.00488,0.32579
"860",NA,NA,NA
"861","S3P4.C2",-0.00109,0.32431
"862",NA,NA,NA
"863","S3P6.C2",0.01314,0.41865
"864",NA,NA,NA
"865","S1P1.C1",0.000101,0.33043
"866",NA,NA,NA
"867","S1P3.C1",0.02111,0.34196
"868",NA,NA,NA
"869","S1P5.C1",-0.00282,-1.22977
"870",NA,NA,NA
"871","S2P1.C1",0.00117,0.32407
"872",NA,NA,NA
"873","S2P3.C1",-0.00156,0.3192
"874",NA,NA,NA
"875","S2P7.C1",-0.01177,0.3488
"876",NA,NA,NA
"877","S3P1.C1",-0.00174,0.30275
"878",NA,NA,NA
"879","S3P3.C1",0.01797,0.37933
"880",NA,NA,NA
"881","S3P5.C1",-0.000684,0.36125
"882",NA,NA,NA
"883","S1P2.C2",0.00251,-1.22959
"884",NA,NA,NA
"885","S1P4.C2",0.00625,0.38561
"886",NA,NA,NA
"887","S1P6.C2",-0.00048,0.37781
"888",NA,NA,NA
"889","S2P8.C2",0.00417,0.35594
"890",NA,NA,NA
"891","S2P4.C2",-0.00523,0.34347
"892",NA,NA,NA
"893","S2P6.C2",0.0168,0.34316
"894",NA,NA,NA
"895","S3P2.C2",-0.00719,0.36145
"896",NA,NA,NA
"897","S3P4.C2",0.01112,0.34922
"898",NA,NA,NA
"899","S3P6.C2",0.00923,0.45426
"900",NA,NA,NA
"901","S1P1.C1",0.01393,0.34973
"902",NA,NA,NA
"903","S1P3.C1",0.00959,0.37762
"904",NA,NA,NA
"905","S1P5.C1",-0.00124,-1.21551
"906",NA,NA,NA
"907","S2P1.C1",0.00318,0.34326
"908",NA,NA,NA
"909","S2P3.C1",0.01092,0.3548
"910",NA,NA,NA
"911","S2P7.C1",-0.00297,0.37016
"912",NA,NA,NA
"913","S3P1.C1",-0.00562,0.32414
"914",NA,NA,NA
"915","S3P3.C1",-0.000185,0.41844
"916",NA,NA,NA
"917","S3P5.C1",0.00156,0.40043
"918",NA,NA,NA
"919","S1P2.C2",-0.01145,-1.21531
"920",NA,NA,NA
"921","S1P4.C2",-0.00218,0.4248
"922",NA,NA,NA
"923","S1P6.C2",-0.00166,0.41703
"924",NA,NA,NA
"925","S2P8.C2",0.01085,0.37727
"926",NA,NA,NA
"927","S2P4.C2",0.01257,0.3791
"928",NA,NA,NA
"929","S2P6.C2",-0.00646,0.39405
"930",NA,NA,NA
"931","S3P2.C2",0.0023,0.4006
"932",NA,NA,NA
"933","S3P4.C2",0.0359,0.36887
"934",NA,NA,NA
"935","S3P6.C2",0.00524,0.49346
"936",NA,NA,NA
"937","S1P1.C1",0.00803,0.38542
"938",NA,NA,NA
"939","S1P3.C1",-0.00671,0.41683
"940",NA,NA,NA
"941","S1P5.C1",-0.0153,-1.20125
"942",NA,NA,NA
"943","S2P1.C1",0.0155,0.37892
"944",NA,NA,NA
"945","S2P3.C1",-0.00883,0.40569
"946",NA,NA,NA
"947","S2P7.C1",-0.00503,0.3915
"948",NA,NA,NA
"949","S3P1.C1",-0.00172,0.34906
"950",NA,NA,NA
"951","S3P3.C1",0.00779,0.45405
"952",NA,NA,NA
"953","S3P5.C1",0.01344,0.43609
"954",NA,NA,NA
"955","S1P2.C2",0.00712,-1.20104
"956",NA,NA,NA
"957","S1P4.C2",0.00208,0.46047
"958",NA,NA,NA
"959","S1P6.C2",0.00236,0.45263
"960",NA,NA,NA
"961","S2P8.C2",-0.00156,0.39861
"962",NA,NA,NA
"963","S2P4.C2",0.00243,0.41819
"964",NA,NA,NA
"965","S2P6.C2",-0.00896,0.42963
"966",NA,NA,NA
"967","S3P2.C2",-0.00112,0.4363
"968",NA,NA,NA
"969","S3P4.C2",-0.00127,0.40442
"970",NA,NA,NA
"971","S3P6.C2",0.00724,0.52911
"972",NA,NA,NA
"973","S1P1.C1",0.0142,0.42461
"974",NA,NA,NA
"975","S1P3.C1",0.00348,0.45247
"976",NA,NA,NA
"977","S1P5.C1",-0.00582,-1.18696
"978",NA,NA,NA
"979","S2P1.C1",0.000885,0.41803
"980",NA,NA,NA
"981","S2P3.C1",0.00516,0.44126
"982",NA,NA,NA
"983","S2P7.C1",0.00239,0.41285
"984",NA,NA,NA
"985","S3P1.C1",0.00327,0.36872
"986",NA,NA,NA
"987","S3P3.C1",-0.001,0.49325
"988",NA,NA,NA
"989","S3P5.C1",0.01356,0.47529
"990",NA,NA,NA
"991","S1P2.C2",-0.0225,-1.18678
"992",NA,NA,NA
"993","S1P4.C2",-0.00154,0.49965
"994",NA,NA,NA
"995","S1P6.C2",0.00958,0.49179
"996",NA,NA,NA
"997","S2P8.C2",0.00265,0.41995
"998",NA,NA,NA
"999","S2P4.C2",-0.00244,0.45376
"1000",NA,NA,NA
"1001","S2P6.C2",-0.00582,0.48088
"1002",NA,NA,NA
"1003","S3P2.C2",0.00128,0.47547
"1004",NA,NA,NA
"1005","S3P4.C2",0.00421,0.44353
"1006",NA,NA,NA
"1007","S3P6.C2",0.01405,0.56826
"1008",NA,NA,NA
"1009","S1P1.C1",-0.00864,0.46028
"1010",NA,NA,NA
"1011","S1P3.C1",0.01016,0.4916
"1012",NA,NA,NA
"1013","S1P5.C1",0.00932,-1.17272
"1014",NA,NA,NA
"1015","S2P1.C1",-0.00596,0.45358
"1016",NA,NA,NA
"1017","S2P3.C1",-0.00745,0.4925
"1018",NA,NA,NA
"1019","S2P7.C1",0.00903,0.43779
"1020",NA,NA,NA
"1021","S3P1.C1",0.000217,0.40426
"1022",NA,NA,NA
"1023","S3P3.C1",0.01106,0.5289
"1024",NA,NA,NA
"1025","S3P5.C1",0.0146,0.51091
"1026",NA,NA,NA
"1027","S1P2.C2",-0.004,-1.17252
"1028",NA,NA,NA
"1029","S1P4.C2",-0.01116,0.53531
"1030",NA,NA,NA
"1031","S1P6.C2",0.01929,0.52743
"1032",NA,NA,NA
"1033","S2P8.C2",-0.00325,0.44492
"1034",NA,NA,NA
"1035","S2P4.C2",0.01029,0.49292
"1036",NA,NA,NA
"1037","S2P6.C2",-0.00323,0.51648
"1038",NA,NA,NA
"1039","S3P2.C2",-0.01055,0.5111
"1040",NA,NA,NA
"1041","S3P4.C2",0.0065,0.47916
"1042",NA,NA,NA
"1043","S3P6.C2",0.000103,0.6039
"1044",NA,NA,NA
"1045","S1P1.C1",-0.00938,0.49946
"1046",NA,NA,NA
"1047","S1P3.C1",-0.00391,0.52723
"1048",NA,NA,NA
"1049","S1P5.C1",-0.01275,-1.15844
"1050",NA,NA,NA
"1051","S2P1.C1",0.01555,0.49273
"1052",NA,NA,NA
"1053","S2P3.C1",-0.00595,0.52811
"1054",NA,NA,NA
"1055","S2P7.C1",-0.000424,0.45918
"1056",NA,NA,NA
"1057","S3P1.C1",-0.01854,0.44337
"1058",NA,NA,NA
"1059","S3P3.C1",-0.01694,0.56806
"1060",NA,NA,NA
"1061","S3P5.C1",0.01188,0.5501
"1062",NA,NA,NA
"1063","S1P2.C2",-0.00414,-1.15825
"1064",NA,NA,NA
"1065","S1P4.C2",-0.00127,0.57449
"1066",NA,NA,NA
"1067","S1P6.C2",-0.00388,0.56659
"1068",NA,NA,NA
"1069","S2P8.C2",-0.01138,0.46632
"1070",NA,NA,NA
"1071","S2P4.C2",-0.00285,0.52856
"1072",NA,NA,NA
"1073","S2P6.C2",0.00602,0.56767
"1074",NA,NA,NA
"1075","S3P2.C2",0.00883,0.55029
"1076",NA,NA,NA
"1077","S3P4.C2",0.0054,0.51837
"1078",NA,NA,NA
"1079","S3P6.C2",-0.00472,0.643
"1080",NA,NA,NA
"1081","S1P1.C1",-0.00314,0.53512
"1082",NA,NA,NA
"1083","S1P3.C1",0.00771,0.5664
"1084",NA,NA,NA
"1085","S1P5.C1",-0.0109,-1.14065
"1086",NA,NA,NA
"1087","S2P1.C1",-0.00756,0.52838
"1088",NA,NA,NA
"1089","S2P3.C1",-0.00307,0.57931
"1090",NA,NA,NA
"1091","S2P7.C1",-0.00435,0.48056
"1092",NA,NA,NA
"1093","S3P1.C1",0.00329,0.47899
"1094",NA,NA,NA
"1095","S3P3.C1",0.01034,0.60369
"1096",NA,NA,NA
"1097","S3P5.C1",0.0106,0.58575
"1098",NA,NA,NA
"1099","S1P2.C2",0.00334,-1.14046
"1100",NA,NA,NA
"1101","S1P4.C2",0.01867,0.61014
"1102",NA,NA,NA
"1103","S1P6.C2",-0.00593,0.60221
"1104",NA,NA,NA
"1105","S2P8.C2",0.01701,0.4877
"1106",NA,NA,NA
"1107","S2P4.C2",-0.00579,0.56771
"1108",NA,NA,NA
"1109","S2P6.C2",-0.00529,0.60326
"1110",NA,NA,NA
"1111","S3P2.C2",-8.85e-05,0.58594
"1112",NA,NA,NA
"1113","S3P4.C2",0.000792,0.55405
"1114",NA,NA,NA
"1115","S3P6.C2",-0.01504,0.67859
"1116",NA,NA,NA
"1117","S1P1.C1",0.00417,0.57429
"1118",NA,NA,NA
"1119","S1P3.C1",-0.00159,0.60204
"1120",NA,NA,NA
"1121","S1P5.C1",0.00145,-1.12638
"1122",NA,NA,NA
"1123","S2P1.C1",-0.00245,0.56753
"1124",NA,NA,NA
"1125","S2P3.C1",0.00178,0.6149
"1126",NA,NA,NA
"1127","S2P7.C1",0.000924,0.50192
"1128",NA,NA,NA
"1129","S3P1.C1",0.01355,0.51819
"1130",NA,NA,NA
"1131","S3P3.C1",0.00852,0.64279
"1132",NA,NA,NA
"1133","S3P5.C1",-0.00812,0.62495
"1134",NA,NA,NA
"1135","S1P2.C2",0.01295,-1.12619
"1136",NA,NA,NA
"1137","S1P4.C2",0.01166,0.64929
"1138",NA,NA,NA
"1139","S1P6.C2",-6.46e-05,0.64137
"1140",NA,NA,NA
"1141","S2P8.C2",0.01192,0.50906
"1142",NA,NA,NA
"1143","S2P4.C2",-0.00474,0.60334
"1144",NA,NA,NA
"1145","S2P6.C2",-0.0063,0.6545
"1146",NA,NA,NA
"1147","S3P2.C2",0.00424,0.62514
"1148",NA,NA,NA
"1149","S3P4.C2",-0.00293,0.59331
"1150",NA,NA,NA
"1151","S3P6.C2",0.00532,0.71773
"1152",NA,NA,NA
"1153","S1P1.C1",-0.00232,0.60994
"1154",NA,NA,NA
"1155","S1P3.C1",-0.000278,0.64118
"1156",NA,NA,NA
"1157","S1P5.C1",-0.01334,-1.11214
"1158",NA,NA,NA
"1159","S2P1.C1",0.01415,0.60317
"1160",NA,NA,NA
"1161","S2P3.C1",-0.00147,0.66611
"1162",NA,NA,NA
"1163","S2P7.C1",-0.0028,0.52686
"1164",NA,NA,NA
"1165","S3P1.C1",0.00154,0.55388
"1166",NA,NA,NA
"1167","S3P3.C1",-0.00137,0.67838
"1168",NA,NA,NA
"1169","S3P5.C1",-0.0059,0.66054
"1170",NA,NA,NA
"1171","S1P2.C2",0.0068,-1.11194
"1172",NA,NA,NA
"1173","S1P4.C2",-0.00927,0.68497
"1174",NA,NA,NA
"1175","S1P6.C2",0.0024,0.67696
"1176",NA,NA,NA
"1177","S2P8.C2",0.01616,0.534
"1178",NA,NA,NA
"1179","S2P4.C2",-0.01413,0.6425
"1180",NA,NA,NA
"1181","S2P6.C2",-0.00169,0.69012
"1182",NA,NA,NA
"1183","S3P2.C2",-0.00976,0.66074
"1184",NA,NA,NA
"1185","S3P4.C2",-0.01505,0.62891
"1186",NA,NA,NA
"1187","S3P6.C2",-0.00313,0.75333
"1188",NA,NA,NA
"1189","S1P1.C1",-0.00905,0.6491
"1190",NA,NA,NA
"1191","S1P3.C1",0.00163,0.67679
"1192",NA,NA,NA
"1193","S1P5.C1",-0.00369,-1.09789
"1194",NA,NA,NA
"1195","S2P1.C1",0.00483,0.64233
"1196",NA,NA,NA
"1197","S2P3.C1",0.01802,0.70174
"1198",NA,NA,NA
"1199","S2P7.C1",-0.01243,0.54823
"1200",NA,NA,NA
"1201","S3P1.C1",0.01708,0.59311
"1202",NA,NA,NA
"1203","S3P3.C1",0.00547,0.71752
"1204",NA,NA,NA
"1205","S3P5.C1",0.00718,0.69971
"1206",NA,NA,NA
"1207","S1P2.C2",-0.00745,-1.0977
"1208",NA,NA,NA
"1209","S1P4.C2",0.0117,0.72416
"1210",NA,NA,NA
"1211","S1P6.C2",-0.00431,0.71612
"1212",NA,NA,NA
"1213","S2P8.C2",0.00994,0.55537
"1214",NA,NA,NA
"1215","S2P4.C2",0.0016,0.67815
"1216",NA,NA,NA
"1217","S2P6.C2",0.00265,0.7413
"1218",NA,NA,NA
"1219","S3P2.C2",-0.00159,0.69988
"1220",NA,NA,NA
"1221","S3P4.C2",0.004,0.66813
"1222",NA,NA,NA
"1223","S3P6.C2",0.00207,0.7925
"1224",NA,NA,NA
"1225","S1P1.C1",-0.00042,0.68477
"1226",NA,NA,NA
"1227","S1P3.C1",0.00567,0.71596
"1228",NA,NA,NA
"1229","S1P5.C1",-0.0115,-1.08365
"1230",NA,NA,NA
"1231","S2P1.C1",0.0167,0.67797
"1232",NA,NA,NA
"1233","S2P3.C1",-0.0152,0.75292
"1234",NA,NA,NA
"1235","S2P7.C1",0.01151,0.56962
"1236",NA,NA,NA
"1237","S3P1.C1",-0.00931,0.62876
"1238",NA,NA,NA
"1239","S3P3.C1",0.00653,0.75313
"1240",NA,NA,NA
"1241","S3P5.C1",0.00455,0.73531
"1242",NA,NA,NA
"1243","S1P2.C2",-0.00743,-1.08346
"1244",NA,NA,NA
"1245","S1P4.C2",-0.0152,0.75979
"1246",NA,NA,NA
"1247","S1P6.C2",0.02723,0.75174
"1248",NA,NA,NA
"1249","S2P8.C2",-0.00753,0.57676
"1250",NA,NA,NA
"1251","S2P4.C2",-0.00775,0.7173
"1252",NA,NA,NA
"1253","S2P6.C2",-0.01406,0.77691
"1254",NA,NA,NA
"1255","S3P2.C2",-0.01052,0.7355
"1256",NA,NA,NA
"1257","S3P4.C2",-0.00218,0.70377
"1258",NA,NA,NA
"1259","S3P6.C2",-0.00538,0.82811
"1260",NA,NA,NA
"1261","S1P1.C1",-0.00422,0.72396
"1262",NA,NA,NA
"1263","S1P3.C1",0.00881,0.75157
"1264",NA,NA,NA
"1265","S1P5.C1",0.0129,-1.06941
"1266",NA,NA,NA
"1267","S2P1.C1",0.01316,0.71714
"1268",NA,NA,NA
"1269","S2P3.C1",0.011,0.78853
"1270",NA,NA,NA
"1271","S2P7.C1",0.00268,0.59098
"1272",NA,NA,NA
"1273","S3P1.C1",-0.0099,0.66795
"1274",NA,NA,NA
"1275","S3P3.C1",-0.00757,0.79229
"1276",NA,NA,NA
"1277","S3P5.C1",-0.000529,0.77448
"1278",NA,NA,NA
"1279","S1P2.C2",0.00669,-1.0692
"1280",NA,NA,NA
"1281","S1P4.C2",-0.00736,0.79897
"1282",NA,NA,NA
"1283","S1P6.C2",0.00349,0.79089
"1284",NA,NA,NA
"1285","S2P8.C2",-0.00235,0.59809
"1286",NA,NA,NA
"1287","S2P4.C2",-0.000382,0.75297
"1288",NA,NA,NA
"1289","S2P6.C2",-0.01043,0.8281
"1290",NA,NA,NA
"1291","S3P2.C2",-0.000113,0.77468
"1292",NA,NA,NA
"1293","S3P4.C2",0.00827,0.74299
"1294",NA,NA,NA
"1295","S3P6.C2",0.0103,0.86721
"1296",NA,NA,NA
"1297","S1P1.C1",0.00137,0.75959
"1298",NA,NA,NA
"1299","S1P3.C1",-0.0072,0.79073
"1300",NA,NA,NA
"1301","S1P5.C1",0.00707,-1.05161
"1302",NA,NA,NA
"1303","S2P1.C1",0.00872,0.75279
"1304",NA,NA,NA
"1305","S2P3.C1",0.01049,0.83972
"1306",NA,NA,NA
"1307","S2P7.C1",-0.00129,0.61587
"1308",NA,NA,NA
"1309","S3P1.C1",-0.00958,0.7036
"1310",NA,NA,NA
"1311","S3P3.C1",-0.00688,0.82791
"1312",NA,NA,NA
"1313","S3P5.C1",-0.01278,0.81014
"1314",NA,NA,NA
"1315","S1P2.C2",-0.01203,-1.05141
"1316",NA,NA,NA
"1317","S1P4.C2",-0.00417,0.83462
"1318",NA,NA,NA
"1319","S1P6.C2",0.00167,0.82649
"1320",NA,NA,NA
"1321","S2P8.C2",0.00748,0.62299
"1322",NA,NA,NA
"1323","S2P4.C2",-0.00929,0.79212
"1324",NA,NA,NA
"1325","S2P6.C2",0.01577,0.86568
"1326",NA,NA,NA
"1327","S3P2.C2",0.0154,0.81032
"1328",NA,NA,NA
"1329","S3P4.C2",-0.000233,0.77863
"1330",NA,NA,NA
"1331","S3P6.C2",-0.00668,0.90284
"1332",NA,NA,NA
"1333","S1P1.C1",-0.00168,0.79877
"1334",NA,NA,NA
"1335","S1P3.C1",-0.00512,0.82633
"1336",NA,NA,NA
"1337","S1P5.C1",0.0072,-1.03736
"1338",NA,NA,NA
"1339","S2P1.C1",0.00631,0.79194
"1340",NA,NA,NA
"1341","S2P3.C1",-0.00924,0.8773
"1342",NA,NA,NA
"1343",NA,NA,NA
"1344","S3P1.C1",0.00691,0.74282
"1345",NA,NA,NA
"1346","S3P3.C1",-0.000932,0.867
"1347",NA,NA,NA
"1348","S3P5.C1",-0.0234,0.84935
"1349",NA,NA,NA
"1350","S1P2.C2",0.01196,-1.03716
"1351",NA,NA,NA
"1352","S1P4.C2",0.01475,0.87376
"1353",NA,NA,NA
"1354","S1P6.C2",-0.01066,0.86565
"1355",NA,NA,NA
"1356","S2P8.C2",0.00873,0.64431
"1357",NA,NA,NA
"1358","S2P4.C2",-0.000682,0.82779
"1359",NA,NA,NA
"1360","S2P6.C2",0.01202,0.91491
"1361",NA,NA,NA
"1362","S3P2.C2",-0.0137,0.84953
"1363",NA,NA,NA
"1364","S3P4.C2",0.00749,0.81784
"1365",NA,NA,NA
"1366","S3P6.C2",0.00538,0.94201
"1367",NA,NA,NA
"1368","S1P1.C1",-0.000233,0.83443
"1369",NA,NA,NA
"1370","S1P3.C1",-0.00656,0.86547
"1371",NA,NA,NA
"1372","S1P5.C1",-0.00398,-1.02311
"1373",NA,NA,NA
"1374","S2P1.C1",-0.00946,0.8276
"1375",NA,NA,NA
"1376","S2P3.C1",-0.00684,0.92653
"1377",NA,NA,NA
"1378","S2P7.C1",-0.01035,0.65855
"1379",NA,NA,NA
"1380","S3P1.C1",0.0087,0.77847
"1381",NA,NA,NA
"1382","S3P3.C1",0.00341,0.90263
"1383",NA,NA,NA
"1384","S3P5.C1",0.000929,0.88497
"1385",NA,NA,NA
"1386","S1P2.C2",-0.0014,-1.02291
"1387",NA,NA,NA
"1388","S1P4.C2",0.000694,0.90942
"1389",NA,NA,NA
"1390","S1P6.C2",0.01228,0.90126
"1391",NA,NA,NA
"1392","S2P8.C2",-0.00688,0.66568
"1393",NA,NA,NA
"1394","S2P4.C2",0.00263,0.86696
"1395",NA,NA,NA
"1396","S2P6.C2",-0.00843,0.95056
"1397",NA,NA,NA
"1398","S3P2.C2",-0.01332,0.88516
"1399",NA,NA,NA
"1400","S3P4.C2",0.00101,0.85351
"1401",NA,NA,NA
"1402","S3P6.C2",-0.000952,1.00041
"1403",NA,NA,NA
"1404","S1P1.C1",-0.0072,0.87356
"1405",NA,NA,NA
"1406","S1P3.C1",-0.01155,0.90111
"1407",NA,NA,NA
"1408","S1P5.C1",-0.0026,-1.00883
"1409",NA,NA,NA
"1410","S2P1.C1",-0.00251,0.86679
"1411",NA,NA,NA
"1412","S2P3.C1",0.00364,0.96218
"1413",NA,NA,NA
"1414","S2P7.C1",-0.000261,0.67991
"1415",NA,NA,NA
"1416","S3P1.C1",-0.00151,0.81766
"1417",NA,NA,NA
"1418","S3P3.C1",-0.00303,0.94181
"1419",NA,NA,NA
"1420","S3P5.C1",0.00525,0.9242
"1421",NA,NA,NA
"1422","S1P2.C2",-0.0032,-0.99909
"1423",NA,NA,NA
"1424","S1P4.C2",0.00468,0.94854
"1425",NA,NA,NA
"1426","S1P6.C2",-0.01536,0.94044
"1427",NA,NA,NA
"1428","S2P8.C2",0.00363,0.68704
"1429",NA,NA,NA
"1430","S2P4.C2",-0.00231,0.90262
"1431",NA,NA,NA
"1432","S2P6.C2",0.00565,1.00938
"1433",NA,NA,NA
"1434","S3P2.C2",0.00339,0.9244
"1435",NA,NA,NA
"1436","S3P4.C2",0.01713,0.8927
"1437",NA,NA,NA
"1438","S3P6.C2",0.00247,1.04316
"1439",NA,NA,NA
"1440","S1P1.C1",0.00295,0.90922
"1441",NA,NA,NA
"1442","S1P3.C1",-0.00564,0.94025
"1443",NA,NA,NA
"1444","S1P5.C1",-0.03585,-0.99928
"1445",NA,NA,NA
"1446","S2P1.C1",0.01045,0.90243
"1447",NA,NA,NA
"1448","S2P3.C1",-0.02264,1.00672
"1449",NA,NA,NA
"1450","S2P7.C1",0.00297,0.70483
"1451",NA,NA,NA
"1452","S3P1.C1",0.01311,0.85333
"1453",NA,NA,NA
"1454","S3P3.C1",-0.00255,0.98595
"1455",NA,NA,NA
"1456","S3P5.C1",0.00837,0.95986
"1457",NA,NA,NA
"1458","S1P2.C2",-0.01184,-0.98481
"1459",NA,NA,NA
"1460","S1P4.C2",0.00518,1.02135
"1461",NA,NA,NA
"1462","S1P6.C2",-0.00606,1.02112
"1463",NA,NA,NA
"1464","S2P8.C2",-0.01299,0.71196
"1465",NA,NA,NA
"1466","S2P4.C2",-0.00218,0.94181
"1467",NA,NA,NA
"1468","S2P6.C2",-0.00149,1.0522
"1469",NA,NA,NA
"1470","S3P2.C2",-0.00699,0.96006
"1471",NA,NA,NA
"1472","S3P4.C2",-0.01568,0.92836
"1473",NA,NA,NA
"1474","S3P6.C2",-0.00827,1.08949
"1475",NA,NA,NA
"1476","S1P1.C1",0.000976,0.94838
"1477",NA,NA,NA
"1478","S1P3.C1",-0.00127,0.97589
"1479",NA,NA,NA
"1480","S1P5.C1",-0.00315,-0.98501
"1481",NA,NA,NA
"1482","S2P1.C1",-0.01202,0.94162
"1483",NA,NA,NA
"1484","S2P3.C1",0.016,1.04954
"1485",NA,NA,NA
"1486","S2P7.C1",-0.0029,0.72618
"1487",NA,NA,NA
"1488","S3P1.C1",0.00221,0.89252
"1489",NA,NA,NA
"1490","S3P3.C1",0.0224,1.0287
"1491",NA,NA,NA
"1492","S3P5.C1",0.00011,1.00684
"1493",NA,NA,NA
"1494","S1P2.C2",0.01317,-0.97057
"1495",NA,NA,NA
"1496","S1P4.C2",-0.00125,1.06413
"1497",NA,NA,NA
"1498","S1P6.C2",0.00498,1.06388
"1499",NA,NA,NA
"1500","S2P8.C2",0.000545,0.73332
"1501",NA,NA,NA
"1502","S2P4.C2",-0.00399,1.02203
"1503",NA,NA,NA
"1504","S2P6.C2",0.01535,1.09853
"1505",NA,NA,NA
"1506","S3P2.C2",-0.00292,1.02131
"1507",NA,NA,NA
"1508","S3P4.C2",0.00699,1.00166
"1509",NA,NA,NA
"1510","S3P6.C2",0.00413,1.13229
"1511",NA,NA,NA
"1512","S1P1.C1",0.00744,1.0069
"1513",NA,NA,NA
"1514","S1P3.C1",0.00737,1.00672
"1515",NA,NA,NA
"1516","S1P5.C1",0.000826,-0.97076
"1517",NA,NA,NA
"1518","S2P1.C1",-0.00639,0.97728
"1519",NA,NA,NA
"1520","S2P3.C1",-0.00423,1.09588
"1521",NA,NA,NA
"1522","S2P7.C1",0.00465,0.74757
"1523",NA,NA,NA
"1524","S3P1.C1",0.000369,0.92818
"1525",NA,NA,NA
"1526","S3P3.C1",0.01406,1.075
"1527",NA,NA,NA
"1528","S3P5.C1",-0.000914,1.04965
"1529",NA,NA,NA
"1530","S1P2.C2",-0.00571,-0.9563
"1531",NA,NA,NA
"1532","S1P4.C2",-0.01792,1.11046
"1533",NA,NA,NA
"1534","S1P6.C2",-0.00146,1.11016
"1535",NA,NA,NA
"1536","S2P8.C2",0.00492,0.7547
"1537",NA,NA,NA
"1538","S2P4.C2",0.00598,1.06484
"1539",NA,NA,NA
"1540","S2P6.C2",-0.00237,1.14133
"1541",NA,NA,NA
"1542","S3P2.C2",0.00355,1.06411
"1543",NA,NA,NA
"1544","S3P4.C2",0.00779,1.05462
"1545",NA,NA,NA
"1546","S3P6.C2",-0.00766,1.17856
"1547",NA,NA,NA
"1548","S1P1.C1",0.03521,1.04969
"1549",NA,NA,NA
"1550","S1P3.C1",0.00393,1.04944
"1551",NA,NA,NA
"1552","S1P5.C1",-0.00742,-0.95649
"1553",NA,NA,NA
"1554","S2P1.C1",0.00806,1.00757
"1555",NA,NA,NA
"1556","S2P3.C1",0.01029,1.13868
"1557",NA,NA,NA
"1558","S2P7.C1",0.00369,0.76892
"1559",NA,NA,NA
"1560","S3P1.C1",-0.00346,0.98723
"1561",NA,NA,NA
"1562","S3P3.C1",0.00202,1.1178
"1563",NA,NA,NA
"1564","S3P5.C1",-0.00687,1.09597
"1565",NA,NA,NA
"1566","S1P2.C2",-0.00599,-0.94204
"1567",NA,NA,NA
"1568","S1P4.C2",0.00592,1.15325
"1569",NA,NA,NA
"1570","S1P6.C2",-0.00359,1.15297
"1571",NA,NA,NA
"1572","S2P8.C2",0.00767,0.77605
"1573",NA,NA,NA
"1574","S2P4.C2",0.01691,1.11119
"1575",NA,NA,NA
"1576","S2P6.C2",0.00342,1.18765
"1577",NA,NA,NA
"1578","S3P2.C2",0.00191,1.11045
"1579",NA,NA,NA
"1580","S3P4.C2",0.00547,1.0974
"1581",NA,NA,NA
"1582","S3P6.C2",0.00263,1.22134
"1583",NA,NA,NA
"1584","S1P1.C1",-0.00537,1.09602
"1585",NA,NA,NA
"1586","S1P3.C1",-0.00177,1.09572
"1587",NA,NA,NA
"1588","S1P5.C1",0.00482,-0.94223
"1589",NA,NA,NA
"1590","S2P1.C1",0.00321,1.05038
"1591",NA,NA,NA
"1592","S2P3.C1",0.00609,1.185
"1593",NA,NA,NA
"1594","S2P7.C1",0.0019,0.79382
"1595",NA,NA,NA
"1596","S3P1.C1",-2.37e-05,1.04019
"1597",NA,NA,NA
"1598","S3P3.C1",0.000659,1.16412
"1599",NA,NA,NA
"1600","S3P5.C1",0.000929,1.13878
"1601",NA,NA,NA
"1602","S1P2.C2",-0.00544,-0.89126
"1603",NA,NA,NA
"1604","S1P4.C2",-0.01673,1.19955
"1605",NA,NA,NA
"1606","S1P6.C2",0.000378,1.19931
"1607",NA,NA,NA
"1608","S2P8.C2",0.00999,0.80095
"1609",NA,NA,NA
"1610","S2P4.C2",-0.00884,1.15398
"1611",NA,NA,NA
"1612","S2P6.C2",0.0091,1.23044
"1613",NA,NA,NA
"1614","S3P2.C2",0.01122,1.15322
"1615",NA,NA,NA
"1616","S3P4.C2",-0.000763,1.14369
"1617",NA,NA,NA
"1618","S3P6.C2",0.01052,1.26763
"1619",NA,NA,NA
"1620",NA,NA,NA
