"","Label","Time","Time_Flux"
"845","S1P2.C2","time",-0.34106
"846","S1P2.C2","Flux",0.000952
"847","S1P4.C2","time",-0.3473
"848","S1P6.C2","time",0.35209
"849","S2P2.C2","time",0.27701
"850","S2P2.C2","Flux",0.03923
"851","S2P4.C2","time",0.31792
"852","S2P4.C2","Flux",0.05619
"853","S2P6.C2","time",0.33637
"854","S2P6.C2","Flux",-0.00494
"855","S3P2.C2","time",0.40076
"856","S3P2.C2","Flux",0.00474
"857","S3P4.C2","time",0.31109
"858","S3P4.C2","Flux",0.02086
"859","S3P6.C2","time",0.30844
"860","S3P6.C2","Flux",0.01922
"861","S1P2.W","time",0.28903
"862","S1P2.W","Flux",0.00497
"863","S1P4.W","time",0.29615
"864","S1P4.W","Flux",0.00211
"865","S1P1.C1","time",0.36685
"866","S1P1.C1","Flux",0.01687
"867","S1P3.C1","time",0.35191
"868","S1P5.C1","time",-0.327
"869","S1P5.C1","Flux",0.000281
"870","S2P1.C1","time",0.36037
"871","S2P1.C1","Flux",0.01327
"872","S2P3.C1","time",0.37888
"873","S2P3.C1","Flux",0.01798
"874","S2P5.C1","time",0.31245
"875","S2P5.C1","Flux",0.0159
"876","S3P1.C1","time",0.35156
"877","S3P1.C1","Flux",0.07034
"878","S3P3.C1","time",0.35086
"879","S3P3.C1","Flux",0.00693
"880","S3P5.C1","time",0.44319
"881","S3P5.C1","Flux",-0.00132
"882","S1P2.C2","time",-0.32683
"883","S1P2.C2","Flux",-0.00455
"884","S1P4.C2","time",-0.26895
"885","S1P6.C2","time",0.38769
"886","S1P6.C2","Flux",0.01062
"887","S2P2.C2","time",0.31264
"888","S2P2.C2","Flux",0.03261
"889","S2P4.C2","time",0.36054
"890","S2P4.C2","Flux",0.05547
"891","S2P6.C2","time",0.37907
"892","S2P6.C2","Flux",0.0018
"893","S3P2.C2","time",0.44339
"894","S3P2.C2","Flux",0.01749
"895","S3P4.C2","time",0.35172
"896","S3P4.C2","Flux",0.01527
"897","S3P6.C2","time",0.35104
"898","S3P6.C2","Flux",0.01489
"899","S1P2.W","time",0.31041
"900","S1P2.W","Flux",0.00475
"901","S1P4.W","time",0.31751
"902","S1P4.W","Flux",0.00634
"903","S1P1.C1","time",0.40251
"904","S1P1.C1","Flux",0.01666
"905","S1P3.C1","time",0.38751
"906","S1P3.C1","Flux",0.04615
"907","S1P5.C1","time",-0.30572
"908","S1P5.C1","Flux",-0.00224
"909","S2P1.C1","time",0.39601
"910","S2P1.C1","Flux",0.00704
"911","S2P3.C1","time",0.41454
"912","S2P3.C1","Flux",0.01479
"913","S2P5.C1","time",0.35509
"914","S2P5.C1","Flux",0.03089
"915","S3P1.C1","time",0.38725
"916","S3P1.C1","Flux",0.04615
"917","S3P3.C1","time",0.38642
"918","S3P3.C1","Flux",0.0116
"919","S3P5.C1","time",0.47883
"920","S3P5.C1","Flux",0.00385
"921","S1P2.C2","time",-0.30554
"922","S1P2.C2","Flux",-0.01054
"923","S1P4.C2","time",-0.19067
"924","S1P6.C2","time",0.43038
"925","S1P6.C2","Flux",-0.00408
"926","S2P2.C2","time",0.35528
"927","S2P2.C2","Flux",0.03127
"928","S2P4.C2","time",0.39618
"929","S2P4.C2","Flux",0.03799
"930","S2P6.C2","time",0.41473
"931","S2P6.C2","Flux",0.0126
"932","S3P2.C2","time",0.47904
"933","S3P2.C2","Flux",0.0108
"934","S3P4.C2","time",0.38741
"935","S3P4.C2","Flux",0.00785
"936","S3P6.C2","time",0.38661
"937","S3P6.C2","Flux",0.02364
"938","S1P2.W","time",0.33176
"939","S1P2.W","Flux",-0.000509
"940","S1P4.W","time",0.33888
"941","S1P4.W","Flux",0.00152
"942","S1P1.C1","time",0.44519
"943","S1P1.C1","Flux",0.0231
"944","S1P3.C1","time",0.43021
"945","S1P3.C1","Flux",0.02571
"946","S1P5.C1","time",-0.29148
"947","S1P5.C1","Flux",0.00899
"948","S2P1.C1","time",0.43867
"949","S2P1.C1","Flux",0.00809
"950","S2P3.C1","time",0.45725
"951","S2P3.C1","Flux",0.01681
"952","S2P5.C1","time",0.39071
"953","S2P5.C1","Flux",0.02136
"954","S3P1.C1","time",0.42795
"955","S3P1.C1","Flux",0.0456
"956","S3P3.C1","time",0.429
"957","S3P3.C1","Flux",0.00802
"958","S3P5.C1","time",0.52152
"959","S3P5.C1","Flux",0.00205
"960","S1P2.C2","time",-0.29131
"961","S1P2.C2","Flux",-0.000116
"962","S1P4.C2","time",-0.11238
"963","S1P6.C2","time",0.466
"964","S1P6.C2","Flux",0.01764
"965","S2P2.C2","time",0.39089
"966","S2P2.C2","Flux",0.02315
"967","S2P4.C2","time",0.43884
"968","S2P4.C2","Flux",0.05545
"969","S2P6.C2","time",0.45744
"970","S2P6.C2","Flux",-0.00608
"971","S3P2.C2","time",0.52171
"972","S3P2.C2","Flux",0.00974
"973","S3P4.C2","time",0.42811
"974","S3P4.C2","Flux",0.02447
"975","S3P6.C2","time",0.42919
"976","S3P6.C2","Flux",-0.00752
"977","S1P2.W","time",0.36017
"978","S1P2.W","Flux",0.00831
"979","S1P4.W","time",0.3673
"980","S1P4.W","Flux",0.00459
"981","S1P1.C1","time",0.48086
"982","S1P1.C1","Flux",0.01986
"983","S1P3.C1","time",0.46581
"984","S1P3.C1","Flux",0.04116
"985","S1P5.C1","time",-0.27725
"986","S1P5.C1","Flux",0.00223
"987","S2P1.C1","time",0.47435
"988","S2P1.C1","Flux",-0.00216
"989","S2P3.C1","time",0.49292
"990","S2P3.C1","Flux",0.03102
"991","S2P5.C1","time",0.43339
"992","S2P5.C1","Flux",0.00631
"993","S3P1.C1","time",0.46361
"994","S3P1.C1","Flux",0.02727
"995","S3P3.C1","time",0.46459
"996","S3P3.C1","Flux",-0.00567
"997","S3P5.C1","time",0.55713
"998","S3P5.C1","Flux",0.00201
"999","S1P2.C2","time",-0.27707
"1000","S1P2.C2","Flux",0.00163
"1001","S1P4.C2","time",-0.03403
"1002","S1P4.C2","Flux",-0.00153
"1003","S1P6.C2","time",0.50873
"1004","S1P6.C2","Flux",0.00549
"1005","S2P2.C2","time",0.43356
"1006","S2P2.C2","Flux",0.04138
"1007","S2P4.C2","time",0.47453
"1008","S2P4.C2","Flux",0.04404
"1009","S2P6.C2","time",0.49311
"1010","S2P6.C2","Flux",-0.000228
"1011","S3P2.C2","time",0.55734
"1012","S3P2.C2","Flux",0.01238
"1013","S3P4.C2","time",0.46377
"1014","S3P4.C2","Flux",0.00468
"1015","S3P6.C2","time",0.46478
"1016","S3P6.C2","Flux",0.01641
"1017","S1P2.W","time",0.38155
"1018","S1P2.W","Flux",0.00513
"1019","S1P4.W","time",0.38867
"1020","S1P4.W","Flux",3.48e-05
"1021","S1P1.C1","time",0.52355
"1022","S1P1.C1","Flux",0.00438
"1023","S1P3.C1","time",0.50854
"1024","S1P3.C1","Flux",0.03567
"1025","S1P5.C1","time",-0.26301
"1026","S1P5.C1","Flux",0.0035
"1027","S2P1.C1","time",0.51705
"1028","S2P1.C1","Flux",0.02078
"1029","S2P3.C1","time",0.53561
"1030","S2P3.C1","Flux",0.02592
"1031","S2P5.C1","time",0.469
"1032","S2P5.C1","Flux",0.00789
"1033","S3P1.C1","time",0.50433
"1034","S3P1.C1","Flux",0.01411
"1035","S3P3.C1","time",0.50721
"1036","S3P3.C1","Flux",0.00795
"1037","S3P5.C1","time",0.59984
"1038","S1P2.C2","time",-0.26284
"1039","S1P2.C2","Flux",-0.01343
"1040","S1P4.C2","time",0.000521
"1041","S1P4.C2","Flux",-0.00269
"1042","S1P6.C2","time",0.54436
"1043","S1P6.C2","Flux",0.000647
"1044","S2P2.C2","time",0.46919
"1045","S2P2.C2","Flux",0.03395
"1046","S2P4.C2","time",0.51722
"1047","S2P4.C2","Flux",0.03317
"1048","S2P6.C2","time",0.53581
"1049","S2P6.C2","Flux",0.00301
"1050","S3P2.C2","time",0.60003
"1051","S3P4.C2","time",0.50449
"1052","S3P4.C2","Flux",0.01213
"1053","S3P6.C2","time",0.5074
"1054","S3P6.C2","Flux",0.01337
"1055","S1P2.W","time",0.40292
"1056","S1P2.W","Flux",0.00137
"1057","S1P4.W","time",0.41005
"1058","S1P4.W","Flux",0.00409
"1059","S1P1.C1","time",0.55922
"1060","S1P1.C1","Flux",0.00475
"1061","S1P3.C1","time",0.54418
"1062","S1P3.C1","Flux",0.03409
"1063","S1P5.C1","time",-0.24877
"1064","S1P5.C1","Flux",-0.00147
"1065","S2P1.C1","time",0.55272
"1066","S2P1.C1","Flux",0.00833
"1067","S2P3.C1","time",0.5713
"1068","S2P3.C1","Flux",0.02705
"1069","S2P5.C1","time",0.51169
"1070","S2P5.C1","Flux",0.00524
"1071","S3P1.C1","time",0.53999
"1072","S3P1.C1","Flux",0.02567
"1073","S3P3.C1","time",0.54279
"1074","S3P3.C1","Flux",0.0166
"1075","S3P5.C1","time",0.63549
"1076","S1P2.C2","time",-0.2486
"1077","S1P2.C2","Flux",0.00248
"1078","S1P4.C2","time",0.02187
"1079","S1P4.C2","Flux",-0.00891
"1080","S1P6.C2","time",0.58706
"1081","S2P2.C2","time",0.51186
"1082","S2P2.C2","Flux",0.03736
"1083","S2P4.C2","time",0.55289
"1084","S2P4.C2","Flux",0.02303
"1085","S2P6.C2","time",0.57149
"1086","S2P6.C2","Flux",-0.000537
"1087","S3P2.C2","time",0.63566
"1088","S3P2.C2","Flux",-0.00999
"1089","S3P4.C2","time",0.54015
"1090","S3P4.C2","Flux",0.02143
"1091","S3P6.C2","time",0.54297
"1092","S3P6.C2","Flux",0.00186
"1093","S1P2.W","time",0.42428
"1094","S1P2.W","Flux",-0.00693
"1095","S1P4.W","time",0.43141
"1096","S1P4.W","Flux",-0.00108
"1097","S1P1.C1","time",0.60186
"1098","S1P1.C1","Flux",0.02145
"1099","S1P3.C1","time",0.58686
"1100","S1P5.C1","time",-0.23454
"1101","S1P5.C1","Flux",-0.0219
"1102","S2P1.C1","time",0.59539
"1103","S2P3.C1","time",0.61397
"1104","S2P5.C1","time",0.5473
"1105","S2P5.C1","Flux",0.00772
"1106","S3P1.C1","time",0.58073
"1107","S3P1.C1","Flux",0.02531
"1108","S3P3.C1","time",0.58542
"1109","S3P3.C1","Flux",0.00506
"1110","S3P5.C1","time",0.67809
"1111","S3P5.C1","Flux",-0.00234
"1112","S1P2.C2","time",-0.23436
"1113","S1P2.C2","Flux",0.00292
"1114","S1P4.C2","time",0.04328
"1115","S1P4.C2","Flux",0.00946
"1116","S1P6.C2","time",0.62271
"1117","S2P2.C2","time",0.54747
"1118","S2P2.C2","Flux",0.0324
"1119","S2P4.C2","time",0.59558
"1120","S2P6.C2","time",0.61418
"1121","S3P2.C2","time",0.67829
"1122","S3P2.C2","Flux",-0.01093
"1123","S3P4.C2","time",0.58089
"1124","S3P6.C2","time",0.58559
"1125","S1P2.W","time",0.45272
"1126","S1P2.W","Flux",0.0062
"1127","S1P4.W","time",0.45985
"1128","S1P4.W","Flux",-0.00316
"1129","S1P1.C1","time",0.63756
"1130","S1P1.C1","Flux",0.01769
"1131","S1P3.C1","time",0.62252
"1132","S1P5.C1","time",-0.21328
"1133","S1P5.C1","Flux",0.00135
"1134","S2P1.C1","time",0.63111
"1135","S2P3.C1","time",0.64958
"1136","S2P3.C1","Flux",0.01992
"1137","S2P5.C1","time",0.58992
"1138","S2P5.C1","Flux",0.00346
"1139","S3P1.C1","time",0.6164
"1140","S3P3.C1","time",0.62101
"1141","S3P5.C1","time",0.71373
"1142","S3P5.C1","Flux",-0.01727
"1143","S1P2.C2","time",-0.2131
"1144","S1P2.C2","Flux",-0.00231
"1145","S1P4.C2","time",0.06463
"1146","S1P4.C2","Flux",0.000571
"1147","S1P6.C2","time",0.66541
"1148","S1P6.C2","Flux",0.00855
"1149","S2P2.C2","time",0.59008
"1150","S2P4.C2","time",0.63131
"1151","S2P6.C2","time",0.64976
"1152","S2P6.C2","Flux",-0.00193
"1153","S3P2.C2","time",0.71392
"1154","S3P2.C2","Flux",-0.00291
"1155","S3P4.C2","time",0.6166
"1156","S3P6.C2","time",0.62119
"1157","S1P2.W","time",0.4741
"1158","S1P2.W","Flux",0.00214
"1159","S1P4.W","time",0.48122
"1160","S1P4.W","Flux",0.00766
"1161","S1P1.C1","time",0.6802
"1162","S1P1.C1","Flux",0.01527
"1163","S1P3.C1","time",0.66522
"1164","S1P3.C1","Flux",0.03433
"1165","S1P5.C1","time",-0.19904
"1166","S1P5.C1","Flux",-0.00477
"1167","S2P1.C1","time",0.67377
"1168","S2P3.C1","time",0.69226
"1169","S2P3.C1","Flux",0.03343
"1170","S2P5.C1","time",0.62546
"1171","S3P1.C1","time",0.65712
"1172","S3P1.C1","Flux",0.03194
"1173","S3P3.C1","time",0.66372
"1174","S3P3.C1","Flux",-0.000133
"1175","S3P5.C1","time",0.75635
"1176","S3P5.C1","Flux",0.00319
"1177","S1P2.C2","time",-0.19887
"1178","S1P2.C2","Flux",-0.00109
"1179","S1P4.C2","time",0.09302
"1180","S1P4.C2","Flux",0.01395
"1181","S1P6.C2","time",0.70102
"1182","S1P6.C2","Flux",0.01296
"1183","S2P2.C2","time",0.62566
"1184","S2P4.C2","time",0.67398
"1185","S2P6.C2","time",0.69247
"1186","S2P6.C2","Flux",-0.00666
"1187","S3P2.C2","time",0.75655
"1188","S3P2.C2","Flux",0.01953
"1189","S3P4.C2","time",0.65728
"1190","S3P4.C2","Flux",0.00598
"1191","S3P6.C2","time",0.6639
"1192","S3P6.C2","Flux",0.01889
"1193","S1P2.W","time",0.49549
"1194","S1P2.W","Flux",0.00121
"1195","S1P4.W","time",0.50262
"1196","S1P4.W","Flux",0.00499
"1197","S1P1.C1","time",0.71583
"1198","S1P1.C1","Flux",0.00901
"1199","S1P3.C1","time",0.70084
"1200","S1P3.C1","Flux",0.01441
"1201","S1P5.C1","time",-0.18479
"1202","S1P5.C1","Flux",0.00191
"1203","S2P1.C1","time",0.70944
"1204","S2P3.C1","time",0.72794
"1205","S2P3.C1","Flux",0.03055
"1206","S2P5.C1","time",0.66815
"1207","S2P5.C1","Flux",0.01943
"1208","S3P1.C1","time",0.69278
"1209","S3P1.C1","Flux",0.00827
"1210","S3P3.C1","time",0.69938
"1211","S3P3.C1","Flux",0.00228
"1212","S3P5.C1","time",0.79199
"1213","S3P5.C1","Flux",0.000674
"1214","S1P2.C2","time",-0.18462
"1215","S1P2.C2","Flux",0.00226
"1216","S1P4.C2","time",0.11439
"1217","S1P4.C2","Flux",0.00543
"1218","S1P6.C2","time",0.74369
"1219","S1P6.C2","Flux",0.01339
"1220","S2P2.C2","time",0.66833
"1221","S2P2.C2","Flux",0.02143
"1222","S2P4.C2","time",0.70962
"1223","S2P6.C2","time",0.72814
"1224","S2P6.C2","Flux",-0.00562
"1225","S3P2.C2","time",0.79219
"1226","S3P2.C2","Flux",0.00151
"1227","S3P4.C2","time",0.69294
"1228","S3P4.C2","Flux",0.02231
"1229","S3P6.C2","time",0.69956
"1230","S3P6.C2","Flux",0.00643
"1231","S1P2.W","time",0.51685
"1232","S1P2.W","Flux",-0.01269
"1233","S1P4.W","time",0.52398
"1234","S1P4.W","Flux",-0.00163
"1235","S1P1.C1","time",0.75846
"1236","S1P1.C1","Flux",0.00585
"1237","S1P3.C1","time",0.74351
"1238","S1P3.C1","Flux",0.04369
"1239","S1P5.C1","time",-0.17056
"1240","S1P5.C1","Flux",0.00134
"1241","S2P1.C1","time",0.75212
"1242","S2P3.C1","time",0.77064
"1243","S2P3.C1","Flux",0.03499
"1244","S2P5.C1","time",0.70378
"1245","S2P5.C1","Flux",0.00852
"1246","S3P1.C1","time",0.73351
"1247","S3P1.C1","Flux",0.00699
"1248","S3P3.C1","time",0.74206
"1249","S3P3.C1","Flux",0.00324
"1250","S3P5.C1","time",0.83464
"1251","S3P5.C1","Flux",-0.00103
"1252","S1P2.C2","time",-0.17038
"1253","S1P2.C2","Flux",0.000519
"1254","S1P4.C2","time",0.13575
"1255","S1P4.C2","Flux",-0.0116
"1256","S1P6.C2","time",0.77927
"1257","S1P6.C2","Flux",0.01785
"1258","S2P2.C2","time",0.70396
"1259","S2P2.C2","Flux",0.02136
"1260","S2P4.C2","time",0.75229
"1261","S2P6.C2","time",0.77084
"1262","S2P6.C2","Flux",-0.00583
"1263","S3P2.C2","time",0.83484
"1264","S3P2.C2","Flux",0.00848
"1265","S3P4.C2","time",0.73367
"1266","S3P4.C2","Flux",-0.00702
"1267","S3P6.C2","time",0.74225
"1268","S3P6.C2","Flux",0.01327
"1269","S1P2.W","time",0.54524
"1270","S1P2.W","Flux",-0.000854
"1271","S1P4.W","time",0.55236
"1272","S1P4.W","Flux",-0.0143
"1273","S1P1.C1","time",0.7941
"1274","S1P1.C1","Flux",0.00863
"1275","S1P3.C1","time",0.7791
"1276","S1P3.C1","Flux",0.03651
"1277","S1P5.C1","time",-0.15632
"1278","S1P5.C1","Flux",0.00865
"1279","S2P1.C1","time",0.78777
"1280","S2P3.C1","time",0.8063
"1281","S2P3.C1","Flux",0.03403
"1282","S2P5.C1","time",0.74646
"1283","S2P5.C1","Flux",0.01112
"1284","S3P1.C1","time",0.76918
"1285","S3P1.C1","Flux",0.01154
"1286","S3P3.C1","time",0.77772
"1287","S3P3.C1","Flux",-0.00269
"1288","S3P5.C1","time",0.87028
"1289","S3P5.C1","Flux",0.00422
"1290","S1P2.C2","time",-0.15615
"1291","S1P2.C2","Flux",0.01079
"1292","S1P4.C2","time",0.15711
"1293","S1P4.C2","Flux",-0.00188
"1294","S1P6.C2","time",0.82191
"1295","S1P6.C2","Flux",0.02097
"1296","S2P2.C2","time",0.74662
"1297","S2P2.C2","Flux",0.02435
"1298","S2P4.C2","time",0.78794
"1299","S2P6.C2","time",0.80649
"1300","S2P6.C2","Flux",0.0062
"1301","S3P2.C2","time",0.87047
"1302","S3P2.C2","Flux",0.01719
"1303","S3P4.C2","time",0.76934
"1304","S3P4.C2","Flux",0.01064
"1305","S3P6.C2","time",0.77791
"1306","S3P6.C2","Flux",0.00948
"1307","S1P2.W","time",0.5666
"1308","S1P2.W","Flux",-0.00158
"1309","S1P4.W","time",0.57373
"1310","S1P4.W","Flux",0.00766
"1311","S1P1.C1","time",0.83676
"1312","S1P1.C1","Flux",0.00949
"1313","S1P3.C1","time",0.82172
"1314","S1P3.C1","Flux",0.02135
"1315","S1P5.C1","time",-0.14208
"1316","S1P5.C1","Flux",-0.01595
"1317","S2P1.C1","time",0.83041
"1318","S2P3.C1","time",0.84902
"1319","S2P3.C1","Flux",0.03142
"1320","S2P5.C1","time",0.78206
"1321","S2P5.C1","Flux",0.013
"1322","S3P1.C1","time",0.8099
"1323","S3P1.C1","Flux",0.02088
"1324","S3P3.C1","time",0.82037
"1325","S3P3.C1","Flux",0.00151
"1326","S3P5.C1","time",0.91292
"1327","S3P5.C1","Flux",-8.37e-05
"1328","S1P2.C2","time",-0.14191
"1329","S1P2.C2","Flux",-0.00647
"1330","S1P4.C2","time",0.18553
"1331","S1P4.C2","Flux",0.01559
"1332","S1P6.C2","time",0.85755
"1333","S1P6.C2","Flux",0.01244
"1334","S2P2.C2","time",0.78223
"1335","S2P2.C2","Flux",0.02462
"1336","S2P4.C2","time",0.83058
"1337","S2P6.C2","time",0.8492
"1338","S2P6.C2","Flux",-0.00276
"1339","S3P2.C2","time",0.91312
"1340","S3P2.C2","Flux",0.00305
"1341","S3P4.C2","time",0.81006
"1342","S3P4.C2","Flux",0.01997
"1343","S3P6.C2","time",0.82056
"1344","S3P6.C2","Flux",0.01148
"1345","S1P2.W","time",0.58796
"1346","S1P4.W","time",0.59509
"1347","S1P1.C1","time",0.8724
"1348","S1P1.C1","Flux",0.01817
"1349","S1P3.C1","time",0.85736
"1350","S1P3.C1","Flux",0.01935
"1351","S1P5.C1","time",-0.12081
"1352","S1P5.C1","Flux",-0.000456
"1353","S2P1.C1","time",0.86605
"1354","S2P3.C1","time",0.88469
"1355","S2P3.C1","Flux",0.02787
"1356","S2P5.C1","time",0.82473
"1357","S2P5.C1","Flux",0.00373
"1358","S3P1.C1","time",0.84558
"1359","S3P1.C1","Flux",0.02822
"1360","S3P3.C1","time",0.85601
"1361","S3P3.C1","Flux",0.00337
"1362","S3P5.C1","time",0.94856
"1363","S3P5.C1","Flux",0.00809
"1364","S1P2.C2","time",-0.12064
"1365","S1P2.C2","Flux",0.00921
"1366","S1P4.C2","time",0.20691
"1367","S1P4.C2","Flux",0.01117
"1368","S1P6.C2","time",0.90022
"1369","S1P6.C2","Flux",0.01149
"1370","S2P2.C2","time",0.82491
"1371","S2P2.C2","Flux",0.02186
"1372","S2P4.C2","time",0.86623
"1373","S2P6.C2","time",0.88488
"1374","S2P6.C2","Flux",-0.00338
"1375","S3P2.C2","time",0.94875
"1376","S3P2.C2","Flux",0.000311
"1377","S3P4.C2","time",0.84574
"1378","S3P4.C2","Flux",0.01032
"1379","S3P6.C2","time",0.85619
"1380","S3P6.C2","Flux",0.00226
"1381","S1P2.W","time",0.60932
"1382","S1P4.W","time",0.61644
"1383","S1P1.C1","time",0.91507
"1384","S1P1.C1","Flux",0.01723
"1385","S1P3.C1","time",0.90003
"1386","S1P3.C1","Flux",0.02063
"1387","S1P5.C1","time",-0.10657
"1388","S1P5.C1","Flux",-0.00178
"1389","S2P1.C1","time",0.90869
"1390","S2P3.C1","time",0.92742
"1391","S2P3.C1","Flux",0.02286
"1392","S2P5.C1","time",0.86036
"1393","S2P5.C1","Flux",0.00255
"1394","S3P1.C1","time",0.88627
"1395","S3P1.C1","Flux",0.02749
"1396","S3P3.C1","time",0.89866
"1397","S3P5.C1","time",1.00681
"1398","S3P5.C1","Flux",0.00379
"1399","S1P2.C2","time",-0.1064
"1400","S1P2.C2","Flux",0.00554
"1401","S1P4.C2","time",0.2283
"1402","S1P4.C2","Flux",-0.00519
"1403","S1P6.C2","time",0.93578
"1404","S1P6.C2","Flux",0.01031
"1405","S2P2.C2","time",0.86053
"1406","S2P2.C2","Flux",0.02133
"1407","S2P4.C2","time",0.90887
"1408","S2P6.C2","time",0.92758
"1409","S2P6.C2","Flux",0.00473
"1410","S3P2.C2","time",1.02126
"1411","S3P2.C2","Flux",-0.00116
"1412","S3P4.C2","time",0.88644
"1413","S3P4.C2","Flux",0.00728
"1414","S3P6.C2","time",0.89884
"1415","S1P2.W","time",0.63767
"1416","S1P4.W","time",0.64478
"1417","S1P1.C1","time",0.95073
"1418","S1P1.C1","Flux",0.01331
"1419","S1P3.C1","time",0.9356
"1420","S1P3.C1","Flux",0.02011
"1421","S1P5.C1","time",-0.09234
"1422","S1P5.C1","Flux",-0.00207
"1423","S2P1.C1","time",0.94436
"1424","S2P3.C1","time",0.96304
"1425","S2P3.C1","Flux",0.01514
"1426","S2P5.C1","time",0.90302
"1427","S2P5.C1","Flux",0.0049
"1428","S3P1.C1","time",0.92193
"1429","S3P1.C1","Flux",0.01767
"1430","S3P3.C1","time",0.93425
"1431","S3P5.C1","time",1.04956
"1432","S3P5.C1","Flux",0.00171
"1433","S1P2.C2","time",-0.09216
"1434","S1P2.C2","Flux",-0.01116
"1435","S1P4.C2","time",0.24968
"1436","S1P4.C2","Flux",0.0162
"1437","S1P6.C2","time",1.02119
"1438","S1P6.C2","Flux",0.02032
"1439","S2P2.C2","time",0.90319
"1440","S2P2.C2","Flux",0.02205
"1441","S2P4.C2","time",0.94454
"1442","S2P6.C2","time",0.96324
"1443","S2P6.C2","Flux",-0.00452
"1444","S3P2.C2","time",1.06404
"1445","S3P2.C2","Flux",0.00205
"1446","S3P4.C2","time",0.92211
"1447","S3P4.C2","Flux",0.01394
"1448","S3P6.C2","time",0.93443
"1449","S1P2.W","time",0.659
"1450","S1P4.W","time",0.66612
"1451","S1P1.C1","time",1.00676
"1452","S1P1.C1","Flux",0.01013
"1453","S1P3.C1","time",0.97824
"1454","S1P3.C1","Flux",0.03173
"1455","S1P5.C1","time",-0.0781
"1456","S1P5.C1","Flux",0.01556
"1457","S2P1.C1","time",1.01458
"1458","S2P1.C1","Flux",0.000491
"1459","S2P3.C1","time",1.00683
"1460","S2P3.C1","Flux",0.03482
"1461","S2P5.C1","time",0.93861
"1462","S2P5.C1","Flux",0.01558
"1463","S3P1.C1","time",0.96266
"1464","S3P1.C1","Flux",0.01301
"1465","S3P3.C1","time",0.99479
"1466","S3P3.C1","Flux",0.01296
"1467","S3P5.C1","time",1.0994
"1468","S3P5.C1","Flux",0.0112
"1469","S1P2.C2","time",-0.07793
"1470","S1P2.C2","Flux",0.000621
"1471","S1P4.C2","time",0.28872
"1472","S1P4.C2","Flux",0.0118
"1473","S1P6.C2","time",1.06388
"1474","S1P6.C2","Flux",0.0116
"1475","S2P2.C2","time",0.93877
"1476","S2P2.C2","Flux",0.01936
"1477","S2P4.C2","time",1.029
"1478","S2P4.C2","Flux",0.01951
"1479","S2P6.C2","time",1.02123
"1480","S2P6.C2","Flux",-0.00289
"1481","S3P2.C2","time",1.11385
"1482","S3P2.C2","Flux",0.00466
"1483","S3P4.C2","time",0.96282
"1484","S3P4.C2","Flux",0.01974
"1485","S3P6.C2","time",1.00922
"1486","S3P6.C2","Flux",0.01578
"1487","S1P2.W","time",0.68038
"1488","S1P4.W","time",0.6875
"1489","S1P1.C1","time",1.04949
"1490","S1P1.C1","Flux",-0.00229
"1491","S1P3.C1","time",1.00678
"1492","S1P3.C1","Flux",0.04077
"1493","S1P5.C1","time",-0.06387
"1494","S1P5.C1","Flux",-0.00541
"1495","S2P1.C1","time",1.05734
"1496","S2P1.C1","Flux",0.000336
"1497","S2P3.C1","time",1.04953
"1498","S2P3.C1","Flux",0.01834
"1499","S2P5.C1","time",0.98123
"1500","S2P5.C1","Flux",0.01291
"1501","S3P1.C1","time",1.00693
"1502","S3P1.C1","Flux",0.0247
"1503","S3P3.C1","time",1.03751
"1504","S3P3.C1","Flux",0.01042
"1505","S3P5.C1","time",1.14216
"1506","S3P5.C1","Flux",-0.00749
"1507","S1P2.C2","time",-0.0637
"1508","S1P2.C2","Flux",0.0032
"1509","S1P4.C2","time",0.3244
"1510","S1P4.C2","Flux",0.01665
"1511","S1P6.C2","time",1.11361
"1512","S1P6.C2","Flux",0.01785
"1513","S2P2.C2","time",1.02123
"1514","S2P2.C2","Flux",0.01504
"1515","S2P4.C2","time",1.07176
"1516","S2P4.C2","Flux",0.02722
"1517","S2P6.C2","time",1.06391
"1518","S2P6.C2","Flux",0.01622
"1519","S3P2.C2","time",1.15661
"1520","S3P2.C2","Flux",0.00657
"1521","S3P4.C2","time",1.02138
"1522","S3P4.C2","Flux",0.0191
"1523","S3P6.C2","time",1.05196
"1524","S3P6.C2","Flux",0.00134
"1525","S1P2.W","time",0.70174
"1526","S1P4.W","time",0.70885
"1527","S1P1.C1","time",1.09922
"1528","S1P1.C1","Flux",0.01302
"1529","S1P3.C1","time",1.04948
"1530","S1P3.C1","Flux",0.05533
"1531","S1P5.C1","time",-0.04964
"1532","S1P5.C1","Flux",-0.00618
"1533","S2P1.C1","time",1.10708
"1534","S2P1.C1","Flux",0.01465
"1535","S2P3.C1","time",1.09926
"1536","S2P3.C1","Flux",0.02594
"1537","S2P5.C1","time",1.00682
"1538","S2P5.C1","Flux",0.01492
"1539","S3P1.C1","time",1.04972
"1540","S3P1.C1","Flux",0.02063
"1541","S3P3.C1","time",1.08728
"1542","S3P3.C1","Flux",0.00711
"1543","S3P5.C1","time",1.19193
"1544","S3P5.C1","Flux",0.00329
"1545","S1P2.C2","time",-0.04948
"1546","S1P2.C2","Flux",-0.00069
"1547","S1P4.C2","time",0.36705
"1548","S1P4.C2","Flux",0.01207
"1549","S1P6.C2","time",1.15631
"1550","S1P6.C2","Flux",0.02204
"1551","S2P2.C2","time",1.06398
