"","name","xend","yend","coord","cos2","contrib"
"149.0243854","149.0243854",-4.56047258118589,19.7422211002835,0.0982738563090326,0.0982738563090326,0.00571711479935685
"161.0455118","161.0455118",-9.76378300696227,17.6960816786253,0.0977782567170176,0.0977782567170176,0.00568828312561899
"161.0818863","161.0818863",1.89491350378405,36.1722642465106,0.31405819655262,0.31405819655262,0.0182704417106025
"165.0192912","165.0192912",33.0107799846523,19.6044674513084,0.352841619516987,0.352841619516987,0.0205266804472005
"167.0349522","167.0349522",17.8417264137269,3.42745461804901,0.0790097557699221,0.0790097557699221,0.0045964192407933
"168.0302062","168.0302062",11.4879346065653,-8.86152228999938,0.0503870625662011,0.0503870625662011,0.00293128439152205
"171.066254","171.066254",42.9078028646442,10.1598611804239,0.465406396709348,0.465406396709348,0.0270751743981152
"172.0614913","172.0614913",34.3262443166369,-24.6979855607472,0.428059801498438,0.428059801498438,0.0249025236016056
"172.09789","172.09789",27.6446493935375,24.8609275457796,0.330878432443047,0.330878432443047,0.0192489646174012
"173.0455061","173.0455061",19.7628612980643,-2.52202710920128,0.0950131916583529,0.0950131916583529,0.00552742453146385
"173.0818846","173.0818846",21.1067259426719,20.4988170640689,0.207220946340495,0.207220946340495,0.0120551485772019
"175.0611634","175.0611634",0.0323420359484764,-52.1551514952216,0.651123158037212,0.651123158037212,0.0378793097455398
"175.0975555","175.0975555",10.3258441718965,-47.2651753875874,0.560272670393317,0.560272670393317,0.0325940519267728
"179.0349595","179.0349595",-25.7585331111843,39.9317673624746,0.540507514258247,0.540507514258247,0.0314442072895982
"181.0142217","181.0142217",-27.237994628676,-0.482100751865109,0.17764575919901,0.17764575919901,0.0103346020712357
"181.0506095","181.0506095",26.1146592442865,3.3264364629868,0.165892684166736,0.165892684166736,0.0096508629596487
"182.0094747","182.0094747",17.9106171436025,0.188066069931459,0.0767958115312876,0.0767958115312876,0.00446762228657746
"183.0298728","183.0298728",22.0012445961408,7.09815742833654,0.127928224440439,0.127928224440439,0.00744226768616854
"185.0455261","185.0455261",0.341530230513832,-7.3306806888854,0.0128913617109292,0.0128913617109292,0.000749959323766165
"185.0819076","185.0819076",26.0704740886313,12.7857997767361,0.201823386155503,0.201823386155503,0.0117411436895032
"186.0771603","186.0771603",17.2526153723546,14.6738581465076,0.122790459799182,0.122790459799182,0.00714337649201638
"187.0247948","187.0247948",34.7475449368465,-16.0539265302504,0.350704936095187,0.350704936095187,0.0204023781671119
"187.0611668","187.0611668",28.0783241732274,19.4998579597254,0.279735826622617,0.279735826622617,0.0162737262417522
"187.0975585","187.0975585",11.7268638217074,-22.6488687533264,0.155707514193709,0.155707514193709,0.00905833725470793
"188.0352898","188.0352898",-5.63830683618824,51.9643064425827,0.653976147430076,0.653976147430076,0.0380452833675482
"188.0564322","188.0564322",25.6204921754788,7.40890591960162,0.170263783870902,0.170263783870902,0.0099051531620151
"189.0768259","189.0768259",35.858918358394,42.0727476267622,0.73150751594412,0.73150751594412,0.0425556969301561
"191.0197048","191.0197048",6.19033217893759,4.52302786508161,0.0140696504970693,0.0140696504970693,0.000818506672065748
"191.0349544","191.0349544",14.7574599585308,-2.69352691791792,0.0538671322485294,0.0538671322485294,0.00313373862127231
"193.0506185","193.0506185",-3.822227164086,5.50458189371767,0.0107500400591374,0.0107500400591374,0.00062538721308044
"194.0822426","194.0822426",1.80695608916258,20.6374689426828,0.102730198141238,0.102730198141238,0.00597636399132689
"195.0298806","195.0298806",1.31643257108893,34.0140942483129,0.277355263285082,0.277355263285082,0.0161352361651541
"195.0662555","195.0662555",32.2483333606861,-18.399636205491,0.329971045091267,0.329971045091267,0.0191961770515883
"195.1390285","195.1390285",27.3031431831444,22.3136182465068,0.297622088552358,0.297622088552358,0.0173142655736182
"196.0251114","196.0251114",40.7019911156155,38.4970961228063,0.751303450768926,0.751303450768926,0.0437073321280068
"197.0091324","197.0091324",31.867501342662,23.5474773145243,0.375814995481348,0.375814995481348,0.0218631643570617
"197.0455262","197.0455262",-34.5339791157905,28.4558122204907,0.479296195428723,0.479296195428723,0.0278832181322382
"197.081905","197.081905",23.0685126768043,43.3441042980408,0.577087839221222,0.577087839221222,0.033572280055497
"198.0043941","198.0043941",14.8692576517719,52.9863339883101,0.724965143049885,0.724965143049885,0.0421750921762434
"198.0407683","198.0407683",30.9734947800405,29.0948334052989,0.432269152356784,0.432269152356784,0.0251474040102084
"198.9884145","198.9884145",20.2304517235344,-3.09208905599118,0.100255592227611,0.100255592227611,0.00583240295608592
"199.0070442","199.0070442",15.2300467352097,12.823891613079,0.0948875735486163,0.0948875735486163,0.0055201166554812
"199.0247649","199.0247649",45.3416925014679,-10.5788584504803,0.518900420937988,0.518900420937988,0.0301872073342502
"199.0611766","199.0611766",26.7429394999564,51.1536135231912,0.797549251142963,0.797549251142963,0.0463976971920895
"199.0975651","199.0975651",15.2252981085627,8.49694450321408,0.0727701439085922,0.0727701439085922,0.00423342771227857
"199.1339417","199.1339417",9.80819896503978,0.341967471732233,0.0230555079546507,0.0230555079546507,0.00134126196615028
"200.0928086","200.0928086",-0.334911102215335,30.2551983738678,0.219140059329484,0.219140059329484,0.0127485470030281
"201.0404478","201.0404478",27.5681203007823,18.3424738477845,0.262455957420856,0.262455957420856,0.0152684640117479
"201.076832","201.076832",9.54282765741325,16.8301849214009,0.0896009013222771,0.0896009013222771,0.00521256271224823
"201.1132042","201.1132042",35.3149021157607,-0.754333482793305,0.298663858346146,0.298663858346146,0.0173748708834054
