S1P1.C1_time,S1P1.C1,S1P3.C1_time,S1P3.C1,S1P5.C1_time,S1P5.C1,S2P1.C1_time,S2P1.C1,S2P3.C1_time,S2P3.C1,S2P7.C1_time,S2P7.C1,S3P1.C1_time,S3P1.C1,S3P3.C1_time,S3P3.C1,S3P5.C1_time,S3P5.C1,S1P2.C2_time,S1P2.C2,S1P4.C2_time,S1P4.C2,S1P6.C2_time,S1P6.C2,S2P8.C2_time,S2P8.C2,S2P4.C2_time,S2P4.C2,S2P6.C2_time,S2P6.C2,S3P2.C2_time,S3P2.C2,S3P4.C2_time,S3P4.C2,S3P6.C2_time,S3P6.C2
1.60741,-0.00151,1.6388,,-0.74522,-0.00489,1.54939,-0.00106,1.65544,0.00359,1.06082,-0.00346,1.54238,0.00231,1.69822,0.0014,1.61743,-0.00404,-0.71293,-0.00803,1.6824,0.00393,1.75278,-1.57E-05,1.06796,0.01413,1.66355,-0.01133,1.71858,-0.00424,1.65676,-0.00938,1.68057,-0.01878,1.80166,0.008
1.64296,-0.01291,1.67789,-0.00691,-0.73095,-0.01526,1.58854,,1.69103,-0.00559,1.08219,0.00149,1.59356,0.01021,1.74096,0.0064,1.65657,-0.00781,-0.69867,-0.00552,1.71804,-0.00121,1.7884,-0.01574,1.08932,0.00259,1.69921,9.24E-04,1.75419,0.00257,1.69242,-0.00298,1.71619,0.00571,1.84438,-0.00241
1.6822,-0.00758,1.71348,0.00731,-0.71312,0.05641,1.6242,-0.00301,1.7302,-0.00271,1.10358,-0.00567,1.62918,-0.01117,1.78721,-1.09E-04,1.69222,-0.0104,-0.68439,0.00823,1.75726,-0.00708,1.82757,-0.00286,1.11071,0.00456,1.73838,7.38E-04,1.79334,7.68E-04,1.73159,-0.00143,1.76736,0.00338,1.89063,0.01171
1.71785,-0.00984,1.75262,-0.00502,-0.69888,0.00487,1.66338,-0.00539,1.76581,-0.00367,1.12493,-2.37E-04,1.68041,-6.32E-04,1.82994,-0.01308,1.73138,0.003,-0.6701,6.55E-04,1.79291,0.01737,1.86315,0.00359,1.13206,-0.00395,1.77404,0.00469,1.82895,0.00496,1.76723,-0.0035,1.80319,-0.00133,1.93334,-0.0092
1.75706,-0.00252,1.78823,0.00671,-0.68461,-0.02169,1.69904,0.00153,1.80497,0.00434,1.14985,-0.00179,1.71602,-0.00214,1.87617,-0.00721,1.76704,0.00594,-0.65588,-0.00807,1.83211,-0.01063,1.90225,0.0044,1.15698,-0.00474,1.81322,0.00285,1.86811,-0.00705,1.80638,0.00529,1.85612,-0.00621,1.97963,0.00186
1.79271,-0.0057,1.8274,-0.00294,-0.6703,9.80E-04,1.73821,0.00908,1.84057,0.0087,1.1691,-0.00207,1.7672,-4.93E-04,1.9189,0.00559,1.80619,0.00629,-0.64166,0.00596,1.86778,-0.00599,1.93792,6.20E-04,1.17623,0.00968,1.84884,-0.00902,1.90374,-0.00179,1.84204,0.00113,1.89184,-0.00732,2.02236,6.50E-04
1.83191,0.00135,1.863,-0.00772,-0.65606,0.01123,1.77385,0.00181,1.87972,-0.0014,1.19045,-0.00424,1.80303,0.00872,1.96519,-0.00718,1.84185,-0.00235,-0.62392,4.55E-04,1.90696,6.98E-04,,,1.19758,0.00121,1.88801,-0.00527,1.94289,-0.00259,1.88122,0.00855,1.94097,-0.00544,2.06867,-0.01056
1.86758,-0.0051,1.90208,0.00347,-0.64183,-0.00615,1.81303,-0.00616,1.91535,-0.00744,1.21184,-0.00228,1.85595,0.00111,2.00792,-0.00576,1.88102,-0.00146,-0.60971,-0.0172,1.9426,0.01213,,,1.21897,8.94E-04,1.92365,-0.01973,,,1.9169,4.38E-04,,,2.11141,-7.28E-04
1.90677,-0.00708,1.93772,0.00569,-0.62409,-0.00693,1.84867,-0.00435,1.95451,-0.00207,1.23319,-0.00721,1.89168,-0.00886,2.05422,0.00591,1.91668,0.00848,-0.5955,0.00169,,,,,1.24032,5.07E-04,1.96277,0.00559,,,1.95606,-0.0021,,,2.17693,4.16E-04
1.94243,-0.01237,1.97691,0.00767,-0.60988,2.73E-04,1.88784,-0.00118,,,1.2581,-0.00824,1.94081,0.00379,2.09697,-0.00542,1.95587,-0.00178,-0.58131,0.01386,,,,,1.26524,-0.00289,,,,,,,,,2.21968,-0.00264
,,4.0574,0.00766,-0.59567,7.63E-04,1.92347,-4.79E-06,,,1.27944,-0.00372,1.97646,0.00223,2.16249,-0.00746,,,-0.56709,0.00543,,,,,1.28657,-0.00723,,,,,,,,,2.26593,0.00343
,,4.07171,3.54E-05,-0.58146,-0.00136,1.96259,-0.02554,,,1.30082,-0.00183,,,2.20523,-0.00726,,,-0.55289,0.01113,,,,,1.30795,-0.00765,,,,,,,,,2.30863,0.00232
,,4.08598,-0.00717,-0.56726,5.34E-04,9.36006,-0.02756,,,1.32218,-0.00153,,,2.2515,-0.00931,,,-0.53514,0.00893,,,,,1.32928,-0.00723,,,,,,,,,2.35485,-0.00445
,,4.10027,-0.00361,-0.55306,2.42E-04,9.45264,-0.00583,,,1.34705,6.41E-04,,,2.29421,-0.00518,,,-0.52093,-0.01104,,,,,1.35416,-1.98E-05,,,,,,,,,2.39752,-0.00172
,,4.11455,8.98E-05,-0.53531,0.00412,9.54519,-4.49E-04,,,1.36839,-0.00142,,,2.34043,-0.01781,,,-0.50672,0.00888,,,,,1.3755,-0.00878,,,,,,,,,2.4438,-0.00692
,,4.12883,0.00639,-0.52109,-0.00308,9.63778,0.00426,,,1.38975,-0.01451,,,2.38311,-0.00628,,,-0.49245,0.00378,,,,,1.39685,0.0021,,,,,,,,,2.48657,0.00881
,,4.14313,-8.79E-04,-0.50689,0.00683,9.73039,-0.01213,,,1.41106,-0.00346,,,2.42932,-0.00493,,,-0.47819,-0.00429,,,,,1.41817,-0.00201,,,,,,,,,2.53287,-0.00764
,,4.15745,0.00643,-0.49266,-0.01002,9.82293,-0.00446,,,1.43595,-0.00215,,,2.47209,-0.01069,,,-0.46398,-0.0053,,,,,1.44306,-0.00651,,,,,,,,,2.5756,-0.00996
,,4.17178,-0.00286,-0.47837,-0.00467,9.9155,0.00599,,,1.45728,-0.01041,,,2.51843,0.00979,,,-0.44625,-0.00266,,,,,1.46441,0.00267,,,,,,,,,2.62189,-0.01269
,,,,-0.46416,0.00234,10.05635,2.42E-04,,,1.4787,-3.51E-04,,,2.56116,0.00801,,,-0.43201,2.26E-04,,,,,1.48583,-0.01099,,,,,,,,,2.66463,-0.01429
,,,,-0.44641,0.00508,10.15161,-0.00842,,,1.50006,-9.59E-04,,,2.60743,-0.00598,,,-0.41777,-0.00838,,,,,1.50719,-0.01183,,,,,,,,,2.71088,0.00681
,,,,-0.43221,-0.01425,10.24424,0.01268,,,1.525,-6.39E-04,,,2.65017,0.00388,,,-0.40352,-0.0029,,,,,1.53213,-0.00167,,,,,,,,,2.75362,-7.89E-04
,,,,-0.41797,-1.36E-04,10.33694,-0.00175,,,1.54639,-0.00558,,,2.69646,0.00376,,,-0.38924,-0.00724,,,,,1.55352,-4.43E-04,,,,,,,,,2.79988,-0.00462
,,,,-0.4037,0.00232,10.42949,-0.00462,,,1.56777,0.00746,,,2.73918,5.14E-04,,,-0.37498,-0.01206,,,,,1.5749,0.0036,,,,,,,,,2.84262,-3.94E-05
,,,,-0.38943,-0.00226,10.52207,-0.01283,,,1.58912,,,,2.78544,0.00301,,,-0.35715,-0.0146,,,,,1.59625,,,,,,,,,,2.88892,-0.00103
,,,,-0.37517,0.00719,10.61469,0.00992,,,1.61403,0.0042,,,2.82817,-0.0041,,,-0.34292,0.00592,,,,,1.62116,-0.00201,,,,,,,,,2.93168,0.0112
,,,,-0.35735,0.00201,10.70714,0.00195,,,1.63539,-0.00417,,,2.87447,-0.02091,,,-0.32868,-0.00389,,,,,1.64252,0.00427,,,,,,,,,2.97787,0.00793
,,,,-0.3431,0.00428,10.79971,-0.00479,,,1.65678,-0.00255,,,2.91723,0.00227,,,-0.3144,0.00524,,,,,1.66391,0.00217,,,,,,,,,,
,,,,-0.32887,-0.02101,10.89231,0.00138,,,1.67813,5.63E-05,,,2.96352,-0.0081,,,-0.30012,0.00208,,,,,1.68525,0.00296,,,,,,,,,,
,,,,-0.31459,-0.00137,10.98493,-0.00475,,,1.70308,-0.01185,,,,,,,-0.28588,0.00477,,,,,1.71021,-4.78E-04,,,,,,,,,,
,,,,-0.30031,0.00587,11.07749,-0.02771,,,1.7244,-0.00596,,,,,,,-0.2681,0.00346,,,,,1.73153,-7.14E-05,,,,,,,,,,
,,,,-0.28608,-0.00324,11.17012,-0.01386,,,1.74578,-0.0142,,,,,,,-0.25382,0.008,,,,,1.75291,0.00742,,,,,,,,,,
,,,,-0.26829,0.00572,11.26273,0.00466,,,1.76714,4.65E-04,,,,,,,-0.23958,-0.01017,,,,,1.77427,-0.00235,,,,,,,,,,
,,,,-0.25402,-0.00681,11.37456,0.00333,,,1.79205,-0.00223,,,,,,,-0.22535,-6.06E-04,,,,,1.79918,-0.01138,,,,,,,,,,
,,,,-0.23978,0.00348,11.46711,0.0044,,,1.8134,-0.01181,,,,,,,-0.21111,0.00873,,,,,1.82053,0.00467,,,,,,,,,,
,,,,-0.22554,-0.0065,11.55962,0.01513,,,1.83478,0.00502,,,,,,,-0.19688,-0.00621,,,,,1.84191,0.00249,,,,,,,,,,
,,,,-0.21131,0.00516,11.65223,0.0071,,,1.85613,-2.43E-04,,,,,,,-0.17911,-0.00668,,,,,1.86326,0.00834,,,,,,,,,,
,,,,-0.19707,-0.00422,11.7448,0.01001,,,1.88108,-9.11E-04,,,,,,,-0.16487,-0.00563,,,,,1.88821,-0.00357,,,,,,,,,,
,,,,-0.17931,0.00497,11.8373,-0.00264,,,1.90244,-0.00327,,,,,,,-0.15064,0.00499,,,,,1.90957,-0.00363,,,,,,,,,,
,,,,-0.16507,-2.01E-04,11.92984,-0.00107,,,1.92383,-0.01639,,,,,,,-0.1364,0.00398,,,,,1.93097,0.00966,,,,,,,,,,
,,,,-0.15083,5.10E-04,12.02241,0.00131,,,1.9452,-0.00923,,,,,,,-0.12216,0.00144,,,,,1.95233,-0.01311,,,,,,,,,,
,,,,-0.1366,0.00447,12.11506,0.0056,,,1.97013,-0.00324,,,,,,,-0.10792,0.00245,,,,,1.97726,-0.00783,,,,,,,,,,
,,,,-0.12236,0.00414,12.20766,0.02157,,,1.99148,-0.01029,,,,,,,-0.09015,-0.00874,,,,,1.99862,4.60E-04,,,,,,,,,,
,,,,-0.10811,0.00216,12.30024,-0.00474,,,2.01278,-0.0041,,,,,,,-0.07589,0.00697,,,,,,,,,,,,,,,,
,,,,-0.09035,0.00726,12.99633,-0.00173,,,,,,,,,,,-0.06161,-0.00174,,,,,,,,,,,,,,,,
,,,,-0.07609,0.00633,13.08892,-0.00183,,,,,,,,,,,-0.04735,-0.00275,,,,,,,,,,,,,,,,
,,,,-0.06181,0.00119,13.18146,0.00283,,,,,,,,,,,-0.03307,0.00536,,,,,,,,,,,,,,,,
,,,,-0.04753,0.00364,13.274,-0.01469,,,,,,,,,,,-0.01878,-0.01021,,,,,,,,,,,,,,,,
,,,,-0.03326,0.00773,13.3665,0.00635,,,,,,,,,,,-9.72E-04,0.00146,,,,,,,,,,,,,,,,
,,,,-0.01898,0.00409,13.45898,0.00219,,,,,,,,,,,0.01329,0.00121,,,,,,,,,,,,,,,,
,,,,-0.00117,0.00395,13.55154,0.00728,,,,,,,,,,,0.02757,0.00848,,,,,,,,,,,,,,,,
,,,,0.01309,-0.0051,13.64404,0.0109,,,,,,,,,,,0.04183,0.01111,,,,,,,,,,,,,,,,
,,,,0.02737,0.00719,13.73664,0.00323,,,,,,,,,,,0.05609,0.00166,,,,,,,,,,,,,,,,
,,,,0.04164,-0.00558,13.82926,-0.00292,,,,,,,,,,,0.07037,-0.00261,,,,,,,,,,,,,,,,
,,,,0.0559,-0.00877,13.92183,0.00313,,,,,,,,,,,0.08818,-0.01439,,,,,,,,,,,,,,,,
,,,,0.07017,-0.00358,14.01441,-0.00461,,,,,,,,,,,0.10241,-0.00877,,,,,,,,,,,,,,,,
,,,,0.08799,5.49E-04,14.10698,0.00642,,,,,,,,,,,0.11668,0.01218,,,,,,,,,,,,,,,,
,,,,0.10222,-0.00695,14.19951,-0.01011,,,,,,,,,,,0.13095,0.00553,,,,,,,,,,,,,,,,
,,,,0.11649,-0.00612,14.29204,0.00138,,,,,,,,,,,0.14522,-0.00625,,,,,,,,,,,,,,,,
,,,,0.13076,0.00161,14.38451,-0.01236,,,,,,,,,,,0.15949,-0.00262,,,,,,,,,,,,,,,,
,,,,0.14503,0.00566,14.47713,0.00569,,,,,,,,,,,0.17731,-0.002,,,,,,,,,,,,,,,,
,,,,0.15931,-0.0097,14.56968,0.00288,,,,,,,,,,,0.1916,0.00776,,,,,,,,,,,,,,,,
,,,,0.17713,-0.00455,14.66223,-0.00329,,,,,,,,,,,0.20587,-9.21E-04,,,,,,,,,,,,,,,,
,,,,0.1914,0.00411,14.75469,-0.0037,,,,,,,,,,,0.22014,-0.00286,,,,,,,,,,,,,,,,
,,,,0.20568,0.01081,14.84712,-0.00171,,,,,,,,,,,0.23441,-0.00209,,,,,,,,,,,,,,,,
,,,,0.21995,0.001,14.93965,-0.00439,,,,,,,,,,,0.24868,0.00218,,,,,,,,,,,,,,,,
,,,,0.23422,-0.01173,15.0322,-0.00363,,,,,,,,,,,0.26648,0.0043,,,,,,,,,,,,,,,,
,,,,0.2485,-0.01481,15.12479,-0.0171,,,,,,,,,,,0.28075,-2.22E-04,,,,,,,,,,,,,,,,
,,,,0.2663,-0.00475,15.21609,-0.00152,,,,,,,,,,,0.29502,0.01051,,,,,,,,,,,,,,,,
,,,,0.28057,0.00855,15.30869,0.00146,,,,,,,,,,,0.30929,-6.11E-04,,,,,,,,,,,,,,,,
,,,,0.29484,-1.85E-04,15.40131,-0.01264,,,,,,,,,,,0.33177,-0.00149,,,,,,,,,,,,,,,,
,,,,0.30911,0.00449,15.49392,0.01553,,,,,,,,,,,0.34604,-0.0058,,,,,,,,,,,,,,,,
,,,,0.3316,-0.00481,15.58652,-6.47E-05,,,,,,,,,,,0.36731,-0.00321,,,,,,,,,,,,,,,,
,,,,0.34586,-0.00727,15.67896,-0.00402,,,,,,,,,,,0.38157,-0.00208,,,,,,,,,,,,,,,,
,,,,0.36713,-0.0011,15.7716,0.00664,,,,,,,,,,,0.40652,3.96E-04,,,,,,,,,,,,,,,,
,,,,0.38139,9.62E-04,15.86421,,,,,,,,,,,,0.42076,0.00563,,,,,,,,,,,,,,,,
,,,,0.40633,-0.00848,15.95685,-0.00548,,,,,,,,,,,0.44205,0.01087,,,,,,,,,,,,,,,,
,,,,0.42058,-0.00974,16.02764,-0.01365,,,,,,,,,,,0.45628,-0.00491,,,,,,,,,,,,,,,,
,,,,0.44188,0.0025,16.1203,0.0099,,,,,,,,,,,0.48117,0.01665,,,,,,,,,,,,,,,,
,,,,0.45611,-0.00182,16.21288,-0.01488,,,,,,,,,,,0.49541,0.00195,,,,,,,,,,,,,,,,
,,,,0.481,-0.00404,16.35304,-1.60E-04,,,,,,,,,,,0.51667,0.00947,,,,,,,,,,,,,,,,
,,,,0.49523,0.00314,16.4948,-4.02E-04,,,,,,,,,,,0.53091,-0.00532,,,,,,,,,,,,,,,,
,,,,0.51648,3.44E-04,16.6366,-0.00139,,,,,,,,,,,0.55584,0.00597,,,,,,,,,,,,,,,,
,,,,0.53073,-0.00102,16.77836,9.65E-06,,,,,,,,,,,0.57006,0.00761,,,,,,,,,,,,,,,,
,,,,0.55566,-2.70E-05,16.92005,2.01E-04,,,,,,,,,,,0.59131,-0.00405,,,,,,,,,,,,,,,,
,,,,0.56988,0.00882,17.0617,4.34E-04,,,,,,,,,,,0.60554,0.01017,,,,,,,,,,,,,,,,
,,,,0.59113,0.00903,17.20338,0.00156,,,,,,,,,,,0.63044,0.01853,,,,,,,,,,,,,,,,
,,,,0.60537,-0.00532,17.34508,-1.67E-05,,,,,,,,,,,0.64466,0.00811,,,,,,,,,,,,,,,,
,,,,0.63027,,,,,,,,,,,,,,0.66591,-8.35E-05,,,,,,,,,,,,,,,,
,,,,0.64448,0.00308,,,,,,,,,,,,,0.68014,0.00953,,,,,,,,,,,,,,,,
,,,,0.66573,0.0045,,,,,,,,,,,,,0.70506,0.00809,,,,,,,,,,,,,,,,
,,,,0.67995,0.01011,,,,,,,,,,,,,0.71927,0.00703,,,,,,,,,,,,,,,,
,,,,0.70488,0.01059,,,,,,,,,,,,,0.74059,-0.0055,,,,,,,,,,,,,,,,
,,,,0.7191,-0.00612,,,,,,,,,,,,,0.75481,-0.00735,,,,,,,,,,,,,,,,
,,,,0.74041,-7.84E-04,,,,,,,,,,,,,0.77971,0.00549,,,,,,,,,,,,,,,,
,,,,0.75464,-0.00181,,,,,,,,,,,,,0.79399,-0.00802,,,,,,,,,,,,,,,,
,,,,0.77953,-0.00337,,,,,,,,,,,,,0.81529,0.00481,,,,,,,,,,,,,,,,
,,,,0.7938,-0.01098,,,,,,,,,,,,,0.82955,-0.00167,,,,,,,,,,,,,,,,
,,,,0.8151,0.00355,,,,,,,,,,,,,0.85446,-0.0032,,,,,,,,,,,,,,,,
,,,,0.82936,6.28E-04,,,,,,,,,,,,,0.86872,-0.00354,,,,,,,,,,,,,,,,
,,,,0.85427,5.44E-04,,,,,,,,,,,,,0.89005,0.00317,,,,,,,,,,,,,,,,
,,,,0.86853,-0.00581,,,,,,,,,,,,,0.90431,-4.70E-04,,,,,,,,,,,,,,,,
,,,,0.88986,0.00228,,,,,,,,,,,,,0.92925,-0.00782,,,,,,,,,,,,,,,,
,,,,0.90412,-0.01292,,,,,,,,,,,,,0.94351,-0.00221,,,,,,,,,,,,,,,,
,,,,0.92906,-0.00389,,,,,,,,,,,,,0.96492,-0.00171,,,,,,,,,,,,,,,,
,,,,0.94332,0.00376,,,,,,,,,,,,,0.97919,0.00993,,,,,,,,,,,,,,,,
,,,,0.96473,-0.00443,,,,,,,,,,,,,1.04209,8.52E-04,,,,,,,,,,,,,,,,
,,,,0.979,-0.00133,,,,,,,,,,,,,1.08493,-0.00701,,,,,,,,,,,,,,,,
,,,,1.02762,0.01842,,,,,,,,,,,,,1.13127,-0.00644,,,,,,,,,,,,,,,,
,,,,1.07046,0.00843,,,,,,,,,,,,,1.17411,2.50E-04,,,,,,,,,,,,,,,,
,,,,1.11681,0.00295,,,,,,,,,,,,,1.22043,0.00946,,,,,,,,,,,,,,,,
,,,,1.15965,0.00412,,,,,,,,,,,,,1.26324,0.0088,,,,,,,,,,,,,,,,
,,,,1.20601,-0.0149,,,,,,,,,,,,,1.34006,-0.01065,,,,,,,,,,,,,,,,
,,,,1.24878,-0.0162,,,,,,,,,,,,,1.37569,-5.90E-04,,,,,,,,,,,,,,,,
,,,,1.29514,-0.00101,,,,,,,,,,,,,1.41486,0.00229,,,,,,,,,,,,,,,,
,,,,1.33987,-7.15E-04,,,,,,,,,,,,,1.45056,0.00951,,,,,,,,,,,,,,,,
,,,,1.37552,-0.00164,,,,,,,,,,,,,1.48972,0.01024,,,,,,,,,,,,,,,,
,,,,1.41468,0.00238,,,,,,,,,,,,,1.52536,0.00753,,,,,,,,,,,,,,,,
,,,,1.45037,0.00799,,,,,,,,,,,,,1.56456,0.00373,,,,,,,,,,,,,,,,
,,,,1.48955,-0.00509,,,,,,,,,,,,,1.6002,0.00336,,,,,,,,,,,,,,,,
,,,,1.52517,-0.00597,,,,,,,,,,,,,1.63939,0.00192,,,,,,,,,,,,,,,,
,,,,1.56438,0.0018,,,,,,,,,,,,,1.67499,-0.00942,,,,,,,,,,,,,,,,
,,,,1.60001,0.0082,,,,,,,,,,,,,1.71414,0.00342,,,,,,,,,,,,,,,,
,,,,1.63921,0.05073,,,,,,,,,,,,,1.74976,2.27E-04,,,,,,,,,,,,,,,,
,,,,1.67481,0.00624,,,,,,,,,,,,,1.78892,0.0218,,,,,,,,,,,,,,,,
,,,,1.71396,-0.00533,,,,,,,,,,,,,1.82458,-0.00755,,,,,,,,,,,,,,,,
,,,,1.74957,-3.88E-04,,,,,,,,,,,,,1.86376,-0.00277,,,,,,,,,,,,,,,,
,,,,1.78875,-0.00808,,,,,,,,,,,,,1.89942,-7.02E-04,,,,,,,,,,,,,,,,
,,,,1.8244,0.0018,,,,,,,,,,,,,1.93867,8.88E-04,,,,,,,,,,,,,,,,
,,,,1.86359,0.00401,,,,,,,,,,,,,1.97431,0.00677,,,,,,,,,,,,,,,,
,,,,1.89924,-0.00453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1.93848,0.00154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1.97413,0.00338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
