S1P1.C1_time,S1P1.C1,S1P3.C1_time,S1P3.C1,S1P5.C1_time,S1P5.C1,S2P1.C1_time,S2P1.C1,S2P3.C1_time,S2P3.C1,S2P5.C1_time,S2P5.C1,S3P1.C1_time,S3P1.C1,S3P3.C1_time,S3P3.C1,S3P5.C1_time,S3P5.C1,S1P2.C2_time,S1P2.C2,S1P4.C2_time,S1P4.C2,S1P6.C2_time,S1P6.C2,S2P2.C2_time,S2P2.C2,S2P4.C2_time,S2P4.C2,S2P6.C2_time,S2P6.C2,S3P2.C2_time,S3P2.C2,S3P4.C2_time,S3P4.C2,S3P6.C2_time,S3P6.C2,S1P2.W_time,S1P2.W,S1P4.W_time,S1P4.W
0.36685,0.02199,0.35191,,-0.327,5.18E-04,0.36037,0.01873,0.37888,0.00864,0.31245,0.0092,0.35156,0.05277,0.35086,0.01669,0.44319,0.01063,-0.32683,,-0.26895,,0.38769,0.0068,0.31264,0.03735,0.36054,0.03936,0.37907,-0.00822,0.44339,0.00976,0.35172,0.01158,0.35104,0.0278,0.31041,0.00921,0.31751,0.00738
0.40251,-0.00273,0.38751,0.01084,-0.30572,0.0192,0.39601,0.00213,0.41454,0.02132,0.35509,0.02562,0.38725,0.04327,0.38642,-0.00273,0.47883,-0.00404,-0.30554,,-0.19067,,0.43038,0.0134,0.35528,0.04125,0.39618,0.03245,0.41473,3.13E-04,0.47904,0.0197,0.38741,0.01597,0.38661,0.00863,0.33176,0.01189,0.33888,0.00741
0.44519,7.20E-04,0.43021,0.02008,-0.29148,,0.43867,0.00832,0.45725,0.02053,0.39071,0.02976,0.42795,0.0423,0.429,-0.00888,0.52152,,-0.29131,,-0.11238,,0.466,0.00485,0.39089,0.0225,0.43884,0.05142,0.45744,,0.52171,0.01834,0.42811,0.0073,0.42919,0.01326,0.36017,8.74E-04,0.3673,0.00895
0.48086,0.0088,0.46581,0.01366,-0.27725,-2.30E-04,0.47435,0.00962,0.49292,0.02742,0.43339,0.02797,0.46361,0.05234,0.46459,-0.01377,0.55713,0.00512,-0.27707,,-0.03403,0.00801,0.50873,0.00978,0.43356,0.02592,0.47453,0.01552,0.49311,,0.55734,0.03671,0.46377,0.01669,0.46478,0.02078,0.38155,0.01542,0.38867,0.00824
0.52355,0.00365,0.50854,0.03259,-0.26301,,0.51705,0.00541,0.53561,0.01704,0.469,0.02615,0.50433,0.05113,0.50721,-3.37E-04,0.59984,-6.40E-04,-0.26284,,5.21E-04,-0.0014,0.54436,0.01238,0.46919,0.05328,0.51722,0.02292,0.53581,0.01113,0.60003,-0.01261,0.50449,0.02135,0.5074,0.01469,0.40292,0.0228,0.41005,0.00399
0.55922,0.01822,0.54418,0.01338,-0.24877,-2.52E-05,0.55272,0.00194,0.5713,0.02046,0.51169,0.01198,0.53999,0.03624,0.54279,-3.59E-04,0.63549,0.01043,-0.2486,,0.02187,2.41E-04,0.58706,-0.00181,0.51186,0.04264,0.55289,0.01705,0.57149,-0.00537,0.63566,0.01204,0.54015,0.03087,0.54297,0.0247,0.42428,0.00913,0.43141,-0.00441
0.60186,0.01263,0.58686,,-0.23454,3.65E-05,0.59539,,0.61397,,0.5473,0.01852,0.58073,0.03483,0.58542,0.00576,0.67809,0.00181,-0.23436,,0.04328,-0.0038,0.62271,0.00541,0.54747,0.03576,0.59558,,0.61418,,0.67829,0.0203,0.58089,,0.58559,0.01043,0.45272,0.01029,0.45985,0.01506
0.63756,0.00271,0.62252,-0.00488,-0.21328,-0.00467,0.63111,,0.64958,0.0216,0.58992,,0.6164,,0.62101,-0.00945,0.71373,0.00141,-0.2131,0.00297,0.06463,0.00782,0.66541,0.02062,0.59008,-0.00406,0.63131,,0.64976,0.00769,0.71392,0.01765,0.6166,,0.62119,0.0024,0.4741,0.01182,0.48122,-5.06E-04
0.6802,0.00847,0.66522,0.02816,-0.19904,-0.00425,0.67377,,0.69226,0.01806,0.62546,-0.00553,0.65712,0.04187,0.66372,0.00132,0.75635,-0.00796,-0.19887,-0.00402,0.09302,0.00428,0.70102,0.01965,0.62566,0.01195,0.67398,,0.69247,,0.75655,0.03627,0.65728,0.02577,0.6639,0.01502,0.49549,-0.00403,0.50262,0.00633
0.71583,0.00755,0.70084,0.04056,-0.18479,0.00519,0.70944,,0.72794,0.01417,0.66815,0.03844,0.69278,0.03773,0.69938,-0.00648,0.79199,0.00443,-0.18462,-0.00438,0.11439,0.00459,0.74369,0.02129,0.66833,0.05364,0.70962,,0.72814,0.03572,0.79219,0.0183,0.69294,0.02116,0.69956,0.02418,0.51685,0.00785,0.52398,0.00619
0.75846,0.0027,0.74351,0.02789,-0.17056,-0.00888,0.75212,,0.77064,0.02503,0.70378,0.01632,0.73351,0.05189,0.74206,-0.00103,0.83464,,-0.17038,0.00148,0.13575,-0.01964,0.77927,0.02163,0.70396,0.04648,0.75229,,0.77084,-8.49E-04,0.83484,0.02775,0.73367,0.02334,0.74225,0.00548,0.54524,0.01083,0.55236,-8.79E-05
