Sample,Pyruv,Condition,Type,Time,Flux
S1P4,C2,drought,sample,1.51875,36.84654
S1P1,C1,drought,sample,0.75846,37.03164
S3P5,C1,drought,sample,1.23472,37.21821
S1P1,C1,drought,sample,-0.61112,37.27738
S1P3,C1,drought,sample,0.10638,37.45714
S2P4,C2,drought,sample,-0.26473,37.61981
S3P3,C1,drought,sample,1.48326,37.92274
S1P5,C1,drought,sample,-0.06387,38.16138
S1.4W,C2,drought,water,0.52398,38.27009
S2P6,C2,drought,sample,0.24215,38.62825
S1P6,C2,drought,sample,1.32267,38.66398
S1P1,C1,drought,sample,1.23447,38.88918
S2P1,C1,drought,sample,1.05734,38.93019
S1P2,C2,pre-drought,sample,1.78892,38.98832
S1.2W,C2,drought,water,0.10405,39.39588
S2P4,C2,drought,sample,0.08531,39.63777
S3P2,C2,drought,sample,-0.48812,39.6443
S3P3,C1,drought,sample,0.54279,40.19847
S1P4,C2,drought,sample,1.24894,40.51692
S1P6,C2,drought,sample,0.93578,40.72825
S1P6,C2,drought,sample,1.79218,40.75903
S3P6,C2,drought,sample,0.74225,41.64773
S1.4W,C2,drought,water,0.38867,41.68252
S1P1,C1,drought,sample,0.02169,41.79625
S2P1,C1,drought,sample,-0.52832,42.14861
S1P4,C2,drought,sample,0.15711,42.29265
S1.4W,C2,drought,water,0.11116,42.34211
S1P1,C1,drought,sample,0.52355,42.66216
S1P6,C2,drought,sample,-0.09373,43.14175
S1P4,C2,drought,sample,1.74793,43.16885
S3P4,C2,drought,sample,1.39333,43.46634
S3P6,C2,drought,sample,0.38661,43.78113
S2P4,C2,drought,sample,-0.02988,43.79936
S1P4,C2,drought,sample,1.40169,43.86587
S1.2W,C2,drought,water,1.00771,43.98999
S1.2W,C2,drought,water,0.23924,44.05486
S3P3,C1,drought,sample,0.35086,44.33693
S1.4W,C2,drought,water,0.13253,44.33994
S1P5,C1,pre-drought,sample,1.02762,44.47534
S3P6,C2,pre-drought,sample,2.93168,44.49154
S1.4W,C2,drought,water,0.27479,44.58486
S1P5,C1,drought,sample,0.14875,44.59658
S1P2,C2,drought,sample,0.41231,45.11263
S1.4W,C2,drought,water,0.08979,45.15284
S1.4W,C2,drought,water,0.50262,45.44243
S3P5,C1,drought,sample,0.19959,46.2309
S2P5,C1,drought,sample,0.22959,46.3106
S3P2,C2,drought,sample,-0.56631,46.34084
S2P2,C2,drought,sample,0.18707,46.44935
S2P8,C2,pre-drought,sample,1.06796,46.50828
S2P8,C2,pre-drought,sample,1.06796,46.50828
S1P5,C1,drought,sample,0.27657,46.58536
S2P3,C1,drought,sample,0.24199,46.64979
S1P2,C2,drought,sample,0.14891,46.73024
S1.4W,C2,drought,water,0.06137,46.76414
S1.4W,C2,drought,water,1.49501,46.79616
S1.2W,C2,drought,water,1.48791,46.80557
S1P3,C1,drought,sample,0.9356,46.9434
S1P6,C2,drought,sample,1.28704,47.2146
S1P5,C1,drought,sample,0.72491,47.29851
S1P2,C2,drought,sample,0.33361,47.48381
S2P5,C1,drought,sample,0.00191,47.51325
S2P7,C1,pre-drought,sample,1.03588,47.64151
S1P5,C1,drought,sample,0.37656,47.85965
S1P5,C1,drought,sample,0.1061,48.12638
S2P3,C1,drought,sample,1.09926,48.87399
S2P2,C2,drought,sample,0.09457,48.97436
S1P1,C1,drought,sample,1.04949,49.27898
S3P4,C2,drought,sample,-0.02773,49.39188
S1P1,C1,drought,sample,0.18535,49.43049
S2P5,C1,drought,sample,0.31245,49.56801
S1P2,C2,drought,sample,0.2555,49.82486
S1P5,C1,drought,sample,0.42638,49.90135
S1P3,C1,drought,sample,0.38751,49.92958
S1P6,C2,pre-drought,sample,0.90126,50.08871
S1P6,C2,drought,sample,-0.4855,50.09599
S3P3,C1,drought,sample,0.77772,50.27012
S2P5,C1,drought,sample,2.02438,50.27784
S1.2W,C2,drought,water,0.08269,50.81355
S3P5,C1,drought,sample,0.32222,50.91767
S1.2W,C2,drought,water,-0.69708,50.95291
S2P1,C1,drought,sample,-0.05856,50.99503
S1P6,C2,drought,sample,1.87046,51.61288
S3P3,C1,drought,sample,1.36935,51.78919
S2P6,C2,drought,sample,-0.00716,52.02726
S3P6,C2,drought,sample,0.30844,52.49839
S2P1,C1,drought,sample,1.10708,52.55464
S3P6,C2,drought,sample,0.14919,52.77279
S1P2,C2,drought,sample,-0.1064,53.02219
S3P3,C1,drought,sample,1.95284,53.0368
S3P1,C1,drought,sample,0.08501,53.3918
S1P1,C1,drought,sample,0.24948,53.42682
S3P1,C1,drought,sample,0.03528,53.42781
S2P3,C1,drought,sample,0.14939,53.64029
S2P3,C1,drought,sample,0.72794,53.95302
S2P2,C2,drought,sample,0.13729,54.2898
S1.4W,C2,drought,water,0.04,54.4657
S3P6,C2,drought,sample,0.42919,54.85591
S3P1,C1,drought,sample,0.05666,54.972
S1P5,C1,drought,sample,0.05641,55.01694
S1P4,C2,drought,sample,1.20617,55.5601
S3P2,C2,drought,sample,1.45316,55.56149
S2P3,C1,drought,sample,0.92742,55.88159
S1P2,C2,drought,sample,0.22705,56.02111
S2P3,C1,drought,sample,0.88469,56.05312
S1.2W,C2,drought,water,-0.54053,56.05969
S2P5,C1,drought,sample,1.37685,56.14728
S1.4W,C2,drought,water,1.06701,56.2508
S1P6,C2,drought,sample,0.38769,56.45798
S2P3,C1,drought,sample,0.84902,56.73479
S3P6,C2,drought,sample,0.82056,57.18202
S2P3,C1,drought,sample,0.22056,57.27873
S3P4,C2,drought,sample,0.08517,57.33376
S2P6,C2,drought,sample,1.06391,57.37602
S1.2W,C2,drought,water,0.03288,57.47375
S3P1,C1,drought,sample,-0.60461,57.51915
S3P2,C2,drought,sample,0.32242,57.93971
S1P4,C2,drought,sample,0.06463,57.95552
S2P2,C2,drought,sample,-0.01928,58.70323
S1P1,C1,drought,sample,0.71583,58.70603
S1P6,C2,drought,sample,0.05681,59.17067
S1P5,C1,drought,sample,1.05015,59.81136
S3P5,C1,drought,sample,0.14977,59.96821
S2P5,C1,drought,sample,1.46941,59.98806
S2P5,C1,drought,sample,1.32707,60.15457
S2P4,C2,drought,sample,0.12808,60.20156
S1P2,C2,drought,sample,1.15707,60.29212
S1.4W,C2,drought,water,0.3673,60.33478
S2P5,C1,drought,sample,0.51169,60.69936
S2P6,C2,drought,sample,1.48027,60.74784
S1P5,C1,drought,sample,-0.12081,60.7671
S2P3,C1,drought,sample,0.37888,60.88593
S3P3,C1,drought,sample,0.99479,61.27678
S2P1,C1,drought,sample,1.01458,61.66658
S3P6,C2,drought,sample,0.17762,61.85518
S1P1,C1,drought,sample,1.19175,61.88009
S1P6,C2,drought,sample,1.24881,62.1524
S2P1,C1,drought,sample,0.31774,62.30624
S2P4,C2,drought,sample,1.029,62.38181
S1P3,C1,drought,sample,-0.12244,62.49663
S2P6,C2,drought,sample,1.91444,62.61313
S3P4,C2,drought,sample,1.20648,62.66126
S1P2,C2,drought,sample,0.34785,62.88535
S1P5,C1,drought,sample,1.19242,63.1022
S2P3,C1,drought,sample,1.00683,63.26189
S3P6,C2,drought,sample,0.24168,63.54215
S1P1,C1,drought,sample,0.95073,63.72669
S1P5,C1,drought,sample,0.41215,63.75824
S2P4,C2,drought,sample,0.14944,63.84204
S1.2W,C2,drought,water,0.33176,63.8918
S2P5,C1,drought,sample,1.19183,63.91103
S1.2W,C2,drought,water,0.14679,63.93689
S3P2,C2,drought,sample,1.37481,63.99225
S1P1,C1,drought,sample,0.48086,64.14103
S1P6,C2,drought,sample,-0.17212,64.18507
S1P5,C1,drought,sample,0.33345,64.22709
S1P2,C2,drought,sample,0.31939,64.50318
S2P4,C2,drought,sample,-0.00728,64.63092
S1P1,C1,drought,sample,1.32515,64.987
S1P2,C2,drought,sample,1.06456,65.36932
S3P6,C2,drought,sample,0.05676,65.45249
S3P6,C2,drought,sample,1.2369,65.56155
S3P4,C2,drought,sample,0.38741,65.5903
S3P6,C2,drought,sample,0.5074,65.72032
S2P6,C2,drought,sample,1.83617,66.28548
S1.2W,C2,drought,water,1.17814,66.85486
S1P3,C1,drought,sample,0.01394,66.92025
S1.2W,C2,drought,water,-0.61883,66.96341
S1P2,C2,drought,sample,0.39096,67.1265
S1P4,C2,drought,sample,-1.54949,67.31535
S2P5,C1,drought,sample,0.27683,67.62069
S2P4,C2,drought,sample,0.05688,67.71155
S1.4W,C2,drought,water,0.45985,68.48921
S3P5,C1,drought,sample,1.14216,68.56521
S2P5,C1,drought,sample,0.16552,68.56893
S3P2,C2,drought,sample,0.40076,68.84496
S1P5,C1,drought,sample,-0.51193,69.48369
S1P2,C2,drought,sample,-0.2131,69.58028
S1.2W,C2,drought,water,0.42428,69.81479
S2P5,C1,drought,sample,0.258,70.22933
S1.4W,C2,drought,water,1.25145,70.51212
S1.4W,C2,drought,water,0.18228,70.64496
S2P5,C1,drought,sample,0.0944,70.71302
S2P4,C2,drought,sample,0.47453,70.79151
S2P1,C1,drought,sample,-0.68491,70.8441
S2P1,C1,drought,sample,0.22045,70.9254
S1P5,C1,drought,sample,-0.61868,71.06663
S2P1,C1,drought,sample,-0.13689,71.6104
S3P1,C1,drought,sample,1.97733,71.65957
S2P5,C1,drought,sample,1.51216,71.81524
S1P1,C1,drought,sample,1.14197,71.8177
S2P5,C1,drought,sample,0.07306,72.19187
S1P5,C1,drought,sample,0.30501,72.89799
S2P2,C2,drought,sample,0.25817,73.09047
S2P1,C1,drought,sample,-0.00747,73.1133
S1P6,C2,drought,sample,0.01411,73.24491
S2P3,C1,drought,sample,1.3235,73.33584
S2P1,C1,drought,sample,1.1498,73.68058
S1P5,C1,drought,sample,0.18421,73.8101
S3P6,C2,drought,sample,0.12784,74.30898
S1P2,C2,drought,sample,1.33664,74.4169
S1P2,C2,drought,sample,1.02184,74.69637
S1P5,C1,drought,sample,0.29079,74.71355
S2P3,C1,drought,sample,0.17779,74.74257
S3P6,C2,drought,sample,1.32689,74.90711
S1P6,C2,drought,sample,0.50873,75.01357
S3P4,C2,drought,sample,1.15669,75.10057
S1P4,C2,drought,sample,-1.51385,75.11366
S3P6,C2,drought,sample,0.22032,75.27547
S1P6,C2,drought,sample,1.36528,75.32185
S1P6,C2,drought,sample,1.52164,75.38618
S1.2W,C2,drought,water,0.45272,75.43128
S1P5,C1,drought,sample,-0.46218,75.48262
S3P3,C1,drought,sample,1.40497,76.14178
S2P4,C2,drought,sample,1.96515,76.16601
S3P1,C1,drought,sample,0.92193,76.49501
S1P1,C1,drought,sample,1.40149,77.47701
S1.2W,C2,drought,water,0.21788,77.75385
S2P1,C1,drought,sample,1.49513,77.87298
S1P4,C2,drought,sample,1.11366,77.99489
S3P1,C1,drought,sample,0.10638,78.2119
S1P4,C2,drought,sample,-1.15806,78.27565
S3P3,C1,drought,sample,1.29109,78.34
S1P6,C2,drought,sample,1.06388,78.57214
S1P3,C1,drought,sample,0.46581,78.92613
S2P1,C1,drought,sample,0.05667,78.93471
S1P5,C1,drought,sample,-0.66133,79.06616
S1P4,C2,drought,sample,0.95091,79.34539
S2P3,C1,drought,sample,1.48006,79.62678
S2P5,C1,drought,sample,0.86036,79.64262
S1P1,C1,drought,sample,1.2895,79.6525
S1P1,C1,drought,sample,1.82413,80.02555
S1P6,C2,drought,sample,1.40086,80.25307
S2P5,C1,drought,sample,1.28434,80.67518
S1.2W,C2,drought,water,0.1752,80.95881
S1P1,C1,drought,sample,0.28852,81.93581
S2P4,C2,drought,sample,1.33863,82.3441
S1P2,C2,drought,sample,0.53313,82.55517
S2P2,C2,drought,sample,0.39089,82.79047
S1.2W,C2,drought,water,1.24434,82.88176
S2P1,C1,drought,sample,0.19904,82.98469
S3P1,C1,drought,sample,0.14913,83.06419
S2P1,C1,drought,sample,0.36037,83.43309
S3P2,C2,drought,sample,1.24918,84.06882
S1P6,C2,drought,sample,1.71382,84.3418
S2P1,C1,drought,sample,1.53781,84.71618
S1.2W,C2,drought,water,0.12542,85.12467
S1P2,C2,drought,sample,0.1347,85.87688
S1P4,C2,drought,sample,1.0212,86.27123
S3P2,C2,drought,sample,1.15661,86.42513
S2P3,C1,drought,sample,0.53561,86.45392
S3P3,C1,drought,sample,1.71804,86.59969
S1P2,C2,drought,sample,1.92738,86.83754
S1P2,C2,drought,sample,-0.49047,87.36183
S1.4W,C2,drought,water,0.29615,87.75229
S2P4,C2,drought,sample,0.10669,88.26509
S1.2W,C2,drought,water,1.42877,88.6106
S1.4W,C2,drought,water,1.8639,88.63012
S1P6,C2,drought,sample,1.47903,88.98209
S1.2W,C2,drought,water,0.19653,88.98932
S1P3,C1,drought,sample,1.87028,89.15436
S2P3,C1,drought,sample,1.04953,89.30172
S2P4,C2,drought,sample,0.22064,89.35055
S1P1,C1,drought,sample,0.04309,89.46376
S3P2,C2,drought,sample,0.94875,90.15798
S1P6,C2,drought,sample,1.11361,90.618
S3P6,C2,drought,sample,1.19419,91.04698
S3P6,C2,drought,sample,0.35104,91.19638
S1P1,C1,drought,sample,1.44218,91.49937
S2P4,C2,drought,sample,0.0141,91.55015
S3P3,C1,pre-drought,sample,-0.00703,92.3556
S2P4,C2,drought,sample,0.03547,92.73786
S1P6,C2,drought,sample,1.44344,93.43825
S1P5,C1,drought,sample,1.23519,93.55964
S3P4,C2,drought,sample,0.73367,93.6378
S1P6,C2,drought,sample,1.83479,93.93979
S3P1,C1,drought,sample,0.38725,94.55969
S1P2,C2,drought,sample,-0.647,94.99411
S2P5,C1,drought,sample,0.74646,95.11547
S1P1,C1,drought,sample,0.1142,95.26993
S1P2,C2,drought,sample,1.77076,95.49486
S1P5,C1,drought,sample,0.50457,96.88641
S3P6,C2,drought,sample,0.10649,96.89452
S2P5,C1,drought,sample,1.14209,97.97113
S1P5,C1,drought,sample,-0.49065,98.21813
S1P6,C2,drought,sample,0.43038,99.00608
S2P6,C2,drought,sample,1.52299,99.36504
S3P1,C1,drought,sample,-0.00745,99.45977
S3P1,C1,drought,sample,0.31093,99.71734
S1.2W,C2,drought,water,0.95789,99.8108
S3P5,C1,drought,sample,0.44319,100.09039
S1P5,C1,drought,sample,0.24111,100.27419
S1P3,C1,drought,sample,1.1419,100.31178
S2P3,C1,drought,sample,0.77064,100.32111
S3P1,C1,drought,sample,0.22025,100.59841
S1P5,C1,drought,sample,0.12034,100.90876
S3P1,C1,drought,sample,1.78493,101.02246
S1P4,C2,drought,sample,-1.67046,101.33141
S2P5,C1,drought,sample,0.35509,101.58849
S2P5,C1,drought,sample,1.04956,102.05785
S2P1,C1,drought,sample,0.47435,102.45642
S1.2W,C2,drought,water,1.79767,102.9095
S3P1,C1,drought,sample,0.42795,103.06963
S3P4,C2,drought,sample,1.94185,103.1649
S2P4,C2,drought,sample,1.38128,103.25595
S3P1,C1,drought,sample,0.24164,103.36747
S1.2W,C2,drought,water,1.85679,103.86212
S2P2,C2,drought,sample,0.22976,103.99879
S1.2W,C2,drought,water,0.38155,104.12281
S3P6,C2,drought,sample,1.95302,104.67093
S1.2W,C2,drought,water,1.0599,104.77849
S1P3,C1,drought,sample,1.40067,105.54688
S3P2,C2,drought,sample,1.33216,105.62132
S2P5,C1,drought,sample,1.09935,105.70989
S1P4,C2,drought,sample,0.8726,106.37479
S2P3,C1,drought,sample,1.44444,107.26903
S2P4,C2,drought,sample,1.1215,107.32326
S3P1,C1,drought,sample,-0.05639,107.38425
S2P4,C2,drought,sample,0.2823,107.43072
S2P3,C1,drought,sample,0.96304,107.70094
S1.2W,C2,drought,water,1.11903,107.9109
S2P4,C2,drought,sample,1.41694,107.95485
S2P4,C2,drought,sample,0.39618,108.01293
S2P4,C2,drought,sample,1.30296,108.60829
S3P4,C2,drought,sample,0.92211,108.7175
S3P4,C2,drought,sample,1.86347,108.87596
S1P2,C2,drought,sample,0.09205,109.04243
S1P3,C1,drought,sample,0.82172,109.20057
S1.2W,C2,drought,water,1.7315,109.58575
S1.2W,C2,drought,water,0.4741,109.61364
S1P1,C1,drought,sample,0.36685,109.79812
S1P3,C1,drought,sample,0.43021,109.87269
S1P6,C2,drought,sample,1.20608,110.38775
S1.2W,C2,drought,water,0.97927,112.37864
S3P2,C2,drought,sample,0.87047,112.57694
S2P5,C1,drought,sample,1.23455,112.58181
S3P4,C2,drought,sample,1.24926,112.76882
S1P5,C1,drought,sample,-0.63293,112.86198
S3P4,C2,drought,sample,0.27543,112.86316
S3P6,C2,drought,sample,-0.59091,113.40227
S1P1,C1,drought,sample,1.93617,113.63403
S1.2W,C2,drought,water,1.30344,113.70408
S1P1,C1,drought,sample,0.20671,113.91246
S1P5,C1,drought,sample,1.09988,113.99165
S3P2,C2,drought,sample,0.44339,115.26541
S3P4,C2,drought,sample,0.46377,115.72821
S3P4,C2,drought,sample,0.17769,115.89948
S2P1,C1,drought,sample,1.19959,115.94127
S3P1,C1,drought,sample,0.27527,116.19539
S3P4,C2,drought,sample,1.02138,116.8526
S1P1,C1,drought,sample,1.9005,117.2723
S2P6,C2,drought,sample,-0.21481,118.20253
S2P4,C2,drought,sample,1.45962,118.30935
S3P4,C2,drought,sample,1.82075,118.68332
S3P2,C2,drought,sample,1.29655,118.79709
S2P4,C2,drought,sample,0.242,119.2376
S1P1,C1,drought,sample,0.83676,119.79278
S3P6,C2,drought,sample,0.46478,120.08453
S3P4,C2,drought,sample,1.31495,120.46164
S3P6,C2,drought,sample,1.00922,120.58689
S3P6,C2,drought,sample,1.10169,120.63211
S3P4,C2,drought,sample,0.50449,120.87834
S1.4W,C2,drought,water,0.225,121.26445
S1P5,C1,drought,sample,0.46897,122.14063
S1P4,C2,drought,sample,1.78362,122.47271
S1.4W,C2,drought,water,-0.11354,122.7244
S1P3,C1,drought,sample,1.3651,122.74661
S3P1,C1,drought,sample,0.35156,122.79111
S1P3,C1,drought,sample,1.19168,122.9883
S2P1,C1,drought,sample,1.92932,123.33306
S1P5,C1,drought,sample,0.53296,123.56155
S2P2,C2,drought,sample,0.11593,123.63552
S3P2,C2,drought,sample,1.20639,123.71765
S2P4,C2,drought,sample,1.4953,123.96992
S2P2,C2,drought,sample,0.27701,124.84557
S3P1,C1,drought,sample,0.53999,126.45363
S3P2,C2,drought,sample,0.05745,126.45889
S2P5,C1,drought,sample,1.97457,126.74225
S1P3,C1,drought,sample,1.52147,127.90614
S1.2W,C2,drought,water,0.40292,128.18296
S1P3,C1,drought,sample,0.30926,128.94977
S3P1,C1,drought,sample,0.12774,129.64541
S3P3,C1,drought,sample,-0.54131,129.66341
S1P3,C1,drought,sample,1.47885,129.71387
S2P4,C2,drought,sample,1.21404,130.06098
S3P6,C2,drought,sample,1.29128,130.87486
S1.2W,C2,drought,water,-0.07093,131.08904
S1P6,C2,drought,sample,0.85755,131.23387
S1.2W,C2,drought,water,0.05425,131.47728
S1P3,C1,drought,sample,1.23439,131.52985
S2P3,C1,drought,sample,0.8063,132.391
S1P5,C1,drought,sample,0.16296,132.64588
S1P3,C1,drought,sample,1.3225,132.83076
S2P3,C1,drought,sample,0.41454,132.98558
S1P3,C1,drought,sample,0.74351,133.1715
S1.2W,C2,drought,water,1.36259,133.2749
S3P1,C1,drought,sample,0.46361,133.51618
S2P6,C2,drought,sample,1.87181,133.97124
S1P1,C1,drought,sample,1.09922,134.90155
S3P2,C2,drought,sample,0.19979,135.42666
S1P3,C1,drought,sample,1.00678,135.50931
S2P4,C2,drought,sample,0.19921,135.72398
S2P5,C1,drought,sample,0.469,136.94267
S2P4,C2,drought,sample,0.17788,137.13545
S2P2,C2,drought,sample,0.43356,137.57724
S3P6,C2,drought,sample,1.14444,137.64417
S3P4,C2,drought,sample,0.14929,137.74199
S3P4,C2,drought,sample,1.35064,137.80733
S2P4,C2,drought,sample,1.25681,137.88317
S2P5,C1,drought,sample,0.43339,137.92479
S3P1,C1,drought,sample,1.94168,138.08406
S3P6,C2,drought,sample,1.36954,138.19542
S2P3,C1,drought,sample,1.83597,138.21662
S1P5,C1,drought,sample,0.34767,138.31428
S1P6,C2,drought,sample,1.15631,138.33773
S3P4,C2,drought,sample,0.88644,138.45886
S3P2,C2,drought,sample,1.48884,138.63135
S2P4,C2,drought,sample,0.36054,138.95835
S1P3,C1,drought,sample,1.04948,138.96428
S1.2W,C2,drought,water,1.91595,139.06788
S2P3,C1,drought,sample,1.87161,139.23771
S3P1,C1,drought,sample,1.14226,139.57873
S3P1,C1,drought,sample,1.09953,139.69081
S2P2,C2,drought,sample,0.31264,139.78028
S3P2,C2,drought,sample,1.41046,139.85177
S1P1,C1,drought,sample,1.74774,140.00684
S2P3,C1,drought,sample,1.40175,140.07039
S1P2,C2,drought,sample,1.963,140.75406
S2P5,C1,drought,sample,0.39071,140.77485
S2P4,C2,drought,sample,1.16424,141.00785
S1P2,C2,drought,sample,-0.04948,141.44521
S3P4,C2,drought,sample,1.06414,141.48928
S3P1,C1,drought,sample,1.82059,141.71247
S2P4,C2,drought,sample,1.92949,141.79713
S1P4,C2,drought,sample,-1.62777,142.1436
S3P4,C2,drought,sample,0.05682,142.46697
S3P2,C2,drought,sample,0.28683,142.62487
S2P3,C1,drought,sample,0.45725,143.00828
S3P4,C2,drought,sample,0.96282,144.21098
S2P5,C1,drought,sample,0.20826,145.42724
S3P4,C2,drought,sample,1.7851,145.88455
S2P5,C1,drought,sample,0.82473,145.8961
S1P6,C2,drought,sample,1.02119,146.10072
S2P3,C1,drought,sample,1.71508,146.12887
S2P3,C1,drought,sample,1.75775,146.14006
S3P4,C2,drought,sample,0.19906,147.63344
S3P1,C1,drought,sample,1.04972,147.87783
S1P3,C1,drought,sample,1.44325,148.00475
S3P6,C2,drought,sample,1.48345,148.07323
S1P3,C1,drought,sample,1.28688,148.1781
S1P4,C2,drought,sample,-0.03403,148.34544
S3P6,C2,drought,sample,1.44782,149.0878
S2P2,C2,drought,sample,0.20841,149.6283
S3P1,C1,drought,sample,1.8633,150.64947
S1P3,C1,drought,sample,1.71363,151.14806
S3P3,C1,drought,sample,1.83899,151.4973
S1P5,C1,drought,sample,0.01374,153.00486
S3P5,C1,drought,sample,0.79199,153.41458
S1P6,C2,drought,sample,1.7565,153.89317
S3P2,C2,drought,sample,0.22113,154.76894
S2P4,C2,drought,sample,0.31792,154.92276
S1P3,C1,drought,sample,0.97824,156.22396
S2P4,C2,drought,sample,0.51722,156.32591
S1P5,C1,drought,sample,0.31922,156.62811
S1P3,C1,drought,sample,1.09921,157.45776
S1P6,C2,drought,sample,0.74369,158.02226
S1P1,C1,drought,sample,-0.53278,158.22027
S1P4,C2,drought,sample,0.83696,158.26634
S3P4,C2,drought,sample,0.76934,159.83072
S3P4,C2,drought,sample,1.11392,160.39669
S2P3,C1,drought,sample,1.91428,161.53667
S3P1,C1,drought,sample,1.31479,161.69277
S3P6,C2,drought,sample,1.05196,161.70207
S2P2,C2,drought,sample,1.29876,162.40651
S2P3,C1,drought,sample,0.49292,162.59114
S3P4,C2,drought,sample,0.84574,163.70499
S2P5,C1,drought,sample,0.98123,163.97947
S3P3,C1,drought,sample,1.76069,164.47735
S3P2,C2,drought,sample,0.10719,164.7475
S3P6,C2,drought,sample,1.40515,164.79004
S2P2,C2,drought,sample,1.34148,165.39248
S2P1,C1,drought,sample,1.77272,166.68096
S1P3,C1,drought,sample,1.75632,166.69747
S3P6,C2,drought,sample,1.76088,166.85012
S2P2,C2,drought,sample,1.15652,168.52027
S3P1,C1,drought,sample,1.00693,168.95403
S3P1,C1,drought,sample,0.50433,169.7166
S1P5,C1,drought,sample,-0.18479,169.82644
S1P3,C1,drought,sample,0.7791,170.20224
S3P1,C1,drought,sample,0.96266,170.81824
S1P5,C1,drought,sample,-0.14208,171.80629
S2P5,C1,drought,sample,1.41959,172.2361
S1P4,C2,drought,sample,-1.12242,172.42513
S2P4,C2,drought,sample,1.07176,173.11869
S2P2,C2,drought,sample,1.24898,173.39674
S1P5,C1,drought,sample,-0.04964,174.27706
S3P4,C2,drought,sample,0.81006,176.14514
S3P6,C2,drought,sample,1.52612,176.52594
S1P1,C1,drought,sample,3.13E-04,176.80924
S1P2,C2,drought,sample,-0.54024,177.90064
S1P2,C2,drought,sample,-0.17038,180.36033
S2P2,C2,drought,sample,0.51186,181.53098
S2P5,C1,drought,sample,0.90302,183.8445
S3P1,C1,drought,sample,1.23486,184.2295
S3P4,C2,drought,sample,1.89916,184.83994
S3P2,C2,drought,sample,1.53153,185.00097
S1P3,C1,drought,sample,0.50854,188.57162
S2P4,C2,drought,sample,1.73027,188.58482
S1P2,C2,drought,sample,0.73931,188.61387
S2P2,C2,drought,sample,0.86053,188.64305
S2P5,C1,drought,sample,1.00682,189.47964
S1P1,C1,drought,sample,1.85981,190.21389
S3P2,C2,drought,sample,1.95884,191.58581
S3P2,C2,drought,sample,0.01473,191.67876
S1P2,C2,drought,sample,1.45762,192.17723
S2P2,C2,drought,sample,0.35528,193.26136
S3P2,C2,drought,sample,1.02126,193.48152
S2P3,C1,drought,sample,1.79333,193.69294
S2P2,C2,drought,sample,0.46919,193.81666
S3P2,C2,drought,sample,0.36513,193.94574
S2P2,C2,drought,sample,1.06398,194.14375
S2P2,C2,drought,sample,0.70396,194.71019
S1P3,C1,drought,sample,1.79199,194.94095
S2P2,C2,drought,sample,1.989,195.70502
S1P3,C1,drought,sample,1.83464,196.73347
S2P3,C1,drought,sample,1.94984,197.38529
S3P1,C1,drought,sample,1.19208,198.4745
S3P1,C1,drought,sample,0.8099,203.58085
S3P6,C2,drought,sample,0.77791,207.53405
S2P2,C2,drought,sample,1.11377,207.62224
S3P1,C1,drought,sample,0.73351,207.9074
S1P3,C1,drought,sample,0.85736,210.0231
S1P6,C2,drought,sample,0.90022,211.60729
S3P2,C2,drought,sample,0.47904,213.00793
S3P6,C2,drought,sample,1.71823,214.09765
S2P2,C2,drought,sample,1.20626,214.28727
S3P6,C2,drought,sample,1.79649,214.63378
S2P4,C2,drought,sample,1.85119,216.5424
S3P2,C2,drought,sample,1.06404,217.21427
S2P2,C2,drought,sample,0.82491,218.17143
S2P2,C2,drought,sample,0.90319,219.82842
S1P4,C2,drought,sample,-1.47118,222.14171
S1P4,C2,drought,sample,-1.04414,222.6018
S1P6,C2,drought,sample,0.77927,224.58652
S1P3,C1,drought,sample,0.90003,229.99256
S2P2,C2,drought,sample,1.52659,231.11903
S3P1,C1,drought,sample,1.47155,231.6047
S2P4,C2,drought,sample,1.88684,232.61597
S1P4,C2,drought,sample,-1.70606,233.57679
S2P2,C2,drought,sample,1.39127,236.1434
S2P2,C2,drought,sample,1.48383,236.7049
S2P2,C2,drought,sample,0.93877,237.26501
S2P5,C1,drought,sample,0.93861,237.71648
S1P1,C1,drought,sample,1.00676,237.83254
S3P2,C2,drought,sample,0.52171,240.21609
S2P4,C2,drought,sample,0.43884,240.58444
S3P2,C2,drought,sample,0.24249,241.37646
S1P4,C2,drought,sample,-1.20071,249.53857
S1P6,C2,drought,sample,0.82191,253.32555
S2P3,C1,drought,sample,1.52279,255.77351
S3P1,C1,drought,sample,1.35047,256.71346
S2P2,C2,drought,sample,0.74662,269.03039
S3P4,C2,drought,sample,1.74241,276.02461
S3P1,C1,drought,sample,0.84558,277.15539
S3P1,C1,drought,sample,0.1989,282.26932
S3P1,C1,drought,sample,1.39317,290.57229
S2P4,C2,drought,sample,1.77289,290.97556
S3P4,C2,drought,sample,1.50737,295.24909
S3P4,C2,drought,sample,1.429,297.80274
S2P4,C2,drought,sample,1.80853,298.60912
S1P4,C2,drought,sample,-1.07972,300.36389
S3P1,C1,drought,sample,1.89898,300.50557
S3P1,C1,drought,sample,1.50721,301.48811
S3P1,C1,drought,sample,0.88627,307.48614
S2P2,C2,drought,sample,1.43403,308.51584
S1P4,C2,drought,sample,-1.27897,309.55743
S3P1,C1,drought,sample,0.76918,310.80716
S3P1,C1,drought,sample,1.42883,313.37965
S3P6,C2,drought,sample,1.83918,318.83937
