"","p.Weighted","q.Weighted","cor.Weighted","Z.Weighted","p.Standard","q.Standard","cor.Standard","Z.Standard"
"KO:K06181",0.254606864064525,0.682297094225472,-0.200890814032539,-1.16005944621552,0.0987922440369036,0.122032973516079,-0.287838037101004,-1.70021233435415
"KO:K06182",0.804574725657542,0.999845537267913,-0.0440615619093999,-0.249492136052125,0.693186729728511,0.403995292626201,-0.0702043992929277,-0.398118360889817
"KO:K06183",0.945838386569959,0.999845537267913,0.0121028293932263,0.0684689566819277,0.311980629556901,0.249972072531514,0.178680816927771,1.02730364154559
"KO:K06185",0.424472052204976,0.92302558522519,0.141577230191445,0.809030952350558,0.220057523183449,0.202367225141562,0.215905987121056,1.25085107870543
"KO:K06186",0.506088625837906,0.999845537267913,-0.118052200634902,-0.672506669233234,0.481077189399473,0.325523476223317,-0.125034289647032,-0.712895254581193
"KO:K06187",0.0116162616390716,0.0607463074917711,0.427765473140499,2.67710404410432,0.00562341129448285,0.0177260501112936,0.464713824399124,2.96886997324918
"KO:K06188",0.00123299638221641,0.00879900733165487,-0.531012203095129,-3.54494411789377,0.00489003619645945,0.0162204016471242,-0.471394958736227,-3.02363692727437
"KO:K06189",0.255727293255402,0.683944944395642,-0.200427382656953,-1.15727118916627,0.063926440194189,0.0929276702464997,-0.321269175699212,-1.91910885802733
"KO:K06190",0.223401411988658,0.627759587712873,-0.214385900107864,-1.24161861565432,0.165753498523671,0.169217037390859,-0.243203768519964,-1.41835403976996
"KO:K06191",0.742362982599714,0.999845537267913,0.0585164310758391,0.331587114384312,0.636850200578771,0.386661272524989,0.0839630858513793,0.476650054377731
"KO:K06192",0.92890226104705,0.999845537267913,-0.0158957694469255,-0.0899314133943969,0.709146708901453,0.407848937336855,0.0663816968432738,0.376341679736522
"KO:K06193",0.550008569266503,0.999845537267913,-0.106194380945094,-0.604142324704123,0.252244752823968,0.219036382601879,-0.201872275142818,-1.16596713628841
"KO:K06194",0.862731764830321,0.999845537267913,-0.0307966552730919,-0.174294863444075,0.826045912806762,0.440023833843737,0.0391408276294143,0.221583755805165
"KO:K06195",0.0602550430108311,0.241717814970726,-0.325568751662516,-1.94781511903632,0.0413787129986876,0.0702232190982241,-0.351698816415621,-2.12528668782094
"KO:K06196",0.787965121484757,0.999845537267913,-0.047890062295649,-0.271218294827763,0.204313927381823,0.192958357723957,-0.223283889381921,-1.29579885821959
"KO:K06197",4.44089209850063e-16,1.72084568816899e-12,0.937364628552628,15.2218710568545,4.25508073220726e-10,8.07334224243639e-07,0.842240621762782,8.8377233559397
"KO:K06199",0.94465825873361,0.999845537267913,-0.0123669374483574,-0.0699633129970151,0.837896418221784,0.445412819097821,0.0364373216192671,0.206257584990233
"KO:K06200",0.245376891462735,0.669454196734539,-0.204761044627339,-1.18337678282496,0.23353723364343,0.209602620226315,-0.209870759406056,-1.21425070899427
"KO:K06201",0.949372727243049,0.999845537267913,0.0113120068858006,0.0639944687673189,0.416770939707791,0.298529379715648,0.143919018550502,0.822693589223342
"KO:K06202",0.491850733332128,0.994739870387263,-0.122004617689598,-0.695356981634973,0.380184443686074,0.283657023406376,-0.15539494866472,-0.889856171934922
"KO:K06203",0.663141156075546,0.999845537267913,0.0774872938811206,0.439656224615559,0.195662462991353,0.188445967636662,0.227506849764129,1.32163090411364
"KO:K06204",0.0119544740569517,0.0622628857132902,-0.426219054814813,-2.66527283428094,0.0458484763872424,0.074605684011221,-0.344761335384276,-2.07764421091684
"KO:K06205",0.309230894457387,0.767760295809963,-0.179682549428774,-1.0332545760949,0.347645287487971,0.268458246468384,-0.166157263690056,-0.953177286466476
"KO:K06206",0.930802661023448,0.999845537267913,-0.015469852560271,-0.0875211744447254,0.495784621667481,0.332745968280746,0.120906843625986,0.689007045619849
"KO:K06207",0.515264138770291,0.999845537267913,0.115534624201382,0.657968647562232,0.127159559643996,0.142258880985778,0.266815294340875,1.56611035901152
"KO:K06208",0.598405840139677,0.999845537267913,0.093630687420619,0.531992194819007,0.223297912271366,0.204573851965726,0.214432716208848,1.24190281829313
"KO:K06213",0.898730252927798,0.999845537267913,-0.0226710775299305,-0.128279952023826,0.748971758023872,0.41710906698259,-0.0569649204102152,-0.322766366405686
"KO:K06215",0.000687344384702193,0.00523272984424558,0.553366349613221,3.75815829166828,0.000664444878041293,0.00369700585081091,0.554616061270357,3.77041001651375
"KO:K06217",0.00317486471466366,0.0197791009153082,0.491252203487516,3.1904554208036,0.000476148788308928,0.00288064064771186,0.566651050396351,3.89032313715838
"KO:K06218",0.710706030293571,0.999845537267913,-0.0660098011687251,-0.374224016319731,0.36493653911055,0.276521295870355,-0.160366940186225,-0.919067467476119
"KO:K06221",0.0351998112022016,0.154472557654056,0.362361552846387,2.19929589726073,0.00590153121411907,0.0184772631187543,0.462375045297013,2.94985237852626
"KO:K06223",0.156830971926104,0.495289336767444,-0.248275124697768,-1.44985168941572,0.0364605942830796,0.0648770403162802,-0.360069167587938,-2.18330248206315
"KO:K06281",0.890315861795728,0.999845537267913,-0.024565761968871,-0.13900688502097,0.649055796772174,0.389216387178021,-0.080943965698917,-0.459395652609529
"KO:K06282",0.870881716644225,0.999845537267913,-0.0289522737057406,-0.163847478217512,0.532281380860931,0.347632812806618,-0.110923212254071,-0.631372658067462
"KO:K06284",0.00473234765430885,0.0279114873066162,0.472943341927461,3.03642411737737,0.0319988058197413,0.0594057432752557,0.368497010181335,2.24232895886747
"KO:K06287",0.775567516745812,0.999845537267913,-0.0507614270764302,-0.28752066387854,0.649055796772174,0.389216387178021,0.080943965698917,0.459395652609529
"KO:K06324",0.328865351569085,0.799236728578366,-0.172647426343346,-0.991530457808939,0.0925466722147608,0.116983786321075,-0.293068926015293,-1.73398520801648
"KO:K06346",0.067898017237884,0.264692974644669,0.316831368094225,1.88961845375702,0.0157939592898313,0.0371370263808821,0.410841240534873,2.54914053233349
"KO:K06377",0.00728009881433511,0.0407664492854748,0.452013906422196,2.8665309080865,0.00934707504993337,0.0257396161915909,0.439257008280769,2.76593891659753
"KO:K06378",0.0784475159854408,0.293704468061433,0.30595691891729,1.81793197385147,0.020474600963172,0.0441948974233706,0.395869045631004,2.43858922575914
"KO:K06381",0.908199357111556,0.999845537267913,0.0205418084940494,0.116226541077495,0.508375979675192,0.338357033790344,0.117422482888243,0.668869073282591
"KO:K06400",0.678424204705407,0.999845537267913,0.0737680034373915,0.418434899233133,0.690073954593739,0.403235636464168,0.0709535294563342,0.402387944272671
"KO:K06402",0.107026156303418,0.373964252187326,0.281312823605311,1.65831483093336,0.0775829925191789,0.105570737963419,0.30680373242189,1.82348559535545
"KO:K06412",0.712619048954813,0.999845537267913,-0.0655539245354884,-0.371628358718099,0.499312430587781,0.333932432644877,-0.119926148232032,-0.683336506821876
"KO:K06415",0.152161119085049,0.483695107838035,0.251012734324658,1.46690727206705,0.136259627664832,0.148666519743114,0.260819445029844,1.52831628132498
"KO:K06416",5.15809617240848e-13,5.98854299482809e-11,0.899034956639335,11.6144746390671,1.62755699584238e-05,0.000280730164360287,0.667325959352716,5.06866158573896
"KO:K06423",0.953427689596918,0.999845537267913,0.0104049537412749,0.0588624931902328,0.528950450813032,0.347632812806618,0.111820126601935,0.636542256303769
"KO:K06442",0.692147547827471,0.999845537267913,0.0704543593584643,0.399542904643595,0.28262059725525,0.234982846649644,0.189682472357931,1.09284619055406
"KO:K06445",0.0391071100260501,0.168190955994388,-0.355458893056208,-2.15127478706964,0.0292630310358128,0.0566097856289358,-0.374151382207543,-2.282287779764
"KO:K06447",0.987173746115587,0.999845537267913,-0.00286414478792193,-0.0162021160704688,0.381083943818456,0.284006627008245,0.155105336899458,0.88815681362993
"KO:K06596",0.00980252302011708,0.0526104940484123,-0.436774022436061,-2.74660506893544,0.034155836530529,0.061955348002068,-0.36431078024301,-2.2129313075619
"KO:K06597",0.966582456370516,0.999845537267913,0.00746402029974631,0.0422240511520032,0.272685355334502,0.229537402012983,0.193570885005085,1.11611210173364
"KO:K06603",3.44406414498621e-08,6.60680621872355e-07,-0.78677587358993,-7.21062336168881,0.00022239796036283,0.00167446401233717,-0.592523072404163,-4.16088657610811
"KO:K06630",0.862347163978673,0.999845537267913,0.0308837689813884,0.174788356884322,0.563704108043427,0.359701160178696,0.102589895121423,0.583414331486327
"KO:K06689",0.172230353206997,0.530473759108102,0.239643794247143,1.39631747577282,0.110363335558732,0.130221991380282,0.278775999006749,1.64209412122353
"KO:K06718",0.672218524280948,0.999845537267913,0.0752744226289937,0.427027977409735,0.403889541502865,0.293794069251113,0.147891135183204,0.845900416813004
"KO:K06720",0.0784303249745744,0.293704468061433,0.305973687116151,1.81804189776272,0.0650435057337528,0.0937052071116152,0.319999591880895,1.9106578740867
"KO:K06726",0.793016848294497,0.999845537267913,-0.046723486323707,-0.26459692864627,0.841012239131989,0.445847336595398,-0.0357278466712739,-0.202236337706239
