"","Label","Pyr","Flux","Condition","Time.h"
"1261","S3P4","C2",57.36488,"Drought",7.46616
"1262","S3P6","C2",38.74082,"Drought",7.40256
"1263","S1P1","C1",14.79671,"Drought",8.8044
"1264","S2P1","C1",7.71951,"Drought",8.64888
"1265","S2P3","C1",1.64603,"Drought",9.09312
"1266","S2P5","C1",10.94308,"Drought",7.4988
"1267","S3P1","C1",-19.20914,"Drought",8.43744
"1268","S3P3","C1",2.56028,"Drought",8.42064
"1269","S3P5","C1",-40.52551,"Drought",10.63656
"1270","S1P6","C2",91.32149,"Drought",9.30456
"1271","S2P2","C2",71.44227,"Drought",7.50336
"1272","S2P4","C2",148.8781,"Drought",8.65296
"1273","S2P6","C2",32.91538,"Drought",9.09768
"1274","S3P2","C2",-12.81503,"Drought",10.64136
"1275","S3P4","C2",41.51774,"Drought",8.44128
"1276","S3P6","C2",77.32462,"Drought",8.42496
"1277","S1P1","C1",11.13453,"Drought",9.66024
"1278","S1P3","C1",7.75563,"Drought",9.30024
"1279","S2P1","C1",7.89544,"Drought",9.50424
"1280","S2P3","C1",-1.92179,"Drought",9.94896
"1281","S2P5","C1",21.53069,"Drought",8.52216
"1282","S3P1","C1",1.54126,"Drought",9.294
"1283","S3P3","C1",-7.88229,"Drought",9.27408
"1284","S3P5","C1",-0.05616,"Drought",11.49192
"1285","S1P6","C2",85.26741,"Drought",10.32912
"1286","S2P2","C2",99.51906,"Drought",8.52672
"1287","S2P4","C2",84.37178,"Drought",9.50832
"1288","S2P6","C2",80.02665,"Drought",9.95352
"1289","S3P2","C2",63.48481,"Drought",11.49696
"1290","S3P4","C2",80.9786,"Drought",9.29784
"1291","S3P6","C2",69.81269,"Drought",9.27864
"1292","S1P1","C1",8.26559,"Drought",10.68456
"1293","S1P3","C1",28.12981,"Drought",10.32504
"1294","S2P1","C1",13.57209,"Drought",10.52808
"1295","S2P3","C1",20.45698,"Drought",10.974
"1296","S2P5","C1",20.90426,"Drought",9.37704
"1297","S3P1","C1",-4.22108,"Drought",10.2708
"1298","S3P3","C1",-7.80755,"Drought",10.296
"1299","S3P5","C1",39.61667,"Drought",12.51648
"1300","S1P6","C2",158.51981,"Drought",11.184
"1301","S2P2","C2",129.02772,"Drought",9.38136
"1302","S2P4","C2",140.53389,"Drought",10.53216
"1303","S2P6","C2",4.08598,"Drought",10.97856
"1304","S3P4","C2",84.76288,"Drought",10.27464
"1305","S3P6","C2",24.63139,"Drought",10.30056
"1306","S1P1","C1",10.07575,"Drought",11.54064
"1307","S1P3","C1",2.52984,"Drought",11.17944
"1308","S2P1","C1",1.69398,"Drought",11.3844
"1309","S2P3","C1",-10.17521,"Drought",11.83008
"1310","S2P5","C1",-24.6149,"Drought",10.40136
"1311","S3P1","C1",11.18244,"Drought",11.12664
"1312","S3P3","C1",-3.08996,"Drought",11.15016
"1313","S2P2","C2",122.7177,"Drought",10.40544
"1314","S2P4","C2",138.58462,"Drought",11.38872
"1315","S2P6","C2",31.43344,"Drought",11.83464
"1316","S3P4","C2",72.07192,"Drought",11.13048
"1317","S3P6","C2",50.97229,"Drought",11.15472
"1318","S1P1","C1",7.20067,"Drought",12.5652
"1319","S1P3","C1",18.16157,"Drought",12.20496
"1320","S2P1","C1",-1.02492,"Drought",12.4092
"1321","S2P3","C1",11.39792,"Drought",12.85464
"1322","S2P5","C1",2.08182,"Drought",11.256
"1323","S3P1","C1",3.81172,"Drought",12.10392
"1324","S3P3","C1",15.42533,"Drought",12.17304
"1325","S1P4","C2",24.68413,"Drought",0.012504
"1326","S2P2","C2",113.90301,"Drought",11.26056
"1327","S2P5","C1",-6.11566,"Drought",12.28056
"1328","S3P1","C1",9.66541,"Drought",12.95976
"1329","S3P3","C1",-5.49424,"Drought",13.02696
"1330","S1P4","C2",12.47131,"Drought",0.52488
"1331","S1P4","C2",-25.79211,"Drought",1.03872
"1332","S1P4","C2",0.3296,"Drought",1.55112
"1333","S2P3","C1",21.77796,"Drought",16.61424
"1334","S1P4","C2",-34.95936,"Drought",2.23248
"1335","S2P3","C1",21.07355,"Drought",17.47056
"1336","S3P5","C1",43.08763,"Drought",19.00776
"1337","S1P4","C2",15.94418,"Drought",2.74536
"1338","S1P1","C1",0.28954,"Drought",18.20304
"1339","S1P3","C1",32.8625,"Drought",17.84424
"1340","S2P3","C1",15.45623,"Drought",18.49536
"1341","S3P1","C1",11.53014,"Drought",17.60424
"1342","S3P3","C1",-4.29333,"Drought",17.80944
"1343","S1P4","C2",11.17478,"Drought",3.258
"1344","S1P6","C2",98.05431,"Drought",18.70248
"1345","S3P2","C2",31.64074,"Drought",20.03616
"1346","S3P6","C2",38.0715,"Drought",17.814
"1347","S1P1","C1",46.09155,"Drought",19.0584
"1348","S1P3","C1",32.51024,"Drought",18.6984
"1349","S2P3","C1",-7.85844,"Drought",19.3512
"1350","S2P5","C1",12.30574,"Drought",17.91504
"1351","S3P1","C1",10.95873,"Drought",18.46032
"1352","S3P3","C1",-14.83667,"Drought",18.66528
"1353","S3P5","C1",3.70005,"Drought",20.88672
"1354","S1P4","C2",68.5306,"Drought",3.77064
"1355","S1P6","C2",102.36232,"Drought",19.72584
"1356","S2P2","C2",127.83453,"Drought",17.91888
"1357","S3P2","C2",34.18448,"Drought",20.89128
"1358","S3P6","C2",44.4564,"Drought",18.66984
"1359","S1P1","C1",5.74004,"Drought",20.08224
"1360","S1P3","C1",18.64575,"Drought",19.72128
"1361","S2P3","C1",6.78828,"Drought",20.37648
"1362","S2P5","C1",29.19383,"Drought",18.76944
"1363","S3P1","C1",16.83962,"Drought",19.4376
"1364","S3P3","C1",2.08749,"Drought",19.68888
"1365","S3P5","C1",49.14617,"Drought",21.91008
"1366","S1P4","C2",23.1507,"Drought",4.45272
"1367","S2P2","C2",123.70938,"Drought",18.77352
"1368","S3P2","C2",25.84768,"Drought",21.91488
"1369","S3P4","C2",107.74961,"Drought",19.44144
"1370","S1P1","C1",19.64546,"Drought",20.9376
"1371","S1P3","C1",21.78435,"Drought",20.57664
"1372","S2P3","C1",21.64772,"Drought",21.23256
"1373","S2P5","C1",16.43235,"Drought",19.79352
"1374","S3P1","C1",5.84726,"Drought",20.29392
"1375","S3P3","C1",-24.78718,"Drought",20.54424
"1376","S3P5","C1",-19.14965,"Drought",22.76544
"1377","S1P4","C2",15.43681,"Drought",4.96584
"1378","S1P6","C2",117.90565,"Drought",21.60528
"1379","S2P2","C2",67.72787,"Drought",19.79784
"1380","S2P6","C2",8.68478,"Drought",21.23712
"1381","S3P2","C2",39.6424,"Drought",22.77
"1382","S3P4","C2",85.7816,"Drought",20.29776
"1383","S3P6","C2",107.42651,"Drought",20.54856
"1384","S1P1","C1",-3.31375,"Drought",21.96168
"1385","S1P3","C1",13.85564,"Drought",21.60072
"1386","S2P3","C1",14.08049,"Drought",22.25808
"1387","S2P5","C1",-1.00947,"Drought",20.64864
"1388","S3P1","C1",-4.62258,"Drought",21.27048
"1389","S3P5","C1",-13.50999,"Drought",24.16344
"1390","S1P4","C2",4.77235,"Drought",5.4792
"1391","S1P6","C2",50.39217,"Drought",22.45872
"1392","S2P2","C2",192.14905,"Drought",20.65272
"1393","S2P6","C2",46.0235,"Drought",22.26192
"1394","S3P2","C2",55.89794,"Drought",24.51024
"1395","S3P4","C2",33.22513,"Drought",21.27456
"1396","S1P1","C1",-4.85935,"Drought",22.81752
"1397","S1P3","C1",4.16681,"Drought",22.4544
"1398","S2P3","C1",1.99452,"Drought",23.11296
"1399","S2P5","C1",7.15197,"Drought",21.67248
"1400","S3P1","C1",-5.14479,"Drought",22.12632
"1401","S3P5","C1",-20.71352,"Drought",25.18944
"1402","S1P4","C2",16.22883,"Drought",5.99232
"1403","S1P6","C2",74.38589,"Drought",24.50856
"1404","S2P2","C2",149.90485,"Drought",21.67656
"1405","S2P6","C2",10.94643,"Drought",23.11776
"1406","S3P2","C2",24.05645,"Drought",25.53696
"1407","S3P4","C2",90.65861,"Drought",22.13064
"1408","S1P1","C1",-8.72685,"Drought",24.16224
"1409","S1P3","C1",24.81031,"Drought",23.47776
"1410","S2P3","C1",5.82229,"Drought",24.16392
"1411","S2P5","C1",4.78755,"Drought",22.52664
"1412","S3P1","C1",-13.25783,"Drought",23.10384
"1413","S3P3","C1",13.85152,"Drought",23.87496
"1414","S3P5","C1",-4.42828,"Drought",26.3856
"1415","S1P4","C2",30.61113,"Drought",6.92928
"1416","S1P6","C2",79.06417,"Drought",25.53312
"1417","S2P2","C2",100.66686,"Drought",22.53048
"1418","S2P4","C2",88.48107,"Drought",24.696
"1419","S2P6","C2",39.54908,"Drought",24.50952
"1420","S3P2","C2",15.32533,"Drought",26.7324
"1421","S3P4","C2",107.27915,"Drought",23.10768
"1422","S3P6","C2",86.43338,"Drought",24.22128
"1423","S1P1","C1",-36.66296,"Drought",25.18776
"1424","S1P3","C1",29.44159,"Drought",24.16272
"1425","S2P1","C1",-10.58293,"Drought",25.37616
"1426","S2P3","C1",5.7483,"Drought",25.18872
"1427","S2P5","C1",-7.82938,"Drought",23.54952
"1428","S3P1","C1",-10.02541,"Drought",24.16632
"1429","S3P3","C1",-13.52073,"Drought",24.90024
"1430","S3P5","C1",-34.06965,"Drought",27.41184
"1431","S1P4","C2",29.48915,"Drought",7.7856
"1432","S1P6","C2",84.44862,"Drought",26.72664
"1433","S2P2","C2",156.15103,"Drought",24.50952
"1434","S2P4","C2",58.58273,"Drought",25.72224
"1435","S2P6","C2",43.93565,"Drought",25.53384
"1436","S3P2","C2",5.181,"Drought",27.75864
"1437","S3P4","C2",34.38052,"Drought",24.51312
"1438","S3P6","C2",64.17348,"Drought",25.24704
"1439","S1P1","C1",1.14275,"Drought",26.38128
"1440","S1P3","C1",20.14438,"Drought",25.18752
"1441","S2P1","C1",-18.27616,"Drought",26.56992
"1442","S2P3","C1",-14.18346,"Drought",26.38224
"1443","S2P5","C1",13.41018,"Drought",24.16368
"1444","S3P1","C1",0.62945,"Drought",25.19328
"1445","S3P3","C1",11.86724,"Drought",26.09472
"1446","S3P5","C1",-9.74408,"Drought",28.60632
"1447","S1P4","C2",21.45625,"Drought",8.8092
"1448","S1P6","C2",134.82031,"Drought",27.75144
"1449","S2P2","C2",89.96109,"Drought",25.53552
"1450","S2P4","C2",63.98959,"Drought",26.916
"1451","S3P2","C2",9.1844,"Drought",28.95336
"1452","S3P4","C2",12.97612,"Drought",25.53936
"1453","S3P6","C2",26.46993,"Drought",26.44056
"1454","S1P1","C1",-29.49679,"Drought",27.40728
"1455","S1P3","C1",6.06485,"Drought",26.38104
"1456","S2P1","C1",-2.44138,"Drought",27.5952
"1457","S2P5","C1",13.45168,"Drought",25.18944
"1458","S3P1","C1",-11.65094,"Drought",26.38872
"1459","S3P3","C1",-0.09247,"Drought",27.11976
"1460","S3P5","C1",18.43803,"Drought",29.63328
"1461","S1P4","C2",52.48122,"Drought",9.66504
"1462","S1P6","C2",73.38107,"Drought",28.94592
"1463","S2P2","C2",105.03641,"Drought",26.73048
"1464","S2P4","C2",19.45554,"Drought",27.94176
"1465","S3P2","C2",14.53592,"Drought",29.98032
"1466","S3P4","C2",39.32688,"Drought",26.73408
"1467","S3P6","C2",93.9071,"Drought",27.46656
"1468","S1P1","C1",-16.45311,"Drought",28.602
"1469","S1P3","C1",10.95602,"Drought",27.4056
"1470","S1P5","C1",19.52728,"Drought",0.32976
"1471","S2P1","C1",-4.85064,"Drought",28.79016
"1472","S2P5","C1",-11.01317,"Drought",26.3844
"1473","S3P1","C1",2.24635,"Drought",27.41424
"1474","S3P3","C1",8.70558,"Drought",28.31448
"1475","S3P5","C1",52.32743,"Drought",31.1124
"1476","S1P2","C2",-56.84286,"Drought",0.3336
"1477","S1P4","C2",37.79191,"Drought",10.68912
"1478","S1P6","C2",71.3524,"Drought",29.97144
"1479","S2P2","C2",83.48489,"Drought",27.75648
"1480","S2P4","C2",87.03463,"Drought",29.13696
"1481","S3P2","C2",1.07576,"Drought",31.1172
"1482","S3P4","C2",26.69535,"Drought",27.76056
"1483","S3P6","C2",82.42741,"Drought",28.66056
"1484","S1P1","C1",-0.53196,"Drought",29.62728
"1485","S1P3","C1",21.0628,"Drought",28.60032
"1486","S1P5","C1",-5.99225,"Drought",0.6708
"1487","S2P1","C1",-9.51139,"Drought",29.81664
"1488","S2P5","C1",23.02639,"Drought",27.41016
"1489","S3P1","C1",6.09856,"Drought",28.60992
"1490","S3P3","C1",25.73583,"Drought",29.33952
"1491","S3P5","C1",-24.88363,"Drought",31.96728
"1492","S1P2","C2",41.54522,"Drought",0.67464
"1493","S1P4","C2",4.3754,"Drought",11.54544
"1494","S1P6","C2",63.59158,"Drought",30.88896
"1495","S2P2","C2",163.60102,"Drought",28.95024
"1496","S2P4","C2",72.64372,"Drought",30.16344
"1497","S3P2","C2",2.98317,"Drought",31.97184
"1498","S3P4","C2",45.67494,"Drought",28.95552
"1499","S3P6","C2",8.89212,"Drought",29.6856
"1500","S1P1","C1",-10.18398,"Drought",30.948
"1501","S1P3","C1",4.09387,"Drought",29.62536
"1502","S1P5","C1",-10.27477,"Drought",1.01232
"1503","S2P1","C1",-11.48374,"Drought",31.26672
"1504","S2P5","C1",20.96906,"Drought",28.60392
"1505","S3P1","C1",23.40915,"Drought",29.63664
"1506","S3P3","C1",16.33065,"Drought",30.98616
"1507","S3P5","C1",-36.19632,"Drought",32.99088
"1508","S1P2","C2",96.73233,"Drought",1.0164
"1509","S1P6","C2",38.1159,"Drought",31.74408
"1510","S2P2","C2",94.24923,"Drought",29.97552
"1511","S2P4","C2",44.14495,"Drought",31.27104
"1512","S3P2","C2",29.92126,"Drought",32.99544
"1513","S3P4","C2",41.85937,"Drought",29.98224
"1514","S3P6","C2",-7.45522,"Drought",30.99072
"1515","S1P1","C1",20.34236,"Drought",31.8036
"1516","S1P3","C1",15.12993,"Drought",30.88512
"1517","S1P5","C1",-28.49238,"Drought",1.35384
"1518","S2P1","C1",-32.41934,"Drought",32.12304
"1519","S2P3","C1",9.22104,"Drought",31.764
"1520","S2P5","C1",6.29171,"Drought",29.6292
"1521","S3P1","C1",-6.03669,"Drought",31.55496
"1522","S3P3","C1",-3.90157,"Drought",31.8408
"1523","S3P5","C1",24.23585,"Drought",33.84648
"1524","S1P2","C2",-5.76362,"Drought",1.35768
"1525","S1P6","C2",73.6542,"Drought",32.76672
"1526","S2P2","C2",139.63299,"Drought",31.17024
"1527","S2P4","C2",46.08786,"Drought",32.12712
"1528","S2P6","C2",5.12463,"Drought",31.76856
"1529","S3P2","C2",16.91737,"Drought",33.85104
"1530","S3P4","C2",32.2323,"Drought",31.5588
"1531","S3P6","C2",37.65157,"Drought",31.84536
"1532","S1P1","C1",-3.13468,"Drought",32.7792
"1533","S1P3","C1",-16.29173,"Drought",31.74
"1534","S1P5","C1",-26.81944,"Drought",1.69464
"1535","S2P1","C1",3.15336,"Drought",33.14664
"1536","S2P5","C1",-5.52449,"Drought",30.82416
"1537","S3P1","C1",2.80269,"Drought",32.41128
"1538","S3P3","C1",45.07218,"Drought",32.8644
"1539","S3P5","C1",-39.74067,"Drought",34.8708
"1540","S1P2","C2",52.07055,"Drought",1.69872
"1541","S1P6","C2",76.71546,"Drought",33.62064
"1542","S2P2","C2",69.04021,"Drought",32.19552
"1543","S2P4","C2",76.77339,"Drought",33.15072
"1544","S3P2","C2",39.15683,"Drought",34.87584
"1545","S3P4","C2",81.72939,"Drought",32.41536
"1546","S3P6","C2",33.68299,"Drought",32.86896
"1547","S1P1","C1",-15.04841,"Drought",33.63576
"1548","S1P3","C1",-26.50399,"Drought",32.7624
"1549","S1P5","C1",12.82818,"Drought",2.20536
"1550","S2P1","C1",0.55547,"Drought",34.00248
"1551","S2P3","C1",4.09386,"Drought",33.642
"1552","S2P5","C1",35.08695,"Drought",31.84968
"1553","S3P1","C1",2.15463,"Drought",33.43608
"1554","S3P3","C1",-12.78488,"Drought",33.71928
"1555","S3P5","C1",-11.25301,"Drought",35.72712
"1556","S1P2","C2",15.09424,"Drought",2.2092
"1557","S1P6","C2",26.22409,"Drought",34.64256
"1558","S2P2","C2",115.59485,"Drought",33.39048
"1559","S2P4","C2",65.29851,"Drought",34.00656
"1560","S3P2","C2",-38.85763,"Drought",35.73216
"1561","S3P4","C2",72.75631,"Drought",33.43992
"1562","S3P6","C2",-41.63221,"Drought",33.7236
"1563","S1P1","C1",2.78632,"Drought",34.61232
"1564","S1P3","C1",-8.10945,"Drought",33.61608
"1565","S1P5","C1",2.70781,"Drought",2.5464
"1566","S2P1","C1",6.44919,"Drought",35.02656
"1567","S2P3","C1",15.28058,"Drought",34.66656
"1568","S2P5","C1",14.25212,"Drought",33.0444
"1569","S3P1","C1",-0.45104,"Drought",34.29192
"1570","S3P3","C1",25.81993,"Drought",34.74336
"1571","S3P5","C1",-27.66316,"Drought",36.75192
"1572","S1P2","C2",19.98094,"Drought",2.55024
"1573","S1P6","C2",38.78364,"Drought",35.49672
"1574","S2P2","C2",25.03885,"Drought",34.41672
"1575","S2P4","C2",79.43197,"Drought",35.03088
"1576","S2P6","C2",22.94357,"Drought",34.67136
"1577","S3P2","C2",30.28416,"Drought",36.75672
"1578","S3P4","C2",55.88681,"Drought",34.296
"1579","S3P6","C2",16.7013,"Drought",34.74768
"1580","S1P1","C1",16.56906,"Drought",35.4684
"1581","S1P3","C1",7.75001,"Drought",34.638
"1582","S1P5","C1",-11.70081,"Drought",2.88816
"1583","S2P1","C1",13.30147,"Drought",35.88312
"1584","S2P3","C1",24.37599,"Drought",35.52144
"1585","S2P5","C1",2.40028,"Drought",34.07016
"1586","S3P1","C1",-10.17246,"Drought",35.3172
"1587","S3P3","C1",2.64392,"Drought",35.59824
"1588","S3P5","C1",-12.666,"Drought",37.60776
"1589","S1P2","C2",23.71106,"Drought",2.89176
"1590","S1P4","C2",77.39837,"Drought",17.18472
"1591","S1P6","C2",43.61826,"Drought",36.51936
"1592","S2P2","C2",81.2728,"Drought",35.61192
"1593","S2P4","C2",75.5393,"Drought",35.8872
"1594","S2P6","C2",51.01059,"Drought",35.52648
"1595","S3P2","C2",48.71804,"Drought",37.6128
"1596","S3P4","C2",6.44243,"Drought",35.32104
"1597","S3P6","C2",19.22681,"Drought",35.6028
"1598","S1P1","C1",14.92201,"Drought",36.4452
"1599","S1P3","C1",27.64583,"Drought",35.4924
"1600","S1P5","C1",23.49386,"Drought",3.22896
"1601","S2P1","C1",-16.72158,"Drought",36.90744
"1602","S2P3","C1",20.56794,"Drought",36.54696
"1603","S2P5","C1",0.49191,"Drought",35.26584
"1604","S3P1","C1",19.9254,"Drought",36.17304
"1605","S3P3","C1",-33.96406,"Drought",36.62256
"1606","S1P2","C2",-11.98468,"Drought",3.2328
"1607","S1P4","C2",38.37223,"Drought",18.20784
"1608","S1P6","C2",59.16471,"Drought",37.37352
"1609","S2P2","C2",80.1264,"Drought",36.63816
"1610","S2P4","C2",68.44877,"Drought",36.91176
"1611","S2P6","C2",52.12987,"Drought",36.55176
"1612","S3P4","C2",-25.36039,"Drought",36.17688
"1613","S3P6","C2",-9.43658,"Drought",36.62688
"1614","S1P1","C1",-33.85996,"Drought",37.30128
"1615","S1P3","C1",6.95442,"Drought",36.51528
"1616","S1P5","C1",-15.31621,"Drought",3.57
"1617","S2P1","C1",-23.18763,"Drought",37.76352
"1618","S2P3","C1",-1.17569,"Drought",37.40232
"1619","S2P5","C1",10.20348,"Drought",36.29184
"1620","S3P1","C1",-18.2003,"Drought",37.19808
"1621","S3P3","C1",-11.97403,"Drought",37.47696
"1622","S1P2","C2",-11.57865,"Drought",3.57384
"1623","S2P2","C2",23.62583,"Drought",37.83168
"1624","S2P4","C2",77.92954,"Drought",37.76784
"1625","S2P6","C2",5.40467,"Drought",37.40688
"1626","S3P4","C2",16.74588,"Drought",37.20216
"1627","S3P6","C2",25.5327,"Drought",37.48128
"1628","S1P3","C1",-19.74347,"Drought",37.3692
"1629","S1P5","C1",-14.79801,"Drought",3.91104
"1630","S2P1","C1",3.79801,"Drought",38.7876
"1631","S2P5","C1",0.16135,"Drought",37.48608
"1632","S3P1","C1",0.55226,"Drought",38.0544
"1633","S1P2","C2",80.70911,"Drought",3.91536
"1634","S1P4","C2",62.94384,"Drought",20.08704
"1635","S1P6","C2",-16.14879,"Drought",39.25056
"1636","S2P4","C2",58.09077,"Drought",38.79216
"1637","S1P5","C1",-4.92374,"Drought",4.42104
"1638","S2P1","C1",-20.67196,"Drought",39.64368
"1639","S1P2","C2",39.21924,"Drought",4.42512
"1640","S1P4","C2",53.19666,"Drought",20.9424
"1641","S1P6","C2",-12.16892,"Drought",40.27584
"1642","S2P4","C2",24.62027,"Drought",39.64776
"1643","S3P6","C2",27.60985,"Drought",39.35856
"1644","S1P1","C1",8.2101,"Drought",40.1124
"1645","S1P5","C1",19.01205,"Drought",4.76232
"1646","S2P1","C1",12.78855,"Drought",40.66704
"1647","S2P3","C1",28.49342,"Drought",40.30728
"1648","S3P1","C1",4.06947,"Drought",39.9324
"1649","S3P3","C1",-35.74716,"Drought",40.37808
"1650","S1P2","C2",0.51136,"Drought",4.7664
"1651","S1P4","C2",84.29848,"Drought",21.966
"1652","S1P6","C2",25.96248,"Drought",41.13168
"1653","S2P4","C2",-8.73797,"Drought",40.67112
"1654","S2P6","C2",2.00316,"Drought",40.31184
"1655","S3P4","C2",29.70379,"Drought",39.93648
"1656","S3P6","C2",30.92836,"Drought",40.3824
"1657","S1P1","C1",-12.15418,"Drought",40.968
"1658","S1P3","C1",22.59721,"Drought",40.27128
"1659","S1P5","C1",-30.13187,"Drought",5.10408
"1660","S2P1","C1",31.56946,"Drought",41.52216
"1661","S2P3","C1",-34.01597,"Drought",41.16192
"1662","S3P1","C1",12.76038,"Drought",40.95816
"1663","S3P3","C1",13.63119,"Drought",41.23296
"1664","S1P2","C2",29.84945,"Drought",5.10768
"1665","S1P4","C2",43.64556,"Drought",22.82184
"1666","S1P6","C2",86.93899,"Drought",42.156
"1667","S2P4","C2",23.42725,"Drought",41.52648
"1668","S2P6","C2",25.57932,"Drought",41.16672
"1669","S3P4","C2",-4.66777,"Drought",40.96176
"1670","S1P1","C1",-6.73872,"Drought",41.94576
"1671","S1P3","C1",27.23395,"Drought",41.12712
"1672","S1P5","C1",-18.93446,"Drought",5.44536
"1673","S2P1","C1",7.92929,"Drought",42.54528
"1674","S2P3","C1",14.05684,"Drought",42.186
"1675","S3P1","C1",6.00137,"Drought",41.81352
"1676","S3P3","C1",5.09694,"Drought",42.25656
"1677","S1P2","C2",28.75536,"Drought",5.4492
"1678","S1P4","C2",73.34482,"Drought",24.5088
"1679","S1P6","C2",41.8416,"Drought",43.01232
"1680","S2P4","C2",7.82937,"Drought",42.54936
"1681","S2P6","C2",42.33352,"Drought",42.19008
"1682","S3P4","C2",37.61751,"Drought",41.81784
"1683","S3P6","C2",9.00032,"Drought",42.26112
"1684","S1P1","C1",16.49217,"Drought",42.80184
"1685","S1P3","C1",37.82248,"Drought",42.15168
"1686","S1P5","C1",-0.56786,"Drought",5.78664
"1687","S2P1","C1",16.62839,"Drought",43.40064
"1688","S2P3","C1",-3.38256,"Drought",43.03992
"1689","S3P1","C1",5.96742,"Drought",42.83832
"1690","S3P3","C1",-22.4211,"Drought",43.11144
"1691","S1P2","C2",-10.6933,"Drought",5.79072
"1692","S1P4","C2",15.8118,"Drought",25.53408
"1693","S1P6","C2",120.78985,"Drought",44.03496
"1694","S2P4","C2",26.68678,"Drought",43.40472
"1695","S2P6","C2",10.50782,"Drought",43.044
"1696","S3P4","C2",40.49614,"Drought",42.8424
"1697","S3P6","C2",10.80094,"Drought",43.11576
"1698","S1P1","C1",10.61745,"Drought",43.77912
"1699","S1P3","C1",8.87897,"Drought",43.00776
"1700","S1P5","C1",-13.66447,"Drought",6.12816
"1701","S2P1","C1",-27.9295,"Drought",44.42448
"1702","S2P3","C1",-0.41907,"Drought",44.06328
"1703","S3P1","C1",-12.5945,"Drought",43.69416
"1704","S3P3","C1",35.61763,"Drought",44.13576
"1705","S1P2","C2",30.17128,"Drought",6.132
"1706","S1P4","C2",75.60176,"Drought",26.72784
"1707","S2P4","C2",8.56069,"Drought",44.42856
"1708","S2P6","C2",83.06643,"Drought",44.06808
"1709","S3P4","C2",59.59739,"Drought",43.698
"1710","S3P6","C2",53.80934,"Drought",44.14032
"1711","S1P1","C1",19.85721,"Drought",44.63544
"1712","S1P3","C1",7.57412,"Drought",44.03136
"1713","S1P5","C1",-18.46042,"Drought",6.63768
"1714","S2P1","C1",41.68958,"Drought",45.28008
"1715","S2P3","C1",22.25967,"Drought",44.91864
"1716","S3P1","C1",-0.37781,"Drought",44.7192
"1717","S3P5","C1",21.79431,"Drought",47.0076
"1718","S1P2","C2",16.35592,"Drought",6.64176
"1719","S1P4","C2",62.17844,"Drought",27.7536
"1720","S2P4","C2",95.69206,"Drought",45.28416
"1721","S2P6","C2",14.98226,"Drought",44.92344
"1722","S3P2","C2",-22.36697,"Drought",47.01216
"1723","S3P4","C2",33.02574,"Drought",44.72328
"1724","S3P6","C2",-8.75361,"Drought",44.99544
"1725","S1P1","C1",-2.28682,"Drought",45.612
"1726","S1P3","C1",13.20346,"Drought",44.88672
"1727","S1P5","C1",-16.30346,"Drought",6.97896
"1728","S2P1","C1",-0.68665,"Drought",46.30368
"1729","S2P3","C1",-10.18286,"Drought",45.94272
"1730","S3P1","C1",-13.24936,"Drought",45.57552
"1731","S1P2","C2",76.31205,"Drought",6.9828
"1732","S1P4","C2",41.41707,"Drought",28.94808
"1733","S2P2","C2",28.01083,"Drought",47.736
"1734","S2P4","C2",23.81001,"Drought",46.30776
"1735","S3P4","C2",45.36004,"Drought",45.57984
"1736","S1P1","C1",-10.55577,"Drought",46.46808
"1737","S1P5","C1",-4.36214,"Drought",7.32024
"1738","S2P1","C1",9.52679,"Drought",47.15952
"1739","S2P3","C1",-39.74262,"Drought",46.79616
"1740","S2P5","C1",-26.30599,"Drought",47.38968
"1741","S3P1","C1",11.62285,"Drought",46.60032
"1742","S3P3","C1",10.0543,"Drought",46.86816
"1743","S1P2","C2",42.77274,"Drought",7.32408
"1744","S1P4","C2",22.47446,"Drought",29.97456
"1745","S2P4","C2",-0.47523,"Drought",47.1636
"1746","S2P6","C2",-44.47677,"Drought",46.8
"1747","S3P4","C2",6.83461,"Drought",46.6044
"1748","S3P6","C2",20.10848,"Drought",46.87248
"1749","S1P1","C1",-22.40106,"Drought",47.44536
"1750","S1P5","C1",-16.84109,"Drought",7.66128
"1751","S3P1","C1",-18.58469,"Drought",47.45592
"1752","S1P2","C2",35.77315,"Drought",7.66536
"1753","S1P4","C2",18.01555,"Drought",30.9528
"1754","S1P5","C1",8.08615,"Drought",8.0028
"1755","S1P2","C2",26.30229,"Drought",8.00664
"1756","S1P4","C2",19.95921,"Drought",31.80864
"1757","S1P5","C1",-5.924,"Drought",8.34408
"1758","S1P2","C2",68.36108,"Drought",8.3484
"1759","S1P4","C2",-2.39687,"Drought",32.78424
"1760","S1P5","C1",-33.42269,"Drought",9.03744
"1761","S1P2","C2",37.14728,"Drought",9.04128
"1762","S1P4","C2",-0.93298,"Drought",33.64056
"1763","S1P5","C1",-0.27099,"Drought",9.37896
"1764","S1P2","C2",41.88092,"Drought",9.38304
"1765","S1P4","C2",37.26125,"Drought",34.61688
"1766","S1P5","C1",2.8196,"Drought",9.8916
"1767","S1P2","C2",-5.54732,"Drought",9.89544
"1768","S1P4","C2",59.96049,"Drought",35.47296
"1769","S1P5","C1",0.2735,"Drought",10.23312
"1770","S1P2","C2",16.11857,"Drought",10.2372
"1771","S1P4","C2",11.00654,"Drought",36.45
"1772","S1P5","C1",-2.50553,"Drought",10.914
"1773","S1P2","C2",-23.90184,"Drought",10.91784
