"","Label","Pyr","Flux","Time","Condition"
"400","S3P5","C1",5.81338,0.40043,"Pre-Drought"
"401","S1P2","C2",6.67115,-1.21531,"Pre-Drought"
"402","S1P4","C2",9.0587,0.4248,"Pre-Drought"
"403","S1P6","C2",2.6379,0.41703,"Pre-Drought"
"404","S2P8","C2",12.56199,0.37727,"Pre-Drought"
"405","S2P4","C2",3.6386,0.3791,"Pre-Drought"
"406","S2P6","C2",-15.40461,0.39405,"Pre-Drought"
"407","S3P2","C2",8.08527,0.4006,"Pre-Drought"
"408","S3P4","C2",14.67591,0.36887,"Pre-Drought"
"409","S3P6","C2",12.43629,0.49346,"Pre-Drought"
"410","S1P1","C1",-1.35779,0.38542,"Pre-Drought"
"411","S1P3","C1",-6.22602,0.41683,"Pre-Drought"
"412","S1P5","C1",9.86932,-1.20125,"Pre-Drought"
"413","S2P1","C1",2.71262,0.37892,"Pre-Drought"
"414","S2P3","C1",1.02986,0.40569,"Pre-Drought"
"415","S2P7","C1",6.73894,0.3915,"Pre-Drought"
"416","S3P1","C1",-7.79024,0.34906,"Pre-Drought"
"417","S3P3","C1",-2.85858,0.45405,"Pre-Drought"
"418","S3P5","C1",-4.82819,0.43609,"Pre-Drought"
"419","S1P2","C2",0.10427,-1.20104,"Pre-Drought"
"420","S1P4","C2",-9.0305,0.46047,"Pre-Drought"
"421","S1P6","C2",18.35909,0.45263,"Pre-Drought"
"422","S2P8","C2",7.36165,0.39861,"Pre-Drought"
"423","S2P4","C2",0.72258,0.41819,"Pre-Drought"
"424","S2P6","C2",6.07246,0.42963,"Pre-Drought"
"425","S3P2","C2",6.09303,0.4363,"Pre-Drought"
"426","S3P4","C2",14.08146,0.40442,"Pre-Drought"
"427","S1P1","C1",-3.5328,0.42461,"Pre-Drought"
"428","S1P3","C1",7.93958,0.45247,"Pre-Drought"
"429","S1P5","C1",-8.24888,-1.18696,"Pre-Drought"
"430","S2P1","C1",4.99587,0.41803,"Pre-Drought"
"431","S2P3","C1",12.68248,0.44126,"Pre-Drought"
