"","Label","Time","Time_Flux"
"109","S3P4.C2","Flux",0.00485
"110","S3P6.C2","time",-0.51259
"111","S3P6.C2","Flux",-0.00331
"112","S1P2.W","time",-0.54053
"113","S1P2.W","Flux",-0.00714
"114","S1P4.W","time",-0.5049
"115","S1P4.W","Flux",-0.01018
"116","S1P1.C1","time",-0.45441
"117","S1P3.C1","time",-0.43583
"118","S1P5.C1","time",-0.63293
"119","S1P5.C1","Flux",-0.0014
"120","S2P1.C1","time",-0.45002
"121","S2P3.C1","time",-0.46718
"122","S2P3.C1","Flux",-0.000765
"123","S2P5.C1","time",-0.46431
"124","S2P5.C1","Flux",-0.00333
"125","S3P1.C1","time",-0.44789
"126","S3P3.C1","time",-0.46295
"127","S3P5.C1","time",-0.36041
"128","S1P2.C2","time",-0.63275
"129","S1P2.C2","Flux",0.01527
"130","S1P4.C2","time",-1.59213
"131","S1P4.C2","Flux",-0.00406
"132","S1P6.C2","time",-0.40711
"133","S2P2.C2","time",-0.43566
"134","S2P4.C2","time",-0.42131
"135","S2P6.C2","time",-0.444
"136","S3P2.C2","time",-0.33175
"137","S3P4.C2","time",-0.41921
"138","S3P6.C2","time",-0.43422
"139","S1P2.W","time",-0.46223
"140","S1P2.W","Flux",0.00292
"141","S1P4.W","time",-0.42664
"142","S1P4.W","Flux",0.00216
"143","S1P1.C1","time",-0.37604
"144","S1P3.C1","time",-0.35755
"145","S1P5.C1","time",-0.61868
"146","S1P5.C1","Flux",0.00731
"147","S2P1.C1","time",-0.37164
"148","S2P3.C1","time",-0.39075
"149","S2P5.C1","time",-0.38609
"150","S3P1.C1","time",-0.36956
"151","S3P3.C1","time",-0.38459
"152","S3P5.C1","time",-0.28222
"153","S3P5.C1","Flux",-0.00619
"154","S1P2.C2","time",-0.61851
"155","S1P2.C2","Flux",0.00149
"156","S1P4.C2","time",-1.54949
"157","S1P4.C2","Flux",0.00274
"158","S1P6.C2","time",-0.32885
"159","S2P2.C2","time",-0.35742
"160","S2P4.C2","time",-0.343
"161","S2P6.C2","time",-0.36756
"162","S3P2.C2","time",-0.25355
"163","S3P2.C2","Flux",0.000768
"164","S3P4.C2","time",-0.34088
"165","S3P6.C2","time",-0.35589
"166","S1P2.W","time",-0.38407
"167","S1P2.W","Flux",-0.0379
"168","S1P4.W","time",-0.34841
"169","S1P4.W","Flux",0.000887
"170","S1P1.C1","time",-0.29769
"171","S1P3.C1","time",-0.2792
"172","S1P3.C1","Flux",0.0018
"173","S1P5.C1","time",-0.60443
"174","S1P5.C1","Flux",-0.00364
"175","S2P1.C1","time",-0.29344
"176","S2P3.C1","time",-0.31437
"177","S2P5.C1","time",-0.30775
"178","S3P1.C1","time",-0.29128
"179","S3P3.C1","time",-0.30627
"180","S3P5.C1","time",-0.20402
"181","S1P2.C2","time",-0.60426
"182","S1P2.C2","Flux",0.00504
"183","S1P4.C2","time",-1.51385
"184","S1P4.C2","Flux",-0.00456
"185","S1P6.C2","time",-0.25047
"186","S1P6.C2","Flux",-0.00598
"187","S2P2.C2","time",-0.27904
"188","S2P2.C2","Flux",-0.01355
"189","S2P4.C2","time",-0.26473
"190","S2P6.C2","time",-0.29122
"191","S3P2.C2","time",-0.17534
"192","S3P4.C2","time",-0.26264
"193","S3P4.C2","Flux",-0.00498
"194","S3P6.C2","time",-0.27758
"195","S3P6.C2","Flux",0.00318
"196","S1P2.W","time",-0.30575
"197","S1P2.W","Flux",-0.00441
"198","S1P4.W","time",-0.27012
"199","S1P4.W","Flux",-0.00269
"200","S1P1.C1","time",-0.21936
"201","S1P3.C1","time",-0.20083
"202","S1P3.C1","Flux",-0.000577
"203","S1P5.C1","time",-0.58317
"204","S1P5.C1","Flux",-0.00763
"205","S2P1.C1","time",-0.21517
"206","S2P3.C1","time",-0.238
"207","S2P3.C1","Flux",-0.00434
"208","S2P5.C1","time",-0.22941
"209","S2P5.C1","Flux",0.000967
"210","S3P1.C1","time",-0.21302
"211","S3P1.C1","Flux",-0.01526
"212","S3P3.C1","time",-0.22802
"213","S3P3.C1","Flux",-0.00881
"214","S3P5.C1","time",-0.12575
"215","S1P2.C2","time",-0.583
"216","S1P2.C2","Flux",0.00985
"217","S1P4.C2","time",-1.47118
"218","S1P4.C2","Flux",-0.0053
"219","S1P6.C2","time",-0.17212
"220","S1P6.C2","Flux",-0.00169
"221","S2P2.C2","time",-0.20068
"222","S2P2.C2","Flux",-0.00627
"223","S2P4.C2","time",-0.18646
"224","S2P6.C2","time",-0.21481
"225","S3P2.C2","time",-0.09706
"226","S3P4.C2","time",-0.18434
"227","S3P4.C2","Flux",-0.00711
"228","S3P6.C2","time",-0.19936
"229","S1P2.W","time",-0.22748
"230","S1P2.W","Flux",7.88e-05
"231","S1P4.W","time",-0.19185
"232","S1P4.W","Flux",0.00595
"233","S1P1.C1","time",-0.14108
"234","S1P3.C1","time",-0.12244
"235","S1P3.C1","Flux",-0.00649
"236","S1P5.C1","time",-0.56892
"237","S1P5.C1","Flux",-0.00528
"238","S2P1.C1","time",-0.13689
"239","S2P3.C1","time",-0.1616
"240","S2P3.C1","Flux",-0.000166
"241","S2P5.C1","time",-0.15111
"242","S2P5.C1","Flux",0.000103
"243","S3P1.C1","time",-0.13472
"244","S3P1.C1","Flux",-0.000883
"245","S3P3.C1","time",-0.14976
"246","S3P3.C1","Flux",-0.003
"247","S3P5.C1","time",-0.00683
"248","S1P2.C2","time",-0.56874
"249","S1P2.C2","Flux",-0.0026
"250","S1P4.C2","time",-1.43554
"251","S1P6.C2","time",-0.09373
"252","S1P6.C2","Flux",-0.000388
"253","S2P2.C2","time",-0.12243
"254","S2P4.C2","time",-0.10818
"255","S2P6.C2","time",-0.13843
"256","S3P2.C2","time",-0.00664
"257","S3P4.C2","time",-0.10604
"258","S3P4.C2","Flux",0.000594
"259","S3P6.C2","time",-0.12104
"260","S1P2.W","time",-0.14918
"261","S1P2.W","Flux",-0.0017
"262","S1P4.W","time",-0.11354
"263","S1P4.W","Flux",-0.00432
"264","S1P1.C1","time",-0.06277
"265","S1P3.C1","time",-0.04409
"266","S1P3.C1","Flux",-0.00237
"267","S1P5.C1","time",-0.55466
"268","S1P5.C1","Flux",0.00297
"269","S2P1.C1","time",-0.05856
"270","S2P3.C1","time",-0.08523
"271","S2P3.C1","Flux",0.00714
"272","S2P5.C1","time",-0.07287
"273","S3P1.C1","time",-0.05639
"274","S3P1.C1","Flux",0.00657
"275","S3P3.C1","time",-0.07152
"276","S3P3.C1","Flux",0.00374
"277","S3P5.C1","time",0.01455
"278","S1P2.C2","time",-0.55449
"279","S1P2.C2","Flux",0.03106
"280","S1P4.C2","time",-1.39286
"281","S1P6.C2","time",-0.00727
"282","S1P6.C2","Flux",-0.00513
"283","S2P2.C2","time",-0.04421
"284","S2P4.C2","time",-0.02988
"285","S2P4.C2","Flux",0.00159
"286","S2P6.C2","time",-0.06207
"287","S3P2.C2","time",0.01473
"288","S3P4.C2","time",-0.02773
"289","S3P4.C2","Flux",-0.00339
"290","S3P6.C2","time",-0.04285
"291","S3P6.C2","Flux",0.00454
"292","S1P2.W","time",-0.07093
"293","S1P2.W","Flux",0.00286
"294","S1P4.W","time",-0.03534
"295","S1P4.W","Flux",-0.00353
"296","S1P1.C1","time",0.000313
"297","S1P1.C1","Flux",-0.0042
"298","S1P3.C1","time",-0.00744
"299","S1P3.C1","Flux",0.00138
"300","S1P5.C1","time",-0.54042
"301","S1P5.C1","Flux",0.01224
"302","S2P1.C1","time",-0.00747
"303","S2P3.C1","time",-0.00734
"304","S2P3.C1","Flux",-0.00459
"305","S2P5.C1","time",-0.01947
"306","S3P1.C1","time",-0.00745
"307","S3P1.C1","Flux",-0.00317
"308","S3P3.C1","time",-0.00747
"309","S3P3.C1","Flux",-0.0048
"310","S3P5.C1","time",0.03589
"311","S3P5.C1","Flux",0.03428
"312","S1P2.C2","time",-0.54024
"313","S1P2.C2","Flux",0.00371
"314","S1P4.C2","time",-1.35723
"315","S1P6.C2","time",0.01411
"316","S1P6.C2","Flux",0.00958
"317","S2P2.C2","time",-0.01928
"318","S2P4.C2","time",-0.00728
"319","S2P4.C2","Flux",-0.02489
"320","S2P6.C2","time",-0.00716
"321","S2P6.C2","Flux",-0.00692
"322","S3P2.C2","time",0.03609
"323","S3P2.C2","Flux",-0.00197
"324","S3P4.C2","time",-0.00729
"325","S3P4.C2","Flux",0.00771
"326","S3P6.C2","time",-0.00729
"327","S3P6.C2","Flux",0.00678
"328","S1P2.W","time",-0.00985
"329","S1P2.W","Flux",0.000333
"330","S1P4.W","time",-0.00274
"331","S1P4.W","Flux",0.00231
"332","S1P1.C1","time",0.02169
"333","S1P1.C1","Flux",-0.0051
"334","S1P3.C1","time",0.01394
"335","S1P3.C1","Flux",0.00341
"336","S1P5.C1","time",-0.52617
"337","S1P5.C1","Flux",0.00222
"338","S2P1.C1","time",0.01392
"339","S2P1.C1","Flux",-0.00262
"340","S2P3.C1","time",0.01406
"341","S2P3.C1","Flux",0.01482
"342","S2P5.C1","time",0.00191
"343","S3P1.C1","time",0.01392
"344","S3P1.C1","Flux",0.0015
"345","S3P3.C1","time",0.01389
"346","S3P3.C1","Flux",-0.00854
"347","S3P5.C1","time",0.05726
"348","S1P2.C2","time",-0.526
"349","S1P2.C2","Flux",-0.00313
"350","S1P4.C2","time",-1.31461
"351","S1P6.C2","time",0.03546
"352","S1P6.C2","Flux",0.00613
"353","S2P2.C2","time",0.00208
"354","S2P4.C2","time",0.0141
"355","S2P4.C2","Flux",-0.00693
"356","S2P6.C2","time",0.01427
"357","S2P6.C2","Flux",0.00816
"358","S3P2.C2","time",0.05745
"359","S3P2.C2","Flux",-0.01187
"360","S3P4.C2","time",0.01409
"361","S3P4.C2","Flux",0.00799
"362","S3P6.C2","time",0.01407
"363","S3P6.C2","Flux",-0.00715
"364","S1P2.W","time",0.0115
"365","S1P2.W","Flux",-0.00899
"366","S1P4.W","time",0.01862
"367","S1P4.W","Flux",-0.00234
"368","S1P1.C1","time",0.04309
"369","S1P1.C1","Flux",0.00149
"370","S1P3.C1","time",0.03529
"371","S1P3.C1","Flux",-0.00921
"372","S1P5.C1","time",-0.51193
"373","S1P5.C1","Flux",-0.00242
"374","S2P1.C1","time",0.0353
"375","S2P1.C1","Flux",0.00694
"376","S2P3.C1","time",0.03544
"377","S2P3.C1","Flux",-0.00436
"378","S2P5.C1","time",0.02328
"379","S3P1.C1","time",0.03528
"380","S3P1.C1","Flux",0.00118
"381","S3P3.C1","time",0.03523
"382","S3P3.C1","Flux",-0.01289
"383","S3P5.C1","time",0.08562
"384","S3P5.C1","Flux",-0.00832
"385","S1P2.C2","time",-0.51176
"386","S1P4.C2","time",-1.27897
"387","S1P4.C2","Flux",-0.01347
"388","S1P6.C2","time",0.05681
"389","S1P6.C2","Flux",-0.00168
"390","S2P2.C2","time",0.02344
"391","S2P4.C2","time",0.03547
"392","S2P4.C2","Flux",0.01703
"393","S2P6.C2","time",0.03564
"394","S2P6.C2","Flux",-0.00679
"395","S3P2.C2","time",0.08583
"396","S3P2.C2","Flux",0.00224
"397","S3P4.C2","time",0.03544
"398","S3P4.C2","Flux",-0.00147
"399","S3P6.C2","time",0.03542
"400","S3P6.C2","Flux",0.000177
"401","S1P2.W","time",0.03288
"402","S1P2.W","Flux",-0.00414
"403","S1P4.W","time",0.04
"404","S1P4.W","Flux",-0.00609
"405","S1P1.C1","time",0.06444
"406","S1P1.C1","Flux",0.01543
"407","S1P3.C1","time",0.05663
"408","S1P3.C1","Flux",-0.00703
"409","S1P5.C1","time",-0.49065
"410","S1P5.C1","Flux",-0.01084
"411","S2P1.C1","time",0.05667
"412","S2P1.C1","Flux",-0.00491
"413","S2P3.C1","time",0.05685
"414","S2P3.C1","Flux",-0.00618
"415","S2P5.C1","time",0.04463
"416","S3P1.C1","time",0.05666
"417","S3P1.C1","Flux",0.00525
"418","S3P3.C1","time",0.05659
"419","S3P3.C1","Flux",-0.01177
"420","S3P5.C1","time",0.10699
"421","S1P2.C2","time",-0.49047
"422","S1P4.C2","time",-1.23634
"423","S1P4.C2","Flux",0.01175
"424","S1P6.C2","time",0.0852
"425","S2P2.C2","time",0.04481
"426","S2P4.C2","time",0.05688
"427","S2P4.C2","Flux",0.02232
"428","S2P6.C2","time",0.05705
"429","S2P6.C2","Flux",-0.00516
"430","S3P2.C2","time",0.10719
"431","S3P2.C2","Flux",0.000724
"432","S3P4.C2","time",0.05682
"433","S3P4.C2","Flux",-0.00875
"434","S3P6.C2","time",0.05676
"435","S3P6.C2","Flux",0.009
"436","S1P2.W","time",0.05425
"437","S1P2.W","Flux",0.0016
"438","S1P4.W","time",0.06137
"439","S1P4.W","Flux",-0.0062
"440","S1P1.C1","time",0.09284
"441","S1P1.C1","Flux",-0.00724
"442","S1P3.C1","time",0.08502
"443","S1P3.C1","Flux",0.00472
"444","S1P5.C1","time",-0.47641
"445","S1P5.C1","Flux",-0.01107
"446","S2P1.C1","time",0.08514
"447","S2P1.C1","Flux",-0.01679
"448","S2P3.C1","time",0.08524
"449","S2P3.C1","Flux",0.0036
"450","S2P5.C1","time",0.07306
"451","S3P1.C1","time",0.08501
"452","S3P1.C1","Flux",0.00202
"453","S3P3.C1","time",0.08497
"454","S3P3.C1","Flux",-0.01281
"455","S3P5.C1","time",0.12841
"456","S3P5.C1","Flux",-8.68e-05
"457","S1P2.C2","time",-0.47624
"458","S1P4.C2","time",-1.20071
"459","S1P4.C2","Flux",0.00128
"460","S1P6.C2","time",0.10655
"461","S2P2.C2","time",0.07324
"462","S2P4.C2","time",0.08531
"463","S2P4.C2","Flux",0.03503
"464","S2P6.C2","time",0.08544
"465","S2P6.C2","Flux",-0.000316
"466","S3P2.C2","time",0.12861
"467","S3P2.C2","Flux",0.0115
"468","S3P4.C2","time",0.08517
"469","S3P4.C2","Flux",0.0079
"470","S3P6.C2","time",0.08515
"471","S3P6.C2","Flux",0.00646
"472","S1P2.W","time",0.08269
"473","S1P2.W","Flux",0.00381
"474","S1P4.W","time",0.08979
"475","S1P4.W","Flux",-0.0038
"476","S1P1.C1","time",0.1142
"477","S1P1.C1","Flux",0.000496
"478","S1P3.C1","time",0.10638
"479","S1P5.C1","time",-0.46218
"480","S2P1.C1","time",0.10652
"481","S2P1.C1","Flux",0.00933
"482","S2P3.C1","time",0.10666
"483","S2P5.C1","time",0.0944
"484","S3P1.C1","time",0.10638
"485","S3P1.C1","Flux",-0.00619
"486","S3P3.C1","time",0.10632
"487","S3P3.C1","Flux",-0.00352
"488","S3P5.C1","time",0.14977
"489","S3P5.C1","Flux",-0.00647
"490","S1P2.C2","time",-0.462
"491","S1P4.C2","time",-1.15806
"492","S1P6.C2","time",0.12789
"493","S2P2.C2","time",0.09457
"494","S2P4.C2","time",0.10669
"495","S2P4.C2","Flux",0.02292
"496","S2P6.C2","time",0.10683
"497","S2P6.C2","Flux",0.00439
"498","S3P2.C2","time",0.14997
"499","S3P2.C2","Flux",0.00946
"500","S3P4.C2","time",0.10654
"501","S3P4.C2","Flux",0.01952
"502","S3P6.C2","time",0.10649
"503","S3P6.C2","Flux",0.00868
"504","S1P2.W","time",0.10405
"505","S1P2.W","Flux",-0.00251
"506","S1P4.W","time",0.11116
"507","S1P4.W","Flux",0.00215
"508","S1P1.C1","time",0.13557
"509","S1P1.C1","Flux",0.00469
"510","S1P3.C1","time",0.12772
"511","S1P5.C1","time",-0.44794
"512","S2P1.C1","time",0.12791
"513","S2P1.C1","Flux",0.00269
"514","S2P3.C1","time",0.12799
"515","S2P3.C1","Flux",-0.00816
"516","S2P5.C1","time",0.11575
"517","S3P1.C1","time",0.12774
"518","S3P1.C1","Flux",0.00839
"519","S3P3.C1","time",0.12765
"520","S3P3.C1","Flux",-0.00793
"521","S3P5.C1","time",0.17817
"522","S3P5.C1","Flux",0.00268
"523","S1P2.C2","time",-0.44777
"524","S1P4.C2","time",-1.12242
"525","S1P4.C2","Flux",-0.03237
"526","S1P6.C2","time",0.14927
"527","S2P2.C2","time",0.11593
"528","S2P4.C2","time",0.12808
"529","S2P4.C2","Flux",0.04509
"530","S2P6.C2","time",0.12816
"531","S2P6.C2","Flux",0.01126
"532","S3P2.C2","time",0.17837
"533","S3P2.C2","Flux",0.02025
"534","S3P4.C2","time",0.12791
"535","S3P4.C2","Flux",0.04178
"536","S3P6.C2","time",0.12784
"537","S3P6.C2","Flux",0.00595
"538","S1P2.W","time",0.12542
"539","S1P2.W","Flux",-0.00809
"540","S1P4.W","time",0.13253
"541","S1P4.W","Flux",0.00375
"542","S1P1.C1","time",0.15692
"543","S1P1.C1","Flux",0.01049
"544","S1P3.C1","time",0.1491
"545","S1P5.C1","time",-0.4337
"546","S2P1.C1","time",0.14927
"547","S2P1.C1","Flux",-0.00503
"548","S2P3.C1","time",0.14939
"549","S2P3.C1","Flux",-0.00213
"550","S2P5.C1","time",0.13709
"551","S3P1.C1","time",0.14913
"552","S3P1.C1","Flux",0.00156
"553","S3P3.C1","time",0.149
"554","S3P3.C1","Flux",0.00321
"555","S3P5.C1","time",0.19959
"556","S3P5.C1","Flux",-0.00853
"557","S1P2.C2","time",-0.43353
"558","S1P4.C2","time",-1.07972
"559","S1P4.C2","Flux",-0.0081
"560","S1P6.C2","time",0.17765
"561","S2P2.C2","time",0.13729
"562","S2P4.C2","time",0.14944
"563","S2P4.C2","Flux",0.06249
"564","S2P6.C2","time",0.14959
"565","S2P6.C2","Flux",0.00722
"566","S3P2.C2","time",0.19979
"567","S3P2.C2","Flux",0.04705
"568","S3P4.C2","time",0.14929
"569","S3P4.C2","Flux",0.06371
"570","S3P6.C2","time",0.14919
"571","S3P6.C2","Flux",0.01467
"572","S1P2.W","time",0.14679
"573","S1P2.W","Flux",0.00104
"574","S1P4.W","time",0.15391
"575","S1P4.W","Flux",-0.000397
"576","S1P1.C1","time",0.18535
"577","S1P1.C1","Flux",-0.00661
"578","S1P3.C1","time",0.17748
"579","S1P5.C1","time",-0.41947
"580","S2P1.C1","time",0.17767
"581","S2P1.C1","Flux",-0.00523
"582","S2P3.C1","time",0.17779
"583","S2P3.C1","Flux",-4.03e-05
"584","S2P5.C1","time",0.16552
"585","S3P1.C1","time",0.17752
"586","S3P1.C1","Flux",0.01466
"587","S3P3.C1","time",0.17743
"588","S3P3.C1","Flux",-0.00455
"589","S3P5.C1","time",0.22095
"590","S3P5.C1","Flux",0.00442
"591","S1P2.C2","time",-0.41929
"592","S1P4.C2","time",-1.04414
"593","S1P4.C2","Flux",-0.00466
"594","S1P6.C2","time",0.19903
"595","S2P2.C2","time",0.16569
"596","S2P2.C2","Flux",0.00591
"597","S2P4.C2","time",0.17788
"598","S2P4.C2","Flux",0.0815
"599","S2P6.C2","time",0.178
"600","S2P6.C2","Flux",0.00726
"601","S3P2.C2","time",0.22113
"602","S3P2.C2","Flux",0.06502
"603","S3P4.C2","time",0.17769
"604","S3P4.C2","Flux",0.0423
"605","S3P6.C2","time",0.17762
"606","S3P6.C2","Flux",0.01258
"607","S1P2.W","time",0.1752
"608","S1P2.W","Flux",-0.00309
"609","S1P4.W","time",0.18228
"610","S1P4.W","Flux",-0.000736
"611","S1P1.C1","time",0.20671
"612","S1P1.C1","Flux",-0.00617
"613","S1P3.C1","time",0.19885
"614","S1P5.C1","time",-0.39818
"615","S2P1.C1","time",0.19904
"616","S2P1.C1","Flux",0.0058
"617","S2P3.C1","time",0.19922
"618","S2P3.C1","Flux",0.00142
"619","S2P5.C1","time",0.1869
"620","S3P1.C1","time",0.1989
"621","S3P1.C1","Flux",0.00466
"622","S3P3.C1","time",0.19877
"623","S3P3.C1","Flux",0.00512
"624","S3P5.C1","time",0.24229
"625","S3P5.C1","Flux",-0.00909
"626","S1P2.C2","time",-0.39801
"627","S1P4.C2","time",-0.66071
"628","S1P4.C2","Flux",0.000759
"629","S1P6.C2","time",0.22041
"630","S2P2.C2","time",0.18707
"631","S2P2.C2","Flux",0.01322
"632","S2P4.C2","time",0.19921
"633","S2P4.C2","Flux",0.07013
"634","S2P6.C2","time",0.19939
"635","S2P6.C2","Flux",0.01018
"636","S3P2.C2","time",0.24249
"637","S3P2.C2","Flux",0.05318
"638","S3P4.C2","time",0.19906
"639","S3P4.C2","Flux",0.06281
"640","S3P6.C2","time",0.19896
"641","S3P6.C2","Flux",0.02926
"642","S1P2.W","time",0.19653
"643","S1P2.W","Flux",-0.000892
"644","S1P4.W","time",0.20363
"645","S1P4.W","Flux",0.00699
"646","S1P1.C1","time",0.2281
"647","S1P1.C1","Flux",-0.01111
"648","S1P3.C1","time",0.22023
"649","S1P5.C1","time",-0.38395
"650","S2P1.C1","time",0.22045
"651","S2P1.C1","Flux",-0.00494
"652","S2P3.C1","time",0.22056
"653","S2P3.C1","Flux",-0.00654
"654","S2P5.C1","time",0.20826
"655","S3P1.C1","time",0.22025
"656","S3P1.C1","Flux",0.00108
"657","S3P3.C1","time",0.22015
"658","S3P3.C1","Flux",-0.01054
"659","S3P5.C1","time",0.28663
"660","S3P5.C1","Flux",-0.00497
"661","S1P2.C2","time",-0.38377
"662","S1P4.C2","time",-0.58242
"663","S1P4.C2","Flux",0.00352
"664","S1P6.C2","time",0.24182
"665","S2P2.C2","time",0.20841
"666","S2P2.C2","Flux",0.01226
"667","S2P4.C2","time",0.22064
"668","S2P4.C2","Flux",0.08263
"669","S2P6.C2","time",0.22075
"670","S2P6.C2","Flux",0.00556
"671","S3P2.C2","time",0.28683
"672","S3P2.C2","Flux",0.04634
"673","S3P4.C2","time",0.22042
"674","S3P4.C2","Flux",0.12584
"675","S3P6.C2","time",0.22032
"676","S3P6.C2","Flux",0.02143
"677","S1P2.W","time",0.21788
"678","S1P2.W","Flux",-0.00509
"679","S1P4.W","time",0.225
"680","S1P4.W","Flux",-0.00826
"681","S1P1.C1","time",0.24948
"682","S1P1.C1","Flux",-3.38e-05
"683","S1P3.C1","time",0.24164
"684","S1P5.C1","time",-0.36971
"685","S2P1.C1","time",0.24183
"686","S2P1.C1","Flux",-0.00254
"687","S2P3.C1","time",0.24199
"688","S2P3.C1","Flux",0.00458
"689","S2P5.C1","time",0.22959
"690","S3P1.C1","time",0.24164
"691","S3P1.C1","Flux",0.0046
"692","S3P3.C1","time",0.24149
"693","S3P3.C1","Flux",-0.0078
"694","S3P5.C1","time",0.32222
"695","S3P5.C1","Flux",-0.000896
"696","S1P2.C2","time",-0.36954
"697","S1P4.C2","time",-0.50404
"698","S1P4.C2","Flux",0.01733
"699","S1P6.C2","time",0.27385
"700","S2P2.C2","time",0.22976
"701","S2P2.C2","Flux",0.02426
"702","S2P4.C2","time",0.242
"703","S2P4.C2","Flux",0.10612
"704","S2P6.C2","time",0.24215
"705","S2P6.C2","Flux",0.02273
"706","S3P2.C2","time",0.32242
"707","S3P2.C2","Flux",0.04931
"708","S3P4.C2","time",0.24182
"709","S3P4.C2","Flux",0.18115
"710","S3P6.C2","time",0.24168
"711","S3P6.C2","Flux",0.03063
"712","S1P2.W","time",0.23924
"713","S1P2.W","Flux",0.0026
"714","S1P4.W","time",0.24638
"715","S1P4.W","Flux",-0.00672
"716","S1P1.C1","time",0.28852
"717","S1P1.C1","Flux",0.00338
"718","S1P3.C1","time",0.27368
"719","S1P5.C1","time",-0.35547
"720","S2P1.C1","time",0.28213
"721","S2P1.C1","Flux",-0.00048
"722","S2P3.C1","time",0.30049
"723","S2P3.C1","Flux",0.00717
"724","S2P5.C1","time",0.258
"725","S2P5.C1","Flux",-0.00489
"726","S3P1.C1","time",0.27527
"727","S3P1.C1","Flux",0.01065
"728","S3P3.C1","time",0.27263
"729","S3P3.C1","Flux",-0.00654
"730","S3P5.C1","time",0.36493
"731","S3P5.C1","Flux",0.000598
"732","S1P2.C2","time",-0.3553
"733","S1P4.C2","time",-0.42568
"734","S1P4.C2","Flux",0.01022
"735","S1P6.C2","time",0.30943
"736","S1P6.C2","Flux",0.06185
"737","S2P2.C2","time",0.25817
"738","S2P2.C2","Flux",0.02025
"739","S2P4.C2","time",0.2823
"740","S2P4.C2","Flux",0.09941
"741","S2P6.C2","time",0.30069
"742","S2P6.C2","Flux",0.01548
"743","S3P2.C2","time",0.36513
"744","S3P2.C2","Flux",0.0901
"745","S3P4.C2","time",0.27543
"746","S3P4.C2","Flux",0.17301
"747","S3P6.C2","time",0.27281
"748","S3P6.C2","Flux",0.03197
"749","S1P2.W","time",0.26766
"750","S1P2.W","Flux",0.00609
"751","S1P4.W","time",0.27479
"752","S1P4.W","Flux",-0.01157
"753","S1P1.C1","time",0.3242
"754","S1P1.C1","Flux",0.02337
"755","S1P3.C1","time",0.30926
"756","S1P3.C1","Flux",-0.00777
"757","S1P5.C1","time",-0.34124
"758","S2P1.C1","time",0.31774
"759","S2P1.C1","Flux",-0.00739
"760","S2P3.C1","time",0.33616
"761","S2P3.C1","Flux",-0.00106
"762","S2P5.C1","time",0.27683
"763","S2P5.C1","Flux",-0.0123
"764","S3P1.C1","time",0.31093
"765","S3P1.C1","Flux",0.02312
"766","S3P3.C1","time",0.30825
"767","S3P3.C1","Flux",-0.00398
"768","S3P5.C1","time",0.40057
"769","S3P5.C1","Flux",-0.000707
"770","S1P2.C2","time",-0.34106
"771","S1P4.C2","time",-0.3473
"772","S1P6.C2","time",0.35209
"773","S2P2.C2","time",0.27701
"774","S2P2.C2","Flux",0.02238
"775","S2P4.C2","time",0.31792
"776","S2P4.C2","Flux",0.12839
"777","S2P6.C2","time",0.33637
"778","S2P6.C2","Flux",0.01931
"779","S3P2.C2","time",0.40076
"780","S3P2.C2","Flux",0.07096
"781","S3P4.C2","time",0.31109
"782","S3P4.C2","Flux",0.1717
"783","S3P6.C2","time",0.30844
"784","S3P6.C2","Flux",0.04161
"785","S1P2.W","time",0.28903
"786","S1P2.W","Flux",-0.00512
"787","S1P4.W","time",0.29615
"788","S1P4.W","Flux",-0.00204
"789","S1P1.C1","time",0.36685
"790","S1P1.C1","Flux",0.01573
"791","S1P3.C1","time",0.35191
"792","S1P5.C1","time",-0.327
"793","S2P1.C1","time",0.36037
"794","S2P1.C1","Flux",-0.00171
"795","S2P3.C1","time",0.37888
"796","S2P3.C1","Flux",-0.00713
"797","S2P5.C1","time",0.31245
"798","S2P5.C1","Flux",-0.0071
"799","S3P1.C1","time",0.35156
"800","S3P1.C1","Flux",0.01252
"801","S3P3.C1","time",0.35086
"802","S3P3.C1","Flux",-0.00944
"803","S3P5.C1","time",0.44319
"804","S3P5.C1","Flux",0.00502
"805","S1P2.C2","time",-0.32683
"806","S1P4.C2","time",-0.26895
"807","S1P6.C2","time",0.38769
"808","S1P6.C2","Flux",0.08251
"809","S2P2.C2","time",0.31264
"810","S2P2.C2","Flux",0.03
"811","S2P4.C2","time",0.36054
"812","S2P4.C2","Flux",0.11432
"813","S2P6.C2","time",0.37907
"814","S2P6.C2","Flux",0.01465
"815","S3P2.C2","time",0.44339
"816","S3P2.C2","Flux",0.08717
"817","S3P4.C2","time",0.35172
"818","S3P4.C2","Flux",0.1977
"819","S3P6.C2","time",0.35104
"820","S3P6.C2","Flux",0.04885
"821","S1P2.W","time",0.31041
"822","S1P2.W","Flux",-0.00376
"823","S1P4.W","time",0.31751
"824","S1P4.W","Flux",-0.000343
"825","S1P1.C1","time",0.40251
"826","S1P1.C1","Flux",0.00949
"827","S1P3.C1","time",0.38751
"828","S1P3.C1","Flux",0.00612
"829","S1P5.C1","time",-0.30572
"830","S2P1.C1","time",0.39601
"831","S2P1.C1","Flux",0.00343
"832","S2P3.C1","time",0.41454
"833","S2P3.C1","Flux",-0.00722
"834","S2P5.C1","time",0.35509
"835","S2P5.C1","Flux",-0.02374
"836","S3P1.C1","time",0.38725
"837","S3P1.C1","Flux",0.00967
"838","S3P3.C1","time",0.38642
"839","S3P3.C1","Flux",-0.00558
