"","X1","X2","X3"
"841","S1P3.C1",0.00895,0.37762
"842",NA,NA,NA
"843","S1P5.C1",0.02094,-1.21551
"844",NA,NA,NA
"845","S2P1.C1",0.00816,0.34326
"846",NA,NA,NA
"847","S2P3.C1",0.00102,0.3548
"848",NA,NA,NA
"849","S2P7.C1",0.0065,0.37016
"850",NA,NA,NA
"851","S3P1.C1",0.0034,0.32414
"852",NA,NA,NA
"853","S3P3.C1",-0.00112,0.41844
"854",NA,NA,NA
"855","S3P5.C1",0.00596,0.40043
"856",NA,NA,NA
"857","S1P2.C2",0.01177,-1.21531
"858",NA,NA,NA
"859","S1P4.C2",0.00975,0.4248
"860",NA,NA,NA
"861","S1P6.C2",-0.01198,0.41703
"862",NA,NA,NA
"863","S2P8.C2",0.0107,0.37727
"864",NA,NA,NA
"865","S2P4.C2",0.00634,0.3791
"866",NA,NA,NA
"867","S2P6.C2",-0.0208,0.39405
"868",NA,NA,NA
"869","S3P2.C2",0.00817,0.4006
"870",NA,NA,NA
"871","S3P4.C2",0.02486,0.36887
"872",NA,NA,NA
"873","S3P6.C2",0.01065,0.49346
"874",NA,NA,NA
"875","S1P1.C1",-0.000353,0.38542
"876",NA,NA,NA
"877","S1P3.C1",-0.00662,0.41683
"878",NA,NA,NA
"879","S1P5.C1",0.01324,-1.20125
"880",NA,NA,NA
"881","S2P1.C1",0.00345,0.37892
"882",NA,NA,NA
"883","S2P3.C1",-0.00091,0.40569
"884",NA,NA,NA
"885","S2P7.C1",0.00403,0.3915
"886",NA,NA,NA
"887","S3P1.C1",-0.01176,0.34906
"888",NA,NA,NA
"889","S3P3.C1",-0.00434,0.45405
"890",NA,NA,NA
"891","S3P5.C1",-0.00472,0.43609
"892",NA,NA,NA
"893","S1P2.C2",0.000834,-1.20104
"894",NA,NA,NA
"895","S1P4.C2",-0.01005,0.46047
"896",NA,NA,NA
"897","S1P6.C2",0.00713,0.45263
"898",NA,NA,NA
"899","S2P8.C2",0.00726,0.39861
"900",NA,NA,NA
"901","S2P4.C2",0.00216,0.41819
"902",NA,NA,NA
"903","S2P6.C2",0.00799,0.42963
"904",NA,NA,NA
"905","S3P2.C2",0.00158,0.4363
"906",NA,NA,NA
"907","S3P4.C2",0.02415,0.40442
"908",NA,NA,NA
"909",NA,NA,NA
"910","S1P1.C1",-0.0023,0.42461
"911",NA,NA,NA
"912","S1P3.C1",0.01311,0.45247
"913",NA,NA,NA
"914","S1P5.C1",-0.01819,-1.18696
"915",NA,NA,NA
"916","S2P1.C1",0.00113,0.41803
"917",NA,NA,NA
"918","S2P3.C1",0.01152,0.44126
"919",NA,NA,NA
"920","S2P7.C1",0.000784,0.41285
"921",NA,NA,NA
"922","S3P1.C1",-0.00646,0.36872
"923",NA,NA,NA
"924","S3P3.C1",0.01034,0.49325
"925",NA,NA,NA
"926","S3P5.C1",0.000924,0.47529
"927",NA,NA,NA
"928","S1P2.C2",-0.00308,-1.18678
"929",NA,NA,NA
"930","S1P4.C2",-0.00759,0.49965
"931",NA,NA,NA
"932","S1P6.C2",0.00978,0.49179
"933",NA,NA,NA
"934","S2P8.C2",0.00224,0.41995
"935",NA,NA,NA
"936","S2P4.C2",-0.00764,0.45376
"937",NA,NA,NA
"938","S2P6.C2",0.00836,0.48088
"939",NA,NA,NA
"940","S3P2.C2",-0.00352,0.47547
"941",NA,NA,NA
"942","S3P4.C2",0.02587,0.44353
"943",NA,NA,NA
"944",NA,NA,NA
"945","S1P1.C1",0.0054,0.46028
"946",NA,NA,NA
"947","S1P3.C1",-0.00925,0.4916
"948",NA,NA,NA
"949","S1P5.C1",0.00879,-1.17272
"950",NA,NA,NA
"951","S2P1.C1",0.01388,0.45358
"952",NA,NA,NA
"953","S2P3.C1",-0.00923,0.4925
"954",NA,NA,NA
"955","S2P7.C1",-0.00768,0.43779
"956",NA,NA,NA
"957","S3P1.C1",-0.01808,0.40426
"958",NA,NA,NA
"959",NA,NA,NA
"960","S3P5.C1",0.00817,0.51091
"961",NA,NA,NA
"962","S1P2.C2",0.01153,-1.17252
"963",NA,NA,NA
"964","S1P4.C2",0.00587,0.53531
"965",NA,NA,NA
"966","S1P6.C2",0.01409,0.52743
"967",NA,NA,NA
"968","S2P8.C2",0.0152,0.44492
"969",NA,NA,NA
"970","S2P4.C2",0.00134,0.49292
"971",NA,NA,NA
"972","S2P6.C2",-0.000445,0.51648
"973",NA,NA,NA
"974","S3P2.C2",-0.00541,0.5111
"975",NA,NA,NA
"976","S3P4.C2",0.01342,0.47916
"977",NA,NA,NA
"978",NA,NA,NA
"979","S1P1.C1",-0.00175,0.49946
"980",NA,NA,NA
"981","S1P3.C1",0.00605,0.52723
"982",NA,NA,NA
"983","S1P5.C1",-0.00795,-1.15844
"984",NA,NA,NA
"985","S2P1.C1",-0.01136,0.49273
"986",NA,NA,NA
"987","S2P3.C1",-0.00798,0.52811
"988",NA,NA,NA
"989","S2P7.C1",0.0048,0.45918
"990",NA,NA,NA
"991","S3P1.C1",-0.00497,0.44337
"992",NA,NA,NA
"993",NA,NA,NA
"994",NA,NA,NA
"995","S1P2.C2",-0.0045,-1.15825
"996",NA,NA,NA
"997",NA,NA,NA
"998",NA,NA,NA
"999","S2P8.C2",0.000426,0.46632
"1000",NA,NA,NA
"1001","S2P4.C2",-0.00294,0.52856
"1002",NA,NA,NA
"1003",NA,NA,NA
"1004",NA,NA,NA
"1005","S3P4.C2",0.0143,0.51837
"1006",NA,NA,NA
"1007",NA,NA,NA
"1008","S1P1.C1",-0.01816,0.53512
"1009",NA,NA,NA
"1010",NA,NA,NA
"1011","S1P5.C1",-0.00203,-1.14065
"1012",NA,NA,NA
"1013","S2P1.C1",0.0138,0.52838
"1014",NA,NA,NA
"1015",NA,NA,NA
"1016","S2P7.C1",-0.00347,0.48056
"1017",NA,NA,NA
"1018","S3P1.C1",-0.0151,0.47899
"1019",NA,NA,NA
"1020",NA,NA,NA
"1021",NA,NA,NA
"1022","S1P2.C2",0.00672,-1.14046
"1023",NA,NA,NA
"1024",NA,NA,NA
"1025",NA,NA,NA
"1026","S2P8.C2",0.000932,0.4877
"1027",NA,NA,NA
"1028",NA,NA,NA
"1029",NA,NA,NA
"1030",NA,NA,NA
"1031",NA,NA,NA
"1032",NA,NA,NA
"1033",NA,NA,NA
"1034",NA,NA,NA
"1035","S1P5.C1",0.00255,-1.12638
"1036",NA,NA,NA
"1037",NA,NA,NA
"1038",NA,NA,NA
"1039","S2P7.C1",-0.000604,0.50192
"1040",NA,NA,NA
"1041","S3P1.C1",-0.00897,0.51819
"1042",NA,NA,NA
"1043",NA,NA,NA
"1044",NA,NA,NA
"1045","S1P2.C2",-0.00943,-1.12619
"1046",NA,NA,NA
"1047",NA,NA,NA
"1048",NA,NA,NA
"1049","S2P8.C2",-0.00402,0.50906
"1050",NA,NA,NA
"1051",NA,NA,NA
"1052",NA,NA,NA
"1053",NA,NA,NA
"1054",NA,NA,NA
"1055","S3P6.C2",0.01954,0.71773
"1056",NA,NA,NA
"1057",NA,NA,NA
"1058",NA,NA,NA
"1059","S1P5.C1",-0.00651,-1.11214
"1060",NA,NA,NA
"1061",NA,NA,NA
"1062",NA,NA,NA
"1063","S2P7.C1",-0.00218,0.52686
"1064",NA,NA,NA
"1065",NA,NA,NA
"1066",NA,NA,NA
"1067",NA,NA,NA
"1068","S1P2.C2",-0.000339,-1.11194
"1069",NA,NA,NA
"1070",NA,NA,NA
"1071",NA,NA,NA
"1072","S2P8.C2",0.0076,0.534
"1073",NA,NA,NA
"1074",NA,NA,NA
"1075",NA,NA,NA
"1076",NA,NA,NA
"1077",NA,NA,NA
"1078","S3P6.C2",0.00403,0.75333
"1079",NA,NA,NA
"1080",NA,NA,NA
"1081",NA,NA,NA
"1082","S1P5.C1",0.000552,-1.09789
"1083",NA,NA,NA
"1084",NA,NA,NA
"1085",NA,NA,NA
"1086",NA,NA,NA
"1087",NA,NA,NA
"1088","S3P3.C1",0.0026,0.71752
"1089",NA,NA,NA
"1090",NA,NA,NA
"1091","S1P2.C2",0.00279,-1.0977
"1092",NA,NA,NA
"1093","S1P4.C2",0.02207,0.72416
"1094",NA,NA,NA
"1095","S1P6.C2",0.01113,0.71612
"1096",NA,NA,NA
"1097",NA,NA,NA
"1098",NA,NA,NA
"1099","S2P6.C2",-0.00392,0.7413
"1100",NA,NA,NA
"1101",NA,NA,NA
"1102",NA,NA,NA
"1103","S3P6.C2",0.00908,0.7925
"1104",NA,NA,NA
"1105",NA,NA,NA
"1106","S1P3.C1",-0.00165,0.71596
"1107",NA,NA,NA
"1108","S1P5.C1",0.00671,-1.08365
"1109",NA,NA,NA
"1110",NA,NA,NA
"1111","S2P3.C1",-0.01267,0.75292
"1112",NA,NA,NA
"1113",NA,NA,NA
"1114",NA,NA,NA
"1115","S3P3.C1",-0.00399,0.75313
"1116",NA,NA,NA
"1117","S3P5.C1",0.00315,0.73531
"1118",NA,NA,NA
"1119","S1P2.C2",-0.00672,-1.08346
"1120",NA,NA,NA
"1121","S1P4.C2",-0.00357,0.75979
"1122",NA,NA,NA
"1123","S1P6.C2",0.01122,0.75174
"1124",NA,NA,NA
"1125",NA,NA,NA
"1126","S2P4.C2",0.00261,0.7173
"1127",NA,NA,NA
"1128","S2P6.C2",0.00347,0.77691
"1129",NA,NA,NA
"1130","S3P2.C2",0.0071,0.7355
"1131",NA,NA,NA
"1132",NA,NA,NA
"1133","S3P6.C2",0.00844,0.82811
"1134",NA,NA,NA
"1135","S1P1.C1",-0.00482,0.72396
"1136",NA,NA,NA
"1137","S1P3.C1",0.00426,0.75157
"1138",NA,NA,NA
"1139","S1P5.C1",-0.00457,-1.06941
"1140",NA,NA,NA
"1141","S2P1.C1",-0.000999,0.71714
"1142",NA,NA,NA
"1143","S2P3.C1",0.00218,0.78853
"1144",NA,NA,NA
"1145",NA,NA,NA
"1146",NA,NA,NA
"1147","S3P3.C1",0.01817,0.79229
"1148",NA,NA,NA
"1149","S3P5.C1",0.00636,0.77448
"1150",NA,NA,NA
"1151","S1P2.C2",-0.01666,-1.0692
"1152",NA,NA,NA
"1153","S1P4.C2",-0.00371,0.79897
"1154",NA,NA,NA
"1155","S1P6.C2",0.00335,0.79089
"1156",NA,NA,NA
"1157",NA,NA,NA
"1158","S2P4.C2",4.68e-05,0.75297
"1159",NA,NA,NA
"1160","S2P6.C2",0.01302,0.8281
"1161",NA,NA,NA
"1162","S3P2.C2",-0.00154,0.77468
"1163",NA,NA,NA
"1164","S3P4.C2",0.03175,0.74299
"1165",NA,NA,NA
"1166","S3P6.C2",0.01323,0.86721
"1167",NA,NA,NA
"1168","S1P1.C1",0.00825,0.75959
"1169",NA,NA,NA
"1170","S1P3.C1",-0.01894,0.79073
"1171",NA,NA,NA
"1172","S1P5.C1",-0.00468,-1.05161
"1173",NA,NA,NA
"1174","S2P1.C1",-0.000632,0.75279
"1175",NA,NA,NA
"1176","S2P3.C1",-0.00196,0.83972
"1177",NA,NA,NA
"1178",NA,NA,NA
"1179",NA,NA,NA
"1180","S3P3.C1",-0.00423,0.82791
"1181",NA,NA,NA
"1182","S3P5.C1",0.00014,0.81014
"1183",NA,NA,NA
"1184","S1P2.C2",-0.00535,-1.05141
"1185",NA,NA,NA
"1186","S1P4.C2",0.00898,0.83462
"1187",NA,NA,NA
"1188","S1P6.C2",0.01646,0.82649
"1189",NA,NA,NA
"1190",NA,NA,NA
"1191","S2P4.C2",-0.00124,0.79212
"1192",NA,NA,NA
"1193","S2P6.C2",0.00309,0.86568
"1194",NA,NA,NA
"1195","S3P2.C2",-0.000689,0.81032
"1196",NA,NA,NA
"1197","S3P4.C2",0.03223,0.77863
"1198",NA,NA,NA
"1199","S3P6.C2",-0.00469,0.90284
"1200",NA,NA,NA
"1201","S1P1.C1",0.00425,0.79877
"1202",NA,NA,NA
"1203","S1P3.C1",0.000182,0.82633
"1204",NA,NA,NA
"1205","S1P5.C1",0.00396,-1.03736
"1206",NA,NA,NA
"1207","S2P1.C1",0.00592,0.79194
"1208",NA,NA,NA
"1209","S2P3.C1",-0.00349,0.8773
"1210",NA,NA,NA
"1211",NA,NA,NA
"1212","S3P1.C1",0.01282,0.74282
"1213",NA,NA,NA
"1214","S3P3.C1",0.0024,0.867
"1215",NA,NA,NA
"1216","S3P5.C1",-0.00364,0.84935
"1217",NA,NA,NA
"1218","S1P2.C2",-0.00229,-1.03716
"1219",NA,NA,NA
"1220","S1P4.C2",0.00106,0.87376
"1221",NA,NA,NA
"1222","S1P6.C2",0.0029,0.86565
"1223",NA,NA,NA
"1224",NA,NA,NA
"1225","S2P4.C2",-0.00771,0.82779
"1226",NA,NA,NA
"1227","S2P6.C2",0.01214,0.91491
"1228",NA,NA,NA
"1229","S3P2.C2",-0.00206,0.84953
"1230",NA,NA,NA
"1231","S3P4.C2",0.01559,0.81784
"1232",NA,NA,NA
"1233","S3P6.C2",0.01703,0.94201
"1234",NA,NA,NA
"1235","S1P1.C1",-0.00522,0.83443
"1236",NA,NA,NA
"1237","S1P3.C1",0.00862,0.86547
"1238",NA,NA,NA
"1239","S1P5.C1",-0.0087,-1.02311
"1240",NA,NA,NA
"1241","S2P1.C1",0.0161,0.8276
"1242",NA,NA,NA
"1243","S2P3.C1",-0.0017,0.92653
"1244",NA,NA,NA
"1245",NA,NA,NA
"1246","S3P1.C1",-0.00672,0.77847
"1247",NA,NA,NA
"1248","S3P3.C1",0.0027,0.90263
"1249",NA,NA,NA
"1250","S3P5.C1",-0.00897,0.88497
"1251",NA,NA,NA
"1252","S1P2.C2",0.00106,-1.02291
"1253",NA,NA,NA
"1254","S1P4.C2",0.00377,0.90942
"1255",NA,NA,NA
"1256","S1P6.C2",0.00506,0.90126
"1257",NA,NA,NA
"1258",NA,NA,NA
"1259","S2P4.C2",0.000802,0.86696
"1260",NA,NA,NA
"1261","S2P6.C2",0.000431,0.95056
"1262",NA,NA,NA
"1263","S3P2.C2",0.00707,0.88516
"1264",NA,NA,NA
"1265","S3P4.C2",0.03905,0.85351
"1266",NA,NA,NA
"1267","S3P6.C2",0.01503,1.00041
"1268",NA,NA,NA
"1269","S1P1.C1",-0.00388,0.87356
"1270",NA,NA,NA
"1271","S1P3.C1",0.00126,0.90111
"1272",NA,NA,NA
"1273","S1P5.C1",-0.01551,-1.00883
"1274",NA,NA,NA
"1275","S2P1.C1",0.00877,0.86679
"1276",NA,NA,NA
"1277","S2P3.C1",0.00189,0.96218
"1278",NA,NA,NA
"1279",NA,NA,NA
"1280","S3P1.C1",0.02165,0.81766
"1281",NA,NA,NA
"1282","S3P3.C1",0.01129,0.94181
"1283",NA,NA,NA
"1284","S3P5.C1",-0.022,0.9242
"1285",NA,NA,NA
"1286","S1P2.C2",0.0096,-0.99909
"1287",NA,NA,NA
"1288","S1P4.C2",0.01255,0.94854
"1289",NA,NA,NA
"1290","S1P6.C2",0.01406,0.94044
"1291",NA,NA,NA
"1292",NA,NA,NA
"1293","S2P4.C2",0.00574,0.90262
"1294",NA,NA,NA
"1295","S2P6.C2",0.00943,1.00938
"1296",NA,NA,NA
"1297","S3P2.C2",0.00138,0.9244
"1298",NA,NA,NA
"1299","S3P4.C2",0.02146,0.8927
"1300",NA,NA,NA
"1301","S3P6.C2",0.01058,1.04316
"1302",NA,NA,NA
"1303","S1P1.C1",-0.00452,0.90922
"1304",NA,NA,NA
"1305","S1P3.C1",-0.00359,0.94025
"1306",NA,NA,NA
"1307","S1P5.C1",-0.00171,-0.99928
"1308",NA,NA,NA
"1309","S2P1.C1",-0.00407,0.90243
"1310",NA,NA,NA
"1311","S2P3.C1",-0.01526,1.00672
"1312",NA,NA,NA
"1313",NA,NA,NA
"1314","S3P1.C1",0.00758,0.85333
"1315",NA,NA,NA
"1316","S3P3.C1",0.000785,0.98595
"1317",NA,NA,NA
"1318","S3P5.C1",0.016,0.95986
"1319",NA,NA,NA
"1320","S1P2.C2",0.01152,-0.98481
"1321",NA,NA,NA
"1322","S1P4.C2",0.01083,1.02135
"1323",NA,NA,NA
"1324","S1P6.C2",0.00745,1.02112
"1325",NA,NA,NA
"1326","S2P8.C2",0.00422,0.71196
"1327",NA,NA,NA
"1328","S2P4.C2",-0.00473,0.94181
"1329",NA,NA,NA
"1330","S2P6.C2",0.006,1.0522
"1331",NA,NA,NA
"1332","S3P2.C2",-0.00502,0.96006
"1333",NA,NA,NA
"1334","S3P4.C2",-0.00223,0.92836
"1335",NA,NA,NA
"1336","S3P6.C2",0.00516,1.08949
"1337",NA,NA,NA
"1338","S1P1.C1",-0.01737,0.94838
"1339",NA,NA,NA
"1340","S1P3.C1",0.00668,0.97589
"1341",NA,NA,NA
"1342","S1P5.C1",-0.01427,-0.98501
"1343",NA,NA,NA
"1344","S2P1.C1",0.00772,0.94162
"1345",NA,NA,NA
"1346","S2P3.C1",-9e-04,1.04954
"1347",NA,NA,NA
"1348","S2P7.C1",-0.01095,0.72618
"1349",NA,NA,NA
"1350","S3P1.C1",0.00629,0.89252
"1351",NA,NA,NA
"1352","S3P3.C1",0.00653,1.0287
"1353",NA,NA,NA
"1354","S3P5.C1",-0.00113,1.00684
"1355",NA,NA,NA
"1356","S1P2.C2",-0.000611,-0.97057
"1357",NA,NA,NA
"1358","S1P4.C2",-0.01316,1.06413
"1359",NA,NA,NA
"1360","S1P6.C2",0.00745,1.06388
"1361",NA,NA,NA
"1362","S2P8.C2",-0.00909,0.73332
"1363",NA,NA,NA
"1364","S2P4.C2",0.00242,1.02203
"1365",NA,NA,NA
"1366","S2P6.C2",0.00021,1.09853
"1367",NA,NA,NA
"1368","S3P2.C2",-0.00823,1.02131
"1369",NA,NA,NA
"1370","S3P4.C2",0.02086,1.00166
"1371",NA,NA,NA
"1372","S3P6.C2",0.00971,1.13229
"1373",NA,NA,NA
"1374","S1P1.C1",0.01051,1.0069
"1375",NA,NA,NA
"1376","S1P3.C1",0.00773,1.00672
"1377",NA,NA,NA
"1378","S1P5.C1",0.00604,-0.97076
"1379",NA,NA,NA
"1380","S2P1.C1",-0.00555,0.97728
"1381",NA,NA,NA
"1382","S2P3.C1",-0.00783,1.09588
"1383",NA,NA,NA
"1384","S2P7.C1",-0.00579,0.74757
"1385",NA,NA,NA
"1386","S3P1.C1",0.00257,0.92818
"1387",NA,NA,NA
"1388","S3P3.C1",-0.000569,1.075
"1389",NA,NA,NA
"1390","S3P5.C1",-0.01412,1.04965
"1391",NA,NA,NA
"1392","S1P2.C2",-0.01277,-0.9563
"1393",NA,NA,NA
"1394","S1P4.C2",-0.01128,1.11046
"1395",NA,NA,NA
"1396","S1P6.C2",0.01689,1.11016
"1397",NA,NA,NA
"1398","S2P8.C2",0.0092,0.7547
"1399",NA,NA,NA
"1400","S2P4.C2",0.0138,1.06484
"1401",NA,NA,NA
"1402","S2P6.C2",-0.00059,1.14133
"1403",NA,NA,NA
"1404","S3P2.C2",0.00765,1.06411
"1405",NA,NA,NA
"1406","S3P4.C2",0.01796,1.05462
"1407",NA,NA,NA
"1408","S3P6.C2",-0.0023,1.17856
"1409",NA,NA,NA
"1410",NA,NA,NA
"1411","S1P3.C1",0.00972,1.04944
"1412",NA,NA,NA
"1413","S1P5.C1",-0.0131,-0.95649
"1414",NA,NA,NA
"1415","S2P1.C1",-0.0073,1.00757
"1416",NA,NA,NA
"1417","S2P3.C1",-0.01087,1.13868
"1418",NA,NA,NA
"1419","S2P7.C1",0.00283,0.76892
"1420",NA,NA,NA
"1421","S3P1.C1",0.00618,0.98723
"1422",NA,NA,NA
"1423","S3P3.C1",0.00934,1.1178
"1424",NA,NA,NA
"1425","S3P5.C1",0.012,1.09597
"1426",NA,NA,NA
"1427","S1P2.C2",-0.04877,-0.94204
"1428",NA,NA,NA
"1429","S1P4.C2",-0.00695,1.15325
"1430",NA,NA,NA
"1431","S1P6.C2",-0.00324,1.15297
"1432",NA,NA,NA
"1433","S2P8.C2",0.01397,0.77605
"1434",NA,NA,NA
"1435","S2P4.C2",0.00511,1.11119
"1436",NA,NA,NA
"1437","S2P6.C2",0.01355,1.18765
"1438",NA,NA,NA
"1439","S3P2.C2",-0.000696,1.11045
"1440",NA,NA,NA
"1441","S3P4.C2",0.01058,1.0974
"1442",NA,NA,NA
"1443","S3P6.C2",0.01091,1.22134
"1444",NA,NA,NA
"1445","S1P1.C1",-0.00258,1.09602
"1446",NA,NA,NA
"1447","S1P3.C1",0.00119,1.09572
"1448",NA,NA,NA
"1449","S1P5.C1",-0.00898,-0.94223
"1450",NA,NA,NA
"1451","S2P1.C1",-0.00888,1.05038
"1452",NA,NA,NA
"1453","S2P3.C1",0.0063,1.185
"1454",NA,NA,NA
"1455","S2P7.C1",0.00217,0.79382
"1456",NA,NA,NA
"1457","S3P1.C1",-0.00252,1.04019
"1458",NA,NA,NA
"1459","S3P3.C1",0.00977,1.16412
"1460",NA,NA,NA
"1461","S3P5.C1",-0.00109,1.13878
"1462",NA,NA,NA
"1463","S1P2.C2",0.01231,-0.89126
"1464",NA,NA,NA
"1465","S1P4.C2",-0.00535,1.19955
"1466",NA,NA,NA
"1467","S1P6.C2",0.01921,1.19931
"1468",NA,NA,NA
"1469","S2P8.C2",0.01877,0.80095
"1470",NA,NA,NA
"1471","S2P4.C2",0.000164,1.15398
"1472",NA,NA,NA
"1473","S2P6.C2",-0.00648,1.23044
"1474",NA,NA,NA
"1475","S3P2.C2",0.0084,1.15322
"1476",NA,NA,NA
"1477","S3P4.C2",0.00534,1.14369
"1478",NA,NA,NA
"1479","S3P6.C2",0.01452,1.26763
"1480",NA,NA,NA
"1481",NA,NA,NA
"1482","S1P3.C1",0.01574,1.13851
"1483",NA,NA,NA
"1484","S1P5.C1",-0.00743,-0.92795
"1485",NA,NA,NA
"1486","S2P1.C1",-0.00221,1.09672
"1487",NA,NA,NA
"1488","S2P3.C1",-0.000118,1.2278
"1489",NA,NA,NA
"1490","S2P7.C1",0.00998,0.81517
"1491",NA,NA,NA
"1492","S3P1.C1",-0.01196,1.08296
"1493",NA,NA,NA
"1494","S3P3.C1",0.000353,1.20686
"1495",NA,NA,NA
"1496","S3P5.C1",0.00541,1.18507
"1497",NA,NA,NA
"1498","S1P2.C2",-0.01059,-0.87701
"1499",NA,NA,NA
"1500","S1P4.C2",0.00142,1.24234
"1501",NA,NA,NA
"1502","S1P6.C2",0.00672,1.24209
"1503",NA,NA,NA
"1504","S2P8.C2",-0.00787,0.8223
"1505",NA,NA,NA
"1506","S2P4.C2",0.02013,1.20032
"1507",NA,NA,NA
"1508","S2P6.C2",-0.00454,1.27672
"1509",NA,NA,NA
"1510","S3P2.C2",-0.01209,1.1995
"1511",NA,NA,NA
"1512","S3P4.C2",-0.00911,1.18647
"1513",NA,NA,NA
"1514","S3P6.C2",0.01354,1.31038
"1515",NA,NA,NA
"1516","S1P1.C1",0.00674,1.18509
"1517",NA,NA,NA
"1518","S1P3.C1",0.000388,1.18484
"1519",NA,NA,NA
"1520","S1P5.C1",-0.01862,-0.89146
"1521",NA,NA,NA
"1522","S2P1.C1",-0.00138,1.13954
"1523",NA,NA,NA
"1524","S2P3.C1",-0.0107,1.2741
"1525",NA,NA,NA
"1526","S2P7.C1",-0.00578,0.83655
"1527",NA,NA,NA
"1528","S3P1.C1",-0.00276,1.12927
"1529",NA,NA,NA
"1530","S3P3.C1",-0.00732,1.25317
"1531",NA,NA,NA
"1532","S3P5.C1",0.00336,1.22782
"1533",NA,NA,NA
"1534","S1P2.C2",0.01164,-0.86273
"1535",NA,NA,NA
"1536","S1P4.C2",-0.01602,1.28867
"1537",NA,NA,NA
"1538","S1P6.C2",0.01052,1.379
"1539",NA,NA,NA
"1540","S2P8.C2",-0.00391,0.84368
"1541",NA,NA,NA
"1542","S2P4.C2",-0.00972,1.24311
"1543",NA,NA,NA
"1544","S2P6.C2",-0.01035,1.34462
"1545",NA,NA,NA
"1546","S3P2.C2",-0.00581,1.24228
"1547",NA,NA,NA
"1548","S3P4.C2",-0.00353,1.23275
"1549",NA,NA,NA
"1550","S3P6.C2",0.00458,1.35662
"1551",NA,NA,NA
"1552","S1P1.C1",-0.00242,1.22788
"1553",NA,NA,NA
"1554","S1P3.C1",0.00318,1.22764
"1555",NA,NA,NA
"1556","S1P5.C1",-0.000222,-0.87721
"1557",NA,NA,NA
"1558","S2P1.C1",0.0021,1.18587
"1559",NA,NA,NA
"1560","S2P3.C1",-0.00675,1.31684
"1561",NA,NA,NA
"1562","S2P7.C1",0.000963,0.85791
"1563",NA,NA,NA
"1564","S3P1.C1",-0.00326,1.17205
"1565",NA,NA,NA
"1566","S3P3.C1",0.00279,1.29593
"1567",NA,NA,NA
"1568","S3P5.C1",-0.00438,1.27414
"1569",NA,NA,NA
"1570","S1P2.C2",-0.00213,-0.84848
"1571",NA,NA,NA
"1572","S1P4.C2",-0.01288,1.33145
"1573",NA,NA,NA
"1574","S1P6.C2",0.01048,1.41459
"1575",NA,NA,NA
"1576","S2P8.C2",-0.00413,0.86502
"1577",NA,NA,NA
"1578","S2P4.C2",-0.000903,1.30921
"1579",NA,NA,NA
"1580","S2P6.C2",0.00671,1.38025
"1581",NA,NA,NA
"1582","S3P2.C2",0.00549,1.2886
"1583",NA,NA,NA
"1584","S3P4.C2",0.01731,1.27552
"1585",NA,NA,NA
"1586","S3P6.C2",0.00376,1.39934
"1587",NA,NA,NA
"1588","S1P1.C1",-0.01551,1.2742
"1589",NA,NA,NA
"1590","S1P3.C1",-0.00751,1.27396
"1591",NA,NA,NA
"1592","S1P5.C1",0.00348,-0.86294
"1593",NA,NA,NA
"1594","S2P1.C1",-0.000439,1.22866
"1595",NA,NA,NA
"1596","S2P3.C1",-0.01667,1.35624
"1597",NA,NA,NA
"1598","S2P7.C1",0.01717,0.88278
"1599",NA,NA,NA
"1600","S3P1.C1",0.02108,1.21833
"1601",NA,NA,NA
"1602","S3P3.C1",0.00288,1.3422
"1603",NA,NA,NA
"1604","S3P5.C1",-0.00379,1.31694
"1605",NA,NA,NA
"1606","S1P2.C2",0.00978,-0.83419
"1607",NA,NA,NA
"1608","S1P4.C2",-0.0278,1.38308
"1609",NA,NA,NA
"1610","S1P6.C2",-0.01837,1.45369
"1611",NA,NA,NA
"1612","S2P8.C2",0.00506,0.88991
"1613",NA,NA,NA
"1614","S2P4.C2",0.00314,1.36419
"1615",NA,NA,NA
"1616","S2P6.C2",-0.00516,1.41949
"1617",NA,NA,NA
"1618","S3P2.C2",0.00335,1.35771
"1619",NA,NA,NA
"1620","S3P4.C2",0.01299,1.33362
"1621",NA,NA,NA
"1622","S3P6.C2",0.000717,1.44567
"1623",NA,NA,NA
"1624","S1P1.C1",0.01498,1.317
"1625",NA,NA,NA
"1626","S1P3.C1",-0.0044,1.37884
"1627",NA,NA,NA
"1628","S1P5.C1",0.000688,-0.84869
"1629",NA,NA,NA
"1630","S2P1.C1",-0.00922,1.275
"1631",NA,NA,NA
"1632","S2P3.C1",0.01347,1.3919
"1633",NA,NA,NA
"1634","S2P7.C1",-0.00481,0.90413
"1635",NA,NA,NA
"1636","S3P1.C1",-0.00541,1.2611
"1637",NA,NA,NA
"1638","S3P3.C1",-0.0021,1.38488
"1639",NA,NA,NA
"1640","S3P5.C1",-0.000315,1.35753
"1641",NA,NA,NA
"1642","S1P2.C2",0.00314,-0.81991
"1643",NA,NA,NA
"1644","S1P4.C2",0.01544,1.41868
"1645",NA,NA,NA
"1646","S1P6.C2",-0.00804,1.48934
"1647",NA,NA,NA
"1648","S2P8.C2",-0.000771,0.91127
"1649",NA,NA,NA
"1650","S2P4.C2",0.000789,1.39985
"1651",NA,NA,NA
"1652","S2P6.C2",0.01066,1.45508
"1653",NA,NA,NA
"1654","S3P2.C2",-0.0074,1.39333
"1655",NA,NA,NA
"1656","S3P4.C2",0.00716,1.36922
"1657",NA,NA,NA
