"","Label","Pyr","Flux","Condition","Time.h"
"460","S3P5","C1",-0.00769,"Pre-Drought",21.23928
"461","S1P4","C2",0.00546,"Pre-Drought",21.82608
"462","S1P6","C2",0.00615,"Pre-Drought",21.63024
"463","S2P8","C2",0.00158,"Pre-Drought",15.97632
"464","S2P4","C2",0.00231,"Pre-Drought",20.80704
"465","S2P6","C2",0.00161,"Pre-Drought",22.81344
"466","S3P2","C2",0.00805,"Pre-Drought",21.24384
"467","S3P4","C2",0.04098,"Pre-Drought",20.48424
"468","S3P6","C2",0.01633,"Pre-Drought",24.00984
"469","S1P1","C1",-0.00242,"Pre-Drought",20.96544
"470","S1P3","C1",0.00242,"Pre-Drought",21.62664
"471","S2P1","C1",0.01041,"Pre-Drought",20.80296
"472","S2P3","C1",0.0028,"Pre-Drought",23.09232
"473","S2P7","C1",-0.01259,"Pre-Drought",16.31784
"474","S3P1","C1",0.02316,"Pre-Drought",19.62384
"475","S3P3","C1",0.01222,"Pre-Drought",22.60344
"476","S3P5","C1",-0.02028,"Pre-Drought",22.1808
"477","S1P4","C2",0.01403,"Pre-Drought",22.76496
"478","S1P6","C2",0.01502,"Pre-Drought",22.57056
"479","S2P8","C2",0.00625,"Pre-Drought",16.48896
"480","S2P4","C2",0.00687,"Pre-Drought",21.66288
"481","S2P6","C2",0.01039,"Pre-Drought",24.22512
"482","S3P2","C2",0.00299,"Pre-Drought",22.1856
"483","S3P4","C2",0.02309,"Pre-Drought",21.4248
"484","S3P6","C2",0.01176,"Pre-Drought",25.03584
"485","S1P1","C1",-0.00297,"Pre-Drought",21.82128
"486","S1P3","C1",-0.00262,"Pre-Drought",22.566
"487","S2P1","C1",-0.00317,"Pre-Drought",21.65832
"488","S2P3","C1",-0.01392,"Pre-Drought",24.16128
"489","S2P7","C1",0.00443,"Pre-Drought",16.91592
"490","S3P1","C1",0.00916,"Pre-Drought",20.47992
"491","S3P3","C1",0.00173,"Pre-Drought",23.6628
"492","S3P5","C1",0.01702,"Pre-Drought",23.03664
"493","S1P4","C2",0.01248,"Pre-Drought",24.5124
"494","S1P6","C2",0.0086,"Pre-Drought",24.50688
"495","S2P8","C2",0.00556,"Pre-Drought",17.08704
"496","S2P4","C2",-0.00332,"Pre-Drought",22.60344
"497","S2P6","C2",0.00716,"Pre-Drought",25.2528
"498","S3P2","C2",-0.00404,"Pre-Drought",23.04144
"499","S3P4","C2",-0.000537,"Pre-Drought",22.28064
"500","S3P6","C2",0.00627,"Pre-Drought",26.14776
"501","S1P1","C1",-0.01531,"Pre-Drought",22.76112
"502","S1P3","C1",0.00772,"Pre-Drought",23.42136
"503","S2P1","C1",0.00906,"Pre-Drought",22.59888
"504","S2P3","C1",0.000169,"Pre-Drought",25.18896
"505","S2P7","C1",-0.00929,"Pre-Drought",17.42832
"506","S3P1","C1",0.00746,"Pre-Drought",21.42048
"507","S3P3","C1",0.00756,"Pre-Drought",24.6888
"508","S3P5","C1",0.000131,"Pre-Drought",24.16416
"509","S1P4","C2",-0.00913,"Pre-Drought",25.53912
"510","S1P6","C2",0.00838,"Pre-Drought",25.53312
"511","S2P8","C2",-0.0078,"Pre-Drought",17.59968
"512","S2P4","C2",0.00365,"Pre-Drought",24.52872
"513","S2P6","C2",0.00144,"Pre-Drought",26.36472
"514","S3P2","C2",-0.00703,"Pre-Drought",24.51144
"515","S3P4","C2",0.02193,"Pre-Drought",24.03984
"516","S3P6","C2",0.01059,"Pre-Drought",27.17496
"517","S1P1","C1",0.01116,"Pre-Drought",24.1656
"518","S1P3","C1",0.00892,"Pre-Drought",24.16128
"519","S2P1","C1",-0.00426,"Pre-Drought",23.45472
"520","S2P3","C1",-0.00646,"Pre-Drought",26.30112
"521","S2P7","C1",-0.0041,"Pre-Drought",17.94168
"522","S3P1","C1",0.00377,"Pre-Drought",22.27632
"523","S3P3","C1",0.000358,"Pre-Drought",25.8
"524","S3P5","C1",-0.01334,"Pre-Drought",25.1916
"525","S1P4","C2",-0.0099,"Pre-Drought",26.65104
"526","S1P6","C2",0.01763,"Pre-Drought",26.64384
"527","S2P8","C2",0.01062,"Pre-Drought",18.1128
"528","S2P4","C2",0.01508,"Pre-Drought",25.55616
"529","S2P6","C2",0.000429,"Pre-Drought",27.39192
"530","S3P2","C2",0.00874,"Pre-Drought",25.53864
"531","S3P4","C2",0.01931,"Pre-Drought",25.31088
"532","S3P6","C2",-0.000974,"Pre-Drought",28.28544
"533","S1P3","C1",0.01029,"Pre-Drought",25.18656
"534","S2P1","C1",-0.00564,"Pre-Drought",24.18168
"535","S2P3","C1",-0.00992,"Pre-Drought",27.32832
"536","S2P7","C1",0.004,"Pre-Drought",18.45408
"537","S3P1","C1",0.0077,"Pre-Drought",23.69352
"538","S3P3","C1",0.01036,"Pre-Drought",26.8272
"539","S3P5","C1",0.01305,"Pre-Drought",26.30328
"540","S1P4","C2",-0.00384,"Pre-Drought",27.678
"541","S1P6","C2",-0.00201,"Pre-Drought",27.67128
"542","S2P8","C2",0.01512,"Pre-Drought",18.6252
"543","S2P4","C2",0.00657,"Pre-Drought",26.66856
"544","S2P6","C2",0.01462,"Pre-Drought",28.5036
"545","S3P2","C2",0.000495,"Pre-Drought",26.6508
"546","S3P4","C2",0.01193,"Pre-Drought",26.3376
"547","S3P6","C2",0.01184,"Pre-Drought",29.31216
"548","S1P1","C1",-0.00104,"Pre-Drought",26.30448
"549","S1P3","C1",0.00203,"Pre-Drought",26.29728
"550","S2P1","C1",-0.00768,"Pre-Drought",25.20912
"551","S2P3","C1",0.00718,"Pre-Drought",28.44
"552","S2P7","C1",0.00356,"Pre-Drought",19.05168
"553","S3P1","C1",-0.00126,"Pre-Drought",24.96456
"554","S3P3","C1",0.01064,"Pre-Drought",27.93888
"555","S3P5","C1",0.000231,"Pre-Drought",27.33072
"556","S1P4","C2",-0.00337,"Pre-Drought",28.7892
"557","S1P6","C2",0.02022,"Pre-Drought",28.78344
"558","S2P8","C2",0.02009,"Pre-Drought",19.2228
"559","S2P4","C2",0.00158,"Pre-Drought",27.69552
"560","S2P6","C2",-0.00536,"Pre-Drought",29.53056
"561","S3P2","C2",0.00968,"Pre-Drought",27.67728
"562","S3P4","C2",0.00677,"Pre-Drought",27.44856
"563","S3P6","C2",0.01539,"Pre-Drought",30.42312
"564","S1P3","C1",0.01639,"Pre-Drought",27.32424
"565","S2P1","C1",-0.000955,"Pre-Drought",26.32128
"566","S2P3","C1",0.00114,"Pre-Drought",29.4672
"567","S2P7","C1",0.01146,"Pre-Drought",19.56408
"568","S3P1","C1",-0.01036,"Pre-Drought",25.99104
"569","S3P3","C1",0.0012,"Pre-Drought",28.96464
"570","S3P5","C1",0.00668,"Pre-Drought",28.44168
"571","S1P4","C2",0.00403,"Pre-Drought",29.81616
"572","S1P6","C2",0.00773,"Pre-Drought",29.81016
"573","S2P8","C2",-0.00617,"Pre-Drought",19.7352
"574","S2P4","C2",0.02119,"Pre-Drought",28.80768
"575","S2P6","C2",-0.00332,"Pre-Drought",30.64128
"576","S3P2","C2",-0.01077,"Pre-Drought",28.788
"577","S3P4","C2",-0.00763,"Pre-Drought",28.47528
"578","S3P6","C2",0.01446,"Pre-Drought",31.44912
"579","S1P1","C1",0.00915,"Pre-Drought",28.44216
"580","S1P3","C1",0.00149,"Pre-Drought",28.43616
"581","S2P1","C1",-0.000156,"Pre-Drought",27.34896
"582","S2P3","C1",-0.0093,"Pre-Drought",30.5784
"583","S2P7","C1",-0.00467,"Pre-Drought",20.0772
"584","S3P1","C1",-0.00124,"Pre-Drought",27.10248
"585","S3P3","C1",-0.00619,"Pre-Drought",30.07608
"586","S3P5","C1",0.00455,"Pre-Drought",29.46768
"587","S1P4","C2",-0.01353,"Pre-Drought",30.92808
"588","S1P6","C2",0.01213,"Pre-Drought",33.096
"589","S2P8","C2",-0.00234,"Pre-Drought",20.24832
"590","S2P4","C2",-0.00827,"Pre-Drought",29.83464
"591","S2P6","C2",-0.00834,"Pre-Drought",32.27088
"592","S3P2","C2",-0.00441,"Pre-Drought",29.81472
"593","S3P4","C2",-0.00199,"Pre-Drought",29.586
"594","S3P6","C2",0.00592,"Pre-Drought",32.55888
"595","S1P1","C1",-0.00045,"Pre-Drought",29.46912
"596","S1P3","C1",0.0042,"Pre-Drought",29.46336
"597","S2P1","C1",0.00288,"Pre-Drought",28.46088
"598","S2P3","C1",-0.00503,"Pre-Drought",31.60416
"599","S2P7","C1",0.00235,"Pre-Drought",20.58984
"600","S3P1","C1",-0.00208,"Pre-Drought",28.1292
"601","S3P3","C1",0.00408,"Pre-Drought",31.10232
"602","S3P5","C1",-0.00301,"Pre-Drought",30.57936
"603","S1P4","C2",-0.0104,"Pre-Drought",31.9548
"604","S1P6","C2",0.01175,"Pre-Drought",33.95016
"605","S2P8","C2",-0.00283,"Pre-Drought",20.76048
"606","S2P4","C2",0.000113,"Pre-Drought",31.42104
"607","S2P6","C2",0.00849,"Pre-Drought",33.126
"608","S3P2","C2",0.00664,"Pre-Drought",30.9264
"609","S3P4","C2",0.01847,"Pre-Drought",30.61248
"610","S3P6","C2",0.00514,"Pre-Drought",33.58416
"611","S1P1","C1",-0.0133,"Pre-Drought",30.5808
"612","S1P3","C1",-0.00637,"Pre-Drought",30.57504
"613","S2P1","C1",0.00118,"Pre-Drought",29.48784
"614","S2P3","C1",-0.01503,"Pre-Drought",32.54976
"615","S2P7","C1",0.01784,"Pre-Drought",21.18672
"616","S3P1","C1",0.02212,"Pre-Drought",29.23992
"617","S3P3","C1",0.00399,"Pre-Drought",32.2128
"618","S3P5","C1",-0.00279,"Pre-Drought",31.60656
"619","S1P4","C2",-0.02447,"Pre-Drought",33.19392
"620","S1P6","C2",-0.01672,"Pre-Drought",34.88856
"621","S2P8","C2",0.0064,"Pre-Drought",21.35784
"622","S2P4","C2",0.00484,"Pre-Drought",32.74056
"623","S2P6","C2",-0.00369,"Pre-Drought",34.06776
"624","S3P2","C2",0.00493,"Pre-Drought",32.58504
"625","S3P4","C2",0.01437,"Pre-Drought",32.00688
"626","S3P6","C2",0.00201,"Pre-Drought",34.69608
"627","S1P1","C1",0.01692,"Pre-Drought",31.608
"628","S1P3","C1",-0.00254,"Pre-Drought",33.09216
"629","S2P1","C1",-0.00786,"Pre-Drought",30.6
"630","S2P3","C1",0.01499,"Pre-Drought",33.4056
"631","S2P7","C1",-0.00402,"Pre-Drought",21.69912
"632","S3P1","C1",-0.00395,"Pre-Drought",30.2664
"633","S3P3","C1",-0.00082,"Pre-Drought",33.23712
"634","S3P5","C1",0.00103,"Pre-Drought",32.58072
"635","S1P4","C2",0.01761,"Pre-Drought",34.04832
"636","S1P6","C2",-0.00673,"Pre-Drought",35.74416
"637","S2P8","C2",0.000219,"Pre-Drought",21.87048
"638","S2P4","C2",0.00241,"Pre-Drought",33.5964
"639","S2P6","C2",0.0124,"Pre-Drought",34.92192
"640","S3P2","C2",-0.0057,"Pre-Drought",33.43992
"641","S3P4","C2",0.00902,"Pre-Drought",32.86128
"642","S3P6","C2",0.00123,"Pre-Drought",35.7228
"643","S1P1","C1",0.00717,"Pre-Drought",33.19008
"644","S1P3","C1",-0.00357,"Pre-Drought",33.94632
"645","S2P1","C1",-0.00584,"Pre-Drought",31.41696
"646","S2P3","C1",0.00068,"Pre-Drought",34.34664
"647","S2P7","C1",-0.000489,"Pre-Drought",22.21224
"648","S3P1","C1",0.000777,"Pre-Drought",31.37808
"649","S3P3","C1",0.01038,"Pre-Drought",34.34928
"650","S3P5","C1",-0.00801,"Pre-Drought",33.43584
"651","S1P4","C2",-0.0052,"Pre-Drought",34.9872
"652","S1P6","C2",-0.00532,"Pre-Drought",36.68496
"653","S2P8","C2",0.0176,"Pre-Drought",22.38336
"654","S2P4","C2",0.01166,"Pre-Drought",34.53744
"655","S2P6","C2",-0.00612,"Pre-Drought",35.86176
"656","S3P2","C2",0.00511,"Pre-Drought",34.37808
"657","S3P4","C2",-0.000338,"Pre-Drought",34.08216
"658","S3P6","C2",-0.01182,"Pre-Drought",36.83328
"659","S1P1","C1",0.00175,"Pre-Drought",34.044
"660","S1P3","C1",-0.00356,"Pre-Drought",34.88472
"661","S2P1","C1",-0.00267,"Pre-Drought",32.73648
"662","S2P3","C1",-0.00836,"Pre-Drought",35.20104
"663","S2P7","C1",-0.00464,"Pre-Drought",22.72464
"664","S3P1","C1",0.00395,"Pre-Drought",32.00328
"665","S3P3","C1",-0.00678,"Pre-Drought",35.37504
"666","S3P5","C1",0.00359,"Pre-Drought",34.374
"667","S1P4","C2",-0.00234,"Pre-Drought",35.84232
"668","S1P6","C2",0.00592,"Pre-Drought",37.54056
"669","S2P8","C2",0.00763,"Pre-Drought",22.89576
"670","S2P4","C2",0.00509,"Pre-Drought",35.39328
"671","S2P6","C2",0.00395,"Pre-Drought",36.71664
"672","S3P2","C2",0.00287,"Pre-Drought",35.232
"673","S3P4","C2",0.01438,"Pre-Drought",34.93656
"674","S3P6","C2",-0.02263,"Pre-Drought",37.85856
"675","S1P1","C1",0.00171,"Pre-Drought",34.9824
"676","S1P3","C1",0.02005,"Pre-Drought",35.73936
"677","S2P1","C1",0.01293,"Pre-Drought",33.59232
"678","S2P3","C1",-0.0075,"Pre-Drought",36.14088
"679","S2P7","C1",-0.00933,"Pre-Drought",23.32296
"680","S3P1","C1",-0.00787,"Pre-Drought",32.85744
"681","S3P3","C1",0.00141,"Pre-Drought",36.48648
"682","S3P5","C1",-0.00226,"Pre-Drought",35.22768
"683","S1P4","C2",-0.01617,"Pre-Drought",36.78336
"684","S1P6","C2",-0.00383,"Pre-Drought",38.47992
"685","S2P8","C2",0.01307,"Pre-Drought",23.49408
"686","S2P4","C2",0.00562,"Pre-Drought",36.3336
"687","S2P6","C2",0.0724,"Pre-Drought",37.65696
"688","S3P2","C2",0.00234,"Pre-Drought",36.17184
"689","S3P4","C2",0.00389,"Pre-Drought",36.16656
"690","S3P6","C2",0.01028,"Pre-Drought",38.96784
"691","S1P1","C1",0.00273,"Pre-Drought",35.83752
"692","S1P3","C1",0.00088,"Pre-Drought",36.68064
"693","S2P1","C1",0.00132,"Pre-Drought",34.53336
"694","S2P3","C1",-0.000205,"Pre-Drought",36.99552
"695","S2P7","C1",0.01272,"Pre-Drought",23.8356
"696","S3P1","C1",-0.00697,"Pre-Drought",34.07832
"697","S3P3","C1",0.00448,"Pre-Drought",37.51248
"698","S3P5","C1",-0.00516,"Pre-Drought",36.16776
"699","S1P4","C2",0.00704,"Pre-Drought",37.63968
"700","S1P6","C2",0.01576,"Pre-Drought",39.33504
"701","S2P8","C2",0.0066,"Pre-Drought",24.00672
"702","S2P4","C2",0.01009,"Pre-Drought",37.18944
"703","S2P6","C2",-0.00544,"Pre-Drought",38.51184
"704","S3P2","C2",-0.00983,"Pre-Drought",37.02744
"705","S3P4","C2",-0.00628,"Pre-Drought",37.02144
"706","S3P6","C2",0.00952,"Pre-Drought",39.99336
"707","S1P1","C1",0.00183,"Pre-Drought",36.77856
"708","S1P3","C1",-0.00906,"Pre-Drought",37.536
"709","S2P1","C1",0.00753,"Pre-Drought",35.3892
"710","S2P3","C1",0.00416,"Pre-Drought",37.93584
"711","S2P7","C1",0.00151,"Pre-Drought",24.34872
"712","S3P1","C1",0.00235,"Pre-Drought",34.93272
"713","S3P3","C1",-0.00521,"Pre-Drought",38.622
"714","S3P5","C1",0.00307,"Pre-Drought",37.02336
"715","S1P4","C2",0.01237,"Pre-Drought",38.58168
"716","S1P6","C2",-0.00712,"Pre-Drought",40.27344
"717","S2P8","C2",-0.00452,"Pre-Drought",24.51984
"718","S2P4","C2",0.00983,"Pre-Drought",38.12928
"719","S2P6","C2",0.0042,"Pre-Drought",39.45144
"720","S3P2","C2",0.01098,"Pre-Drought",37.96704
"721","S3P4","C2",0.02087,"Pre-Drought",38.24952
"722","S3P6","C2",0.01072,"Pre-Drought",41.10408
"723","S1P1","C1",0.00874,"Pre-Drought",37.63512
"724","S1P3","C1",0.00107,"Pre-Drought",38.4756
"725","S2P1","C1",-0.00376,"Pre-Drought",36.32952
"726","S2P3","C1",0.01052,"Pre-Drought",38.79144
"727","S2P7","C1",0.00423,"Pre-Drought",24.86112
"728","S3P1","C1",0.01468,"Pre-Drought",36.16272
"729","S3P3","C1",0.01404,"Pre-Drought",39.64656
"730","S3P5","C1",0.0033,"Pre-Drought",37.96248
"731","S1P4","C2",0.00781,"Pre-Drought",39.43584
"732","S1P6","C2",-0.01339,"Pre-Drought",41.12784
"733","S2P8","C2",0.000604,"Pre-Drought",25.03224
"734","S2P4","C2",4.83e-05,"Pre-Drought",38.98488
"735","S2P6","C2",0.000345,"Pre-Drought",40.3056
"736","S3P2","C2",-0.00468,"Pre-Drought",38.82288
"737","S3P4","C2",-0.00399,"Pre-Drought",39.10416
"738","S3P6","C2",-0.01133,"Pre-Drought",42.12984
"739","S1P1","C1",0.00652,"Pre-Drought",38.57784
"740","S1P3","C1",-0.000641,"Pre-Drought",39.3312
"741","S2P1","C1",0.0012,"Pre-Drought",37.18536
"742","S2P3","C1",0.000888,"Pre-Drought",39.73056
"743","S2P7","C1",0.00649,"Pre-Drought",25.45968
"744","S3P1","C1",-0.00529,"Pre-Drought",37.01712
"745","S3P3","C1",-0.00576,"Pre-Drought",40.75728
"746","S3P5","C1",0.00815,"Pre-Drought",38.81832
"747","S1P4","C2",-0.00447,"Pre-Drought",40.3776
"748","S1P6","C2",-0.00696,"Pre-Drought",42.06672
"749","S2P8","C2",0.01309,"Pre-Drought",25.63104
"750","S2P4","C2",-0.00588,"Pre-Drought",39.9252
"751","S2P6","C2",0.00492,"Pre-Drought",41.24592
"752","S3P2","C2",-0.00873,"Pre-Drought",39.76224
"753","S3P4","C2",-0.00253,"Pre-Drought",40.33368
"754","S3P6","C2",0.00398,"Pre-Drought",43.23984
"755","S1P1","C1",-0.00129,"Pre-Drought",39.43104
"756","S1P3","C1",0.00277,"Pre-Drought",40.26936
"757","S2P3","C1",0.00534,"Pre-Drought",40.58472
"758","S2P7","C1",-0.000517,"Pre-Drought",25.97256
"759","S3P1","C1",0.000206,"Pre-Drought",38.24544
"760","S3P3","C1",-0.00285,"Pre-Drought",41.78304
"761","S3P5","C1",-0.00153,"Pre-Drought",39.75768
"762","S1P4","C2",0.00746,"Pre-Drought",41.23296
"763","S1P6","C2",0.00561,"Pre-Drought",42.9216
"764","S2P8","C2",0.02265,"Pre-Drought",26.14368
"765","S2P4","C2",-0.00169,"Pre-Drought",40.78104
"766","S2P6","C2",0.000784,"Pre-Drought",42.10056
"767","S3P2","C2",0.00818,"Pre-Drought",40.61808
"768","S3P4","C2",0.00111,"Pre-Drought",41.18856
"769","S3P6","C2",-0.00184,"Pre-Drought",44.26512
"770","S1P1","C1",-0.00659,"Pre-Drought",40.3728
"771","S1P3","C1",0.01478,"Pre-Drought",41.12352
"772","S2P1","C1",0.00122,"Pre-Drought",38.9808
"773","S2P3","C1",-0.01364,"Pre-Drought",41.5248
"774","S2P7","C1",0.00207,"Pre-Drought",26.48592
"775","S3P1","C1",-0.06341,"Pre-Drought",39.10032
"776","S3P3","C1",0.00132,"Pre-Drought",42.89304
"777","S3P5","C1",-0.00687,"Pre-Drought",40.61328
"778","S1P4","C2",0.01839,"Pre-Drought",42.17424
"779","S1P6","C2",0.008,"Pre-Drought",43.86168
"780","S2P8","C2",-0.00954,"Pre-Drought",26.65704
"781","S2P4","C2",-0.00427,"Pre-Drought",41.72112
"782","S2P6","C2",0.00101,"Pre-Drought",43.04016
"783","S3P2","C2",0.01295,"Pre-Drought",41.55816
"784","S3P4","C2",0.00072,"Pre-Drought",42.41664
"785","S3P6","C2",0.00346,"Pre-Drought",45.37512
"786","S1P1","C1",0.01694,"Pre-Drought",41.2284
"787","S1P3","C1",0.00206,"Pre-Drought",42.06288
"788","S2P1","C1",0.00394,"Pre-Drought",39.92112
"789","S2P3","C1",-0.00711,"Pre-Drought",42.37944
"790","S2P7","C1",0.01468,"Pre-Drought",26.99832
"791","S3P1","C1",0.005,"Pre-Drought",40.32984
"792","S3P3","C1",-0.00725,"Pre-Drought",43.91856
"793","S3P5","C1",0.000953,"Pre-Drought",41.55312
"794","S1P4","C2",0.00672,"Pre-Drought",43.02984
"795","S1P6","C2",0.000662,"Pre-Drought",44.7156
"796","S2P8","C2",-0.01734,"Pre-Drought",27.16944
"797","S2P4","C2",-0.00392,"Pre-Drought",42.57696
"798","S2P6","C2",0.01325,"Pre-Drought",43.8948
"799","S3P2","C2",0.00535,"Pre-Drought",42.41352
"800","S3P4","C2",0.00806,"Pre-Drought",43.27656
"801","S3P6","C2",-0.00164,"Pre-Drought",46.40016
"802","S1P1","C1",0.00691,"Pre-Drought",42.16944
"803","S1P3","C1",0.00589,"Pre-Drought",42.91752
"804","S2P1","C1",0.00187,"Pre-Drought",40.77696
"805","S2P3","C1",-0.01079,"Pre-Drought",43.31928
"806","S2P7","C1",0.00267,"Pre-Drought",27.5964
"807","S3P1","C1",0.00241,"Pre-Drought",41.18448
"808","S3P3","C1",0.01518,"Pre-Drought",45.02808
"809","S3P5","C1",-0.00726,"Pre-Drought",42.40896
"810","S1P4","C2",-0.00888,"Pre-Drought",43.97064
"811","S1P6","C2",0.00713,"Pre-Drought",45.654
"812","S2P8","C2",-0.00868,"Pre-Drought",27.76752
"813","S2P4","C2",0.00417,"Pre-Drought",43.51728
"814","S2P6","C2",0.01111,"Pre-Drought",44.83464
"815","S3P2","C2",0.00417,"Pre-Drought",43.35312
"816","S3P4","C2",0.00288,"Pre-Drought",44.54688
"817","S3P6","C2",0.01288,"Pre-Drought",47.51112
"818","S1P1","C1",0.01585,"Pre-Drought",43.02504
"819","S1P3","C1",0.00309,"Pre-Drought",43.8576
"820","S2P1","C1",0.00571,"Pre-Drought",41.71704
"821","S2P3","C1",-0.00549,"Pre-Drought",44.17368
"822","S2P7","C1",-0.00781,"Pre-Drought",28.0584
"823","S3P1","C1",-0.0022,"Pre-Drought",42.4128
"824","S3P3","C1",0.00976,"Pre-Drought",46.0536
"825","S3P5","C1",0.00412,"Pre-Drought",43.34856
"826","S1P4","C2",-0.000476,"Pre-Drought",44.82672
"827","S1P6","C2",-0.00673,"Pre-Drought",46.51008
"828","S2P8","C2",0.00692,"Pre-Drought",28.22952
"829","S2P4","C2",-0.00353,"Pre-Drought",44.37216
"830","S2P6","C2",0.00282,"Pre-Drought",45.68976
"831","S3P2","C2",0.00578,"Pre-Drought",44.20896
"832","S3P4","C2",-0.000305,"Pre-Drought",45.40416
"833","S1P1","C1",0.01219,"Pre-Drought",43.96584
"834","S1P3","C1",0.00953,"Pre-Drought",44.712
"835","S2P1","C1",0.00403,"Pre-Drought",42.5724
"836","S2P3","C1",0.000755,"Pre-Drought",45.11328
"837","S2P7","C1",-0.00048,"Pre-Drought",28.5708
"838","S3P1","C1",0.00145,"Pre-Drought",43.27272
"839","S3P3","C1",0.01306,"Pre-Drought",47.16456
"840","S3P5","C1",0.00886,"Pre-Drought",44.2044
"841","S1P4","C2",0.000254,"Pre-Drought",45.76704
"842","S2P8","C2",-0.00616,"Pre-Drought",28.74192
"843","S2P4","C2",0.00291,"Pre-Drought",45.31224
"844","S2P6","C2",0.00216,"Pre-Drought",46.62936
"845","S3P2","C2",0.00355,"Pre-Drought",45.14928
"846","S3P4","C2",-0.00153,"Pre-Drought",46.58328
"847","S1P1","C1",0.00929,"Pre-Drought",44.82192
"848","S1P3","C1",-5e-04,"Pre-Drought",45.64992
"849","S2P1","C1",0.00387,"Pre-Drought",43.51272
"850","S2P3","C1",0.00142,"Pre-Drought",45.9684
"851","S2P7","C1",-0.00141,"Pre-Drought",29.08416
"852","S3P1","C1",0.00388,"Pre-Drought",44.5428
"853","S3P5","C1",0.00537,"Pre-Drought",45.14448
"854","S1P4","C2",-0.00341,"Pre-Drought",46.6224
"855","S2P8","C2",0.000167,"Pre-Drought",29.25528
"856","S2P4","C2",0.0144,"Pre-Drought",46.1676
"857","S3P2","C2",0.00316,"Pre-Drought",46.0056
"858","S1P1","C1",0.00194,"Pre-Drought",45.76248
"859","S1P3","C1",-0.00464,"Pre-Drought",46.50528
"860","S2P1","C1",-0.01758,"Pre-Drought",44.36808
"861","S2P3","C1",-0.000718,"Pre-Drought",46.90824
"862","S2P7","C1",-0.00626,"Pre-Drought",29.59656
"863","S3P1","C1",-0.00367,"Pre-Drought",45.40032
"864","S3P5","C1",-0.000679,"Pre-Drought",46.00032
"865","S2P8","C2",0.00377,"Pre-Drought",29.76768
"866","S2P4","C2",-0.00107,"Pre-Drought",47.10648
"867","S3P2","C2",0.00218,"Pre-Drought",46.94544
"868","S1P1","C1",0.01173,"Pre-Drought",46.61832
"869","S1P3","C1",0.00847,"Pre-Drought",47.44584
"870","S2P1","C1",0.00398,"Pre-Drought",45.30816
"871","S2P7","C1",-0.00139,"Pre-Drought",30.1944
"872","S3P1","C1",0.00243,"Pre-Drought",46.57944
"873","S3P5","C1",0.0057,"Pre-Drought",46.94088
"874","S2P8","C2",-0.00931,"Pre-Drought",30.36576
"875","S2P1","C1",-0.00182,"Pre-Drought",46.16328
"876","S2P7","C1",0.00269,"Pre-Drought",30.70656
"877","S3P1","C1",-0.00637,"Pre-Drought",47.43504
"878","S2P8","C2",0.01081,"Pre-Drought",30.87768
"879","S2P1","C1",-0.01208,"Pre-Drought",47.10216
"880","S2P7","C1",0.01574,"Pre-Drought",31.21968
"881","S2P8","C2",0.00598,"Pre-Drought",31.3908
"882","S2P7","C1",-0.00637,"Pre-Drought",31.73232
"883","S2P8","C2",0.00316,"Pre-Drought",31.90272
"884","S2P7","C1",-0.00298,"Pre-Drought",32.3292
"885","S2P8","C2",0.000616,"Pre-Drought",32.49984
"886","S2P7","C1",0.01259,"Pre-Drought",32.84136
"887","S2P8","C2",-0.00804,"Pre-Drought",33.012
"888","S2P7","C1",-0.000173,"Pre-Drought",33.354
"889","S2P8","C2",0.00165,"Pre-Drought",33.5244
"890","S2P7","C1",-0.0075,"Pre-Drought",33.86544
"891","S2P8","C2",-0.00194,"Pre-Drought",34.03608
"892","S2P7","C1",0.00379,"Pre-Drought",34.4628
"893","S2P8","C2",0.00169,"Pre-Drought",34.63344
"894","S2P7","C1",0.000469,"Pre-Drought",34.97472
"895","S2P8","C2",-0.00354,"Pre-Drought",35.14584
"896","S2P7","C1",0.00247,"Pre-Drought",35.4888
"897","S2P8","C2",0.00834,"Pre-Drought",35.65992
"898","S2P7","C1",-0.000515,"Pre-Drought",36.00144
"899","S2P8","C2",-0.00294,"Pre-Drought",36.17256
"900","S2P7","C1",-0.00141,"Pre-Drought",36.6
"901","S2P8","C2",0.01544,"Pre-Drought",36.77112
"902","S2P7","C1",0.01902,"Pre-Drought",37.11336
"903","S2P8","C2",0.00803,"Pre-Drought",37.28448
"904","S2P7","C1",-0.00155,"Pre-Drought",37.62648
"905","S2P8","C2",0.00124,"Pre-Drought",37.7976
"906","S2P7","C1",-0.00385,"Pre-Drought",38.13888
"907","S2P8","C2",-0.00161,"Pre-Drought",38.31
"908","S2P7","C1",0.0031,"Pre-Drought",38.73672
"909","S2P8","C2",0.01281,"Pre-Drought",38.90784
"910","S2P7","C1",0.01213,"Pre-Drought",39.24936
"911","S2P8","C2",-0.00327,"Pre-Drought",39.42048
"912","S2P7","C1",-0.00862,"Pre-Drought",39.76272
"913","S2P8","C2",-0.00187,"Pre-Drought",39.93384
"914","S2P7","C1",-0.01163,"Pre-Drought",40.27512
"915","S2P8","C2",-0.00657,"Pre-Drought",40.446
"916","S2P7","C1",-0.00825,"Pre-Drought",40.87392
"917","S2P8","C2",0.00105,"Pre-Drought",41.04504
"918","S2P7","C1",-0.0064,"Pre-Drought",41.3856
"919","S2P8","C2",0.01398,"Pre-Drought",41.55672
