S1P1.C1_time,S1P1.C1,S1P3.C1_time,S1P3.C1,S1P5.C1_time,S1P5.C1,S2P1.C1_time,S2P1.C1,S2P3.C1_time,S2P3.C1,S2P7.C1_time,S2P7.C1,S3P1.C1_time,S3P1.C1,S3P3.C1_time,S3P3.C1,S3P5.C1_time,S3P5.C1,S1P2.C2_time,S1P2.C2,S1P4.C2_time,S1P4.C2,S1P6.C2_time,S1P6.C2,S2P8.C2_time,S2P8.C2,S2P4.C2_time,S2P4.C2,S2P6.C2_time,S2P6.C2,S3P2.C2_time,S3P2.C2,S3P4.C2_time,S3P4.C2,S3P6.C2_time,S3P6.C2
,,4.14313,-3.33E-04,-0.50689,0.00719,9.73039,-0.01186,,,1.41106,-0.003,,,2.42932,-0.00451,,,-0.47819,-0.00364,,,,,1.41817,-0.00169,,,,,,,,,2.53287,-0.00732
,,4.15745,0.00661,-0.49266,-0.00914,9.82293,-0.00429,,,1.43595,-0.00199,,,2.47209,-0.01022,,,-0.46398,-0.00512,,,,,1.44306,-0.0061,,,,,,,,,2.5756,-0.00944
,,4.17178,-0.00246,-0.47837,-0.0042,9.9155,0.00608,,,1.45728,-0.01007,,,2.51843,,,,-0.44625,-0.00227,,,,,1.46441,0.00294,,,,,,,,,2.62189,
,,,,-0.46416,0.00275,10.05635,5.78E-04,,,1.4787,-1.76E-04,,,2.56116,0.00831,,,-0.43201,9.19E-04,,,,,1.48583,-0.01054,,,,,,,,,2.66463,-0.01399
,,,,-0.44641,0.00575,10.15161,-0.00803,,,1.50006,-7.63E-04,,,2.60743,-0.00568,,,-0.41777,-0.00756,,,,,1.50719,,,,,,,,,,2.71088,0.00689
,,,,-0.43221,-0.01345,10.24424,0.01351,,,1.525,-3.87E-04,,,2.65017,0.00389,,,-0.40352,-0.00241,,,,,1.53213,-0.00137,,,,,,,,,2.75362,-5.98E-04
,,,,-0.41797,3.38E-04,10.33694,-0.00101,,,1.54639,,,,2.69646,0.00382,,,-0.38924,-0.00658,,,,,1.55352,-4.32E-04,,,,,,,,,2.79988,-0.00445
,,,,-0.4037,0.0034,10.42949,-0.00426,,,1.56777,0.00769,,,2.73918,7.66E-04,,,-0.37498,-0.01046,,,,,1.5749,0.00382,,,,,,,,,2.84262,6.28E-05
,,,,-0.38943,-0.00151,10.52207,-0.01186,,,1.58912,,,,2.78544,0.00323,,,-0.35715,-0.01301,,,,,1.59625,,,,,,,,,,2.88892,-9.47E-04
,,,,-0.37517,0.00755,10.61469,,,,1.61403,0.00432,,,2.82817,-0.00408,,,-0.34292,0.00643,,,,,1.62116,-0.00165,,,,,,,,,2.93168,0.01126
,,,,-0.35735,0.00287,10.70714,0.0024,,,1.63539,-0.00388,,,2.87447,-0.0202,,,-0.32868,,,,,,1.64252,,,,,,,,,,2.97787,0.00809
,,,,-0.3431,0.00523,10.79971,,,,1.65678,-0.00233,,,2.91723,,,,-0.3144,0.00581,,,,,1.66391,0.00231,,,,,,,,,,
,,,,-0.32887,-0.02029,10.89231,0.00175,,,1.67813,2.31E-04,,,2.96352,-0.00771,,,-0.30012,0.00277,,,,,1.68525,0.00311,,,,,,,,,,
,,,,-0.31459,-8.78E-04,10.98493,-0.00381,,,1.70308,-0.0114,,,,,,,-0.28588,0.00531,,,,,1.71021,,,,,,,,,,,
,,,,-0.30031,0.00652,11.07749,-0.02669,,,1.7244,-0.00555,,,,,,,-0.2681,0.00397,,,,,1.73153,-2.15E-05,,,,,,,,,,
,,,,-0.28608,-0.00268,11.17012,-0.01192,,,1.74578,-0.01383,,,,,,,-0.25382,0.00831,,,,,1.75291,0.00749,,,,,,,,,,
,,,,-0.26829,0.00615,11.26273,0.0055,,,1.76714,5.44E-04,,,,,,,-0.23958,,,,,,1.77427,-0.00203,,,,,,,,,,
,,,,-0.25402,-0.00647,11.37456,0.0037,,,1.79205,-0.00194,,,,,,,-0.22535,-4.02E-04,,,,,1.79918,-0.01103,,,,,,,,,,
,,,,-0.23978,0.00381,11.46711,0.00514,,,1.8134,-0.01128,,,,,,,-0.21111,0.00894,,,,,1.82053,0.00473,,,,,,,,,,
,,,,-0.22554,,11.55962,0.01546,,,1.83478,0.00538,,,,,,,-0.19688,-0.00598,,,,,1.84191,0.00251,,,,,,,,,,
,,,,-0.21131,,11.65223,0.00745,,,1.85613,,,,,,,,-0.17911,-0.00639,,,,,1.86326,,,,,,,,,,,
,,,,-0.19707,-0.00362,11.7448,0.0101,,,1.88108,-7.39E-04,,,,,,,-0.16487,-0.00525,,,,,1.88821,,,,,,,,,,,
,,,,-0.17931,0.00504,11.8373,-0.00208,,,1.90244,-0.00308,,,,,,,-0.15064,0.00517,,,,,1.90957,,,,,,,,,,,
,,,,-0.16507,-2.14E-05,11.92984,-6.04E-04,,,1.92383,,,,,,,,-0.1364,,,,,,1.93097,,,,,,,,,,,
,,,,-0.15083,5.17E-04,12.02241,0.00162,,,1.9452,-0.00887,,,,,,,-0.12216,0.00149,,,,,1.95233,-0.01273,,,,,,,,,,
,,,,-0.1366,0.00455,12.11506,0.00649,,,1.97013,-0.00296,,,,,,,-0.10792,,,,,,1.97726,-0.00742,,,,,,,,,,
,,,,-0.12236,0.00423,12.20766,0.02262,,,1.99148,-0.01012,,,,,,,-0.09015,-0.00812,,,,,1.99862,5.42E-04,,,,,,,,,,
,,,,-0.10811,,12.30024,-0.00369,,,2.01278,-0.00393,,,,,,,-0.07589,0.00721,,,,,,,,,,,,,,,,
,,,,-0.09035,0.00737,12.99633,-6.39E-04,,,,,,,,,,,-0.06161,-0.0015,,,,,,,,,,,,,,,,
,,,,-0.07609,0.00646,13.08892,-6.28E-04,,,,,,,,,,,-0.04735,-0.00247,,,,,,,,,,,,,,,,
,,,,-0.06181,,13.18146,0.00395,,,,,,,,,,,-0.03307,0.00543,,,,,,,,,,,,,,,,
,,,,-0.04753,0.00379,13.274,-0.01388,,,,,,,,,,,-0.01878,-0.00974,,,,,,,,,,,,,,,,
,,,,-0.03326,0.00798,13.3665,0.00681,,,,,,,,,,,-9.72E-04,0.00173,,,,,,,,,,,,,,,,
,,,,-0.01898,0.00434,13.45898,0.00263,,,,,,,,,,,0.01329,0.00166,,,,,,,,,,,,,,,,
,,,,-0.00117,0.00427,13.55154,0.00761,,,,,,,,,,,0.02757,0.00892,,,,,,,,,,,,,,,,
,,,,0.01309,-0.00468,13.64404,0.01099,,,,,,,,,,,0.04183,0.01156,,,,,,,,,,,,,,,,
,,,,0.02737,0.00755,13.73664,0.00332,,,,,,,,,,,0.05609,0.00208,,,,,,,,,,,,,,,,
,,,,0.04164,-0.00506,13.82926,,,,,,,,,,,,0.07037,-0.00185,,,,,,,,,,,,,,,,
,,,,0.0559,-0.00802,13.92183,0.00353,,,,,,,,,,,0.08818,-0.01388,,,,,,,,,,,,,,,,
,,,,0.07017,-0.00302,14.01441,-0.00408,,,,,,,,,,,0.10241,-0.00814,,,,,,,,,,,,,,,,
,,,,0.08799,9.29E-04,14.10698,0.00717,,,,,,,,,,,0.11668,0.01284,,,,,,,,,,,,,,,,
,,,,0.10222,-0.0065,14.19951,-0.00944,,,,,,,,,,,0.13095,0.00579,,,,,,,,,,,,,,,,
,,,,0.11649,-0.00564,14.29204,0.0021,,,,,,,,,,,0.14522,-0.00566,,,,,,,,,,,,,,,,
,,,,0.13076,0.00202,14.38451,-0.01149,,,,,,,,,,,0.15949,-0.00168,,,,,,,,,,,,,,,,
,,,,0.14503,0.00607,14.47713,0.00619,,,,,,,,,,,0.17731,-0.00127,,,,,,,,,,,,,,,,
,,,,0.15931,-0.00901,14.56968,0.00331,,,,,,,,,,,0.1916,0.00843,,,,,,,,,,,,,,,,
,,,,0.17713,-0.00399,14.66223,-0.00258,,,,,,,,,,,0.20587,-3.42E-04,,,,,,,,,,,,,,,,
,,,,0.1914,0.00456,14.75469,-0.00344,,,,,,,,,,,0.22014,-0.00229,,,,,,,,,,,,,,,,
,,,,0.20568,0.01107,14.84712,-0.00125,,,,,,,,,,,0.23441,-0.00169,,,,,,,,,,,,,,,,
,,,,0.21995,0.0014,14.93965,-0.00389,,,,,,,,,,,0.24868,0.0028,,,,,,,,,,,,,,,,
,,,,0.23422,-0.01097,15.0322,-0.00307,,,,,,,,,,,0.26648,0.00478,,,,,,,,,,,,,,,,
,,,,0.2485,-0.01393,15.12479,-0.01643,,,,,,,,,,,0.28075,2.59E-04,,,,,,,,,,,,,,,,
,,,,0.2663,-0.00438,15.21609,-8.80E-04,,,,,,,,,,,0.29502,0.01078,,,,,,,,,,,,,,,,
,,,,0.28057,0.00893,15.30869,0.00176,,,,,,,,,,,0.30929,-1.69E-04,,,,,,,,,,,,,,,,
,,,,0.29484,3.60E-04,15.40131,-0.01216,,,,,,,,,,,0.33177,-0.00102,,,,,,,,,,,,,,,,
,,,,0.30911,0.0049,15.49392,0.01588,,,,,,,,,,,0.34604,-0.00546,,,,,,,,,,,,,,,,
,,,,0.3316,-0.00439,15.58652,1.81E-04,,,,,,,,,,,0.36731,-0.00287,,,,,,,,,,,,,,,,
,,,,0.34586,-0.0066,15.67896,-0.0039,,,,,,,,,,,0.38157,-0.00169,,,,,,,,,,,,,,,,
,,,,0.36713,-7.39E-04,15.7716,0.00674,,,,,,,,,,,0.40652,7.42E-04,,,,,,,,,,,,,,,,
,,,,0.38139,0.00135,15.86421,,,,,,,,,,,,0.42076,0.00597,,,,,,,,,,,,,,,,
,,,,0.40633,-0.00767,15.95685,-0.00501,,,,,,,,,,,0.44205,0.01123,,,,,,,,,,,,,,,,
,,,,0.42058,-0.00924,16.02764,-0.01294,,,,,,,,,,,0.45628,-0.00441,,,,,,,,,,,,,,,,
,,,,0.44188,0.00308,16.1203,0.01043,,,,,,,,,,,0.48117,0.01697,,,,,,,,,,,,,,,,
,,,,0.45611,-0.00106,16.21288,-0.01392,,,,,,,,,,,0.49541,0.00221,,,,,,,,,,,,,,,,
,,,,0.481,-0.00356,16.35304,3.43E-04,,,,,,,,,,,0.51667,0.00989,,,,,,,,,,,,,,,,
,,,,0.49523,0.00345,16.4948,2.20E-05,,,,,,,,,,,0.53091,-0.00498,,,,,,,,,,,,,,,,
,,,,0.51648,7.22E-04,16.6366,-9.57E-04,,,,,,,,,,,0.55584,0.0063,,,,,,,,,,,,,,,,
,,,,0.53073,-5.72E-04,16.77836,2.80E-04,,,,,,,,,,,0.57006,0.00802,,,,,,,,,,,,,,,,
,,,,0.55566,2.86E-04,16.92005,4.13E-04,,,,,,,,,,,0.59131,-0.00291,,,,,,,,,,,,,,,,
,,,,0.56988,0.00906,17.0617,6.20E-04,,,,,,,,,,,0.60554,0.01049,,,,,,,,,,,,,,,,
,,,,0.59113,0.01047,17.20338,0.00206,,,,,,,,,,,0.63044,,,,,,,,,,,,,,,,,
,,,,0.60537,-0.00423,17.34508,6.80E-04,,,,,,,,,,,0.64466,0.00857,,,,,,,,,,,,,,,,
,,,,0.63027,,,,,,,,,,,,,,0.66591,3.01E-04,,,,,,,,,,,,,,,,
,,,,0.64448,0.0037,,,,,,,,,,,,,0.68014,0.01,,,,,,,,,,,,,,,,
,,,,0.66573,0.00485,,,,,,,,,,,,,0.70506,0.0085,,,,,,,,,,,,,,,,
,,,,0.67995,0.01049,,,,,,,,,,,,,0.71927,0.00742,,,,,,,,,,,,,,,,
,,,,0.70488,0.011,,,,,,,,,,,,,0.74059,-0.00506,,,,,,,,,,,,,,,,
,,,,0.7191,-0.00551,,,,,,,,,,,,,0.75481,-0.00697,,,,,,,,,,,,,,,,
,,,,0.74041,-2.65E-04,,,,,,,,,,,,,0.77971,0.00556,,,,,,,,,,,,,,,,
,,,,0.75464,-0.0012,,,,,,,,,,,,,0.79399,-0.00776,,,,,,,,,,,,,,,,
,,,,0.77953,-0.00305,,,,,,,,,,,,,0.81529,0.00484,,,,,,,,,,,,,,,,
,,,,0.7938,-0.01063,,,,,,,,,,,,,0.82955,,,,,,,,,,,,,,,,,
,,,,0.8151,0.00361,,,,,,,,,,,,,0.85446,,,,,,,,,,,,,,,,,
,,,,0.82936,0.00122,,,,,,,,,,,,,0.86872,,,,,,,,,,,,,,,,,
,,,,0.85427,6.27E-04,,,,,,,,,,,,,0.89005,0.00322,,,,,,,,,,,,,,,,
,,,,0.86853,-0.00541,,,,,,,,,,,,,0.90431,-2.24E-04,,,,,,,,,,,,,,,,
,,,,0.88986,0.00246,,,,,,,,,,,,,0.92925,,,,,,,,,,,,,,,,,
,,,,0.90412,,,,,,,,,,,,,,0.94351,-0.00206,,,,,,,,,,,,,,,,
,,,,0.92906,-0.00385,,,,,,,,,,,,,0.96492,-0.00151,,,,,,,,,,,,,,,,
,,,,0.94332,0.00384,,,,,,,,,,,,,0.97919,0.01009,,,,,,,,,,,,,,,,
,,,,0.96473,-0.00431,,,,,,,,,,,,,1.04209,0.00122,,,,,,,,,,,,,,,,
,,,,0.979,-0.00112,,,,,,,,,,,,,1.08493,-0.00638,,,,,,,,,,,,,,,,
,,,,1.02762,0.01848,,,,,,,,,,,,,1.13127,-0.00622,,,,,,,,,,,,,,,,
,,,,1.07046,0.009,,,,,,,,,,,,,1.17411,5.72E-04,,,,,,,,,,,,,,,,
,,,,1.11681,0.00324,,,,,,,,,,,,,1.22043,0.00985,,,,,,,,,,,,,,,,
,,,,1.15965,0.00458,,,,,,,,,,,,,1.26324,0.00905,,,,,,,,,,,,,,,,
,,,,1.20601,-0.01383,,,,,,,,,,,,,1.34006,-0.01027,,,,,,,,,,,,,,,,
,,,,1.24878,-0.0155,,,,,,,,,,,,,1.37569,-2.06E-04,,,,,,,,,,,,,,,,
,,,,1.29514,-5.60E-04,,,,,,,,,,,,,1.41486,0.00274,,,,,,,,,,,,,,,,
,,,,1.33987,-1.59E-04,,,,,,,,,,,,,1.45056,0.00985,,,,,,,,,,,,,,,,
,,,,1.37552,-0.001,,,,,,,,,,,,,1.48972,0.01049,,,,,,,,,,,,,,,,
,,,,1.41468,0.003,,,,,,,,,,,,,1.52536,0.00793,,,,,,,,,,,,,,,,
,,,,1.45037,0.00829,,,,,,,,,,,,,1.56456,,,,,,,,,,,,,,,,,
,,,,1.48955,-0.00455,,,,,,,,,,,,,1.6002,0.00415,,,,,,,,,,,,,,,,
,,,,1.52517,-0.00556,,,,,,,,,,,,,1.63939,0.00199,,,,,,,,,,,,,,,,
,,,,1.56438,0.00207,,,,,,,,,,,,,1.67499,-0.00897,,,,,,,,,,,,,,,,
,,,,1.60001,0.00881,,,,,,,,,,,,,1.71414,0.00356,,,,,,,,,,,,,,,,
,,,,1.63921,,,,,,,,,,,,,,1.74976,5.74E-04,,,,,,,,,,,,,,,,
,,,,1.67481,0.00648,,,,,,,,,,,,,1.78892,0.02202,,,,,,,,,,,,,,,,
,,,,1.71396,-0.00501,,,,,,,,,,,,,1.82458,-0.00726,,,,,,,,,,,,,,,,
,,,,1.74957,-2.26E-04,,,,,,,,,,,,,1.86376,-0.00274,,,,,,,,,,,,,,,,
,,,,1.78875,-0.00741,,,,,,,,,,,,,1.89942,,,,,,,,,,,,,,,,,
,,,,1.8244,0.0021,,,,,,,,,,,,,1.93867,0.00109,,,,,,,,,,,,,,,,
,,,,1.86359,0.00407,,,,,,,,,,,,,1.97431,0.00699,,,,,,,,,,,,,,,,
,,,,1.89924,-0.0041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1.93848,0.0016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1.97413,0.00365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
