S1P1.C1_time,S1P1.C1,S1P3.C1_time,S1P3.C1,S1P5.C1_time,S1P5.C1,S2P1.C1_time,S2P1.C1,S2P3.C1_time,S2P3.C1,S2P7.C1_time,S2P7.C1,S3P1.C1_time,S3P1.C1,S3P3.C1_time,S3P3.C1,S3P5.C1_time,S3P5.C1,S1P2.C2_time,S1P2.C2,S1P4.C2_time,S1P4.C2,S1P6.C2_time,S1P6.C2,S2P8.C2_time,S2P8.C2,S2P4.C2_time,S2P4.C2,S2P6.C2_time,S2P6.C2,S3P2.C2_time,S3P2.C2,S3P4.C2_time,S3P4.C2,S3P6.C2_time,S3P6.C2
1.83191,33.35899,1.863,0.56345,-0.65606,25.20506,1.77385,8.97439,1.87972,15.51476,1.19045,-24.91699,1.80303,14.95419,1.96519,14.28827,1.84185,-8.59444,-0.62392,-2.19527,1.90696,5.23367,,,1.19758,-40.93975,1.88801,23.29562,1.94289,-10.58883,1.88122,16.8235,1.94097,19.36027,2.06867,16.71192
1.86758,-24.26151,1.90208,3.86828,-0.64183,19.80289,1.81303,30.75997,1.91535,20.42692,1.21184,2.91815,1.85595,-9.3791,2.00792,-13.00604,1.88102,-1.86407,-0.60971,-4.93802,1.9426,25.57956,,,1.21897,-4.91183,1.92365,-8.22654,,,1.9169,15.62305,,,2.11141,18.70037
1.90677,-5.68247,1.93772,-15.75112,-0.62409,21.21213,1.84867,-17.61735,1.95451,-17.39877,1.23319,11.88401,1.89168,9.69619,2.05422,6.49025,1.91668,-10.8987,-0.5955,13.3973,,,,,1.24032,-11.37334,1.96277,-20.6362,,,1.95606,-46.7662,,,2.17693,12.04249
1.94243,-3.20456,1.97691,38.1732,-0.60988,-5.10552,1.88784,5.35938,,,1.2581,18.21347,1.94081,8.08479,2.09697,2.92212,1.95587,-17.14953,-0.58131,-2.54694,,,,,1.26524,-10.64723,,,,,,,,,2.21968,-24.31271
,,4.0574,-14.48531,-0.59567,13.50201,1.92347,47.48416,,,1.27944,,1.97646,-36.84445,2.16249,-15.06212,,,-0.56709,27.13275,,,,,1.28657,20.4836,,,,,,,,,2.26593,8.91933
,,4.07171,21.17893,-0.58146,19.31684,1.96259,-5.97717,,,1.30082,-9.05533,,,2.20523,6.78769,,,-0.55289,-16.49321,,,,,1.30795,45.83186,,,,,,,,,2.30863,-14.18193
,,4.08598,-24.55356,-0.56726,20.41861,9.36006,-1.09466,,,1.32218,-6.63805,,,2.2515,-9.38866,,,-0.53514,-4.23624,,,,,1.32928,-31.27664,,,,,,,,,2.35485,-15.19274
,,4.10027,-11.71926,-0.55306,13.40254,9.45264,17.90728,,,1.34705,14.38834,,,2.29421,10.41336,,,-0.52093,-2.80208,,,,,1.35416,2.07838,,,,,,,,,2.39752,-2.75779
,,4.11455,-1.30077,-0.53531,-23.23567,9.54519,-17.1161,,,1.36839,5.64542,,,2.34043,10.77033,,,-0.50672,0.55399,,,,,1.3755,-17.57028,,,,,,,,,2.4438,17.74856
,,4.12883,-3.36754,-0.52109,8.66107,9.63778,,,,1.38975,33.28287,,,2.38311,15.32618,,,-0.49245,4.17188,,,,,1.39685,-7.12029,,,,,,,,,2.48657,7.72531
,,4.14313,17.92812,-0.50689,23.45731,9.73039,23.38438,,,1.41106,-19.7284,,,2.42932,-20.44318,,,-0.47819,2.08677,,,,,1.41817,9.26418,,,,,,,,,2.53287,-16.34376
,,4.15745,20.87596,-0.49266,0.85231,9.82293,-1.24952,,,1.43595,2.70849,,,2.47209,-26.96571,,,-0.46398,-2.61977,,,,,1.44306,,,,,,,,,,2.5756,4.85156
,,4.17178,4.01688,-0.47837,-16.7772,9.9155,-20.47435,,,1.45728,-0.17017,,,2.51843,-9.49152,,,-0.44625,1.3164,,,,,1.46441,25.37708,,,,,,,,,2.62189,-0.6475
,,,,-0.46416,-12.45275,10.05635,-30.8025,,,1.4787,-12.18005,,,2.56116,-8.07085,,,-0.43201,17.97668,,,,,1.48583,21.496,,,,,,,,,2.66463,12.36632
,,,,-0.44641,-11.82472,10.15161,12.28683,,,1.50006,11.58523,,,2.60743,28.75754,,,-0.41777,-44.93172,,,,,1.50719,7.68807,,,,,,,,,2.71088,9.37983
,,,,-0.43221,-24.18926,10.24424,20.32272,,,1.525,3.77373,,,2.65017,20.84106,,,-0.40352,,,,,,1.53213,10.7062,,,,,,,,,2.75362,37.75133
,,,,-0.41797,16.60644,10.33694,18.77384,,,1.54639,-13.71181,,,2.69646,-8.25399,,,-0.38924,,,,,,1.55352,19.72781,,,,,,,,,2.79988,28.12507
,,,,-0.4037,-55.05297,10.42949,29.43294,,,1.56777,9.19604,,,2.73918,-21.34755,,,-0.37498,,,,,,1.5749,-48.50485,,,,,,,,,2.84262,-27.26128
,,,,-0.38943,,10.52207,-7.50844,,,1.58912,-27.39623,,,2.78544,19.09176,,,-0.35715,,,,,,1.59625,,,,,,,,,,2.88892,41.00977
,,,,-0.37517,,10.61469,,,,1.61403,-2.83134,,,2.82817,-7.51217,,,-0.34292,,,,,,1.62116,-0.52862,,,,,,,,,2.93168,8.61202
,,,,-0.35735,,10.70714,-3.55109,,,1.63539,2.96587,,,2.87447,-43.25484,,,-0.32868,,,,,,1.64252,25.6994,,,,,,,,,2.97787,-4.23943
,,,,-0.3431,,10.79971,7.78183,,,1.65678,2.35522,,,2.91723,-54.60122,,,-0.3144,-23.3452,,,,,1.66391,-23.46001,,,,,,,,,,
,,,,-0.32887,-4.43925,10.89231,-4.4984,,,1.67813,-12.37548,,,2.96352,-1.68495,,,-0.30012,5.63685,,,,,1.68525,-6.90075,,,,,,,,,,
,,,,-0.31459,-32.1119,10.98493,8.53057,,,1.70308,16.3889,,,,,,,-0.28588,-8.58821,,,,,1.71021,-21.17016,,,,,,,,,,
,,,,-0.30031,0.27196,11.07749,18.60495,,,1.7244,25.24676,,,,,,,-0.2681,5.55023,,,,,1.73153,23.81402,,,,,,,,,,
,,,,-0.28608,22.18853,11.17012,-6.73583,,,1.74578,-33.37312,,,,,,,-0.25382,-20.48628,,,,,1.75291,-18.7175,,,,,,,,,,
,,,,-0.26829,26.25205,11.26273,-6.84366,,,1.76714,-2.75598,,,,,,,-0.23958,-47.04799,,,,,1.77427,-4.89433,,,,,,,,,,
,,,,-0.25402,-18.91578,11.37456,21.92862,,,1.79205,-4.88773,,,,,,,-0.22535,1.37413,,,,,1.79918,6.65448,,,,,,,,,,
,,,,-0.23978,20.67191,11.46711,10.73696,,,1.8134,-0.40624,,,,,,,-0.21111,21.94375,,,,,1.82053,-23.77597,,,,,,,,,,
,,,,-0.22554,23.41414,11.55962,11.3762,,,1.83478,-15.51556,,,,,,,-0.19688,48.30754,,,,,1.84191,30.44246,,,,,,,,,,
,,,,-0.21131,-9.9506,11.65223,6.38144,,,1.85613,-5.63376,,,,,,,-0.17911,33.09867,,,,,1.86326,-44.94888,,,,,,,,,,
,,,,-0.19707,-15.8813,11.7448,-9.38891,,,1.88108,38.50206,,,,,,,-0.16487,1.94512,,,,,1.88821,-48.95952,,,,,,,,,,
,,,,-0.17931,11.66556,11.8373,34.16455,,,1.90244,-5.76873,,,,,,,-0.15064,-36.00986,,,,,1.90957,,,,,,,,,,,
,,,,-0.16507,-36.94408,11.92984,-22.05417,,,1.92383,16.2413,,,,,,,-0.1364,17.82298,,,,,1.93097,0.81322,,,,,,,,,,
,,,,-0.15083,,12.02241,13.92564,,,1.9452,-23.3691,,,,,,,-0.12216,31.03846,,,,,1.95233,48.69025,,,,,,,,,,
,,,,-0.1366,-13.14791,12.11506,12.97105,,,1.97013,-7.37809,,,,,,,-0.10792,-18.72023,,,,,1.97726,-2.78265,,,,,,,,,,
,,,,-0.12236,7.56084,12.20766,30.37492,,,1.99148,5.84465,,,,,,,-0.09015,32.56182,,,,,1.99862,12.9736,,,,,,,,,,
,,,,-0.10811,5.03016,12.30024,9.95584,,,2.01278,41.20702,,,,,,,-0.07589,22.44993,,,,,,,,,,,,,,,,
,,,,-0.09035,19.17066,12.99633,8.39234,,,,,,,,,,,-0.06161,-50.82859,,,,,,,,,,,,,,,,
,,,,-0.07609,17.16517,13.08892,-9.63457,,,,,,,,,,,-0.04735,28.60528,,,,,,,,,,,,,,,,
,,,,-0.06181,34.82571,13.18146,12.07713,,,,,,,,,,,-0.03307,2.27811,,,,,,,,,,,,,,,,
,,,,-0.04753,0.25396,13.274,14.89221,,,,,,,,,,,-0.01878,4.29989,,,,,,,,,,,,,,,,
,,,,-0.03326,-0.85834,13.3665,8.19291,,,,,,,,,,,-9.72E-04,-15.63635,,,,,,,,,,,,,,,,
,,,,-0.01898,8.00155,13.45898,-17.86484,,,,,,,,,,,0.01329,27.25585,,,,,,,,,,,,,,,,
,,,,-0.00117,11.76019,13.55154,5.14702,,,,,,,,,,,0.02757,5.99916,,,,,,,,,,,,,,,,
,,,,0.01309,-0.43006,13.64404,-22.59947,,,,,,,,,,,0.04183,21.53356,,,,,,,,,,,,,,,,
,,,,0.02737,11.39147,13.73664,-1.40981,,,,,,,,,,,0.05609,0.13754,,,,,,,,,,,,,,,,
,,,,0.04164,-2.60196,13.82926,16.72295,,,,,,,,,,,0.07037,0.27812,,,,,,,,,,,,,,,,
,,,,0.0559,-14.50508,13.92183,13.31571,,,,,,,,,,,0.08818,16.42189,,,,,,,,,,,,,,,,
,,,,0.07017,15.27699,14.01441,-6.34458,,,,,,,,,,,0.10241,12.03844,,,,,,,,,,,,,,,,
,,,,0.08799,-8.26183,14.10698,-32.04491,,,,,,,,,,,0.11668,-37.13507,,,,,,,,,,,,,,,,
,,,,0.10222,-14.53388,14.19951,-4.71567,,,,,,,,,,,0.13095,-4.79312,,,,,,,,,,,,,,,,
,,,,0.11649,-11.32883,14.29204,5.37044,,,,,,,,,,,0.14522,0.91067,,,,,,,,,,,,,,,,
,,,,0.13076,-15.32973,14.38451,4.31893,,,,,,,,,,,0.15949,19.44276,,,,,,,,,,,,,,,,
,,,,0.14503,-22.33675,14.47713,15.81578,,,,,,,,,,,0.17731,4.87947,,,,,,,,,,,,,,,,
,,,,0.15931,18.34733,14.56968,9.33571,,,,,,,,,,,0.1916,5.13875,,,,,,,,,,,,,,,,
,,,,0.17713,19.79174,14.66223,-3.5681,,,,,,,,,,,0.20587,25.28628,,,,,,,,,,,,,,,,
,,,,0.1914,0.74563,14.75469,16.03037,,,,,,,,,,,0.22014,-6.51418,,,,,,,,,,,,,,,,
,,,,0.20568,-10.96027,14.84712,3.30404,,,,,,,,,,,0.23441,-15.21384,,,,,,,,,,,,,,,,
,,,,0.21995,30.82414,14.93965,10.88457,,,,,,,,,,,0.24868,30.51758,,,,,,,,,,,,,,,,
,,,,0.23422,-3.45769,15.0322,16.18512,,,,,,,,,,,0.26648,-0.3631,,,,,,,,,,,,,,,,
,,,,0.2485,1.774,15.12479,5.8854,,,,,,,,,,,0.28075,42.08979,,,,,,,,,,,,,,,,
,,,,0.2663,-28.35557,15.21609,10.18207,,,,,,,,,,,0.29502,16.05334,,,,,,,,,,,,,,,,
,,,,0.28057,5.86421,15.30869,4.62134,,,,,,,,,,,0.30929,-4.85244,,,,,,,,,,,,,,,,
,,,,0.29484,-5.40528,15.40131,-23.95817,,,,,,,,,,,0.33177,-1.87186,,,,,,,,,,,,,,,,
,,,,0.30911,-8.78763,15.49392,2.10651,,,,,,,,,,,0.34604,16.8448,,,,,,,,,,,,,,,,
,,,,0.3316,5.28549,15.58652,-11.64338,,,,,,,,,,,0.36731,-8.12058,,,,,,,,,,,,,,,,
,,,,0.34586,-3.40438,15.67896,-12.02733,,,,,,,,,,,0.38157,9.46738,,,,,,,,,,,,,,,,
,,,,0.36713,-16.29499,15.7716,-2.94999,,,,,,,,,,,0.40652,1.50679,,,,,,,,,,,,,,,,
,,,,0.38139,-24.54937,15.86421,,,,,,,,,,,,0.42076,-13.28176,,,,,,,,,,,,,,,,
,,,,0.40633,5.53037,15.95685,12.92374,,,,,,,,,,,0.44205,32.15832,,,,,,,,,,,,,,,,
,,,,0.42058,-12.88104,16.02764,-12.01832,,,,,,,,,,,0.45628,23.54126,,,,,,,,,,,,,,,,
,,,,0.44188,6.32902,16.1203,46.10008,,,,,,,,,,,0.48117,-0.92271,,,,,,,,,,,,,,,,
,,,,0.45611,25.66955,16.21288,-16.5055,,,,,,,,,,,0.49541,13.52204,,,,,,,,,,,,,,,,
,,,,0.481,6.74251,16.35304,0.08288,,,,,,,,,,,0.51667,-23.44356,,,,,,,,,,,,,,,,
,,,,0.49523,2.1342,16.4948,0.22273,,,,,,,,,,,0.53091,-1.54634,,,,,,,,,,,,,,,,
,,,,0.51648,-13.80713,16.6366,-10.71547,,,,,,,,,,,0.55584,-19.57248,,,,,,,,,,,,,,,,
,,,,0.53073,0.69583,16.77836,1.45125,,,,,,,,,,,0.57006,2.30096,,,,,,,,,,,,,,,,
,,,,0.55566,19.25106,16.92005,-0.10356,,,,,,,,,,,0.59131,-3.14376,,,,,,,,,,,,,,,,
,,,,0.56988,-15.4834,17.0617,-1.41049,,,,,,,,,,,0.60554,,,,,,,,,,,,,,,,,
,,,,0.59113,22.66773,17.20338,1.07578,,,,,,,,,,,0.63044,-0.68822,,,,,,,,,,,,,,,,
,,,,0.60537,25.25715,17.34508,-0.7763,,,,,,,,,,,0.64466,-21.91019,,,,,,,,,,,,,,,,
,,,,0.63027,,,,,,,,,,,,,,0.66591,18.49346,,,,,,,,,,,,,,,,
,,,,0.64448,-7.61331,,,,,,,,,,,,,0.68014,20.50372,,,,,,,,,,,,,,,,
,,,,0.66573,14.28141,,,,,,,,,,,,,0.70506,-4.87687,,,,,,,,,,,,,,,,
,,,,0.67995,21.16001,,,,,,,,,,,,,0.71927,-9.38503,,,,,,,,,,,,,,,,
,,,,0.70488,1.38898,,,,,,,,,,,,,0.74059,-5.89489,,,,,,,,,,,,,,,,
,,,,0.7191,-1.83693,,,,,,,,,,,,,0.75481,34.22733,,,,,,,,,,,,,,,,
,,,,0.74041,-7.84735,,,,,,,,,,,,,0.77971,4.3377,,,,,,,,,,,,,,,,
,,,,0.75464,-13.4302,,,,,,,,,,,,,0.79399,-0.3128,,,,,,,,,,,,,,,,
,,,,0.77953,10.01292,,,,,,,,,,,,,0.81529,-17.95413,,,,,,,,,,,,,,,,
,,,,0.7938,-11.39515,,,,,,,,,,,,,0.82955,25.624,,,,,,,,,,,,,,,,
,,,,0.8151,-1.19107,,,,,,,,,,,,,0.85446,-10.93649,,,,,,,,,,,,,,,,
,,,,0.82936,16.19784,,,,,,,,,,,,,0.86872,-8.97513,,,,,,,,,,,,,,,,
,,,,0.85427,6.50278,,,,,,,,,,,,,0.89005,13.09208,,,,,,,,,,,,,,,,
,,,,0.86853,16.98482,,,,,,,,,,,,,0.90431,-2.7853,,,,,,,,,,,,,,,,
,,,,0.88986,-5.75835,,,,,,,,,,,,,0.92925,18.50364,,,,,,,,,,,,,,,,
,,,,0.90412,-31.61083,,,,,,,,,,,,,0.94351,30.08835,,,,,,,,,,,,,,,,
,,,,0.92906,-11.0659,,,,,,,,,,,,,0.96492,-3.82377,,,,,,,,,,,,,,,,
,,,,0.94332,30.71877,,,,,,,,,,,,,0.97919,26.79949,,,,,,,,,,,,,,,,
,,,,0.96473,17.42816,,,,,,,,,,,,,1.04209,-18.65981,,,,,,,,,,,,,,,,
,,,,0.979,-6.95642,,,,,,,,,,,,,1.08493,30.13121,,,,,,,,,,,,,,,,
,,,,1.02762,24.21985,,,,,,,,,,,,,1.13127,1.34666,,,,,,,,,,,,,,,,
,,,,1.07046,-31.22725,,,,,,,,,,,,,1.17411,16.4863,,,,,,,,,,,,,,,,
,,,,1.11681,-0.04875,,,,,,,,,,,,,1.22043,-7.60395,,,,,,,,,,,,,,,,
,,,,1.15965,17.69492,,,,,,,,,,,,,1.26324,-42.32681,,,,,,,,,,,,,,,,
,,,,1.20601,0.68541,,,,,,,,,,,,,1.34006,-10.28269,,,,,,,,,,,,,,,,
,,,,1.24878,28.31638,,,,,,,,,,,,,1.37569,-22.52493,,,,,,,,,,,,,,,,
,,,,1.29514,-27.2215,,,,,,,,,,,,,1.41486,18.50245,,,,,,,,,,,,,,,,
,,,,1.33987,-8.6103,,,,,,,,,,,,,1.45056,22.87937,,,,,,,,,,,,,,,,
,,,,1.37552,3.08213,,,,,,,,,,,,,1.48972,-19.73656,,,,,,,,,,,,,,,,
,,,,1.41468,-24.04493,,,,,,,,,,,,,1.52536,-16.82449,,,,,,,,,,,,,,,,
,,,,1.45037,10.02178,,,,,,,,,,,,,1.56456,8.03021,,,,,,,,,,,,,,,,
,,,,1.48955,-4.57284,,,,,,,,,,,,,1.6002,-18.11948,,,,,,,,,,,,,,,,
,,,,1.52517,10.36538,,,,,,,,,,,,,1.63939,-31.9387,,,,,,,,,,,,,,,,
,,,,1.56438,34.64053,,,,,,,,,,,,,1.67499,-12.05216,,,,,,,,,,,,,,,,
,,,,1.60001,,,,,,,,,,,,,,1.71414,-7.17982,,,,,,,,,,,,,,,,
,,,,1.63921,,,,,,,,,,,,,,1.74976,4.66284,,,,,,,,,,,,,,,,
,,,,1.67481,5.32825,,,,,,,,,,,,,1.78892,10.3587,,,,,,,,,,,,,,,,
,,,,1.71396,21.25816,,,,,,,,,,,,,1.82458,4.10973,,,,,,,,,,,,,,,,
,,,,1.74957,6.56514,,,,,,,,,,,,,1.86376,,,,,,,,,,,,,,,,,
,,,,1.78875,15.86187,,,,,,,,,,,,,1.89942,-15.69509,,,,,,,,,,,,,,,,
,,,,1.8244,-13.92248,,,,,,,,,,,,,1.93867,-0.98624,,,,,,,,,,,,,,,,
,,,,1.86359,-11.50171,,,,,,,,,,,,,1.97431,9.49987,,,,,,,,,,,,,,,,
,,,,1.89924,-15.44305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1.93848,-16.67447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1.97413,-17.65894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
