S1P1.C1_time,S1P1.C1,S1P3.C1_time,S1P3.C1,S1P5.C1_time,S1P5.C1,S2P1.C1_time,S2P1.C1,S2P3.C1_time,S2P3.C1,S2P7.C1_time,S2P7.C1,S3P1.C1_time,S3P1.C1,S3P3.C1_time,S3P3.C1,S3P5.C1_time,S3P5.C1,S1P2.C2_time,S1P2.C2,S1P4.C2_time,S1P4.C2,S1P6.C2_time,S1P6.C2,S2P8.C2_time,S2P8.C2,S2P4.C2_time,S2P4.C2,S2P6.C2_time,S2P6.C2,S3P2.C2_time,S3P2.C2,S3P4.C2_time,S3P4.C2,S3P6.C2_time,S3P6.C2
0.28212,-9.61089,0.3026,1.94466,-1.26178,-6.33284,0.28127,5.11774,0.26822,3.20919,0.30252,-14.15021,0.25998,6.03195,0.26025,-3.47976,0.30227,26.05143,-1.26161,19.87234,0.33061,-21.01087,0.32416,-4.5835,0.30966,-2.61527,0.30286,-1.61257,0.28152,-9.07272,0.30247,,0.30292,7.55145,0.37954,-0.556
0.29477,-1.81884,0.32397,-3.79859,-1.24755,-12.84931,0.30267,-21.57895,0.29314,0.70892,0.32389,-5.2738,0.28135,2.18984,0.34375,-7.46136,0.32558,18.80999,-1.24737,9.84125,0.34993,23.4097,0.34215,-19.28311,0.33103,3.94886,0.32426,9.64559,0.30757,-4.62089,0.32579,,0.32431,-3.0982,0.41865,-5.36511
0.33043,32.0713,0.34196,7.30427,-1.22977,14.70395,0.32407,-26.9198,0.3192,1.04883,0.3488,-6.05787,0.30275,-1.42623,0.37933,-9.47297,0.36125,-6.44008,-1.22959,13.84697,0.38561,-30.68455,0.37781,10.35446,0.35594,-26.66309,0.34347,-14.04818,0.34316,-1.39357,0.36145,18.03409,0.34922,10.23887,0.45426,12.13541
0.34973,-8.55088,0.37762,-4.26953,-1.21551,0.53887,0.34326,-19.13582,0.3548,-0.44266,0.37016,-0.26875,0.32414,-10.26905,0.41844,-2.08902,0.40043,-6.37545,-1.21531,-3.77289,0.4248,-6.81546,0.41703,2.55027,0.37727,7.98023,0.3791,7.88672,0.39405,2.69855,0.4006,0.02087,0.36887,-6.2751,0.49346,8.41705
0.38542,19.32478,0.41683,-13.65648,-1.20125,-18.62397,0.37892,13.37396,0.40569,23.6553,0.3915,-13.94432,0.34906,-6.7052,0.45405,-3.56393,0.43609,8.46536,-1.20104,12.0268,0.46047,-3.05427,0.45263,-18.70388,0.39861,18.02823,0.41819,7.58837,0.42963,-21.56026,0.4363,0.26583,0.40442,-3.37052,0.52911,-14.08116
0.42461,4.13541,0.45247,-8.2121,-1.18696,-9.62956,0.41803,3.44418,0.44126,5.71289,0.41285,-22.41358,0.36872,-8.28925,0.49325,4.99719,0.47529,-22.51807,-1.18678,2.75629,0.49965,23.07908,0.49179,5.52474,0.41995,-1.58174,0.45376,3.33384,0.48088,3.59337,0.47547,-0.91887,0.44353,5.1274,0.56826,27.62231
0.46028,-22.59027,0.4916,-17.0059,-1.17272,-13.67785,0.45358,-9.07185,0.4925,2.95996,0.43779,-15.90304,0.40426,6.03194,0.5289,-11.49386,0.51091,6.7098,-1.17252,-0.68845,0.53531,-13.95897,0.52743,11.5566,0.44492,-6.84802,0.49292,-9.18971,0.51648,-4.43196,0.5111,-15.74625,0.47916,4.80781,0.6039,29.36054
0.49946,3.36735,0.52723,-2.61774,-1.15844,-20.91799,0.49273,-0.50538,0.52811,-10.6043,0.45918,-24.72711,0.44337,0.1799,0.56806,4.27053,0.5501,-20.81434,-1.15825,8.8678,0.57449,2.58941,0.56659,14.59558,0.46632,-5.45328,0.52856,-3.14572,0.56767,1.52722,0.55029,-14.53307,0.51837,3.38078,0.643,-3.6436
0.53512,5.78089,0.5664,-0.76875,-1.14065,1.52298,0.52838,-5.18919,0.57931,8.2264,0.48056,22.90803,0.47899,-8.68208,0.60369,1.0402,0.58575,2.89701,-1.14046,2.78354,0.61014,-4.74048,0.60221,,0.4877,12.97258,0.56771,4.17984,0.60326,-11.95213,0.58594,6.23322,0.55405,-2.80337,0.67859,-8.32268
0.57429,-22.36772,0.60204,,-1.12638,-0.0302,0.56753,-9.58647,0.6149,1.60266,0.50192,,0.51819,-4.61194,0.64279,-8.41884,0.62495,,-1.12619,17.85611,0.64929,-11.56594,0.64137,-28.41606,0.50906,12.12519,0.60334,-5.95946,0.6545,-10.32254,0.62514,,0.59331,22.37879,0.71773,-8.94851
0.60994,-13.06662,0.64118,-2.29719,-1.11214,2.47443,0.60317,,0.66611,-3.38507,0.52686,-12.78058,0.55388,6.13441,0.67838,-1.85765,0.66054,-5.78186,-1.11194,-13.92921,0.68497,-14.26562,0.67696,2.5085,0.534,-23.44814,0.6425,-2.97768,0.69012,-6.69312,0.66074,-18.64708,0.62891,,0.75333,18.45705
0.6491,,0.67679,-3.90901,-1.09789,12.6581,0.64233,-19.61447,0.70174,1.98691,0.54823,6.02861,0.59311,-9.13605,0.71752,18.58983,0.69971,8.27063,-1.0977,11.21947,0.72416,0.25819,0.71612,-5.70672,0.55537,-3.21886,0.67815,13.77544,0.7413,0.39058,0.69988,-19.67995,0.66813,4.21969,0.7925,-3.31052
0.68477,-3.18723,0.71596,20.71804,-1.08365,0.57993,0.67797,4.96007,0.75292,-0.64306,0.56962,-9.30174,0.62876,-12.86273,0.75313,-5.59305,0.73531,27.03683,-1.08346,6.304,0.75979,3.99714,0.75174,-18.32124,0.57676,22.49947,0.7173,9.36298,0.77691,-2.73857,0.7355,-7.02575,0.70377,-18.36078,0.82811,0.50728
0.72396,-7.67163,0.75157,-13.78609,-1.06941,-9.21608,0.71714,4.52233,0.78853,-4.19104,0.59098,-7.77168,0.66795,17.36169,0.79229,-23.36388,0.77448,-10.67296,-1.0692,0.26145,0.79897,-13.14468,0.79089,-14.2237,0.59809,,0.75297,-0.67632,0.8281,-10.97823,0.77468,-7.33538,0.74299,-7.74703,0.86721,-23.06282
0.75959,-6.26902,0.79073,-16.79093,-1.05161,-23.22672,0.75279,7.35174,0.83972,-7.74392,0.61587,,0.7036,-1.51065,0.82791,-10.60025,0.81014,-5.05573,-1.05141,-1.25353,0.83462,1.69647,0.82649,-9.54622,0.62299,,0.79212,-6.74825,0.86568,5.71765,0.81032,6.97151,0.77863,-23.68071,0.90284,-14.6079
0.79877,-12.97622,0.82633,15.08014,-1.03736,-0.93614,0.79194,-2.25398,0.8773,10.25097,0.63719,,0.74282,4.00505,0.867,10.12251,0.84935,0.33563,-1.03716,5.66287,0.87376,15.50413,0.86565,6.40407,0.64431,-20.00627,0.82779,7.12146,0.91491,-6.22387,0.84953,-17.22696,0.81784,-9.31676,0.94201,-8.59709
0.83443,-1.70381,0.86547,-19.65678,-1.02311,2.29228,0.8276,-5.81371,0.92653,-0.10869,0.65855,-31.37524,0.77847,-3.38855,0.90263,-24.24597,0.88497,9.76779,-1.02291,-10.24842,0.90942,-7.90557,0.90126,,0.66568,22.79943,0.86696,9.34142,0.95056,10.53763,0.88516,3.48841,0.85351,-6.83055,1.00041,6.88435
0.87356,-6.78771,0.90111,36.52181,-1.00883,-12.6462,0.86679,12.29332,0.96218,-20.57095,0.67991,-1.54816,0.81766,-8.02039,0.94181,-0.7719,0.9242,14.66758,-0.99909,2.20496,0.94854,-13.6648,0.94044,-21.41127,0.68704,-13.8904,0.90262,5.81147,1.00938,14.38027,0.9244,-4.10197,0.8927,12.09116,1.04316,-7.6599
0.90922,-2.18823,0.94025,34.38814,-0.99928,-5.09071,0.90243,-1.14559,1.00672,-27.885,0.70483,-4.03454,0.85333,-19.46336,0.98595,-10.20755,0.95986,9.65319,-0.98481,34.90203,1.02135,-5.04877,1.02112,16.98691,0.71196,-0.97822,0.94181,1.83052,1.0522,16.5018,0.96006,-21.22885,0.92836,5.09667,1.08949,-2.46824
0.94838,-6.40561,0.97589,-18.23912,-0.98501,8.47025,0.94162,-10.10477,1.04954,9.86741,0.72618,-0.57746,0.89252,-9.96311,1.0287,15.40852,1.00684,7.82807,-0.97057,-13.37614,1.06413,-0.02084,1.06388,19.44533,0.73332,25.39701,1.02203,-7.08689,1.09853,-3.95727,1.02131,12.66827,1.00166,-4.22387,1.13229,-10.29497
1.0069,-0.66145,1.00672,0.2607,-0.97076,-2.14784,0.97728,-13.43827,1.09588,-4.58456,0.74757,0.52906,0.92818,-4.30941,1.075,-34.16341,1.04965,10.16686,-0.9563,5.35749,1.11046,2.08799,1.11016,25.82265,0.7547,16.39232,1.06484,9.99957,1.14133,-0.57013,1.06411,1.86338,1.05462,-7.65452,1.17856,-4.66607
1.04969,0.35528,1.04944,-7.16189,-0.95649,-2.33781,1.00757,-10.75043,1.13868,16.36035,0.76892,-26.55325,0.98723,-14.99202,1.1178,-19.515,1.09597,1.82702,-0.94204,-4.09449,1.15325,1.90069,1.15297,2.5111,0.77605,-1.7579,1.11119,-9.18678,1.18765,-1.33111,1.11045,-26.31299,1.0974,-5.2099,1.22134,-27.32845
1.09602,-0.1815,1.09572,23.38262,-0.94223,3.78637,1.05038,-12.38336,1.185,7.98514,0.79382,-8.48412,1.04019,-7.90398,1.16412,-22.41201,1.13878,-15.28823,-0.89126,8.08382,1.19955,-1.97891,1.19931,-22.02674,0.80095,2.73154,1.15398,14.48269,1.23044,-5.4448,1.15322,-8.00E-04,1.14369,3.12953,1.26763,-14.81774
